@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
instances/Sat_Data/circuit_fuzz/fuzz_100_29562.cnf,1.0,4214.0,14274.0,4211.0,14265.0,0.00071242,0.000630915,0.295198037,0.493139385,0.780809364,0.0,1.0,1.127126025,0.000631531,0.234967816,0.000474947,0.00142484,0.797357983,0.0,0.390045566,0.97574483,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4092.333333333,0.045435221,3834.0,4264.0,4264.0,3834.0,4264.0,3834.0,4179.0,50.123755601,0.079916311,45.031298905,54.819095477,54.819095477,45.031298905,54.819095477,45.031298905,50.52087242,0.364824085,0.72879441,1.04e-07,1.0,0.726438939,0.029403025,0.596963953,0.103109418,0.350018717,0.077463296,0.699355641,0.0,0.298585814,0.149936804,0.005431649,0.118398611,0.029686812,0.073797227,146.426,0.196632,927.043,0.0250423,926.5,898.0,956.0,0.594254,0.207969,0.793865,0.0181406,185.078,0.101927,926.406,0.0232819,925.5,900.0,953.0,0.311044,0.296749,0.807521,0.014893,0.256233402,0.620570951,62.798744,30.9576,0.0,20.389698,0.0,0.0,5.10275,0.0,0.0,36.085663,0.0,24.470442,0.0,24.677423,63.56278,29.00589
instances/Sat_Data/circuit_fuzz/fuzz_100_18473.cnf,1.0,3550.0,12195.0,3549.0,12191.0,0.00028177,0.000328111,0.291116397,0.490616028,0.783808456,0.0,1.0,1.147689971,0.00075607,0.248633659,0.000563539,0.001690617,0.839847025,0.0,0.385694365,0.964892134,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4071.0,0.034017356,3938.0,4262.0,4262.0,3938.0,4262.0,3938.0,4013.0,45.662144039,0.150522726,37.420134563,54.24555612,54.24555612,37.420134563,54.24555612,37.420134563,45.320741436,0.366981104,0.724421088,2.9112e-05,1.0,0.738398187,0.034763215,0.595983782,0.110693148,0.353839525,0.07541922,0.712375217,0.0,0.299738298,0.146526043,0.005683788,0.113799762,0.02881592,0.071950349,130.957,0.198989,781.512,0.0263955,784.0,754.0,806.0,0.631012,0.20321,0.795997,0.0194186,156.219,0.0685037,781.746,0.0277235,780.0,754.0,809.0,0.314692,0.199529,0.806785,0.0124094,0.219134444,0.659042306,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_28141.cnf,1.0,5491.0,18710.0,5490.0,18707.0,0.000182149,0.000160368,0.293473031,0.496174338,0.776544884,0.0,1.0,1.125859617,0.000484414,0.234042864,0.000364299,0.001092896,0.796436503,0.0,0.38926605,0.975891378,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3940.0,0.013451777,3887.0,3993.0,3993.0,3887.0,3993.0,3887.0,3993.0,42.318884617,0.054351663,40.01878287,44.618986365,44.618986365,40.01878287,44.618986365,40.01878287,44.618986365,0.364126105,0.721907789,2.9341e-05,1.0,0.721829439,0.028693395,0.595245369,0.104517105,0.357060973,0.078109597,0.686872368,0.0,0.332435532,0.149863004,0.00522282,0.115811308,0.031916463,0.076180149,202.234,0.187975,1206.08,0.0207482,1206.0,1177.0,1235.0,0.607821,0.220002,0.796257,0.0170854,242.731,0.147859,1203.79,0.0214156,1207.0,1166.0,1234.0,0.288432,0.398759,0.806582,0.0168903,0.213772144,0.548602046,94.793274,46.78522,0.0,31.251068,0.0,0.0,7.6414332,0.0,0.0,54.03153,0.0,36.658504,0.0,36.936024,95.7539,43.442165
instances/Sat_Data/circuit_fuzz/fuzz_100_219.cnf,1.0,3193.0,10812.0,3192.0,10808.0,0.000313283,0.000370096,0.295336788,0.498935973,0.775979319,0.0,1.0,1.13786936,0.00083405,0.241164432,0.000626566,0.001879699,0.81763193,0.0,0.394430052,0.971317543,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4248.333333333,0.035146135,4039.0,4377.0,4377.0,4039.0,4377.0,4039.0,4329.0,45.368997819,0.128368423,38.206239168,52.47155586,52.47155586,38.206239168,52.47155586,38.206239168,45.429198429,0.371620004,0.716887327,2.9288e-05,1.0,0.732789565,0.031700373,0.606636325,0.108907017,0.362278699,0.076080133,0.699362878,0.0,0.341366566,0.147797219,0.00598148,0.115048795,0.030145155,0.072700966,116.672,0.206936,706.809,0.0261045,706.5,685.0,730.0,0.64992,0.219591,0.800132,0.0191542,139.064,0.390447,705.004,0.0545714,706.0,683.0,731.0,0.328553,0.459261,0.813977,0.142409,0.227121242,0.651908458,37.993027,18.748302,0.0,12.272262,0.0,0.0,3.0302448,0.0,0.0,22.042528,0.0,14.947804,0.0,15.027282,38.561153,17.584322
instances/Sat_Data/circuit_fuzz/fuzz_100_30707.cnf,1.0,1673.0,5787.0,1672.0,5784.0,0.000598086,0.000518672,0.289073306,0.503728677,0.762946346,0.0,1.0,1.183245868,0.001631915,0.270970592,0.001196172,0.003588517,0.904625876,0.0,0.376901798,0.946230982,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4369.0,0.023733543,4209.0,4497.0,4497.0,4209.0,4497.0,4369.0,4401.0,37.270275284,0.084150707,31.944880019,39.844129091,39.844129091,31.944880019,39.844129091,38.109406271,39.182685753,0.365531908,0.707284216,8.7579e-05,1.0,0.734545901,0.04383554,0.586589843,0.124409923,0.342416123,0.071554577,0.713226309,0.0,0.354228163,0.142100897,0.006079802,0.108243942,0.028910004,0.066131555,65.9869,0.360001,369.213,0.0504616,370.0,351.0,387.0,0.71456,0.238008,0.807166,0.104032,74.1828,0.27589,369.703,0.048016,370.0,352.0,388.0,0.358487,0.347923,0.815053,0.11305,0.310506907,0.711824675,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_6090.cnf,1.0,3375.0,11659.0,3374.0,11656.0,0.000296384,0.000257378,0.289464653,0.494091741,0.781242473,0.0,1.0,1.158207884,0.000796596,0.257136459,0.000592768,0.001778305,0.8563017,0.0,0.390700069,0.961135896,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4217.333333333,0.014853844,4133.0,4283.0,4283.0,4133.0,4283.0,4133.0,4236.0,41.437443936,0.17539346,32.624969756,50.424929178,50.424929178,32.624969756,50.424929178,32.624969756,41.262432874,0.370062951,0.689113465,1.6676e-05,1.0,0.722104716,0.038469574,0.587306598,0.130067021,0.360102576,0.073995342,0.696623002,0.0,0.322775397,0.143493587,0.0054495,0.111882321,0.029888383,0.070842775,131.669,0.256138,746.196,0.0655686,751.0,724.0,772.0,0.642067,0.240804,0.80175,0.0458197,155.211,0.0755925,751.033,0.0270425,752.0,724.0,778.0,0.325728,0.241851,0.811626,0.0134183,0.226562905,0.602849833,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_30111.cnf,1.0,11868.0,39913.0,11867.0,39910.0,8.4267e-05,7.5169e-05,0.297344024,0.497866032,0.778699614,0.0,1.0,1.094483103,0.000221029,0.214931459,0.000168535,0.000505604,0.747492276,0.0,0.401904285,0.987647206,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3786.0,0.0,3786.0,3786.0,3786.0,3786.0,3786.0,3786.0,3786.0,46.244585314,0.0,46.244585314,46.244585314,46.244585314,46.244585314,46.244585314,46.244585314,46.244585314,0.369897875,0.733863487,1.96e-07,1.0,0.737854265,0.023350677,0.608692625,0.095001389,0.369438971,0.079750275,0.694539958,0.0,0.295245902,0.152327784,0.005168776,0.119860728,0.032149825,0.077276009,590.615,1.48431,2524.88,0.204368,2623.0,2568.0,2666.0,0.673112,0.798125,0.891924,0.557589,536.81,0.0710841,2632.43,0.0132546,2635.0,2582.0,2677.0,0.28153,0.332761,0.808439,0.00942192,0.173222431,0.502989582,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_8327.cnf,1.0,3175.0,10680.0,3152.0,10615.0,0.007296954,0.00612341,0.296938295,0.489354687,0.785198185,0.0,1.0,1.125189945,0.000842567,0.230163234,0.000634518,0.001903553,0.78759301,0.0,0.388789449,0.977861517,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3928.333333333,0.078841669,3491.0,4168.0,4168.0,3491.0,4168.0,3491.0,4126.0,44.256670877,0.097567608,38.614723575,49.101066408,49.101066408,38.614723575,49.101066408,38.614723575,45.054222649,0.371581681,0.725552282,3.8824e-05,1.0,0.737727731,0.028734416,0.606664075,0.104677439,0.362098705,0.077317652,0.709506623,0.0,0.384242227,0.150279102,0.005157929,0.116473076,0.029004883,0.074256833,105.703,0.766734,694.902,0.0626206,696.0,673.0,720.0,0.622874,0.35244,0.805132,0.279342,133.285,0.132723,696.035,0.0533729,698.0,673.0,722.0,0.330233,0.30049,0.80845,0.0322285,0.255032946,0.644305576,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_32662.cnf,1.0,5464.0,18399.0,5463.0,18396.0,0.00018305,0.000163079,0.296966732,0.493447851,0.782797642,0.0,1.0,1.109736864,0.000483247,0.223013722,0.000366099,0.001098298,0.773289339,0.0,0.395466406,0.9816808,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3364.0,0.1810767,2573.0,4055.0,4055.0,2573.0,4055.0,2573.0,3464.0,54.332584042,0.054651145,50.223427867,57.136547344,57.136547344,50.223427867,57.136547344,50.223427867,55.637776914,0.364937755,0.723263489,6.364e-06,1.0,0.722107204,0.025924005,0.599148835,0.102581338,0.358091245,0.079099444,0.684059437,0.0,0.323152074,0.151567975,0.005147488,0.118287066,0.033238503,0.076850531,196.214,0.44933,1193.47,0.0953518,1203.0,1174.0,1226.0,0.607748,0.310977,0.801775,0.0854135,235.791,0.0528063,1202.88,0.0207433,1204.0,1171.0,1233.0,0.298276,0.183859,0.807648,0.0105668,0.216374147,0.635121903,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_26282.cnf,1.0,3751.0,12679.0,3750.0,12676.0,0.000266667,0.000236668,0.295834648,0.490861996,0.783225238,0.0,1.0,1.121177533,0.000709435,0.23353395,0.000533333,0.0016,0.796040567,0.0,0.38797728,0.975859893,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3812.0,0.068359192,3463.0,4089.0,4089.0,3463.0,4089.0,3463.0,3884.0,43.794865937,0.040773267,42.276061219,46.301493306,46.301493306,42.276061219,46.301493306,42.276061219,42.807043287,0.365834144,0.734683016,1.826e-06,1.0,0.735419216,0.028644098,0.600606274,0.098781394,0.352371429,0.078507928,0.69631833,0.0,0.35736579,0.151396135,0.004728212,0.117550499,0.032893226,0.074941742,128.928,0.224769,826.861,0.0236172,827.0,802.0,851.0,0.621772,0.222783,0.795858,0.017783,162.097,0.0671922,827.367,0.0273283,827.0,800.0,854.0,0.319035,0.202873,0.80895,0.0134094,0.269175538,0.690220096,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_19889.cnf,1.0,3247.0,11022.0,3244.0,11014.0,0.000924784,0.000726348,0.294534229,0.49644392,0.776196309,0.0,1.0,1.136147421,0.000823159,0.24180315,0.000616523,0.001849568,0.817944045,0.0,0.388414745,0.970673688,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3931.333333333,0.081055416,3483.0,4195.0,4195.0,3483.0,4195.0,3483.0,4116.0,42.781414357,0.040131788,40.611030126,44.809296782,44.809296782,40.611030126,44.809296782,40.611030126,42.923916164,0.36237201,0.708342922,4.3479e-05,1.0,0.710795669,0.033567655,0.593921447,0.112485735,0.346250148,0.07652851,0.684777543,0.0,0.325903847,0.145221381,0.005401705,0.114895996,0.031492784,0.073954438,118.674,0.890565,709.973,0.063915,713.0,689.0,736.0,0.616577,0.213737,0.792264,0.0605757,139.717,0.130589,712.393,0.0270753,713.0,688.0,738.0,0.318499,0.309575,0.80687,0.017854,0.233003964,0.617060238,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_18638.cnf,1.0,2164.0,7450.0,2161.0,7441.0,0.001388246,0.001209515,0.290417955,0.495762218,0.774327818,0.0,1.0,1.167177155,0.001254291,0.263455108,0.000925497,0.002776492,0.877219368,0.0,0.380862787,0.954441607,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4371.0,0.02546771,4225.0,4495.0,4495.0,4225.0,4495.0,4225.0,4393.0,40.553550314,0.174069507,33.277159763,50.111012236,50.111012236,33.277159763,50.111012236,33.277159763,38.272478944,0.366505448,0.703053563,0.000103645,1.0,0.726211776,0.038592826,0.58646009,0.123415045,0.357637655,0.074419036,0.6915004,0.0,0.364654992,0.141703193,0.006046196,0.111980306,0.032072048,0.071587485,80.7027,0.221963,475.051,0.0330746,474.0,454.0,496.0,0.672226,0.218509,0.8,0.0223977,93.9332,0.177334,473.865,0.0493422,475.0,454.0,495.0,0.336716,0.303952,0.80908,0.0390661,0.275491936,0.644707163,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_31497.cnf,1.0,3969.0,13539.0,3968.0,13536.0,0.000252016,0.000221631,0.293144208,0.495710205,0.777983536,0.0,1.0,1.138985001,0.000672155,0.242021172,0.000504032,0.001512097,0.820726167,0.0,0.39162234,0.970301418,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4182.5,0.01900777,4103.0,4262.0,4262.0,4103.0,4262.0,4103.0,4262.0,40.179331218,0.084666699,36.777479893,43.581182543,43.581182543,36.777479893,43.581182543,36.777479893,43.581182543,0.360207939,0.720868024,3.0795e-05,1.0,0.716696009,0.03005022,0.590772892,0.105680009,0.347945803,0.076851462,0.690709585,0.0,0.290461591,0.147463611,0.004839501,0.117453449,0.03009602,0.075615228,148.507,0.204743,877.995,0.0250786,878.0,849.0,906.0,0.63332,0.222938,0.800192,0.0194294,177.042,0.0614267,875.37,0.0239993,876.0,849.0,901.0,0.309557,0.199875,0.809983,0.012144,0.224104556,0.545939095,60.460964,29.864044,0.0,20.061096,0.0,0.0,4.819228,0.0,0.0,34.551163,0.0,23.410082,0.0,23.555645,61.03965,27.675102
instances/Sat_Data/circuit_fuzz/fuzz_100_23934.cnf,1.0,4886.0,16857.0,4885.0,16854.0,0.000204708,0.000177999,0.289842174,0.488898778,0.789173591,0.0,1.0,1.160454893,0.000548063,0.252394243,0.000409417,0.00122825,0.842610871,0.0,0.393853091,0.964993473,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4200.666666667,0.03285557,4051.0,4384.0,4384.0,4051.0,4384.0,4051.0,4167.0,35.287716435,0.082191005,31.414465564,38.393248175,38.393248175,31.414465564,38.393248175,31.414465564,36.055435565,0.370507436,0.696009796,9.014e-06,1.0,0.721117935,0.037846693,0.592073324,0.1237829,0.36562857,0.075106096,0.698456495,0.0,0.322219979,0.146442796,0.0047605,0.112268023,0.030099325,0.072283657,218.579,1.04843,1077.6,0.0874896,1087.0,1057.0,1111.0,0.628676,0.210415,0.795996,0.0865494,234.561,0.0941024,1087.55,0.0235796,1088.0,1055.0,1121.0,0.299247,0.309154,0.812755,0.0126699,0.208868062,0.47771758,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_16134.cnf,1.0,2556.0,8856.0,2555.0,8851.0,0.000391389,0.000564908,0.288667947,0.491613,0.781645614,0.0,1.0,1.162550024,0.001058799,0.261811307,0.000782779,0.002348337,0.871694653,0.0,0.382668625,0.956163145,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4303.25,0.007737631,4263.0,4340.0,4340.0,4263.0,4340.0,4278.0,4332.0,35.809142088,0.018598873,35.066020314,36.678395496,36.678395496,35.066020314,36.678395496,35.267281106,36.224871435,0.367024929,0.693181928,3.0972e-05,1.0,0.718712804,0.044106595,0.587621742,0.131586243,0.342556548,0.07313955,0.703802724,0.0,0.337776069,0.142640235,0.00612834,0.11137581,0.028691984,0.069260479,99.2,0.200053,564.369,0.0325164,564.0,542.0,588.0,0.663911,0.218135,0.801948,0.0202995,114.082,0.0784291,563.874,0.032049,564.0,540.0,586.0,0.318054,0.224688,0.809775,0.0157584,0.279541556,0.600341458,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_27870.cnf,1.0,2231.0,7619.0,2230.0,7616.0,0.00044843,0.000393908,0.292804622,0.497951681,0.771361642,0.0,1.0,1.168441077,0.001211339,0.257938202,0.000896861,0.002690583,0.858273435,0.0,0.380777311,0.959558824,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4252.0,0.020970267,4126.0,4341.0,4341.0,4126.0,4341.0,4210.0,4331.0,45.50808219,0.112122163,37.009452254,49.706534288,49.706534288,37.009452254,49.706534288,46.070546318,49.2457959,0.358197324,0.727086629,1.1221e-05,1.0,0.72476442,0.036182284,0.580899351,0.108930794,0.333302961,0.075739931,0.702124508,0.0,0.278075274,0.147183906,0.005653192,0.114358606,0.029895166,0.071865161,79.8893,0.242388,487.074,0.0529635,487.0,468.0,508.0,0.666894,0.217508,0.799203,0.0372712,94.3882,0.0827928,488.746,0.0340059,489.0,467.0,510.0,0.346061,0.218671,0.807603,0.0171747,0.28507921,0.687238318,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/circuit_fuzz/fuzz_100_21025.cnf,1.0,2800.0,9474.0,2799.0,9471.0,0.00035727,0.000316756,0.295533735,0.499514307,0.770045895,0.0,1.0,1.136492462,0.00095589,0.242894147,0.000714541,0.002143623,0.814523719,0.0,0.384331116,0.971069581,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3547.5,0.06496922,3269.0,3872.0,3872.0,3269.0,3872.0,3405.0,3644.0,49.592968001,0.061184235,44.955066079,52.52401346,52.52401346,44.955066079,52.52401346,48.823088843,52.069703622,0.35995279,0.724822151,3.4493e-05,1.0,0.726400315,0.031079849,0.587826408,0.10668245,0.344011633,0.077890261,0.691529479,0.0,0.32647569,0.149830485,0.00565572,0.116442609,0.03206051,0.074626208,93.2618,0.291234,608.935,0.0589935,610.0,587.0,632.0,0.626116,0.237689,0.794782,0.0401843,117.302,0.0770579,611.511,0.0291885,612.0,590.0,636.0,0.322856,0.219835,0.806586,0.0147021,0.265244586,0.654473858,19.521528,9.793863,0.0,6.45714,0.0,-1.4777411e-05,1.2709899,-0.00049004686,0.0,11.525967,-0.0031155932,7.7999635,0.0,7.674224,19.9327,8.838981
instances/Sat_Data/circuit_fuzz/fuzz_100_5093.cnf,1.0,3200.0,10792.0,3199.0,10789.0,0.000312598,0.000278061,0.2965057,0.492251367,0.788235049,0.0,1.0,1.147098266,0.000828504,0.238175393,0.000625195,0.001875586,0.821303441,0.0,0.403188433,0.971081657,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4290.0,0.023922793,4148.0,4387.0,4387.0,4148.0,4387.0,4148.0,4335.0,50.352939937,0.183474175,38.037126326,60.28766811,60.28766811,38.037126326,60.28766811,38.037126326,52.734025375,0.369988315,0.694015293,5.06e-07,1.0,0.718088211,0.032930049,0.58987478,0.121372788,0.36621928,0.076680881,0.688624389,0.0,0.325594099,0.146490553,0.006248553,0.114345937,0.031333715,0.074829756,111.227,0.207191,704.448,0.0279145,705.0,680.0,728.0,0.62895,0.216692,0.795984,0.0194648,136.541,0.0767518,706.505,0.0276926,707.0,682.0,730.0,0.312961,0.21235,0.80827,0.0141471,0.239177085,0.656416771,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
