@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
instances/Sat_Data/bmc/bmc08-100/pdtvisheap05.100.cnf,1.0,0.18,0.02,0.0,0.0,2.0,2.32,2.12,2.16,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p09.100.cnf,1.0,0.66,0.08,0.0,0.0,2.0,3.82,2.46,2.42,2.0,23.68777139300073
instances/Sat_Data/bmc/bmc08-100/139442p22.100.cnf,1.0,0.4,0.06,0.0,0.0,1.98,3.18,2.26,2.26,2.04,0
instances/Sat_Data/bmc/bmc08-100/intel037.100.cnf,1.0,5.6,0.72,0.02,0.0,2.0,16.28,5.38,5.22,2.64,0
instances/Sat_Data/bmc/bmc08-100/nusmvdme216.100.cnf,1.0,0.4,0.04,0.0,0.0,2.0,3.04,2.28,2.28,2.04,0
instances/Sat_Data/bmc/bmc08-100/prodcellp3neg.100.cnf,1.0,0.06,0.0,0.0,0.0,0.6,0.82,2.04,2.1,2.0,5.164332498999983
instances/Sat_Data/bmc/bmc08-100/pdtvisbufferalloc.100.cnf,1.0,0.06,0.0,0.0,0.0,1.98,0.98,2.08,2.12,2.0,2.961381115000222
instances/Sat_Data/bmc/bmc08-100/bc57sensorsp3.100.cnf,1.0,0.18,0.02,0.0,0.0,1.98,2.54,2.14,2.14,2.0,7.28994198700002
instances/Sat_Data/bmc/bmc08-100/intel046.100.cnf,1.0,0.5,0.06,0.0,0.0,1.98,3.54,2.32,2.34,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvistictactoe12.100.cnf,1.0,0.14,0.02,0.0,0.0,1.98,2.4,2.12,2.14,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p06.100.cnf,1.0,0.66,0.1,0.0,0.0,1.98,3.84,2.44,2.44,2.0,24.22894009299489
instances/Sat_Data/bmc/bmc08-100/prodcellp0neg.100.cnf,1.0,0.04,0.02,0.0,0.0,0.44,0.6,2.06,2.1,2.0,0
instances/Sat_Data/bmc/bmc08-100/csmacdp0.100.cnf,1.0,0.76,0.12,0.0,0.0,2.0,3.92,2.5,2.44,2.02,30.587385368999094
instances/Sat_Data/bmc/bmc08-100/bc57sensorsp0neg.100.cnf,1.0,0.16,0.02,0.0,0.0,2.0,2.32,2.14,2.12,2.02,7.410872853004548
instances/Sat_Data/bmc/bmc08-100/bj08amba2g62.100.cnf,1.0,0.18,0.04,0.0,0.0,1.98,2.58,2.14,2.14,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar09.100.cnf,1.0,0.04,0.0,0.0,0.0,1.98,0.48,2.08,2.24,2.0,0
instances/Sat_Data/bmc/bmc08-100/intel057.100.cnf,1.0,0.22,0.04,0.0,0.0,1.98,2.64,2.14,2.16,2.0,0
instances/Sat_Data/bmc/bmc08-100/139463p5.100.cnf,1.0,1.64,0.2,0.02,-0.0,2.0,6.14,2.98,2.98,2.4,60.01391718099967
instances/Sat_Data/bmc/bmc08-100/dme4ptimoneg.100.cnf,1.0,0.18,0.02,0.0,0.0,1.98,2.58,2.12,2.14,2.02,5.783805828999903
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p1.100.cnf,1.0,0.42,0.04,0.02,0.0,1.98,3.04,2.3,2.32,2.02,14.110843205002311
instances/Sat_Data/bmc/bmc08-100/139452p1neg.100.cnf,1.0,0.6,0.08,0.0,0.0,1.98,3.5,2.4,2.4,2.06,0
instances/Sat_Data/bmc/bmc08-100/139452p5.100.cnf,1.0,0.6,0.08,0.0,0.0,2.0,3.46,2.42,2.4,2.0,26.402766743999564
instances/Sat_Data/bmc/bmc08-100/pdtvisminmaxr3.100.cnf,1.0,0.06,0.0,0.0,0.0,0.22,0.66,2.06,2.14,2.0,0
instances/Sat_Data/bmc/bmc08-100/eijkbs1512.100.cnf,1.0,0.16,0.02,0.0,0.0,1.98,2.44,2.12,2.14,2.0,0
instances/Sat_Data/bmc/bmc08-100/dme6p1neg.100.cnf,1.0,0.3,0.02,0.0,0.0,1.98,2.82,2.2,2.2,2.1,8.374316661999728
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a09.100.cnf,1.0,0.12,0.02,0.0,0.0,1.96,1.58,2.1,2.12,2.0,4.996726502002275
instances/Sat_Data/bmc/bmc08-100/prodconsp0neg.100.cnf,1.0,0.1,0.02,0.0,0.0,1.98,1.4,2.1,2.08,2.0,4.9070748619997175
instances/Sat_Data/bmc/bmc08-100/intel063.100.cnf,1.0,0.12,0.02,0.0,0.0,1.98,2.34,2.06,2.1,2.0,0
instances/Sat_Data/bmc/bmc08-100/139442p1neg.100.cnf,1.0,0.4,0.04,0.0,0.0,1.98,3.1,2.26,2.26,2.02,0
instances/Sat_Data/bmc/bmc08-100/dme6p1.100.cnf,1.0,0.3,0.02,0.0,0.0,1.98,2.82,2.2,2.24,2.06,8.154502889003197
instances/Sat_Data/bmc/bmc08-100/bj08goodbakerycyclef7.100.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.84,2.0,0
instances/Sat_Data/bmc/bmc08-100/neclaftp2002.100.cnf,1.0,2.22,0.32,-0.0,-0.0,1.98,8.18,3.38,3.36,2.5,112.67719072800536
instances/Sat_Data/bmc/bmc08-100/139444p5neg.100.cnf,1.0,0.98,0.12,0.02,-0.0,2.0,4.98,2.6,2.6,2.34,38.10172573199998
instances/Sat_Data/bmc/bmc08-100/pdtvisvending04.100.cnf,1.0,0.12,0.02,0.0,0.0,1.98,1.66,2.1,2.08,2.0,0
instances/Sat_Data/bmc/bmc08-100/dme4ptimo.100.cnf,1.0,0.18,0.04,0.0,0.0,1.98,2.56,2.14,2.14,2.04,5.681704559000082
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a03.100.cnf,1.0,0.12,0.0,0.0,0.0,1.98,1.62,2.06,2.08,2.0,4.872748588997638
instances/Sat_Data/bmc/bmc08-100/pdtviscoherence0.100.cnf,1.0,0.3,0.04,0.0,0.0,1.98,2.76,2.2,2.22,2.0,13.504638881000574
instances/Sat_Data/bmc/bmc08-100/nusmvreactorp4.100.cnf,1.0,0.12,0.02,0.0,0.0,1.06,1.68,2.08,2.08,2.0,6.381057793999986
instances/Sat_Data/bmc/bmc08-100/139443p5.100.cnf,1.0,0.64,0.08,0.0,0.0,2.0,3.76,2.4,2.38,2.06,27.23482473400003
instances/Sat_Data/bmc/bmc08-100/pdtvisvending05.100.cnf,1.0,0.12,0.02,0.0,0.0,1.96,1.62,2.08,2.14,2.0,4.412139552001463
instances/Sat_Data/bmc/bmc08-100/eijkS641.100.cnf,1.0,0.04,0.0,0.0,0.0,1.98,1.6,2.1,2.12,2.0,45.00142367399985
instances/Sat_Data/bmc/bmc08-100/pdtvisvending08.100.cnf,1.0,0.12,0.02,0.0,0.0,1.98,1.6,2.1,2.12,2.0,4.818554326004232
instances/Sat_Data/bmc/bmc08-100/pdtpmsbufferalloc.100.cnf,1.0,0.06,0.02,0.0,0.0,1.98,1.32,2.06,2.14,2.0,5.514679120002256
instances/Sat_Data/bmc/bmc08-100/intel041.100.cnf,1.0,7.88,1.02,0.02,-0.0,2.0,22.94,6.74,6.52,2.46,0
instances/Sat_Data/bmc/bmc08-100/intel039.100.cnf,1.0,7.88,1.04,0.02,-0.0,2.02,22.92,6.82,6.6,2.1,0
instances/Sat_Data/bmc/bmc08-100/pciptimo.100.cnf,1.0,0.26,0.04,0.0,0.0,1.98,2.74,2.2,2.18,2.0,11.454558195000573
instances/Sat_Data/bmc/bmc08-100/139454p6neg.100.cnf,1.0,1.52,0.22,-0.0,-0.0,2.0,5.7,2.92,2.94,2.0,55.34901236699807
instances/Sat_Data/bmc/bmc08-100/nusmvtcastp1.100.cnf,1.0,0.38,0.06,0.0,0.0,1.98,2.96,2.26,2.24,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtpmsgoodbakery.100.cnf,1.0,0.4,0.06,0.0,0.0,1.98,3.08,2.28,2.3,2.02,0
instances/Sat_Data/bmc/bmc08-100/brpp1.100.cnf,1.0,0.14,0.02,0.0,0.0,0.64,2.2,2.12,2.12,2.02,7.411497242000223
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar29.100.cnf,1.0,0.04,0.0,0.0,0.0,1.98,0.64,2.06,2.18,2.0,2.5737905919999946
instances/Sat_Data/bmc/bmc08-100/intel013.100.cnf,1.0,12.48,1.62,0.04,-0.0,2.04,36.68,9.5,9.22,2.0,0
instances/Sat_Data/bmc/bmc08-100/counterp0.100.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.08,2.1,2.4,2.0,0.6861235420001321
instances/Sat_Data/bmc/bmc08-100/intel045.100.cnf,1.0,0.5,0.06,0.0,0.0,2.0,3.52,2.32,2.34,2.04,0
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p0.100.cnf,1.0,0.4,0.08,0.0,0.0,1.98,3.04,2.28,2.26,2.02,12.818985982999948
instances/Sat_Data/bmc/bmc08-100/nusmvreactorp3.100.cnf,1.0,0.1,0.04,0.0,0.0,0.3,1.74,2.08,2.1,2.02,7.0307105610045255
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p07.100.cnf,1.0,0.66,0.1,0.0,0.0,2.0,3.92,2.42,2.44,2.0,18.624225943000056
instances/Sat_Data/bmc/bmc08-100/139453p1neg.100.cnf,1.0,1.02,0.12,-0.0,-0.0,1.98,4.48,2.64,2.6,2.0,0
instances/Sat_Data/bmc/bmc08-100/neclaftp3001.100.cnf,1.0,4.62,0.64,-0.0,-0.0,2.0,13.44,4.8,4.72,2.02,394.7206330610025
instances/Sat_Data/bmc/bmc08-100/intel011.100.cnf,1.0,0.42,0.06,0.0,0.0,1.98,3.16,2.26,2.3,2.0,0
instances/Sat_Data/bmc/bmc08-100/eijkS953.100.cnf,1.0,0.12,0.02,0.0,0.0,1.98,2.32,2.08,2.12,2.0,94.6267768990001
instances/Sat_Data/bmc/bmc08-100/kenoopp2.100.cnf,1.0,0.08,0.0,0.0,0.0,0.42,1.16,2.06,2.12,2.0,2.6405039160017623
instances/Sat_Data/bmc/bmc08-100/intel004.100.cnf,1.0,0.02,0.02,0.0,0.0,1.98,0.6,2.1,2.2,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvending10.100.cnf,1.0,0.12,0.02,0.0,0.0,1.98,1.62,2.08,2.12,2.0,4.299628796994512
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p08.100.cnf,1.0,0.64,0.1,0.0,0.0,2.0,3.84,2.46,2.46,2.0,20.08456292200208
instances/Sat_Data/bmc/bmc08-100/intel044.100.cnf,1.0,0.5,0.08,0.0,0.0,2.0,3.5,2.32,2.32,2.0,0
instances/Sat_Data/bmc/bmc08-100/brpptimoneg.100.cnf,1.0,0.12,0.02,0.0,0.0,0.44,1.74,2.08,2.1,2.0,0
instances/Sat_Data/bmc/bmc08-100/139453p23.100.cnf,1.0,1.02,0.12,-0.0,-0.0,1.98,4.46,2.64,2.64,2.1,42.99778960800177
instances/Sat_Data/bmc/bmc08-100/intel056.100.cnf,1.0,0.16,0.02,0.0,0.0,1.98,2.46,2.14,2.12,2.0,0
instances/Sat_Data/bmc/bmc08-100/139444p22.100.cnf,1.0,1.0,0.12,-0.0,-0.0,1.98,5.02,2.62,2.62,2.04,0
instances/Sat_Data/bmc/bmc08-100/pdtpmsrethersqo.100.cnf,1.0,0.08,0.02,0.0,0.0,1.98,1.12,2.1,2.1,2.0,0
instances/Sat_Data/bmc/bmc08-100/kenflashp12.100.cnf,1.0,0.18,0.04,0.0,0.0,2.0,2.54,2.14,2.14,2.02,13.92583860600007
instances/Sat_Data/bmc/bmc08-100/texasPImainp01.100.cnf,1.0,0.24,0.02,0.0,0.0,1.98,2.6,2.16,2.2,2.0,0
instances/Sat_Data/bmc/bmc08-100/bjrb07amba2andenv.100.cnf,1.0,0.24,0.04,0.0,0.0,1.98,2.78,2.18,2.18,2.02,12.895707857998786
instances/Sat_Data/bmc/bmc08-100/nusmvtcasp3.100.cnf,1.0,0.36,0.06,0.0,0.0,1.98,3.14,2.28,2.28,2.02,16.84094661400013
instances/Sat_Data/bmc/bmc08-100/dme6ptimo.100.cnf,1.0,0.28,0.04,0.0,0.0,1.98,2.76,2.2,2.2,2.14,8.05079929600106
instances/Sat_Data/bmc/bmc08-100/139454p22.100.cnf,1.0,1.52,0.2,0.02,-0.0,1.98,5.68,3.0,2.92,2.24,57.63107144999958
instances/Sat_Data/bmc/bmc08-100/bj08vendingcycle.100.cnf,1.0,0.12,0.02,0.0,0.0,1.98,1.46,2.08,2.08,2.0,5.941422547999537
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar10.100.cnf,1.0,0.02,0.0,0.0,0.0,1.98,0.5,2.12,2.28,2.0,1.8685653329957856
instances/Sat_Data/bmc/bmc08-100/intel043.100.cnf,1.0,6.52,0.84,0.02,-0.0,2.02,18.96,5.92,5.76,2.04,0
instances/Sat_Data/bmc/bmc08-100/dme3p1.100.cnf,1.0,0.14,0.02,0.0,0.0,0.36,2.22,2.12,2.1,2.02,4.931766632000063
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p00.100.cnf,1.0,0.66,0.08,0.0,0.0,2.0,3.86,2.44,2.46,2.0,0
instances/Sat_Data/bmc/bmc08-100/prodconsp1negnv.100.cnf,1.0,0.1,0.02,0.0,0.0,1.98,1.38,2.08,2.1,2.0,4.7729044150000846
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar17.100.cnf,1.0,0.02,0.02,0.0,0.0,0.08,0.5,2.08,2.32,2.0,0
instances/Sat_Data/bmc/bmc08-100/139454p1neg.100.cnf,1.0,1.52,0.2,0.02,-0.0,2.0,5.72,2.94,2.94,2.12,57.29612381700281
instances/Sat_Data/bmc/bmc08-100/nusmvsyncarb10p2.100.cnf,1.0,0.0,0.0,0.0,0.0,1.08,0.16,2.08,2.56,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisrethersqo1.100.cnf,1.0,0.12,0.0,0.02,0.0,1.98,1.6,2.1,2.1,2.0,11.389944534999811
instances/Sat_Data/bmc/bmc08-100/nusmvguidancep7.100.cnf,1.0,0.16,0.02,0.0,0.0,1.98,2.44,2.12,2.12,2.0,12.907808591000505
instances/Sat_Data/bmc/bmc08-100/139444p5.100.cnf,1.0,0.98,0.14,-0.0,-0.0,2.0,4.94,2.62,2.62,2.06,41.14188982900123
instances/Sat_Data/bmc/bmc08-100/pdtpmsam2901.100.cnf,1.0,0.38,0.06,0.0,0.0,2.0,3.1,2.3,2.26,2.0,50.112120265002886
instances/Sat_Data/bmc/bmc08-100/viscoherencep1.100.cnf,1.0,0.2,0.02,0.0,0.0,1.98,2.16,2.14,2.14,2.0,7.879644124997867
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar06.100.cnf,1.0,0.04,0.0,0.0,0.0,1.2,0.5,2.06,2.26,2.0,1.0836793270000271
instances/Sat_Data/bmc/bmc08-100/139463p6neg.100.cnf,1.0,1.64,0.22,0.02,-0.0,2.0,6.14,3.02,3.0,2.0,62.7902440320031
instances/Sat_Data/bmc/bmc08-100/eijkS1423.100.cnf,1.0,0.18,0.02,0.0,0.0,1.98,2.48,2.12,2.16,2.0,15.1237212240012
instances/Sat_Data/bmc/bmc08-100/bj08vsar16.100.cnf,1.0,0.12,0.0,0.0,0.0,0.36,2.34,2.08,2.08,2.0,0
instances/Sat_Data/bmc/bmc08-100/visprodcellp07.100.cnf,1.0,0.44,0.06,0.0,0.0,1.98,3.04,2.28,2.26,2.0,14.775312473997474
instances/Sat_Data/bmc/bmc08-100/139442p5.100.cnf,1.0,0.38,0.06,0.0,0.0,1.98,3.08,2.26,2.26,2.0,0
instances/Sat_Data/bmc/bmc08-100/139462p23.100.cnf,1.0,1.06,0.14,0.02,-0.0,1.98,4.72,2.68,2.64,2.04,41.11679798100067
instances/Sat_Data/bmc/bmc08-100/intel021.100.cnf,1.0,0.28,0.04,0.0,0.0,1.98,2.88,2.2,2.2,2.0,0
instances/Sat_Data/bmc/bmc08-100/prodconsp5.100.cnf,1.0,0.1,0.02,0.0,0.0,1.96,1.38,2.08,2.1,2.0,4.873027301997354
instances/Sat_Data/bmc/bmc08-100/kenflashp08.100.cnf,1.0,0.14,0.02,0.0,0.0,0.76,2.42,2.1,2.12,2.04,0
instances/Sat_Data/bmc/bmc08-100/shortp0neg.100.cnf,1.0,0.0,0.0,0.0,0.0,0.02,0.1,2.12,2.54,2.0,0.7325831390007806
instances/Sat_Data/bmc/bmc08-100/eijkS510.100.cnf,1.0,0.08,0.0,0.0,0.0,1.98,1.52,2.08,2.16,2.0,14.19314910200046
instances/Sat_Data/bmc/bmc08-100/intel018.100.cnf,1.0,0.28,0.06,0.0,0.0,2.0,2.78,2.2,2.2,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvistictactoe10.100.cnf,1.0,0.14,0.0,0.0,0.0,1.98,2.38,2.12,2.14,2.0,7.09167087600008
instances/Sat_Data/bmc/bmc08-100/pdtvissoap1.100.cnf,1.0,0.64,0.08,0.0,0.0,1.98,3.56,2.4,2.4,2.0,0
instances/Sat_Data/bmc/bmc08-100/texasparsesysp3.100.cnf,1.0,0.08,0.02,0.0,0.0,1.98,1.5,2.08,2.14,2.0,3.051992746997712
instances/Sat_Data/bmc/bmc08-100/pdtpmss1269b.100.cnf,1.0,0.12,0.0,0.0,0.0,1.98,1.74,2.06,2.12,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a08.100.cnf,1.0,0.12,0.02,0.0,0.0,1.98,1.58,2.06,2.12,2.0,0
instances/Sat_Data/bmc/bmc08-100/bj08amba2g4f3.100.cnf,1.0,2.3,0.32,-0.0,-0.0,2.0,8.54,3.48,3.48,2.02,107.86453168399748
instances/Sat_Data/bmc/bmc08-100/pdtvistictactoe11.100.cnf,1.0,0.12,0.02,0.02,0.0,1.98,2.38,2.12,2.14,2.0,0
instances/Sat_Data/bmc/bmc08-100/intel025.100.cnf,1.0,0.76,0.1,0.0,0.0,1.98,4.16,2.48,2.46,2.0,0
instances/Sat_Data/bmc/bmc08-100/intel005.100.cnf,1.0,0.12,0.0,0.0,0.0,1.98,2.1,2.08,2.06,2.0,0
instances/Sat_Data/bmc/bmc08-100/bc57sensorsp1neg.100.cnf,1.0,0.18,0.02,0.0,0.0,1.98,2.52,2.14,2.12,2.0,0
instances/Sat_Data/bmc/bmc08-100/kenflashp10.100.cnf,1.0,0.56,0.08,0.02,0.0,1.98,3.62,2.4,2.36,2.0,0
instances/Sat_Data/bmc/bmc08-100/visprodcellp03.100.cnf,1.0,0.42,0.08,0.0,0.0,1.98,3.06,2.28,2.26,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar03.100.cnf,1.0,0.02,0.02,0.0,0.0,1.98,0.5,2.1,2.28,2.0,1.2589948780005216
instances/Sat_Data/bmc/bmc08-100/intel019.100.cnf,1.0,0.3,0.04,0.0,0.0,1.98,2.86,2.22,2.22,2.0,0
instances/Sat_Data/bmc/bmc08-100/intel007.100.cnf,1.0,0.92,0.12,0.0,0.0,2.0,4.36,2.56,2.58,2.36,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a06.100.cnf,1.0,0.12,0.02,0.0,0.0,1.98,1.6,2.1,2.1,2.0,4.65514740099934
instances/Sat_Data/bmc/bmc08-100/intel065.100.cnf,1.0,2.32,0.28,-0.0,-0.0,2.02,8.24,3.38,3.4,2.02,0
instances/Sat_Data/bmc/bmc08-100/dme4ptimonegnv.100.cnf,1.0,0.18,0.04,0.0,0.0,1.98,2.5,2.14,2.14,2.04,6.603926758001762
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar15.100.cnf,1.0,0.02,0.02,0.0,0.0,0.24,0.5,2.12,2.24,2.0,1.801835439997376
instances/Sat_Data/bmc/bmc08-100/pdtpmsvsa16a.100.cnf,1.0,0.28,0.02,0.0,0.0,1.98,2.82,2.18,2.2,2.0,15.667179682997812
instances/Sat_Data/bmc/bmc08-100/pdtvisheap06.100.cnf,1.0,0.16,0.04,0.0,0.0,1.98,2.3,2.14,2.16,2.0,6.485500409999986
instances/Sat_Data/bmc/bmc08-100/abp4ptimoneg.100.cnf,1.0,0.1,0.0,0.0,0.0,1.98,1.3,2.08,2.12,2.0,4.873376619999817
instances/Sat_Data/bmc/bmc08-100/pdtpmsvsar.100.cnf,1.0,0.08,0.02,0.0,0.0,1.98,1.74,2.08,2.1,2.0,6.392377751999447
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p12.100.cnf,1.0,0.64,0.1,0.0,0.0,2.0,3.84,2.42,2.42,2.06,22.756133397997477
instances/Sat_Data/bmc/bmc08-100/nusmvguidancep6.100.cnf,1.0,0.14,0.04,0.0,0.0,1.98,2.46,2.14,2.1,2.0,0
instances/Sat_Data/bmc/bmc08-100/dme5p1.100.cnf,1.0,0.24,0.02,0.0,0.0,1.98,2.68,2.16,2.2,2.02,6.659314012999857
instances/Sat_Data/bmc/bmc08-100/139453p5.100.cnf,1.0,1.02,0.14,-0.0,-0.0,1.98,4.48,2.62,2.64,2.22,40.558316558
instances/Sat_Data/bmc/bmc08-100/csmacdp2neg.100.cnf,1.0,0.76,0.12,0.0,0.0,2.0,3.9,2.52,2.5,2.04,32.500357881996024
instances/Sat_Data/bmc/bmc08-100/pdtvisgoodbakery1.100.cnf,1.0,1.14,0.16,-0.0,-0.0,2.0,4.9,2.76,2.76,2.04,46.87212789799378
instances/Sat_Data/bmc/bmc08-100/intel033.100.cnf,1.0,4.16,0.54,0.02,-0.0,2.0,12.08,4.56,4.4,2.34,0
instances/Sat_Data/bmc/bmc08-100/pciptimoneg.100.cnf,1.0,0.24,0.06,0.0,0.0,2.0,2.7,2.16,2.2,2.02,0
instances/Sat_Data/bmc/bmc08-100/texasparsesysp2.100.cnf,1.0,0.08,0.02,0.0,0.0,1.98,1.54,2.08,2.12,2.0,2.7712159709990374
instances/Sat_Data/bmc/bmc08-100/kenflashp02.100.cnf,1.0,0.16,0.02,0.0,0.0,1.98,2.46,2.14,2.14,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtpmscoherence.100.cnf,1.0,0.18,0.02,0.0,0.0,1.98,2.44,2.14,2.14,2.0,24.20179030800045
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a10.100.cnf,1.0,0.12,0.0,0.0,0.0,2.0,1.56,2.08,2.1,2.0,0
instances/Sat_Data/bmc/bmc08-100/139444p6neg.100.cnf,1.0,1.0,0.14,-0.0,-0.0,1.98,5.0,2.62,2.62,2.02,36.55899099499948
instances/Sat_Data/bmc/bmc08-100/pdtviseisenberg1.100.cnf,1.0,0.42,0.04,0.0,0.0,2.02,3.22,2.28,2.26,2.0,19.68012303100113
instances/Sat_Data/bmc/bmc08-100/pdtvisminmax0.100.cnf,1.0,0.08,0.02,0.0,0.0,1.98,0.78,2.08,2.14,2.0,3.867429105
instances/Sat_Data/bmc/bmc08-100/bjrb07amba7andenv.100.cnf,1.0,5.06,0.7,0.0,0.0,2.02,15.26,5.28,5.16,2.0,396.81797173299856
instances/Sat_Data/bmc/bmc08-100/texasPImainp12.100.cnf,1.0,0.22,0.04,0.0,0.0,1.98,2.62,2.22,2.18,2.0,0
instances/Sat_Data/bmc/bmc08-100/srg5ptimonegnv.100.cnf,1.0,0.02,0.0,0.0,0.0,0.06,0.4,2.12,2.18,2.0,1.916979966999861
instances/Sat_Data/bmc/bmc08-100/pdtvisheap12.100.cnf,1.0,0.16,0.02,0.0,0.0,1.98,2.32,2.12,2.14,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p3.100.cnf,1.0,0.42,0.06,0.0,0.0,1.98,3.0,2.32,2.26,2.0,0
instances/Sat_Data/bmc/bmc08-100/139442p1.100.cnf,1.0,0.38,0.06,0.02,0.0,1.98,3.08,2.3,2.26,2.02,0
instances/Sat_Data/bmc/bmc08-100/bj08amba3g62.100.cnf,1.0,1.64,0.22,-0.0,-0.0,2.0,6.1,3.04,3.08,2.04,60.52536099400004
instances/Sat_Data/bmc/bmc08-100/texasifetch1p3.100.cnf,1.0,0.0,0.02,0.0,0.0,0.54,0.2,2.12,2.44,2.0,0
instances/Sat_Data/bmc/bmc08-100/abp4p2ff.100.cnf,1.0,0.1,0.02,0.0,0.0,1.98,1.32,2.08,2.1,2.0,5.304307555001287
instances/Sat_Data/bmc/bmc08-100/pdtpmsviper.100.cnf,1.0,1.48,0.22,-0.0,-0.0,2.0,5.6,2.96,3.0,2.24,145.77220221100106
instances/Sat_Data/bmc/bmc08-100/139453p24.100.cnf,1.0,1.04,0.16,-0.0,-0.0,1.98,4.56,2.7,2.64,2.04,46.77079961900017
instances/Sat_Data/bmc/bmc08-100/bjrb07amba6andenv.100.cnf,1.0,6.16,0.84,-0.0,-0.0,2.02,18.34,6.04,5.86,2.12,0
instances/Sat_Data/bmc/bmc08-100/139452p0neg.100.cnf,1.0,0.6,0.1,0.0,0.0,1.98,3.52,2.44,2.38,2.02,26.784458557000107
instances/Sat_Data/bmc/bmc08-100/139463p24.100.cnf,1.0,1.72,0.2,0.02,-0.0,2.0,6.38,3.04,3.02,2.7,67.45575705700003
instances/Sat_Data/bmc/bmc08-100/texasPImainp02.100.cnf,1.0,0.24,0.02,0.0,0.0,1.98,2.7,2.18,2.18,2.0,0.2213461669998651
instances/Sat_Data/bmc/bmc08-100/eijkbs3330.100.cnf,1.0,0.26,0.02,0.02,0.0,2.0,2.78,2.16,2.18,2.0,0
instances/Sat_Data/bmc/bmc08-100/intel048.100.cnf,1.0,?,?,?,?,?,?,?,?,?,0
instances/Sat_Data/bmc/bmc08-100/texastwoprocp1.100.cnf,1.0,0.12,0.0,0.0,0.0,1.98,1.24,2.06,2.12,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar18.100.cnf,1.0,0.04,0.0,0.0,0.0,0.28,0.54,2.06,2.24,2.0,2.2159815060003893
instances/Sat_Data/bmc/bmc08-100/pdtpmstimeout.100.cnf,1.0,0.18,0.02,0.0,0.0,1.98,2.5,2.14,2.16,2.0,0
instances/Sat_Data/bmc/bmc08-100/kenflashp06.100.cnf,1.0,0.14,0.0,0.02,0.0,0.66,2.4,2.08,2.12,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtpmsheap.100.cnf,1.0,0.16,0.02,0.0,0.0,1.98,2.12,2.14,2.16,2.0,62.06567099899985
instances/Sat_Data/bmc/bmc08-100/pdtpmseisenberg.100.cnf,1.0,0.32,0.04,0.0,0.0,1.98,2.96,2.2,2.2,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtviseisenberg2.100.cnf,1.0,0.42,0.06,0.0,0.0,1.98,3.0,2.32,2.28,2.02,0
instances/Sat_Data/bmc/bmc08-100/eijkS444.100.cnf,1.0,0.04,0.0,0.0,0.0,1.98,0.78,2.08,2.2,2.0,8.542765909005539
instances/Sat_Data/bmc/bmc08-100/intel036.100.cnf,1.0,5.56,0.74,0.02,0.0,2.0,16.34,5.44,5.3,2.54,0
instances/Sat_Data/bmc/bmc08-100/dme3ptimonegnv.100.cnf,1.0,0.14,0.02,0.0,0.0,0.38,2.2,2.1,2.12,2.0,5.7136087360013335
