@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC

@DATA
instances/Sat_Data/bmc/bmc08-100/139463p5.100.cnf,1,1.64,0.2,0.02,-0.0,2.0,6.14,2.98,2.98,2.4
instances/Sat_Data/bmc/bmc08-100/dme4ptimoneg.100.cnf,1,0.18,0.02,0.0,0.0,1.98,2.58,2.12,2.14,2.02
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p1.100.cnf,1,0.42,0.04,0.02,0.0,1.98,3.04,2.3,2.32,2.02
instances/Sat_Data/bmc/bmc08-100/139452p1neg.100.cnf,1,0.6,0.08,0.0,0.0,1.98,3.5,2.4,2.4,2.06
instances/Sat_Data/bmc/bmc08-100/139452p5.100.cnf,1,0.6,0.08,0.0,0.0,2.0,3.46,2.42,2.4,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisminmaxr3.100.cnf,1,0.06,0.0,0.0,0.0,0.22,0.66,2.06,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/eijkbs1512.100.cnf,1,0.16,0.02,0.0,0.0,1.98,2.44,2.12,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/dme6p1neg.100.cnf,1,0.3,0.02,0.0,0.0,1.98,2.82,2.2,2.2,2.1
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a09.100.cnf,1,0.12,0.02,0.0,0.0,1.96,1.58,2.1,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/prodconsp0neg.100.cnf,1,0.1,0.02,0.0,0.0,1.98,1.4,2.1,2.08,2.0
instances/Sat_Data/bmc/bmc08-100/intel063.100.cnf,1,0.12,0.02,0.0,0.0,1.98,2.34,2.06,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/139442p1neg.100.cnf,1,0.4,0.04,0.0,0.0,1.98,3.1,2.26,2.26,2.02
instances/Sat_Data/bmc/bmc08-100/dme6p1.100.cnf,1,0.3,0.02,0.0,0.0,1.98,2.82,2.2,2.24,2.06
instances/Sat_Data/bmc/bmc08-100/bj08goodbakerycyclef7.100.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.84,2.0
instances/Sat_Data/bmc/bmc08-100/neclaftp2002.100.cnf,1,2.22,0.32,-0.0,-0.0,1.98,8.18,3.38,3.36,2.5
instances/Sat_Data/bmc/bmc08-100/139444p5neg.100.cnf,1,0.98,0.12,0.02,-0.0,2.0,4.98,2.6,2.6,2.34
instances/Sat_Data/bmc/bmc08-100/pdtvisvending04.100.cnf,1,0.12,0.02,0.0,0.0,1.98,1.66,2.1,2.08,2.0
instances/Sat_Data/bmc/bmc08-100/dme4ptimo.100.cnf,1,0.18,0.04,0.0,0.0,1.98,2.56,2.14,2.14,2.04
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a03.100.cnf,1,0.12,0.0,0.0,0.0,1.98,1.62,2.06,2.08,2.0
instances/Sat_Data/bmc/bmc08-100/pdtviscoherence0.100.cnf,1,0.3,0.04,0.0,0.0,1.98,2.76,2.2,2.22,2.0
instances/Sat_Data/bmc/bmc08-100/nusmvreactorp4.100.cnf,1,0.12,0.02,0.0,0.0,1.06,1.68,2.08,2.08,2.0
instances/Sat_Data/bmc/bmc08-100/139443p5.100.cnf,1,0.64,0.08,0.0,0.0,2.0,3.76,2.4,2.38,2.06
instances/Sat_Data/bmc/bmc08-100/pdtvisvending05.100.cnf,1,0.12,0.02,0.0,0.0,1.96,1.62,2.08,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/eijkS641.100.cnf,1,0.04,0.0,0.0,0.0,1.98,1.6,2.1,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisvending08.100.cnf,1,0.12,0.02,0.0,0.0,1.98,1.6,2.1,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/pdtpmsbufferalloc.100.cnf,1,0.06,0.02,0.0,0.0,1.98,1.32,2.06,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/intel041.100.cnf,1,7.88,1.02,0.02,-0.0,2.0,22.94,6.74,6.52,2.46
instances/Sat_Data/bmc/bmc08-100/intel039.100.cnf,1,7.88,1.04,0.02,-0.0,2.02,22.92,6.82,6.6,2.1
instances/Sat_Data/bmc/bmc08-100/pciptimo.100.cnf,1,0.26,0.04,0.0,0.0,1.98,2.74,2.2,2.18,2.0
instances/Sat_Data/bmc/bmc08-100/139454p6neg.100.cnf,1,1.52,0.22,-0.0,-0.0,2.0,5.7,2.92,2.94,2.0
instances/Sat_Data/bmc/bmc08-100/nusmvtcastp1.100.cnf,1,0.38,0.06,0.0,0.0,1.98,2.96,2.26,2.24,2.0
instances/Sat_Data/bmc/bmc08-100/pdtpmsgoodbakery.100.cnf,1,0.4,0.06,0.0,0.0,1.98,3.08,2.28,2.3,2.02
instances/Sat_Data/bmc/bmc08-100/brpp1.100.cnf,1,0.14,0.02,0.0,0.0,0.64,2.2,2.12,2.12,2.02
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar29.100.cnf,1,0.04,0.0,0.0,0.0,1.98,0.64,2.06,2.18,2.0
instances/Sat_Data/bmc/bmc08-100/intel013.100.cnf,1,12.48,1.62,0.04,-0.0,2.04,36.68,9.5,9.22,2.0
instances/Sat_Data/bmc/bmc08-100/counterp0.100.cnf,1,0.0,0.0,0.0,0.0,0.0,0.08,2.1,2.4,2.0
instances/Sat_Data/bmc/bmc08-100/intel045.100.cnf,1,0.5,0.06,0.0,0.0,2.0,3.52,2.32,2.34,2.04
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p0.100.cnf,1,0.4,0.08,0.0,0.0,1.98,3.04,2.28,2.26,2.02
instances/Sat_Data/bmc/bmc08-100/nusmvreactorp3.100.cnf,1,0.1,0.04,0.0,0.0,0.3,1.74,2.08,2.1,2.02
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p07.100.cnf,1,0.66,0.1,0.0,0.0,2.0,3.92,2.42,2.44,2.0
instances/Sat_Data/bmc/bmc08-100/139453p1neg.100.cnf,1,1.02,0.12,-0.0,-0.0,1.98,4.48,2.64,2.6,2.0
instances/Sat_Data/bmc/bmc08-100/neclaftp3001.100.cnf,1,4.62,0.64,-0.0,-0.0,2.0,13.44,4.8,4.72,2.02
instances/Sat_Data/bmc/bmc08-100/intel011.100.cnf,1,0.42,0.06,0.0,0.0,1.98,3.16,2.26,2.3,2.0
instances/Sat_Data/bmc/bmc08-100/eijkS953.100.cnf,1,0.12,0.02,0.0,0.0,1.98,2.32,2.08,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/kenoopp2.100.cnf,1,0.08,0.0,0.0,0.0,0.42,1.16,2.06,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/intel004.100.cnf,1,0.02,0.02,0.0,0.0,1.98,0.6,2.1,2.2,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisvending10.100.cnf,1,0.12,0.02,0.0,0.0,1.98,1.62,2.08,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p08.100.cnf,1,0.64,0.1,0.0,0.0,2.0,3.84,2.46,2.46,2.0
instances/Sat_Data/bmc/bmc08-100/intel044.100.cnf,1,0.5,0.08,0.0,0.0,2.0,3.5,2.32,2.32,2.0
instances/Sat_Data/bmc/bmc08-100/brpptimoneg.100.cnf,1,0.12,0.02,0.0,0.0,0.44,1.74,2.08,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/139453p23.100.cnf,1,1.02,0.12,-0.0,-0.0,1.98,4.46,2.64,2.64,2.1
instances/Sat_Data/bmc/bmc08-100/intel056.100.cnf,1,0.16,0.02,0.0,0.0,1.98,2.46,2.14,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/139444p22.100.cnf,1,1.0,0.12,-0.0,-0.0,1.98,5.02,2.62,2.62,2.04
instances/Sat_Data/bmc/bmc08-100/pdtpmsrethersqo.100.cnf,1,0.08,0.02,0.0,0.0,1.98,1.12,2.1,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/kenflashp12.100.cnf,1,0.18,0.04,0.0,0.0,2.0,2.54,2.14,2.14,2.02
instances/Sat_Data/bmc/bmc08-100/texasPImainp01.100.cnf,1,0.24,0.02,0.0,0.0,1.98,2.6,2.16,2.2,2.0
instances/Sat_Data/bmc/bmc08-100/bjrb07amba2andenv.100.cnf,1,0.24,0.04,0.0,0.0,1.98,2.78,2.18,2.18,2.02
instances/Sat_Data/bmc/bmc08-100/nusmvtcasp3.100.cnf,1,0.36,0.06,0.0,0.0,1.98,3.14,2.28,2.28,2.02
instances/Sat_Data/bmc/bmc08-100/dme6ptimo.100.cnf,1,0.28,0.04,0.0,0.0,1.98,2.76,2.2,2.2,2.14
instances/Sat_Data/bmc/bmc08-100/139454p22.100.cnf,1,1.52,0.2,0.02,-0.0,1.98,5.68,3.0,2.92,2.24
instances/Sat_Data/bmc/bmc08-100/bj08vendingcycle.100.cnf,1,0.12,0.02,0.0,0.0,1.98,1.46,2.08,2.08,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar10.100.cnf,1,0.02,0.0,0.0,0.0,1.98,0.5,2.12,2.28,2.0
instances/Sat_Data/bmc/bmc08-100/intel043.100.cnf,1,6.52,0.84,0.02,-0.0,2.02,18.96,5.92,5.76,2.04
instances/Sat_Data/bmc/bmc08-100/dme3p1.100.cnf,1,0.14,0.02,0.0,0.0,0.36,2.22,2.12,2.1,2.02
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p00.100.cnf,1,0.66,0.08,0.0,0.0,2.0,3.86,2.44,2.46,2.0
instances/Sat_Data/bmc/bmc08-100/prodconsp1negnv.100.cnf,1,0.1,0.02,0.0,0.0,1.98,1.38,2.08,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar17.100.cnf,1,0.02,0.02,0.0,0.0,0.08,0.5,2.08,2.32,2.0
instances/Sat_Data/bmc/bmc08-100/139454p1neg.100.cnf,1,1.52,0.2,0.02,-0.0,2.0,5.72,2.94,2.94,2.12
instances/Sat_Data/bmc/bmc08-100/nusmvsyncarb10p2.100.cnf,1,0.0,0.0,0.0,0.0,1.08,0.16,2.08,2.56,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisrethersqo1.100.cnf,1,0.12,0.0,0.02,0.0,1.98,1.6,2.1,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/nusmvguidancep7.100.cnf,1,0.16,0.02,0.0,0.0,1.98,2.44,2.12,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/139444p5.100.cnf,1,0.98,0.14,-0.0,-0.0,2.0,4.94,2.62,2.62,2.06
instances/Sat_Data/bmc/bmc08-100/pdtpmsam2901.100.cnf,1,0.38,0.06,0.0,0.0,2.0,3.1,2.3,2.26,2.0
instances/Sat_Data/bmc/bmc08-100/viscoherencep1.100.cnf,1,0.2,0.02,0.0,0.0,1.98,2.16,2.14,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar06.100.cnf,1,0.04,0.0,0.0,0.0,1.2,0.5,2.06,2.26,2.0
instances/Sat_Data/bmc/bmc08-100/139463p6neg.100.cnf,1,1.64,0.22,0.02,-0.0,2.0,6.14,3.02,3.0,2.0
instances/Sat_Data/bmc/bmc08-100/eijkS1423.100.cnf,1,0.18,0.02,0.0,0.0,1.98,2.48,2.12,2.16,2.0
instances/Sat_Data/bmc/bmc08-100/bj08vsar16.100.cnf,1,0.12,0.0,0.0,0.0,0.36,2.34,2.08,2.08,2.0
instances/Sat_Data/bmc/bmc08-100/visprodcellp07.100.cnf,1,0.44,0.06,0.0,0.0,1.98,3.04,2.28,2.26,2.0
instances/Sat_Data/bmc/bmc08-100/139442p5.100.cnf,1,0.38,0.06,0.0,0.0,1.98,3.08,2.26,2.26,2.0
instances/Sat_Data/bmc/bmc08-100/139462p23.100.cnf,1,1.06,0.14,0.02,-0.0,1.98,4.72,2.68,2.64,2.04
instances/Sat_Data/bmc/bmc08-100/intel021.100.cnf,1,0.28,0.04,0.0,0.0,1.98,2.88,2.2,2.2,2.0
instances/Sat_Data/bmc/bmc08-100/prodconsp5.100.cnf,1,0.1,0.02,0.0,0.0,1.96,1.38,2.08,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/kenflashp08.100.cnf,1,0.14,0.02,0.0,0.0,0.76,2.42,2.1,2.12,2.04
instances/Sat_Data/bmc/bmc08-100/shortp0neg.100.cnf,1,0.0,0.0,0.0,0.0,0.02,0.1,2.12,2.54,2.0
instances/Sat_Data/bmc/bmc08-100/eijkS510.100.cnf,1,0.08,0.0,0.0,0.0,1.98,1.52,2.08,2.16,2.0
instances/Sat_Data/bmc/bmc08-100/intel018.100.cnf,1,0.28,0.06,0.0,0.0,2.0,2.78,2.2,2.2,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvistictactoe10.100.cnf,1,0.14,0.0,0.0,0.0,1.98,2.38,2.12,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvissoap1.100.cnf,1,0.64,0.08,0.0,0.0,1.98,3.56,2.4,2.4,2.0
instances/Sat_Data/bmc/bmc08-100/texasparsesysp3.100.cnf,1,0.08,0.02,0.0,0.0,1.98,1.5,2.08,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/pdtpmss1269b.100.cnf,1,0.12,0.0,0.0,0.0,1.98,1.74,2.06,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a08.100.cnf,1,0.12,0.02,0.0,0.0,1.98,1.58,2.06,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/bj08amba2g4f3.100.cnf,1,2.3,0.32,-0.0,-0.0,2.0,8.54,3.48,3.48,2.02
instances/Sat_Data/bmc/bmc08-100/pdtvistictactoe11.100.cnf,1,0.12,0.02,0.02,0.0,1.98,2.38,2.12,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/intel025.100.cnf,1,0.76,0.1,0.0,0.0,1.98,4.16,2.48,2.46,2.0
instances/Sat_Data/bmc/bmc08-100/intel005.100.cnf,1,0.12,0.0,0.0,0.0,1.98,2.1,2.08,2.06,2.0
instances/Sat_Data/bmc/bmc08-100/bc57sensorsp1neg.100.cnf,1,0.18,0.02,0.0,0.0,1.98,2.52,2.14,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/kenflashp10.100.cnf,1,0.56,0.08,0.02,0.0,1.98,3.62,2.4,2.36,2.0
instances/Sat_Data/bmc/bmc08-100/visprodcellp03.100.cnf,1,0.42,0.08,0.0,0.0,1.98,3.06,2.28,2.26,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar03.100.cnf,1,0.02,0.02,0.0,0.0,1.98,0.5,2.1,2.28,2.0
instances/Sat_Data/bmc/bmc08-100/intel019.100.cnf,1,0.3,0.04,0.0,0.0,1.98,2.86,2.22,2.22,2.0
instances/Sat_Data/bmc/bmc08-100/intel007.100.cnf,1,0.92,0.12,0.0,0.0,2.0,4.36,2.56,2.58,2.36
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a06.100.cnf,1,0.12,0.02,0.0,0.0,1.98,1.6,2.1,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/intel065.100.cnf,1,2.32,0.28,-0.0,-0.0,2.02,8.24,3.38,3.4,2.02
instances/Sat_Data/bmc/bmc08-100/dme4ptimonegnv.100.cnf,1,0.18,0.04,0.0,0.0,1.98,2.5,2.14,2.14,2.04
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar15.100.cnf,1,0.02,0.02,0.0,0.0,0.24,0.5,2.12,2.24,2.0
instances/Sat_Data/bmc/bmc08-100/pdtpmsvsa16a.100.cnf,1,0.28,0.02,0.0,0.0,1.98,2.82,2.18,2.2,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisheap06.100.cnf,1,0.16,0.04,0.0,0.0,1.98,2.3,2.14,2.16,2.0
instances/Sat_Data/bmc/bmc08-100/abp4ptimoneg.100.cnf,1,0.1,0.0,0.0,0.0,1.98,1.3,2.08,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/pdtpmsvsar.100.cnf,1,0.08,0.02,0.0,0.0,1.98,1.74,2.08,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p12.100.cnf,1,0.64,0.1,0.0,0.0,2.0,3.84,2.42,2.42,2.06
instances/Sat_Data/bmc/bmc08-100/nusmvguidancep6.100.cnf,1,0.14,0.04,0.0,0.0,1.98,2.46,2.14,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/dme5p1.100.cnf,1,0.24,0.02,0.0,0.0,1.98,2.68,2.16,2.2,2.02
instances/Sat_Data/bmc/bmc08-100/139453p5.100.cnf,1,1.02,0.14,-0.0,-0.0,1.98,4.48,2.62,2.64,2.22
instances/Sat_Data/bmc/bmc08-100/csmacdp2neg.100.cnf,1,0.76,0.12,0.0,0.0,2.0,3.9,2.52,2.5,2.04
instances/Sat_Data/bmc/bmc08-100/pdtvisgoodbakery1.100.cnf,1,1.14,0.16,-0.0,-0.0,2.0,4.9,2.76,2.76,2.04
instances/Sat_Data/bmc/bmc08-100/intel033.100.cnf,1,4.16,0.54,0.02,-0.0,2.0,12.08,4.56,4.4,2.34
instances/Sat_Data/bmc/bmc08-100/pciptimoneg.100.cnf,1,0.24,0.06,0.0,0.0,2.0,2.7,2.16,2.2,2.02
instances/Sat_Data/bmc/bmc08-100/texasparsesysp2.100.cnf,1,0.08,0.02,0.0,0.0,1.98,1.54,2.08,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/kenflashp02.100.cnf,1,0.16,0.02,0.0,0.0,1.98,2.46,2.14,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/pdtpmscoherence.100.cnf,1,0.18,0.02,0.0,0.0,1.98,2.44,2.14,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a10.100.cnf,1,0.12,0.0,0.0,0.0,2.0,1.56,2.08,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/139444p6neg.100.cnf,1,1.0,0.14,-0.0,-0.0,1.98,5.0,2.62,2.62,2.02
instances/Sat_Data/bmc/bmc08-100/pdtviseisenberg1.100.cnf,1,0.42,0.04,0.0,0.0,2.02,3.22,2.28,2.26,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisminmax0.100.cnf,1,0.08,0.02,0.0,0.0,1.98,0.78,2.08,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/bjrb07amba7andenv.100.cnf,1,5.06,0.7,0.0,0.0,2.02,15.26,5.28,5.16,2.0
instances/Sat_Data/bmc/bmc08-100/texasPImainp12.100.cnf,1,0.22,0.04,0.0,0.0,1.98,2.62,2.22,2.18,2.0
instances/Sat_Data/bmc/bmc08-100/srg5ptimonegnv.100.cnf,1,0.02,0.0,0.0,0.0,0.06,0.4,2.12,2.18,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisheap12.100.cnf,1,0.16,0.02,0.0,0.0,1.98,2.32,2.12,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p3.100.cnf,1,0.42,0.06,0.0,0.0,1.98,3.0,2.32,2.26,2.0
instances/Sat_Data/bmc/bmc08-100/139442p1.100.cnf,1,0.38,0.06,0.02,0.0,1.98,3.08,2.3,2.26,2.02
instances/Sat_Data/bmc/bmc08-100/bj08amba3g62.100.cnf,1,1.64,0.22,-0.0,-0.0,2.0,6.1,3.04,3.08,2.04
instances/Sat_Data/bmc/bmc08-100/texasifetch1p3.100.cnf,1,0.0,0.02,0.0,0.0,0.54,0.2,2.12,2.44,2.0
instances/Sat_Data/bmc/bmc08-100/abp4p2ff.100.cnf,1,0.1,0.02,0.0,0.0,1.98,1.32,2.08,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/pdtpmsviper.100.cnf,1,1.48,0.22,-0.0,-0.0,2.0,5.6,2.96,3.0,2.24
instances/Sat_Data/bmc/bmc08-100/139453p24.100.cnf,1,1.04,0.16,-0.0,-0.0,1.98,4.56,2.7,2.64,2.04
instances/Sat_Data/bmc/bmc08-100/bjrb07amba6andenv.100.cnf,1,6.16,0.84,-0.0,-0.0,2.02,18.34,6.04,5.86,2.12
instances/Sat_Data/bmc/bmc08-100/139452p0neg.100.cnf,1,0.6,0.1,0.0,0.0,1.98,3.52,2.44,2.38,2.02
instances/Sat_Data/bmc/bmc08-100/139463p24.100.cnf,1,1.72,0.2,0.02,-0.0,2.0,6.38,3.04,3.02,2.7
instances/Sat_Data/bmc/bmc08-100/texasPImainp02.100.cnf,1,0.24,0.02,0.0,0.0,1.98,2.7,2.18,2.18,2.0
instances/Sat_Data/bmc/bmc08-100/eijkbs3330.100.cnf,1,0.26,0.02,0.02,0.0,2.0,2.78,2.16,2.18,2.0
instances/Sat_Data/bmc/bmc08-100/intel048.100.cnf,1,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bmc/bmc08-100/texastwoprocp1.100.cnf,1,0.12,0.0,0.0,0.0,1.98,1.24,2.06,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar18.100.cnf,1,0.04,0.0,0.0,0.0,0.28,0.54,2.06,2.24,2.0
instances/Sat_Data/bmc/bmc08-100/pdtpmstimeout.100.cnf,1,0.18,0.02,0.0,0.0,1.98,2.5,2.14,2.16,2.0
instances/Sat_Data/bmc/bmc08-100/kenflashp06.100.cnf,1,0.14,0.0,0.02,0.0,0.66,2.4,2.08,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/pdtpmsheap.100.cnf,1,0.16,0.02,0.0,0.0,1.98,2.12,2.14,2.16,2.0
instances/Sat_Data/bmc/bmc08-100/pdtpmseisenberg.100.cnf,1,0.32,0.04,0.0,0.0,1.98,2.96,2.2,2.2,2.0
instances/Sat_Data/bmc/bmc08-100/pdtviseisenberg2.100.cnf,1,0.42,0.06,0.0,0.0,1.98,3.0,2.32,2.28,2.02
instances/Sat_Data/bmc/bmc08-100/eijkS444.100.cnf,1,0.04,0.0,0.0,0.0,1.98,0.78,2.08,2.2,2.0
instances/Sat_Data/bmc/bmc08-100/intel036.100.cnf,1,5.56,0.74,0.02,0.0,2.0,16.34,5.44,5.3,2.54
instances/Sat_Data/bmc/bmc08-100/dme3ptimonegnv.100.cnf,1,0.14,0.02,0.0,0.0,0.38,2.2,2.1,2.12,2.0
instances/Sat_Data/bmc/bmc08-100/visprodcellp01.100.cnf,1,0.42,0.06,0.0,0.0,2.0,3.14,2.28,2.32,2.0
instances/Sat_Data/bmc/bmc08-100/pdtpmssyncarb.100.cnf,1,0.04,0.0,0.0,0.0,1.06,1.04,2.1,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/nusmvqueue.100.cnf,1,0.22,0.04,0.0,0.0,1.98,2.6,2.14,2.16,2.0
instances/Sat_Data/bmc/bmc08-100/intel001.100.cnf,1,0.0,0.0,0.0,0.0,1.98,0.22,2.1,2.44,2.0
instances/Sat_Data/bmc/bmc08-100/dme3p1neg.100.cnf,1,0.14,0.02,0.0,0.0,0.38,2.26,2.14,2.12,2.04
instances/Sat_Data/bmc/bmc08-100/139452p22.100.cnf,1,0.6,0.08,0.0,0.0,2.0,3.64,2.42,2.38,2.0
instances/Sat_Data/bmc/bmc08-100/csmacdp2.100.cnf,1,0.82,0.1,0.0,0.0,2.0,4.0,2.5,2.5,2.04
instances/Sat_Data/bmc/bmc08-100/prodconsp5neg.100.cnf,1,0.1,0.0,0.0,0.0,1.98,1.4,2.06,2.08,2.0
instances/Sat_Data/bmc/bmc08-100/bj08goodbakerycyclef1.100.cnf,1,3.36,0.46,0.02,-0.0,2.0,9.8,4.2,4.1,2.0
instances/Sat_Data/bmc/bmc08-100/139452p24.100.cnf,1,0.62,0.08,0.0,0.0,2.0,3.66,2.4,2.4,2.0
instances/Sat_Data/bmc/bmc08-100/nusmvreactorp5.100.cnf,1,0.12,0.02,0.0,0.0,1.08,1.8,2.06,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvistictactoe13.100.cnf,1,0.14,0.02,0.0,0.0,1.98,2.44,2.12,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p01.100.cnf,1,0.66,0.1,0.0,0.0,2.0,4.06,2.44,2.48,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p7.100.cnf,1,0.42,0.04,0.0,0.0,1.98,3.12,2.26,2.28,2.02
instances/Sat_Data/bmc/bmc08-100/139452p5neg.100.cnf,1,0.6,0.08,0.02,0.0,2.0,3.58,2.48,2.38,2.06
instances/Sat_Data/bmc/bmc08-100/139463p1.100.cnf,1,1.7,0.2,0.02,-0.0,2.0,6.32,3.04,3.02,2.6
instances/Sat_Data/bmc/bmc08-100/eijkS1196.100.cnf,1,0.16,0.04,0.0,0.0,1.98,2.5,2.12,2.16,2.0
instances/Sat_Data/bmc/bmc08-100/139463p23.100.cnf,1,1.7,0.22,-0.0,-0.0,2.0,6.34,3.16,3.0,2.26
instances/Sat_Data/bmc/bmc08-100/139452p1.100.cnf,1,0.62,0.08,0.0,0.0,2.0,3.62,2.38,2.38,2.04
instances/Sat_Data/bmc/bmc08-100/abp4pold.100.cnf,1,0.1,0.0,0.0,0.0,1.98,1.32,2.1,2.1,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar07.100.cnf,1,0.04,0.0,0.0,0.0,1.98,0.52,2.08,2.3,2.0
instances/Sat_Data/bmc/bmc08-100/intel022.100.cnf,1,0.42,0.08,0.0,0.0,1.98,3.2,2.3,2.24,2.0
instances/Sat_Data/bmc/bmc08-100/nusmvtcastp6.100.cnf,1,0.4,0.06,0.0,0.0,1.98,3.06,2.28,2.26,2.02
instances/Sat_Data/bmc/bmc08-100/nusmvguidancep5.100.cnf,1,0.16,0.02,0.0,0.0,1.98,2.52,2.1,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/139453p0neg.100.cnf,1,1.04,0.14,0.0,0.0,2.0,4.54,2.64,2.62,2.04
instances/Sat_Data/bmc/bmc08-100/139464p6.100.cnf,1,2.46,0.36,-0.0,-0.0,1.98,9.38,3.5,3.5,2.04
instances/Sat_Data/bmc/bmc08-100/pdtpmsretherrtf.100.cnf,1,0.1,0.02,0.0,0.0,1.98,1.48,2.06,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvismiim6.100.cnf,1,0.04,0.0,0.0,0.0,1.98,0.6,2.08,2.18,2.0
instances/Sat_Data/bmc/bmc08-100/139464p22.100.cnf,1,2.54,0.34,-0.0,-0.0,2.0,9.32,3.54,3.5,2.46
instances/Sat_Data/bmc/bmc08-100/intel034.100.cnf,1,3.1,0.44,-0.0,-0.0,2.0,11.0,3.86,3.8,2.02
instances/Sat_Data/bmc/bmc08-100/intel010.100.cnf,1,0.42,0.06,0.0,0.0,2.0,3.16,2.28,2.28,2.0
instances/Sat_Data/bmc/bmc08-100/prodcellp4.100.cnf,1,0.06,0.02,0.0,0.0,0.68,0.9,2.06,2.1,2.04
instances/Sat_Data/bmc/bmc08-100/pdtvisgigamax3.100.cnf,1,0.16,0.04,0.0,0.0,1.98,2.32,2.12,2.16,2.0
instances/Sat_Data/bmc/bmc08-100/pdtvisminmaxr0.100.cnf,1,0.08,0.0,0.02,0.0,1.98,1.08,2.1,2.14,2.0
instances/Sat_Data/bmc/bmc08-100/pcip1neg.100.cnf,1,0.26,0.06,0.0,0.0,1.98,2.8,2.2,2.22,2.0
