@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC

@DATA
instances/Sat_Data/bmc/bmc08-200/pdtvisheap02.k200.cnf,1,217898.0,650351.0,217897.0,650350.0,4.589e-06,1.538e-06,0.335045745,0.757379872,0.517658602,0.0,1.0,0.798947977,1.0708e-05,0.202017473,9.179e-06,1.3768e-05,0.636375168,0.0,0.666867072,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,458.75,0.499735246,71.0,712.0,712.0,71.0,643.0,319.0,613.0,9.091703218,0.381005677,3.664473684,13.026438569,13.026438569,3.664473684,12.808240887,7.771266541,10.148450245,0.431683833,0.611150837,2e-08,1.0,0.648139991,0.024228808,0.626405515,0.127613664,0.59529309,0.084856844,0.456701884,0.0,0.44359541,0.132810514,0.037004059,0.116327343,0.069953533,0.080698091,104914.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03422,0.0,4.40973,0.0,20568.0,0.0,57024.0,0.0,57024.0,57024.0,57024.0,1.59307,0.0,0.957033,0.0,0.025017039,0.07771521
instances/Sat_Data/bmc/bmc08-200/pdtvisretherrtf0.k200.cnf,1,228126.0,681609.0,228125.0,681608.0,4.384e-06,1.467e-06,0.334686506,0.716797142,0.574303028,0.0,1.0,0.866296681,1.0228e-05,0.20202062,8.767e-06,1.3151e-05,0.636408695,0.0,0.666818758,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,514.666666667,0.606604295,34.0,849.0,849.0,34.0,750.0,137.0,693.0,16.782052211,0.34516119,8.874458874,24.441176471,24.441176471,8.874458874,23.9904,12.905109489,17.288,0.472889086,0.539510898,0.0,1.0,0.72398011,0.047769661,0.644666737,0.245977193,0.598596832,0.079728488,0.490800461,-0.0,0.440241888,0.131896138,0.027563942,0.108180663,0.061234261,0.077193453,111983.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06947,0.0,4.7706,0.0,23614.0,0.0,58555.0,0.0,58555.0,58555.0,58555.0,1.6679,0.0,0.96386,0.0,0.012349706,0.056491934
instances/Sat_Data/bmc/bmc08-200/brpptimoneg.k200.cnf,1,204602.0,427297.0,204601.0,427296.0,4.888e-06,2.34e-06,0.478827323,0.610848218,0.717505738,0.0,1.0,1.004291499,1.1357e-05,0.201353149,9.775e-06,1.4663e-05,0.62961544,0.0,0.676315716,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.807692308,0.645030232,0.0,11.0,9.0,0.0,6.0,3.0,5.0,2.961538462,0.064935065,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.434119739,0.639991612,0.00032844,1.0,0.838954907,0.085098912,0.656415145,0.166121787,0.433667144,0.187498203,0.716105681,-0.0,0.946470213,0.383958761,0.046846683,0.323806841,0.076703301,0.13017694,64936.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00231,0.0,3.62453,0.0,11697.0,0.0,46103.0,0.0,46103.0,46103.0,46103.0,1.21976,0.0,0.957037,0.0,0.084476496,0.276299138
instances/Sat_Data/bmc/bmc08-200/pdtpmsviper.k200.cnf,1,1646977.0,4874406.0,1646976.0,4874405.0,6.07e-07,2.05e-07,0.33788247,0.621408767,0.703402899,0.0,1.0,0.992945259,1.417e-06,0.202040918,1.214e-06,1.822e-06,0.636625359,0.0,0.666506168,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503387559,0.454518734,1.3e-08,1.0,0.747059743,0.125730884,0.667452859,0.362810705,0.565462622,0.10456133,0.50538353,-0.0,0.46680833,0.152854543,0.045188449,0.130179195,0.080213759,0.10331192,997856.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9202,0.0,53.8022,0.0,848228.0,0.277269,0.0,0.0,0.0,0.0,0.0,1.67456,1.41421,1.51808,1.41421,0.033740108,0.133206196
instances/Sat_Data/bmc/bmc08-200/viseisenberg.k200.cnf,1,136940.0,403373.0,136939.0,403372.0,7.303e-06,2.479e-06,0.339485636,0.640126236,0.679992144,0.0,1.0,0.969283359,1.7023e-05,0.201881202,1.4605e-05,2.1908e-05,0.634938395,0.0,0.668923475,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,604.307692308,0.518405739,60.0,999.0,930.0,69.0,797.0,565.0,704.0,16.935735177,1.298566583,7.27079646,92.753623188,16.121505376,7.514450867,11.759590793,9.392045455,11.142061281,0.513768257,0.482714794,0.0,1.0,0.803298563,0.13183465,0.696892057,0.357730776,0.577233791,0.074646647,0.656141104,0.0,0.443500309,0.115807254,0.009334758,0.098090899,0.05292026,0.074003415,51349.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17324,0.0,2.59459,0.0,30560.0,1.07015,17039.5,1.41421,17039.5,0.0,0.0,2.04596,0.882737,1.81219,0.729155,0.02446495,0.060469929
instances/Sat_Data/bmc/bmc08-200/pdtpmstimeout.k200.cnf,1,216163.0,637707.0,216162.0,637706.0,4.626e-06,1.568e-06,0.338968114,0.604132103,0.732431079,0.0,1.0,1.004134116,1.0794e-05,0.202030339,9.252e-06,1.3878e-05,0.636512357,0.0,0.66666928,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,386.625,0.647320589,11.0,713.0,713.0,11.0,639.0,308.0,414.0,117.274235301,1.998778203,8.905844156,725.272727273,725.272727273,8.905844156,151.421052632,9.403381643,10.749608764,0.480565192,0.487358904,9.12e-07,1.0,0.737643563,0.100688991,0.650197982,0.279781634,0.557206645,0.072522629,0.673723381,0.0,0.455582103,0.127627151,0.011013144,0.092512766,0.043882805,0.070322299,105346.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68204,0.0,4.77003,0.0,22428.0,0.0,54511.0,0.0,54511.0,54511.0,54511.0,1.67123,0.0,0.962491,0.0,0.019709492,0.064711561
instances/Sat_Data/bmc/bmc08-200/139463p22.k200.cnf,1,2622841.0,5163911.0,2622840.0,5163910.0,3.81e-07,1.94e-07,0.50791745,0.610662269,0.719770332,0.0,1.0,1.002162625,8.88e-07,0.201758858,7.63e-07,1.144e-06,0.633672352,0.0,0.670713277,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434202839,0.670601927,3.4411e-05,1.0,0.832578357,0.06266028,0.664367316,0.151805961,0.457221794,0.231708287,0.602607942,-0.0,0.467532464,0.421997564,0.059720266,0.371867813,0.108306446,0.210027563,1071660.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6423,0.0,138.058,0.0,931405.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47512,0.0,7.35277,0.0,0.024256712,0.038003066
instances/Sat_Data/bmc/bmc08-200/intel002.k200.cnf,1,93287.0,208260.0,93286.0,208259.0,1.072e-05,4.802e-06,0.447932622,0.476078665,0.936877478,0.0,1.0,1.071028015,2.4849e-05,0.20090873,2.1439e-05,3.2159e-05,0.625380692,0.0,0.681963325,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,86.858585859,1.344593156,1.0,539.0,250.0,3.0,118.0,6.0,41.0,27.858260395,0.916698691,2.0,126.575931232,59.940540541,5.2,37.4,9.333333333,20.36,0.530383432,0.615194208,2.5665e-05,1.0,0.921636706,0.052465523,0.846924512,0.17425714,0.624148545,0.138234976,0.859792221,0.0,0.424030581,0.371216093,0.024714878,0.174801624,0.048716952,0.083535268,14004.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94584,0.0,1.46791,0.0,2136.0,0.626332,21957.5,0.00995086,21957.5,21803.0,21803.0,0.661835,0.505603,0.877235,0.0272553,0.06445588,0.209891566
instances/Sat_Data/bmc/bmc08-200/ringp0.k200.cnf,1,28837.0,50082.0,28836.0,50081.0,3.4679e-05,1.9968e-05,0.575787225,0.593811359,0.732574696,0.0,1.0,1.027941402,8.0638e-05,0.201471729,6.9358e-05,0.000104037,0.630780433,0.0,0.674726942,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,185.428571429,0.849897035,5.0,420.0,420.0,5.0,373.0,7.0,158.0,10.736264461,1.170559722,4.0,41.4,41.4,4.0,7.133587786,4.14556962,5.895238095,0.376502817,0.704291323,0.001346768,1.0,0.758371819,0.081355683,0.640816909,0.163872392,0.252280839,0.233115668,0.540526419,0.0,0.44058358,0.378746703,0.068505112,0.364819619,0.119219142,0.21746809,899.222,2.99041,5261.89,0.375052,5910.0,0.0,5952.0,0.756929,1.19924,1.23723,0.938838,346.25,1.90392,5537.88,0.266912,5916.5,5762.0,5964.0,0.200979,1.90465,0.89713,0.141916,0.213947596,0.559563395
instances/Sat_Data/bmc/bmc08-200/139442p1.k200.cnf,1,620122.0,1289485.0,620121.0,1289484.0,1.613e-06,7.76e-07,0.480906316,0.57922187,0.757985337,0.0,1.0,1.036289291,3.765e-06,0.202141251,3.225e-06,4.838e-06,0.637706687,0.0,0.664936517,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.139534884,0.644070769,0.0,4.0,2.0,0.0,1.0,1.0,1.0,4.881782946,0.496455684,0.0,9.0,8.0,1.0,6.5,3.0,5.0,0.427990662,0.675670022,9.5798e-05,1.0,0.825703032,0.048278079,0.646285723,0.138782737,0.452050319,0.191055049,0.734068477,0.0,0.455151327,0.388840833,0.032805334,0.337122843,0.070637945,0.147895836,255781.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00605,0.0,20.8264,0.0,115674.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15329,0.0,1.75464,0.0,0.048146411,0.101590962
instances/Sat_Data/bmc/bmc08-200/abp4p2tt.k200.cnf,1,173343.0,357608.0,173342.0,357607.0,5.769e-06,2.796e-06,0.484727648,0.588032859,0.74623666,0.0,1.0,1.028419748,1.3429e-05,0.201655049,1.1538e-05,1.7307e-05,0.632614542,0.0,0.672193218,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,212.571428571,1.540086966,0.0,1290.0,671.0,3.0,383.0,3.0,44.0,8.279639796,0.80682813,0.0,20.704960836,18.425,3.0,15.577358491,3.0,4.0,0.413148961,0.675824252,4.8757e-05,1.0,0.813522987,0.084345436,0.658735183,0.159057228,0.402705205,0.191341722,0.714768818,-0.0,0.945431105,0.383986564,0.054299059,0.333285804,0.075383869,0.130079943,48869.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76879,0.0,2.86594,0.0,7498.0,0.0,38892.0,0.0,38892.0,38892.0,38892.0,0.980047,0.0,0.932632,0.0,0.077994727,0.144743982
instances/Sat_Data/bmc/bmc08-200/srg5ptimo.k200.cnf,1,60869.0,108084.0,60868.0,108083.0,1.6429e-05,9.252e-06,0.563159794,0.598040395,0.72649531,0.0,1.0,1.024357274,3.833e-05,0.202011437,3.2858e-05,4.9287e-05,0.636310894,0.0,0.666959651,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.386403594,0.711347862,0.000236747,1.0,0.837969437,0.06918588,0.644894616,0.174270996,0.272736131,0.230931051,0.565691552,0.0,0.444543754,0.38502011,0.071371926,0.371009866,0.096049682,0.213390306,3202.0,1.41156,6339.5,1.41421,6339.5,0.0,0.0,1.02758,0.865006,1.12659,0.344791,2043.8,1.70386,10176.6,0.559044,12715.0,0.0,12739.0,0.536856,1.31587,1.01401,0.313852,0.180190418,0.705587904
instances/Sat_Data/bmc/bmc08-200/intel027.k200.cnf,1,6646723.0,15162361.0,6646722.0,15162360.0,1.5e-07,6.6e-08,0.438369884,0.509148422,0.872564598,0.0,1.0,1.070014343,3.51e-07,0.201984816,3.01e-07,4.51e-07,0.636028168,0.0,0.667366228,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457754352,0.763258055,0.0,1.0,0.942800654,0.02115768,0.841415853,0.148899073,0.44592304,0.289314597,0.518595206,0.0,1.0,0.481234621,0.073408695,0.358385819,0.164751068,0.31593957,3149580.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6395,0.0,302.973,0.0,2918780.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71296,0.0,13.2344,0.0,0.012241461,0.019484892
instances/Sat_Data/bmc/bmc08-200/pdtvisvsa16a12.k200.cnf,1,153876.0,456742.0,153875.0,456741.0,6.499e-06,2.189e-06,0.336897717,0.769251428,0.501910051,0.0,1.0,0.775557883,1.5165e-05,0.202037469,1.2998e-05,1.9496e-05,0.636588504,0.0,0.666559385,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,115.142857143,0.441513056,39.0,168.0,168.0,39.0,160.0,42.0,133.0,15.292653762,1.412366198,2.214285714,64.871794872,64.871794872,2.214285714,25.19375,3.401869159,3.789808917,0.426823228,0.627709045,0.0,1.0,0.641213395,0.014911978,0.624422124,0.112982436,0.604136366,0.084304442,0.502896369,-0.0,0.444356346,0.132512307,0.031426215,0.123721547,0.069554822,0.080271768,63367.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36317,0.0,3.00313,0.0,9571.0,0.0,40166.0,0.0,40166.0,40166.0,40166.0,1.14158,0.0,0.906118,0.0,0.062839166,0.199793939
instances/Sat_Data/bmc/bmc08-200/pdtpmsrotate32.k200.cnf,1,237008.0,649536.0,237007.0,649535.0,4.219e-06,1.54e-06,0.364887189,0.724674831,0.565601885,0.0,1.0,0.850081595,9.845e-06,0.202030342,8.439e-06,1.2658e-05,0.63651239,0.0,0.666669233,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.433962264,0.628280862,0.0,2.0,2.0,0.0,2.0,0.0,2.0,13.443396226,0.144799667,0.0,14.0,14.0,13.0,14.0,13.5,14.0,0.439215701,0.636095393,0.0,1.0,0.655481077,0.004814221,0.620961608,0.086541688,0.606056203,0.098604322,0.834126704,0.0,0.46089854,0.185178616,0.06808374,0.078004552,0.068400171,0.06979513,111470.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54699,0.0,5.68775,0.0,23718.0,0.0,58242.0,0.0,58242.0,58242.0,58242.0,1.73837,0.0,0.982478,0.0,0.078963278,0.131207354
instances/Sat_Data/bmc/bmc08-200/pdtvisvending01.k200.cnf,1,187111.0,558514.0,187110.0,558513.0,5.344e-06,1.79e-06,0.335014583,0.744410008,0.536102949,0.0,1.0,0.821130219,1.2468e-05,0.201999107,1.0689e-05,1.6033e-05,0.636179802,0.0,0.667148303,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,398.555555556,1.0249007,3.0,1099.0,1099.0,3.0,503.0,48.0,264.0,9.476383035,0.541636679,3.0,18.179775281,18.179775281,3.0,11.780442804,4.0,10.246520875,0.440063349,0.583601836,1.26e-06,1.0,0.657828347,0.026951847,0.628912527,0.154481579,0.586087488,0.080577,0.513569231,0.0,0.444253086,0.132241191,0.02481303,0.103644479,0.066420201,0.077124135,84367.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71245,0.0,3.67925,0.0,16693.0,0.0,48111.0,0.0,48111.0,48111.0,48111.0,1.47013,0.0,0.940287,0.0,0.022972133,0.112628767
instances/Sat_Data/bmc/bmc08-200/139462p23.k200.cnf,1,1710219.0,3380469.0,1710218.0,3380468.0,5.85e-07,2.96e-07,0.505911608,0.617730247,0.712022038,0.0,1.0,0.992372706,1.361e-06,0.201659176,1.169e-06,1.754e-06,0.632656311,0.0,0.672135042,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428039086,0.672705926,2.8385e-05,1.0,0.837143536,0.069691571,0.649759552,0.151665294,0.456268643,0.237712367,0.604920752,-0.0,0.468467303,0.421582199,0.043021029,0.386789329,0.10605733,0.239272283,698015.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0811,0.0,73.1313,0.0,525790.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35178,0.0,3.92808,0.0,0.033520385,0.053815142
instances/Sat_Data/bmc/bmc08-200/pdtvisvsa16a07.k200.cnf,1,161528.0,476250.0,161527.0,476249.0,6.191e-06,2.1e-06,0.339165017,0.767396887,0.504740169,0.0,1.0,0.778633804,1.4444e-05,0.202016348,1.2382e-05,1.8573e-05,0.636363182,0.0,0.66688434,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,131.8,0.226242686,83.0,176.0,176.0,90.0,153.0,102.0,146.0,11.31177847,0.845857177,3.682432432,31.445783133,31.445783133,3.705479452,16.545454545,5.032679739,5.760736196,0.428066376,0.627127482,0.0,1.0,0.644837481,0.014422478,0.625260569,0.113104301,0.604130899,0.086875168,0.564705058,-0.0,0.440531688,0.132888378,0.031441086,0.123751054,0.069561998,0.08040835,67278.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41059,0.0,3.11859,0.0,10964.0,0.0,42518.0,0.0,42518.0,42518.0,42518.0,1.23784,0.0,0.916039,0.0,0.057438408,0.148639915
instances/Sat_Data/bmc/bmc08-200/pdtpmssfeistel.k200.cnf,1,1198579.0,3477720.0,1198578.0,3477719.0,8.34e-07,2.88e-07,0.344644866,0.598058478,0.739504314,0.0,1.0,1.011740443,1.947e-06,0.202030478,1.669e-06,2.503e-06,0.636513836,0.0,0.666667146,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494745606,0.511259883,0.0,1.0,0.743230054,0.092127603,0.669410305,0.226926901,0.609798258,0.109600716,0.556657521,-0.0,0.464244951,0.159823368,0.059082503,0.128480147,0.079095145,0.099927628,699519.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2702,0.0,27.1473,0.0,530142.0,0.289029,0.0,0.0,0.0,0.0,0.0,4.866,0.535747,5.44611,0.79217,0.021589385,0.037352911
instances/Sat_Data/bmc/bmc08-200/pdtvisvsar10.k200.cnf,1,52045.0,152489.0,52044.0,152488.0,1.9215e-05,6.558e-06,0.341298987,0.767299722,0.505405488,0.0,1.0,0.777855671,4.4824e-05,0.201998725,3.8429e-05,5.7644e-05,0.636175745,0.0,0.667154137,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,200.285714286,0.248297575,104.0,298.0,266.0,144.0,235.0,159.0,200.0,7.768470592,0.278842873,4.888888889,16.252173913,10.32,5.582857143,8.527173913,6.42384106,7.355805243,0.413697412,0.646533217,4e-09,1.0,0.641261612,0.012658228,0.621271697,0.104192037,0.588644645,0.086551213,0.578996293,-0.0,0.443665839,0.132928545,0.031426259,0.123528406,0.069802058,0.080577365,10252.5,1.35669,6701.0,1.41421,6701.0,0.0,0.0,1.78173,1.13514,1.75621,0.748565,2063.83,0.809892,13406.0,0.00727231,13441.0,13218.0,13469.0,0.551116,1.0923,0.871632,0.0613851,0.069941239,0.2236852
instances/Sat_Data/bmc/bmc08-200/bj08amba5g62.k200.cnf,1,3825765.0,11469082.0,3825764.0,11469081.0,2.61e-07,8.7e-08,0.333571975,0.716494606,0.576830013,0.0,1.0,0.863129595,6.1e-07,0.202031194,5.23e-07,7.84e-07,0.636521481,0.0,0.666656117,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441701272,0.477788877,0.0,1.0,0.732432518,0.157340467,0.589382675,0.264331973,0.457125534,0.290505894,0.145485039,0.0,0.5,0.324351446,0.228450632,0.318586426,0.274902517,0.307664763,2372570.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0205,0.0,153.724,0.0,2195710.0,0.12465,0.0,0.0,0.0,0.0,0.0,1.94779,1.41421,3.06983,1.41421,0.017934034,0.030644245
