@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
instances/Sat_Data/LABS/LABS_n053_goal007.cnf,1.0,79210.0,160900.0,76781.0,158471.0,0.031635431,0.015327726,0.484511362,0.206797038,1.182318291,0.0,1.0,0.857879822,3.2162e-05,0.202096018,2.6048e-05,3.9072e-05,0.69127925,0.0,0.530551331,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15989686,1.68337932,0.0,1.0,0.495211767,0.00010817,0.204384813,0.002043624,0.026065445,0.259792174,0.320309942,0.0,0.475722503,0.30054231,0.126984133,0.292981095,0.268025312,0.28836945,15677.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19752,0.0,2.05392,0.0,9495.0,0.974981,7066.5,1.41421,7066.5,0.0,0.0,1.28222,1.108,1.4629,0.628198,0.084023256,0.37417236,938.51373,463.09863,0.0,308.45178,0.0,0.0,75.74245,0.0,0.0,531.73627,0.0,361.07297,0.0,364.31433,948.87933,429.51202
instances/Sat_Data/LABS/LABS_n055_goal001.cnf,1.0,89750.0,182442.0,86807.0,179499.0,0.033902796,0.016395635,0.483607151,0.205520179,1.186441944,0.0,1.0,0.856384789,2.8425e-05,0.20220566,2.304e-05,3.4559e-05,0.691033348,0.0,0.532498788,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155444046,1.747341485,0.0,1.0,0.50587639,0.000110285,0.190202465,0.00145238,0.023494358,0.259289343,0.322383709,0.0,0.38125564,0.299390786,0.126944501,0.292447999,0.270289344,0.285729971,19150.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49075,0.0,2.23668,0.0,4689.0,0.0,15969.0,0.0,15969.0,15969.0,15969.0,0.419155,0.0,0.840631,0.0,0.079496056,0.364637978,1117.849,552.08997,0.0,369.6479,0.0,0.0,89.71351,0.0,0.0,632.2746,0.0,429.29608,0.0,432.9075,1129.6942,510.059
instances/Sat_Data/LABS/LABS_n057_goal006.cnf,1.0,98587.0,200103.0,95696.0,197212.0,0.030210249,0.014659351,0.485244306,0.204154243,1.178728144,0.0,1.0,0.85078813,2.582e-05,0.202016873,2.09e-05,3.1349e-05,0.691443651,0.0,0.529176724,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150093267,1.76684135,0.0,1.0,0.465642233,0.000105771,0.177218249,0.001386297,0.022113324,0.261810941,0.3120444,0.0,0.399927168,0.300160662,0.166634599,0.293165721,0.271037691,0.288466767,21910.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84238,0.0,2.3206,0.0,6474.0,0.0,17481.0,0.0,17481.0,17481.0,17481.0,0.652833,0.0,0.880364,0.0,0.072441789,0.324387673,1194.5681,589.9603,0.0,394.99158,0.0,0.0,95.8571,0.0,0.0,675.6616,0.0,458.73328,0.0,462.63937,1207.3131,545.10486
instances/Sat_Data/LABS/LABS_n059_goal002.cnf,1.0,110145.0,223627.0,106810.0,220292.0,0.031223668,0.015138997,0.484856463,0.203035063,1.180338637,0.0,1.0,0.848809047,2.3125e-05,0.202066337,1.8725e-05,2.8087e-05,0.691342148,0.0,0.530032865,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145793032,1.822785359,0.0,1.0,0.445439543,0.000300961,0.146485207,0.001108909,0.019592042,0.261944266,0.311657436,0.0,0.398767095,0.299381329,0.188275644,0.292894567,0.27295655,0.287167243,25519.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15139,0.0,2.49321,0.0,8762.0,0.0,19593.0,0.0,19593.0,19593.0,19593.0,0.902187,0.0,0.919016,0.0,0.069652746,0.264256801,1374.4283,679.097,0.0,456.01062,0.0,0.0,109.94168,0.0,0.0,776.6252,0.0,527.2684,0.0,531.5954,1388.7007,626.1203
instances/Sat_Data/LABS/LABS_n059_goal003.cnf,1.0,109977.0,223240.0,106699.0,219962.0,0.030721937,0.014902574,0.485079241,0.202995669,1.179298515,0.0,1.0,0.848377878,2.3153e-05,0.202040381,1.8744e-05,2.8116e-05,0.691395923,0.0,0.529582382,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145671076,1.819009143,0.0,1.0,0.444894894,0.000299728,0.149432291,0.00111777,0.01959207,0.262196058,0.310590448,0.0,0.398767095,0.299460899,0.19754362,0.293034191,0.272725713,0.28765798,25452.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13841,0.0,2.48477,0.0,8306.0,0.0,19466.0,0.0,19466.0,19466.0,19466.0,0.825513,0.0,0.90676,0.0,0.070803669,0.30421451,1364.6044,674.18805,0.0,452.43234,0.0,0.0,109.22401,0.0,0.0,771.2265,0.0,523.61584,0.0,527.92834,1378.8651,621.8562
instances/Sat_Data/LABS/LABS_n059_goal005.cnf,1.0,109481.0,222152.0,106315.0,218986.0,0.029779429,0.014457545,0.485487657,0.202967313,1.1773575,0.0,1.0,0.847672638,2.3245e-05,0.20199125,1.8812e-05,2.8218e-05,0.69149464,0.0,0.528736997,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14555021,1.810650669,0.0,1.0,0.44225984,0.000297395,0.15416538,0.001152962,0.019654005,0.262666744,0.308611408,0.0,0.473056171,0.299828054,0.2001488,0.293188454,0.272385513,0.288413219,25189.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12944,0.0,2.46533,0.0,8311.0,0.0,19523.0,0.0,19523.0,19523.0,19523.0,0.852504,0.0,0.911672,0.0,0.070627171,0.3655941,1338.4838,661.1382,0.0,442.99677,0.0,0.0,107.32055,0.0,0.0,756.8305,0.0,513.8654,0.0,518.1564,1352.6534,610.4702
instances/Sat_Data/LABS/LABS_n059_goal009.cnf,1.0,107903.0,218843.0,104954.0,215894.0,0.028098024,0.013659481,0.486136715,0.203091949,1.174125153,0.0,1.0,0.846877316,2.356e-05,0.201907333,1.9056e-05,2.8584e-05,0.691654292,0.0,0.52731433,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145677042,1.792268301,0.0,1.0,0.44281214,0.00017443,0.161957418,0.001265898,0.019818064,0.263476685,0.305098587,0.0,0.399962294,0.300651013,0.202474408,0.293443597,0.271866316,0.289870248,24719.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06709,0.0,2.46936,0.0,7775.0,0.0,19129.0,0.0,19129.0,19129.0,19129.0,0.789515,0.0,0.902052,0.0,0.077134522,0.405130178,1271.4626,627.90857,0.0,420.20016,0.0,0.0,102.062675,0.0,0.0,719.2215,0.0,488.34647,0.0,492.4796,1285.09,580.31915
instances/Sat_Data/LABS/LABS_n060_goal004.cnf,1.0,115319.0,233989.0,111983.0,230653.0,0.029790236,0.014463285,0.485504199,0.202412282,1.177131316,0.0,1.0,0.846350833,2.2068e-05,0.2019908,1.786e-05,2.679e-05,0.691495525,0.0,0.528729303,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143414147,1.834085028,0.0,1.0,0.436109038,0.000500238,0.143088873,0.001409525,0.017419633,0.262979737,0.307390503,0.0,0.473056171,0.299595591,0.201807948,0.293201847,0.273536743,0.28829047,27056.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27508,0.0,2.55754,0.0,9361.0,0.0,20384.0,0.0,20384.0,20384.0,20384.0,0.944506,0.0,0.923493,0.0,0.074635772,0.490324438,1431.8633,707.476,0.0,475.07968,0.0,0.0,114.52996,0.0,0.0,809.06946,0.0,549.28345,0.0,553.8094,1446.7747,652.28564
instances/Sat_Data/LABS/LABS_n062_goal010.cnf,1.0,124513.0,252361.0,121285.0,249133.0,0.026614998,0.012956935,0.486828321,0.201489432,1.170230611,0.0,1.0,0.841979612,2.0399e-05,0.201824797,1.649e-05,2.4735e-05,0.691800813,0.0,0.52593996,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139446099,1.844457294,0.0,1.0,0.418749566,0.000821366,0.141961972,0.001390734,0.014868392,0.265123729,0.298320295,0.0,0.475738088,0.300583903,0.228231125,0.293703512,0.273605966,0.290536643,29706.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60019,0.0,2.60842,0.0,10697.0,0.0,21833.0,0.0,21833.0,21833.0,21833.0,1.11225,0.0,0.945048,0.0,0.067910909,0.345433279,1468.7542,725.61145,0.0,486.62625,0.0,0.0,117.615524,0.0,0.0,830.2035,0.0,563.6739,0.0,568.3434,1484.227,669.5408
instances/Sat_Data/LABS/LABS_n063_goal002.cnf,1.0,133551.0,270917.0,129738.0,267104.0,0.029390001,0.014275338,0.485720918,0.200896779,1.175546938,0.0,1.0,0.842414252,1.9051e-05,0.201967609,1.5416e-05,2.3124e-05,0.691540742,0.0,0.528333533,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137642209,1.894112491,0.0,1.0,0.407531349,0.001412839,0.12525868,0.001736358,0.014534647,0.264124491,0.302938817,0.0,0.398767095,0.298557712,0.216289301,0.29326581,0.275401573,0.288019095,32263.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7195,0.0,2.72927,0.0,12347.0,0.0,23465.0,0.0,23465.0,23465.0,23465.0,1.20461,0.0,0.958286,0.0,0.058185383,0.303133064,1674.3082,828.8145,0.0,559.8903,0.0,0.0,132.40028,0.0,0.0,944.5613,0.0,641.387,0.0,645.4909,1691.7947,759.13513
instances/Sat_Data/LABS/LABS_n063_goal005.cnf,1.0,132839.0,269334.0,129207.0,265702.0,0.028109932,0.013669449,0.486285387,0.200827744,1.172804946,0.0,1.0,0.84135,1.9138e-05,0.201899155,1.5479e-05,2.3219e-05,0.691669267,0.0,0.527177063,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137419954,1.882673532,0.0,1.0,0.407211836,0.001397832,0.128819918,0.001665809,0.01458837,0.264749988,0.300220291,0.0,0.473056171,0.299585122,0.225699076,0.293511085,0.274968197,0.289101147,31906.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80132,0.0,2.676,0.0,12153.0,0.0,23376.0,0.0,23376.0,23376.0,23376.0,1.21348,0.0,0.958221,0.0,0.065260861,0.2862776,1637.337,809.7639,0.0,545.44806,0.0,0.0,130.21101,0.0,0.0,924.37976,0.0,627.6279,0.0,632.2226,1654.4016,744.10657
instances/Sat_Data/LABS/LABS_n064_goal004.cnf,1.0,139453.0,282735.0,135639.0,278921.0,0.028118756,0.013674123,0.486298988,0.200339881,1.172529098,0.0,1.0,0.840158532,1.8231e-05,0.20189878,1.4745e-05,2.2118e-05,0.691669951,0.0,0.527170776,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135534766,1.905039936,0.0,1.0,0.398917191,0.00140035,0.12401896,0.001648282,0.013827969,0.265020786,0.29906394,0.0,0.473056171,0.299282019,0.228378068,0.293480854,0.275610259,0.288962385,33969.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94808,0.0,2.73817,0.0,12883.0,0.0,24658.0,0.0,24658.0,24658.0,24658.0,1.2373,0.0,0.960489,0.0,0.077034791,0.338953927,1738.6902,860.63324,0.0,581.26514,0.0,0.0,137.54195,0.0,0.0,980.93585,0.0,666.0723,0.0,670.39386,1756.902,788.45685
instances/Sat_Data/LABS/LABS_n066_goal002.cnf,1.0,153128.0,310451.0,148935.0,306258.0,0.028153221,0.013691071,0.486305664,0.199451661,1.172044879,0.0,1.0,0.837992138,1.6603e-05,0.201899507,1.3429e-05,2.0143e-05,0.691668625,0.0,0.527182963,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132420501,1.940217798,0.0,1.0,0.380116367,0.002347666,0.117134661,0.002554452,0.012926622,0.265623331,0.296837146,0.0,0.398767095,0.298361163,0.232174734,0.293473389,0.276983279,0.288486793,37976.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31496,0.0,2.80349,0.0,15250.0,0.0,26884.0,0.0,26884.0,26884.0,26884.0,1.43833,0.0,0.984109,0.0,0.060640895,0.262466768,1926.6145,954.6008,0.0,646.5892,0.0,0.0,151.47646,0.0,0.0,1086.1625,0.0,737.61835,0.0,741.63745,1946.9696,871.5627
instances/Sat_Data/LABS/LABS_n069_goal007.cnf,1.0,172914.0,350140.0,168653.0,345879.0,0.025264893,0.012319337,0.487606938,0.19805963,1.164748152,0.0,1.0,0.832414202,1.4678e-05,0.201739533,1.1859e-05,1.7788e-05,0.691941811,0.0,0.524544711,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129852384,1.919399379,0.0,1.0,0.359809012,0.005880248,0.108725178,0.006846675,0.021097468,0.268122635,0.287261968,0.0,0.475722503,0.299426679,0.244525251,0.294211711,0.278283717,0.290712854,43138.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86385,0.0,2.8435,0.0,17573.0,0.0,30185.0,0.0,30185.0,30185.0,30185.0,1.55267,0.0,0.994806,0.0,0.065612578,0.232204535,2126.5151,1054.5852,0.0,716.1234,0.0,0.0,166.2006,0.0,0.0,1198.116,0.0,813.6904,0.0,817.40607,2149.4048,960.0359
instances/Sat_Data/LABS/LABS_n069_goal010.cnf,1.0,171252.0,346682.0,167181.0,342611.0,0.024350853,0.01188228,0.487961566,0.198141138,1.162903931,0.0,1.0,0.8319795,1.4812e-05,0.201691121,1.1963e-05,1.7945e-05,0.692017385,0.0,0.523763102,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129824181,1.909611807,0.0,1.0,0.362016411,0.005722709,0.110487321,0.006791102,0.020926144,0.268522542,0.285364987,0.0,0.475738088,0.300097692,0.24514269,0.294361304,0.277819812,0.291438206,42850.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87817,0.0,2.83882,0.0,17163.0,0.0,29998.0,0.0,29998.0,29998.0,29998.0,1.56732,0.0,0.993024,0.0,0.059342691,0.267642666,2054.775,1018.9554,0.0,691.8234,0.0,0.0,160.62099,0.0,0.0,1157.7349,0.0,786.25586,0.0,789.8881,2076.8945,927.77875
instances/Sat_Data/LABS/LABS_n070_goal002.cnf,1.0,182078.0,368885.0,177351.0,364158.0,0.02665336,0.012980629,0.487016625,0.197704476,1.167493899,0.0,1.0,0.83252654,1.3951e-05,0.201815265,1.1277e-05,1.6916e-05,0.691817089,0.0,0.525782765,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12870666,1.948848981,0.0,1.0,0.353265542,0.006180055,0.106232251,0.006934644,0.020770971,0.267725354,0.289145025,0.0,0.398767095,0.298635218,0.243763532,0.294002156,0.279280541,0.28939064,45777.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02082,0.0,2.87911,0.0,20381.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64051,0.0,1.41151,0.0,0.05446038,0.405629703,2292.7793,1137.9071,0.0,774.39014,0.0,0.0,178.4905,0.0,0.0,1291.1378,0.0,876.91907,0.0,880.2952,2317.5554,1033.2587
instances/Sat_Data/LABS/LABS_n070_goal006.cnf,1.0,180890.0,366276.0,176432.0,361818.0,0.025267525,0.012321112,0.487626376,0.197633433,1.164379563,0.0,1.0,0.831326749,1.4031e-05,0.201738559,1.1336e-05,1.7004e-05,0.691943363,0.0,0.524528907,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12831962,1.937762273,0.0,1.0,0.3541112,0.005957637,0.107620475,0.006859893,0.020905088,0.26836867,0.286170275,0.0,0.399927186,0.299136363,0.245425425,0.294207573,0.278989895,0.290652664,45246.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05651,0.0,2.85914,0.0,19260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6355,0.0,1.3812,0.0,0.057429343,0.228030132,2231.7886,1106.9047,0.0,751.87244,0.0,0.0,174.34764,0.0,0.0,1257.3333,0.0,853.92773,0.0,857.72864,2255.8218,1007.31714
instances/Sat_Data/LABS/LABS_n070_goal010.cnf,1.0,178757.0,361821.0,174557.0,357621.0,0.024060908,0.011744277,0.488106124,0.197714899,1.161886969,0.0,1.0,0.830674622,1.4187e-05,0.201673744,1.1458e-05,1.7186e-05,0.692043744,0.0,0.523484359,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128249595,1.924964388,0.0,1.0,0.35768055,0.005738821,0.108212339,0.006788108,0.020662463,0.268899642,0.283655842,0.0,0.475738088,0.300015698,0.246197501,0.294374105,0.278218902,0.291556133,44605.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99684,0.0,2.88127,0.0,19459.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63259,0.0,1.39746,0.0,0.058488103,0.245598383,2139.2783,1060.8198,0.0,720.1782,0.0,0.0,167.27927,0.0,0.0,1205.3625,0.0,818.6125,0.0,822.4079,2162.2905,966.01355
