@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
instances/Sat_Data/circuit_fuzz/fuzz_100_4004.cnf,1.0,5497.0,18580.0,5496.0,18577.0,0.000181951,0.00016149,0.295849707,0.496924512,0.775509519,0.0,1.0,1.101262214,0.000481522,0.221473939,0.000363901,0.001091703,0.764453273,0.0,0.387899015,0.982935888,3468.0,0.144875463,2989.0,4162.0,4162.0,2989.0,4162.0,2989.0,3253.0,49.360143631,0.051656619,45.754432921,51.197501201,51.197501201,45.754432921,51.197501201,45.754432921,51.128496772,0.358045928,0.744278333,5.983e-06,1.0,0.722045982,0.023320324,0.594047225,0.094304654,0.34813768,0.079133138,0.685603863,0.0,0.309713574,0.152080174,0.005418217,0.119924786,0.032603282,0.076823699,188.836,0.179745,1200.75,0.0209817,1201.0,1167.0,1231.0,0.573116,0.198394,0.792905,0.0139954,240.356,0.172437,1201.51,0.0209845,1202.0,1167.0,1235.0,0.299909,0.438387,0.806406,0.0192843,0.222169269,0.582580748,4.5843496,17.72436,95.423225,34.551617,0.022209002,2.4808364,116.91035,101.469826,0.08155302,0.10852883,24.092798,72.57589,33.57198,59.54252,5.3388915,16.39202,66.09441,-0.008466493,44.928276,45.99485,-0.0099697495,37.069885,60.91922,-0.013528064,0.35394794,45.701576,36.492207,19.479073,2.7726274,4.105581,142.5563,100.20989,96.68649,0.00641766,69.82083,174.66737,31.855383,95.02273,103.87462,17.184284,104.32821,26.986076,22.904554,3.6025457,1.1103435,56.64431,69.108574,48.795734
instances/Sat_Data/circuit_fuzz/fuzz_100_22526.cnf,1.0,2279.0,7747.0,2278.0,7744.0,0.000438982,0.000387397,0.294163223,0.494925103,0.781471716,0.0,1.0,1.158853315,0.001178686,0.256207796,0.000877963,0.002633889,0.858226792,0.0,0.392303719,0.960743802,4260.666666667,0.022274596,4127.0,4338.0,4338.0,4127.0,4338.0,4127.0,4317.0,42.152258412,0.094826035,36.696147323,46.1604426,46.1604426,36.696147323,46.1604426,36.696147323,43.600185314,0.376117388,0.688766544,1.5071e-05,1.0,0.73271406,0.041929424,0.6027589,0.134741515,0.359624109,0.075280777,0.697781378,0.0,0.358405461,0.144912763,0.005776242,0.113540833,0.030353533,0.072956697,81.4638,0.628706,503.889,0.0539025,505.0,483.0,526.0,0.664386,0.321789,0.815997,0.465218,96.6634,0.0825664,504.334,0.0321159,503.0,484.0,525.0,0.33285,0.218429,0.810515,0.0165799,0.232619664,0.632731803,2.8594654,12.84822,67.025635,25.540167,0.012345435,0.9440977,69.34975,69.232025,0.0743328,0.098720334,11.251585,42.29886,17.132841,35.801598,2.5314307,10.483222,44.447376,0.002780201,30.10693,31.283743,-0.010359498,25.67906,41.151604,-0.01274547,0.22330339,32.87278,24.81263,12.640185,1.2782865,3.1531765,91.27885,65.49472,60.97213,0.023926644,47.575775,102.75716,22.865028,66.49426,66.57545,10.629126,67.639656,18.922846,14.030217,1.3735449,0.4377786,40.15215,41.014385,34.658318
instances/Sat_Data/circuit_fuzz/fuzz_100_4634.cnf,1.0,3303.0,11262.0,3302.0,11259.0,0.000302847,0.000266454,0.29327649,0.497782515,0.771311972,0.0,1.0,1.135847654,0.000811115,0.23836395,0.000605694,0.001817081,0.810806554,0.0,0.378808065,0.971400657,1283.0,0.390076779,706.0,2512.0,1884.0,784.0,1491.0,907.0,1238.0,56.90333625,0.167312034,37.866071429,72.014084507,66.039012739,46.696802646,64.246365105,47.211736717,58.134030418,0.358162931,0.729910285,7.844e-06,1.0,0.719681174,0.032549793,0.591434139,0.106977007,0.337249364,0.077628444,0.69169979,0.0,0.362392686,0.14841705,0.00555076,0.115862732,0.032022354,0.07516814,111.739,0.217336,722.467,0.0277049,722.0,696.0,747.0,0.625838,0.210769,0.794978,0.0187975,138.484,0.0839002,719.961,0.0278472,721.0,694.0,746.0,0.319532,0.244482,0.80543,0.0141739,0.284556161,0.66758924,2.2961555,5.556281,28.498098,11.1560755,-0.008134356,0.099562824,31.007166,28.496275,0.07796173,0.07042047,6.719204,18.475428,6.2981176,19.43971,1.6035882,5.2562456,20.464512,-0.012652721,11.504375,12.760596,-0.010654205,11.938089,17.327864,-0.017372048,-0.010725293,14.231338,10.5890665,8.025301,0.5033522,1.8786265,47.766865,30.815083,28.984936,-0.009334115,20.471342,52.846745,10.804202,27.840866,33.633755,5.847224,31.701012,6.1489825,9.004705,1.6127375,0.17615984,17.179548,19.619316,17.374527
instances/Sat_Data/circuit_fuzz/fuzz_100_14562.cnf,1.0,18008.0,61471.0,18007.0,61467.0,5.5534e-05,6.5076e-05,0.292953943,0.494681157,0.780424483,0.0,1.0,1.108870784,0.000146639,0.223024212,0.000111068,0.000333204,0.769834952,0.0,0.394520637,0.982364521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364833654,0.727095676,1.526e-06,1.0,0.726566044,0.026182628,0.596812346,0.098742354,0.364100711,0.07851817,0.689110422,0.0,0.332918992,0.15079875,0.004911138,0.1182249,0.031956212,0.076039898,921.9,0.720203,3581.8,0.351459,3979.0,0.0,4002.0,0.673063,0.707481,0.854006,0.20503,852.0,0.0336052,3949.11,0.0117882,3941.0,3875.0,4002.0,0.231679,0.210237,0.80595,0.00568669,0.10551095,0.331384128,8.276046,24.694294,162.30533,56.457428,0.019131731,0.70134366,130.9301,160.41565,0.09663849,0.09081635,22.037264,51.6113,20.31263,53.78268,5.712161,18.550308,108.81384,-0.0067322943,30.512655,69.31035,-0.007369638,40.57579,98.35917,-0.0050203283,0.049294513,71.78684,68.32761,17.465176,1.5145725,13.000298,120.21594,86.515236,71.68494,0.028595157,114.10124,144.51352,50.86368,168.16487,98.87786,29.223421,151.41849,40.226124,24.908031,7.826741,1.1088477,102.069244,47.836803,48.38243
instances/Sat_Data/circuit_fuzz/fuzz_100_32764.cnf,1.0,2853.0,9623.0,2852.0,9619.0,0.000350631,0.000415844,0.296496517,0.499552968,0.774230043,0.0,1.0,1.135512937,0.000933498,0.241040064,0.000701262,0.002103787,0.81837597,0.0,0.394323734,0.971098867,3993.0,0.0,3993.0,3993.0,3993.0,3993.0,3993.0,3993.0,3993.0,32.733533684,0.0,32.733533684,32.733533684,32.733533684,32.733533684,32.733533684,32.733533684,32.733533684,0.365628021,0.732853158,2.2074e-05,1.0,0.731668233,0.027264736,0.596869401,0.102591091,0.35376249,0.077097251,0.70361781,0.0,0.322376818,0.148115359,0.006229702,0.11639551,0.029481147,0.073359494,95.6237,0.224047,630.694,0.0297113,631.5,605.0,652.0,0.633301,0.216693,0.797713,0.0205424,120.76,0.103487,631.398,0.0287236,632.0,608.0,653.0,0.335226,0.260735,0.810793,0.0157867,0.275362494,0.68263479,1.1866838,6.4863577,34.067776,11.3622055,0.004454858,0.2655093,48.36285,33.75912,0.08780611,0.06846859,8.669326,32.35774,12.182174,29.226337,1.5939904,7.7385416,22.17588,-0.008157658,23.150442,15.877975,-0.011264298,18.733292,20.320805,-0.015015825,0.11832479,15.488923,11.06981,10.871928,0.8752357,1.5730268,78.0109,52.198498,50.013565,0.014552817,23.68375,81.84223,14.203059,31.849417,51.085518,5.575565,39.630676,7.345487,11.817122,0.54464686,0.1385203,17.340958,33.278393,28.290684
instances/Sat_Data/circuit_fuzz/fuzz_100_20513.cnf,1.0,3798.0,13055.0,3795.0,13045.0,0.000790514,0.000766577,0.29091606,0.499591159,0.773676636,0.0,1.0,1.149106429,0.000704564,0.244671654,0.000527009,0.001581028,0.83766052,0.0,0.390647758,0.965887313,4152.0,0.0,4152.0,4152.0,4152.0,4152.0,4152.0,4152.0,4152.0,33.772880539,0.0,33.772880539,33.772880539,33.772880539,33.772880539,33.772880539,33.772880539,33.772880539,0.36970836,0.70934278,1.6958e-05,1.0,0.729936422,0.035893071,0.59742373,0.11397254,0.358819298,0.075814874,0.699826564,0.0,0.2916936,0.146588061,0.005022069,0.113574795,0.030520186,0.073217298,142.839,0.2635,841.413,0.0252899,842.0,813.0,871.0,0.621134,0.240264,0.798535,0.0219149,173.808,0.0632103,839.006,0.0242391,839.0,813.0,865.0,0.317029,0.190933,0.808576,0.0123741,0.2121376,0.554156597,3.4638708,14.550678,71.12948,26.01347,0.0024331422,0.8629812,77.28339,72.56141,0.037956245,0.17962916,13.079927,46.332718,18.088589,42.420082,3.3514404,14.4173765,47.131172,0.0014173194,33.501858,31.665401,-0.0071556205,29.081419,45.533653,-0.008639099,0.069954365,34.01308,26.773432,14.376148,1.3440988,4.4526944,105.75574,76.00068,70.798645,0.012760094,51.740665,115.79303,22.976845,68.193855,75.18532,13.599269,74.92643,18.292847,16.60025,1.639688,0.9301587,39.861954,47.22752,40.55216
instances/Sat_Data/circuit_fuzz/fuzz_100_142.cnf,1.0,3402.0,11638.0,3401.0,11635.0,0.000294031,0.000257843,0.292307692,0.496261281,0.779486609,0.0,1.0,1.151478829,0.000786821,0.251033683,0.000588062,0.001764187,0.842480334,0.0,0.39363988,0.965019338,4230.333333333,0.024774795,4083.0,4318.0,4318.0,4083.0,4318.0,4083.0,4290.0,33.682406675,0.116196781,28.726181729,38.294405594,38.294405594,28.726181729,38.294405594,28.726181729,34.0266327,0.373788922,0.697990178,1.176e-06,1.0,0.727224298,0.039999246,0.600781837,0.117575711,0.369148763,0.07512032,0.696114026,0.0,0.376074186,0.144479767,0.005764078,0.112963249,0.030668036,0.072262511,130.735,0.768119,752.662,0.0656103,755.0,730.0,778.0,0.640103,0.408398,0.823313,0.486489,155.204,0.272601,755.365,0.0560538,757.0,732.0,782.0,0.320465,0.41816,0.815546,0.073246,0.258983369,0.573722791,2.0839667,9.737194,48.58831,16.372885,0.019146515,0.2354197,54.182327,50.886356,0.063794136,0.22340558,9.505209,32.58448,12.123922,29.8912,1.9307929,8.203476,33.115025,0.0041670683,21.564013,24.76654,-0.008381441,23.37847,32.017406,-0.012377178,0.13503683,24.414652,17.089272,11.798516,1.230103,2.504309,79.98527,52.36695,50.23025,0.006016161,35.171158,83.8509,18.812283,46.963047,54.4794,8.927285,54.417397,13.696016,12.738072,1.6810658,0.30013058,26.714596,32.80779,30.098694
instances/Sat_Data/circuit_fuzz/fuzz_100_31444.cnf,1.0,9310.0,31339.0,9305.0,31325.0,0.000537346,0.000446927,0.297047087,0.496229848,0.778469216,0.0,1.0,1.088495522,0.000282535,0.211011654,0.000214938,0.000644815,0.741547106,0.0,0.39377494,0.988188348,3841.0,0.082009893,3526.0,4156.0,4156.0,3526.0,4156.0,3526.0,4156.0,50.82125447,0.032923457,49.148043108,52.494465833,52.494465833,49.148043108,52.494465833,49.148043108,52.494465833,0.361575577,0.742769021,4.33e-07,1.0,0.721010185,0.023573618,0.597235592,0.09040613,0.359592643,0.080761426,0.689829503,0.0,0.284507106,0.154891698,0.004843922,0.121924839,0.032592005,0.078038272,335.854,0.231981,2045.78,0.0151297,2042.0,2012.0,2090.0,0.578033,0.24143,0.79402,0.0202736,417.0,0.0498898,2046.19,0.0143204,2046.0,2002.0,2080.0,0.2845,0.257397,0.806109,0.00850182,0.191689518,0.529538738,36.565727,36.56027,280.96143,117.124146,0.071611874,1.0918967,224.8689,306.1785,1.6003964,0.25164858,35.66185,81.68745,30.655619,81.28852,16.853922,24.643555,192.93185,0.018814625,37.534786,112.94137,-0.00915061,49.28384,177.88379,-0.012462016,0.024874967,139.58557,112.59983,20.118702,1.2999076,24.012974,157.88303,143.18138,87.94272,0.33423394,203.19252,228.18027,75.77267,311.23465,141.04813,57.761414,284.1957,78.949974,58.219257,23.324224,1.8871205,217.91585,70.375015,64.84077
instances/Sat_Data/circuit_fuzz/fuzz_100_20097.cnf,1.0,9046.0,30669.0,9043.0,30661.0,0.000331748,0.000260918,0.294934934,0.499190068,0.776516687,0.0,1.0,1.101927314,0.000291394,0.221718088,0.000221166,0.000663497,0.768610993,0.0,0.3980953,0.982909886,4064.0,0.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,42.529281496,0.0,42.529281496,42.529281496,42.529281496,42.529281496,42.529281496,42.529281496,42.529281496,0.364418676,0.721972549,2.77e-07,1.0,0.722415123,0.027392552,0.593739871,0.103644642,0.366079334,0.078190548,0.690514728,0.0,0.306496768,0.151670216,0.004754472,0.118571285,0.031055262,0.076208584,377.721,0.525883,1928.88,0.157031,1979.0,1923.0,2009.0,0.603427,0.430653,0.807902,0.122761,415.176,0.0459726,2000.26,0.0144984,1999.0,1960.0,2030.0,0.271632,0.213593,0.807852,0.00798908,0.154208667,0.420041149,4.6365194,19.30858,102.457275,40.369858,0.0010651228,1.0960737,90.18979,105.40206,0.106883235,0.098905824,17.738377,41.94791,16.916693,41.88994,5.3232126,15.131954,68.1923,0.02923728,25.568684,43.994568,-0.009357995,31.588932,66.64626,0.004948513,-0.0039051361,49.86989,42.86339,15.014062,1.1875736,7.940967,102.00063,70.089424,60.87313,0.00488933,73.96239,117.86803,32.001408,102.09842,77.92979,22.02425,102.72767,26.937252,19.70826,4.043042,2.3771875,64.62038,43.08545,38.423805
instances/Sat_Data/circuit_fuzz/fuzz_100_26687.cnf,1.0,6878.0,23081.0,6875.0,23073.0,0.000436364,0.000346726,0.297967321,0.502546989,0.769251047,0.0,1.0,1.088683776,0.000382735,0.212067932,0.000290909,0.000872727,0.742916054,0.0,0.392580072,0.987821263,813.181818182,0.357967369,471.0,1280.0,1259.0,551.0,1235.0,571.0,726.0,41.514501509,0.189130958,31.834394904,54.991262907,52.60242915,33.907665505,49.01015625,35.19089317,38.511082138,0.363472283,0.745609482,1.0773e-05,1.0,0.729918202,0.020972017,0.604116765,0.087411288,0.361474747,0.080476996,0.687487861,0.0,0.332025211,0.154327268,0.005025332,0.121389427,0.032850742,0.077873908,226.08,0.190867,1509.72,0.0186016,1506.0,1479.0,1553.0,0.56258,0.205365,0.790045,0.015215,291.452,0.0847256,1510.1,0.0189491,1511.0,1470.0,1544.0,0.29497,0.27985,0.804252,0.0109527,0.221449078,0.581820702,68.91237,117.22828,897.2001,320.05515,0.011620037,6.1515875,546.6867,926.0097,0.13795483,0.8241007,115.70235,76.45287,70.725,147.24098,10.041341,60.864895,676.1269,0.006303476,25.912745,404.0373,-0.008352207,105.864845,546.9805,-0.011229722,0.003075308,452.37726,379.18637,62.66745,0.93224424,50.63734,208.1599,189.25517,91.94479,0.4383633,675.0096,404.38538,178.84758,1002.1676,251.78807,155.54286,806.5189,307.75012,49.012543,21.380253,50.710526,624.6623,79.17846,85.705086
instances/Sat_Data/circuit_fuzz/fuzz_100_29466.cnf,1.0,12538.0,43547.0,12537.0,43542.0,7.9764e-05,0.000114832,0.287928896,0.492646181,0.781818047,0.0,1.0,1.140110252,0.000212867,0.240844974,0.000159528,0.000478583,0.818259719,0.0,0.38925635,0.970671995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364678938,0.71891219,2.0905e-05,1.0,0.72734741,0.033697261,0.594348414,0.110014717,0.349100262,0.076488425,0.699084471,0.0,0.387637182,0.147542006,0.004298137,0.115424253,0.030705027,0.074241663,839.13,1.48696,2667.17,0.218336,2786.0,2746.0,2821.0,0.769849,1.06879,1.13934,1.40715,642.245,0.171339,2783.68,0.0137401,2778.0,2741.0,2832.0,0.272969,0.652013,0.812137,0.0198276,0.136492929,0.30899853,6.6040688,19.235266,115.54227,38.611195,0.03436643,0.59454304,103.006195,117.38261,0.0815867,0.53640807,19.038725,45.511215,18.071705,54.87285,3.7413807,14.963487,78.75672,0.05312014,26.858124,54.798115,-0.006284644,37.110138,71.769745,0.019305214,0.092960365,55.511627,46.96131,17.386168,1.1157945,7.6663904,114.1062,78.62911,64.20565,0.007416381,83.956825,129.3857,35.532063,119.453896,87.91319,20.221478,115.38144,33.324352,16.49713,4.3698664,0.52677923,69.857414,45.432865,46.620087
instances/Sat_Data/circuit_fuzz/fuzz_100_17061.cnf,1.0,3122.0,10448.0,3119.0,10437.0,0.000961847,0.001053943,0.298840663,0.499530516,0.778088127,0.0,1.0,1.1232777,0.000848708,0.232498848,0.000641231,0.001923693,0.796031285,0.0,0.398390342,0.976813261,3681.0,0.0,3681.0,3681.0,3681.0,3681.0,3681.0,3681.0,3681.0,44.225210541,0.0,44.225210541,44.225210541,44.225210541,44.225210541,44.225210541,44.225210541,44.225210541,0.373022148,0.722778044,0.00012889,1.0,0.7422702,0.029416958,0.604396208,0.105658685,0.362994292,0.078144503,0.69433104,0.0,0.361949011,0.147893941,0.005825867,0.116863418,0.032756253,0.075857269,97.8182,0.256189,688.446,0.0265068,689.0,665.0,710.0,0.617966,0.222454,0.7939,0.021076,127.934,0.0783824,690.231,0.0267769,690.0,668.0,714.0,0.331418,0.224113,0.808515,0.013768,0.271450709,0.668689425,6.40671,18.729738,97.94654,40.026768,0.022277365,2.0894532,123.390785,98.23008,0.09191665,0.18912539,29.194605,70.53805,29.381613,66.97059,5.010167,20.35931,65.746315,0.011016538,52.755676,44.731514,-0.011358824,46.94368,62.611923,0.047124404,0.0813392,47.548096,37.245655,24.241785,2.0613315,5.2986197,166.87741,124.821434,102.52418,0.0022262505,67.106285,191.48132,37.182472,97.12173,116.38617,18.523903,108.33537,23.493944,32.688087,3.1980255,1.8057302,58.95356,75.44726,69.51345
instances/Sat_Data/circuit_fuzz/fuzz_100_27000.cnf,1.0,3672.0,12398.0,3671.0,12395.0,0.000272405,0.000242033,0.29616781,0.495866613,0.777833929,0.0,1.0,1.122208604,0.000723924,0.231346582,0.000544811,0.001634432,0.793500693,0.0,0.388785801,0.976522791,4029.666666667,0.046326501,3767.0,4184.0,4184.0,3767.0,4184.0,3767.0,4138.0,48.752555121,0.049396812,45.490045129,51.230162524,51.230162524,45.490045129,51.230162524,45.490045129,49.537457709,0.365177425,0.725576637,5.352e-06,1.0,0.727746873,0.025259025,0.602082716,0.10462416,0.357771338,0.077814127,0.696186765,0.0,0.344190635,0.150196018,0.005990289,0.11733648,0.031831917,0.074816007,119.888,0.315038,802.273,0.0701094,804.0,775.0,835.0,0.614025,0.246429,0.793922,0.0489471,156.121,0.0842344,804.051,0.0251305,803.5,778.0,830.0,0.320164,0.250678,0.806288,0.0131214,0.266937591,0.64023892,4.599504,27.074183,143.7023,50.29633,0.0028467884,0.65594643,91.04718,145.79082,0.06606179,0.14327116,13.342301,37.6225,13.012406,33.581955,7.6733875,15.056186,88.877655,-0.0010137771,24.105879,62.627647,-0.009032789,36.22527,90.145996,-0.006424432,0.039863244,69.091644,58.44924,9.9776325,0.58132344,9.592977,80.5985,59.233803,52.98124,-0.003967067,100.1316,93.9199,41.28011,144.26067,74.1916,25.229107,131.26465,41.525177,15.005759,2.8569806,0.5188862,83.625015,35.457447,32.386475
instances/Sat_Data/circuit_fuzz/fuzz_100_13860.cnf,1.0,4554.0,15269.0,4551.0,15260.0,0.000659196,0.000589777,0.298230668,0.489397117,0.789080234,0.0,1.0,1.109907596,0.000579583,0.224935414,0.000439464,0.001318392,0.767593999,0.0,0.397706422,0.983093054,2268.0,0.541133454,807.0,3840.0,3840.0,807.0,3101.0,851.0,2741.0,49.62553903,0.100673582,44.121437423,57.736592484,57.736592484,44.121437423,51.46275395,44.62279671,50.184114583,0.370312109,0.727357169,2.907e-06,1.0,0.731943496,0.029484608,0.60938522,0.102079773,0.359174431,0.078862957,0.697430667,0.0,0.287111426,0.151193899,0.005281367,0.118341696,0.032084976,0.076208867,145.2,0.219489,1006.69,0.0221066,1005.0,978.0,1034.0,0.596004,0.206917,0.793752,0.0175542,191.708,0.082199,1008.65,0.0225025,1008.0,980.0,1037.0,0.318787,0.240632,0.808955,0.012501,0.244974018,0.623006994,5.6438136,19.356773,127.62888,42.07447,-0.0053368085,0.27820963,116.15658,124.466,0.27120134,1.7099037,21.305098,68.07219,21.582697,83.04233,3.7456155,24.623299,91.49322,-6.389316e-05,30.62503,60.146744,-0.01115272,53.885387,77.170616,0.0149703445,0.011067519,58.896645,51.536503,31.738846,2.1771417,8.336956,168.82393,103.68803,80.96744,-0.005003825,87.24068,176.76103,56.803417,131.82843,120.42419,18.509836,142.47737,35.90769,29.920557,5.296758,0.5435779,76.047935,61.68828,79.432175
