@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ALL NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
sat/satcoin-genesis-SAT-32.cnf.bz2,1.0,0.14,0,0,0
sat/satcoin-genesis-SAT-4.cnf.bz2,1.0,0.14,0,0,0
sat/satcoin-genesis-SAT-4096.cnf.bz2,1.0,0.14,0,0,0
sat/satcoin-genesis-SAT-5.cnf.bz2,1.0,0.06,0,0,0
sat/satcoin-genesis-SAT-512.cnf.bz2,1.0,0.13,0,0,0
sat/satcoin-genesis-SAT-64.cnf.bz2,1.0,0.14,0,0,0
sat/satcoin-genesis-SAT-7.cnf.bz2,1.0,0.14,0,0,0
sat/satcoin-genesis-SAT-8.cnf.bz2,1.0,0.14,0,0,0
sat/satcoin-genesis-SAT-8192.cnf.bz2,1.0,0.06,0,0,0
sat/satcoin-genesis-SAT-9.cnf.bz2,1.0,0.14,0,0,0
sat/school1_nsh.col.14.cnf.bz2,1.0,0.14,0.0165114402770996,0.0115664005279541,0.0128729343414306
sat/school1.col.14.cnf.bz2,1.0,0.14,0.0334703922271728,0.0156934261322021,0.0217330455780029
sat/sdiv15prop.cnf.bz2,1.0,0.13,0.0083668231964111,0.0014679431915283,0.0069913864135742
sat/sdiv16prop.cnf.bz2,1.0,0.05,0.0093724727630615,0.0015029907226562,0.0071358680725097
sat/sdiv17prop.cnf.bz2,1.0,0.13,1.9477746486663816,0.0017523765563964,0.0280733108520507
sat/sdiv20prop.cnf.bz2,1.0,0.05,0.0099580287933349,0.0029222965240478,0.0076978206634521
sat/sdiv25prop.cnf.bz2,1.0,0.06,0.021045446395874,0.0016887187957763,0.017258882522583
sat/sdiv30prop.cnf.bz2,1.0,0.06,0.0176782608032226,0.0017621517181396,0.0150210857391357
sat/sdiv40prop.cnf.bz2,1.0,0.06,0.0203487873077392,0.0031993389129638,0.0148074626922607
sat/si2-b03m-m400-03.cnf.bz2,1.0,0.05,0,0,0
sat/si2-b03m-m800-03.cnf.bz2,1.0,0.05,0,0,0
sat/si2-b06m-m1000-03.cnf.bz2,1.0,0.14,0,0,0
sat/sqrt_ineq_2.c.cnf.bz2,1.0,0.14,0.3767662048339844,0.0203895568847656,0.3478171825408935
sat/sqrt_ineq_3.c.cnf.bz2,1.0,0.14,0.3762919902801513,0.0202503204345703,0.3541860580444336
sat/sted1_0x0-330.cnf.bz2,1.0,0.05,0,0,0
sat/sted1_0x0-350.cnf.bz2,1.0,0.14,0,0,0
sat/sted1_0x0-380.cnf.bz2,1.0,0.14,0,0,0
sat/sted1_0x0-420.cnf.bz2,1.0,0.13,0,0,0
sat/sted1_0x1e3-100.cnf.bz2,1.0,0.14,0,0,0
sat/sted1_0x1e3-200.cnf.bz2,1.0,0.14,0,0,0
sat/sted1_0x1e3-300.cnf.bz2,1.0,0.05,0,0,0
sat/sted1_0x24204-330.cnf.bz2,1.0,0.14,0,0,0
sat/sted1_0x24204-350.cnf.bz2,1.0,0.13,0,0,0
sat/sted1_0x24204-380.cnf.bz2,1.0,0.06,0,0,0
sat/sted5_0x0-40.cnf.bz2,1.0,0.13,0,0,0
sat/sted5_0x0-50.cnf.bz2,1.0,0.06,0,0,0
sat/sted5_0x0-60.cnf.bz2,1.0,0.14,0,0,0
sat/sted5_0x0-70.cnf.bz2,1.0,0.14,0,0,0
sat/sted5_0x1e3-20.cnf.bz2,1.0,0.14,0,0,0
sat/sted5_0x1e3-40.cnf.bz2,1.0,0.14,0,0,0
sat/sted5_0x1e3-60.cnf.bz2,1.0,0.13,0,0,0
sat/sted5_0x24204-50.cnf.bz2,1.0,0.06,0,0,0
sat/sted5_0x24204-60.cnf.bz2,1.0,0.06,0,0,0
sat/sted5_0x24204-70.cnf.bz2,1.0,0.14,0,0,0
sat/terminator_03_true-unreach-call_true-termination.i.cnf.bz2,1.0,0.06,0,0,0
sat/TimetableCNFEncoding_1_UNKNOWN.cnf.bz2,1.0,0.15,1.7923378944396973,0.112626314163208,1.432689905166626
sat/TimetableCNFEncoding_10_UNKNOWN.cnf.bz2,1.0,0.05,0.307997465133667,0.0301759243011474,0.2756776809692383
sat/TimetableCNFEncoding_16_UNKNOWN.cnf.bz2,1.0,0.14,1.257556676864624,0.0997805595397949,1.1795761585235596
sat/TimetableCNFEncoding_17_UNKNOWN.cnf.bz2,1.0,0.05,1.717681884765625,0.1142165660858154,1.4067716598510742
sat/TimetableCNFEncoding_2_UNKNOWN.cnf.bz2,1.0,0.14,1.0450689792633057,0.0727753639221191,0.8267848491668701
sat/TimetableCNFEncoding_20_UNKNOWN.cnf.bz2,1.0,0.14,1.977473258972168,0.1281602382659912,1.5975849628448486
sat/TimetableCNFEncoding_3_UNKNOWN.cnf.bz2,1.0,0.14,1.656538009643555,0.1107759475708007,1.336458683013916
sat/TimetableCNFEncoding_4_UNKNOWN.cnf.bz2,1.0,0.14,1.1511790752410889,0.0778200626373291,0.9322168827056884
sat/TimetableCNFEncoding_5_UNKNOWN.cnf.bz2,1.0,0.06,0.9347100257873536,0.0757474899291992,0.8824021816253662
sat/TimetableCNFEncoding_6_UNKNOWN.cnf.bz2,1.0,0.06,0.8823270797729492,0.0670299530029296,0.7256512641906738
sat/TimetableCNFEncoding_8_UNKNOWN.cnf.bz2,1.0,0.06,0.5730562210083008,0.06166672706604,0.5375876426696777
sat/TimetableCNFEncoding_9_UNKNOWN.cnf.bz2,1.0,0.14,0.535473108291626,0.0461688041687011,0.4358189105987549
sat/udiv35prop.cnf.bz2,1.0,0.14,0.0263135433197021,0.0019717216491699,0.0196874141693115
sat/udiv40prop.cnf.bz2,1.0,0.13,0.0290131568908691,0.0030708312988281,0.0206949710845947
sat/udiv45prop.cnf.bz2,1.0,0.14,0.0156874656677246,0.0034990310668945,0.0131113529205322
sat/udiv46prop.cnf.bz2,1.0,0.05,0.0171959400177001,0.0032722949981689,0.0135138034820556
sat/udiv47prop.cnf.bz2,1.0,0.14,0.0166590213775634,0.0032620429992675,0.014113426208496
sat/udiv48prop.cnf.bz2,1.0,0.13,0.0181403160095214,0.0032441616058349,0.0157694816589355
sat/uniqinv20prop.cnf.bz2,1.0,0.13,0.034147024154663,0.0014746189117431,0.0196504592895507
sat/uniqinv25prop.cnf.bz2,1.0,0.15,0.0086781978607177,0.0021066665649414,0.00758957862854
sat/uniqinv30prop.cnf.bz2,1.0,0.06,0.0106277465820312,0.0018706321716308,0.0103800296783447
sat/uniqinv40prop.cnf.bz2,1.0,0.13,0.012606143951416,0.0018520355224609,0.0105717182159423
sat/uniqinv45prop.cnf.bz2,1.0,0.13,0.0196266174316406,0.0019493103027343,0.0146284103393554
sat/uniqinv46prop.cnf.bz2,1.0,0.14,0.0262072086334228,0.0019106864929199,0.0184919834136962
sat/uniqinv47prop.cnf.bz2,1.0,0.1,0.02406907081604,0.0027041435241699,0.0186340808868408
