@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE vars_reduced_depth_1 NUMERIC
@ATTRIBUTE vars_reduced_depth_4 NUMERIC
@ATTRIBUTE vars_reduced_depth_16 NUMERIC
@ATTRIBUTE vars_reduced_depth_64 NUMERIC
@ATTRIBUTE vars_reduced_depth_256 NUMERIC
@ATTRIBUTE LPSLack_mean NUMERIC
@ATTRIBUTE LPSLack_coeff_variation NUMERIC
@ATTRIBUTE LPSLack_min NUMERIC
@ATTRIBUTE LPSLack_max NUMERIC
@ATTRIBUTE lpIntRatio NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S262042505.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37224,0.648480868,0.2,1.0,0.822905483,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.111825453,0.0073,0.0202,3.703153155,0.07658348,0.056955877,0.0,0.3125,2.944981049,0.001834669,0.233362886,0.0006,0.0032,2.829490343,0.1831,0.027588778,0.073281395,0.0223,0.04,0.02493388,0.066841534,0.02,0.0352,4.191553036,0.030210766,0.107935751,0.022163238,0.045574987,0.719665607,3.0,0.0,3.0,3.0,0.0,122.895833333,0.306414185,84.0,258.0,161.0,92.0,124.0,104.0,114.0,44.214511394,0.047308995,40.676190476,51.300395257,47.853448276,41.613207547,45.333333333,43.080808081,43.986111111,0.162257298,0.686292866,6.6838e-05,0.548621938,0.308682532,0.027247035,0.244021194,0.068547509,0.146138636,0.002695697,0.686185403,4.387e-06,0.011777475,0.005045752,0.000985825,0.003384242,0.001429847,0.002213991,0.0,0.0,0.0,0.006012024,0.156312625,0.0,0.0,0.0,0.0,0.0,29.5148,0.191418,95.0639,0.0915702,95.0,85.0,105.0,1.17428,0.221774,0.856737,0.0424766,25.1654,0.198716,95.9273,0.0792239,96.0,86.0,105.0,0.520071,0.408273,0.846499,0.0374935,0.494953419,0.621738963,10.79,5.48,-0.0,5.07,-0.0,-0.004215,0.2883,-0.01357,-0.000295,5.984,-0.1581,3.904,-0.0,3.72,11.7,4.402
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S269583867.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.3688,0.653209415,0.2,1.0,0.816599245,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.109962539,0.0072,0.0192,3.681229339,0.078540896,0.057901744,0.0,0.370786517,2.97056375,0.001794589,0.236985218,0.0006,0.0032,2.848239388,0.1791,0.027415631,0.070592823,0.0219,0.0384,0.02491626,0.067170508,0.0183,0.0332,4.216209056,0.030431636,0.108523763,0.022321206,0.045297407,0.727771615,3.0,0.0,3.0,3.0,0.0,130.319148936,0.351899346,79.0,317.0,155.0,99.0,134.0,107.0,122.0,44.204091271,0.064282573,37.129770992,50.832236842,48.792792793,41.07826087,45.338709677,42.819548872,43.656716418,0.165778426,0.67149888,0.000366392,0.626301288,0.322463699,0.027579226,0.23233483,0.075790839,0.155323726,0.002717468,0.658396026,6.761e-06,0.010723195,0.004935317,0.000969605,0.003609366,0.001427937,0.002236502,0.0,0.0,0.0,0.02004008,0.196392786,0.0,0.0,0.0,0.0,0.0,29.4933,0.185536,96.6212,0.0819244,96.5,86.0,106.0,1.17675,0.212707,0.86121,0.0369835,24.9747,0.203108,95.75,0.0855533,95.0,85.0,107.0,0.517258,0.430332,0.844477,0.036517,0.49793266,0.638983417,14.055,7.11,-0.0,5.094,-0.0,-0.000542,0.5093,-0.00444,-2e-07,8.3,-0.06235,5.484,-0.0,5.438,14.82,6.117
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S271955897.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37728,0.647840515,0.2,1.0,0.835156527,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.110343065,0.0073,0.0216,3.639379937,0.082105437,0.056591178,0.0,0.326086957,2.97843815,0.00195992,0.234269623,0.0008,0.0043,2.885765755,0.1956,0.027516633,0.073572789,0.0217,0.0413,0.02491134,0.06968949,0.0187,0.034,4.222689593,0.030206314,0.107364026,0.021370224,0.046594105,0.722410472,3.0,0.0,3.0,3.0,0.0,131.510638298,0.325572285,79.0,323.0,170.0,100.0,137.0,109.0,124.0,43.874937035,0.059104746,39.204379562,52.362229102,46.75,41.083832335,44.902097902,42.175572519,43.739726027,0.172505953,0.626311084,0.000159577,0.563205125,0.318114403,0.03733135,0.237508586,0.086174092,0.163202176,0.00268308,0.626724629,2.081e-06,0.011594695,0.004963439,0.001029999,0.003452086,0.001497155,0.002254807,0.0,0.0,0.0,0.004008016,0.348697395,0.0,0.0,0.0,0.0,0.0,29.5563,0.296895,96.1741,0.0907339,96.0,86.0,106.0,1.179,0.239304,0.863057,0.112593,25.3817,0.217501,95.4478,0.0942436,96.0,86.0,105.0,0.508603,0.438046,0.84729,0.0482062,0.498377164,0.617777962,14.78,7.47,-0.0,5.32,-0.0,-0.0003245,0.5874,-0.003094,-0.0,8.71,-0.05112,5.78,-0.0,5.73,15.54,6.46
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S295677368.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37684,0.6451778,0.2,1.0,0.832594987,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.106317167,0.0072,0.0194,3.650955614,0.084404717,0.062782477,0.0,0.367346939,3.042082954,0.001836673,0.242707728,0.0007,0.0042,2.866189779,0.1833,0.027631663,0.071277174,0.0216,0.0391,0.0248564,0.068142378,0.0192,0.0331,4.227460989,0.030105972,0.106890033,0.022164459,0.046490791,0.717642747,3.0,0.0,3.0,3.0,0.0,125.3125,0.2844049,80.0,279.0,144.0,96.0,129.0,110.0,117.0,44.883435592,0.055319077,40.862385321,52.82078853,47.977272727,42.23943662,46.076923077,43.295454545,44.808290155,0.177526365,0.668593784,9.4086e-05,0.62623496,0.338657225,0.028452605,0.249803583,0.082031336,0.164623573,0.002815938,0.64057109,8.448e-06,0.014382997,0.005205931,0.001087635,0.00351102,0.001519783,0.002344283,0.0,0.0,0.0,0.008016032,0.264529058,0.0,0.0,0.0,0.0,0.0,27.3923,0.220261,95.7629,0.0910335,96.0,86.0,106.0,1.17619,0.229559,0.858439,0.0437925,23.4439,0.200172,96.227,0.0860472,96.0,87.0,107.0,0.488747,0.388425,0.846003,0.0351959,0.497926614,0.629801219,13.14,6.676,-0.0,4.883,-0.0,-0.0009193,0.3977,-0.00684,-1.2e-06,7.754,-0.0796,5.09,-0.0,5.035,13.91,5.617
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S333807453.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37412,0.649486957,0.2,1.0,0.828165988,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.108618363,0.0071,0.0209,3.639248412,0.084727823,0.060502398,0.0,0.317073171,3.027511289,0.001860721,0.237595269,0.0009,0.004,2.864359971,0.1857,0.027453307,0.071011248,0.0209,0.0414,0.02487306,0.069358123,0.0188,0.035,4.2233724,0.030301172,0.108416842,0.022039154,0.046772164,0.721092891,3.0,0.0,3.0,3.0,0.0,125.265306122,0.281069742,83.0,286.0,150.0,98.0,131.0,104.0,117.0,44.531986138,0.054690499,39.406504065,52.364035088,47.265625,41.094017094,46.028985507,43.311594203,44.426086957,0.179744169,0.642509979,0.0008207,0.572404107,0.342458958,0.036744614,0.253897929,0.089144682,0.161853179,0.002827071,0.655921876,2.899e-06,0.013749539,0.005226165,0.001016736,0.003540487,0.001587902,0.002395978,0.0,0.0,0.0,0.004008016,0.246492986,0.0,0.0,0.0,0.0,0.0,26.7237,0.213167,95.4441,0.0891917,95.5,86.0,105.0,1.14951,0.225599,0.856267,0.042211,23.4249,0.25881,96.4809,0.0989705,97.0,86.0,107.0,0.516398,0.427104,0.847224,0.050654,0.496454,0.625927808,6.996,2.908,-0.0,8.57,-0.0,-0.09564,3.885,-0.0001831,-0.01377,1.224,5.355,1.905,-2e-07,1.107,10.8,5.83
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S353928424.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37688,0.64494479,0.2,1.0,0.832562352,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.105165717,0.0073,0.0187,3.649947012,0.08016942,0.062905599,0.0,0.382978723,3.019787019,0.001908818,0.233325202,0.0007,0.0041,2.845970467,0.1905,0.027561523,0.071091423,0.0223,0.0387,0.0248726,0.066951831,0.0192,0.0327,4.216150408,0.03020241,0.107294269,0.022012579,0.047054395,0.717469225,3.0,0.0,3.0,3.0,0.0,127.382978723,0.307065919,86.0,278.0,176.0,99.0,133.0,108.0,114.0,43.984202958,0.056025433,39.565217391,51.441767068,46.470338983,40.823529412,45.367924528,42.0,44.076923077,0.167505713,0.712806655,0.001015583,0.633269118,0.340460396,0.026323067,0.237151172,0.070153968,0.148913451,0.002753707,0.663567596,1.2073e-05,0.013489081,0.004829468,0.000987938,0.003544885,0.001514862,0.002318717,0.0,0.0,0.0,0.002004008,0.200400802,0.0,0.0,0.0,0.0,0.0,28.9157,0.193704,96.0529,0.0794346,96.0,86.0,106.0,1.19042,0.215095,0.859509,0.0373859,23.9318,0.200926,95.0354,0.0830925,95.0,84.0,105.0,0.496908,0.408861,0.841142,0.0400889,0.498921543,0.627001975,8.11,3.54,-0.0,7.7,-0.0,-0.04962,2.824,-0.0007253,-0.007572,2.482,3.652,2.342,-0.0,1.73,11.03,5.387
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S382462684.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37536,0.650309366,0.2,1.0,0.831694211,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.107236871,0.0071,0.02,3.633796739,0.080525072,0.06260807,0.0,0.318681319,3.006778522,0.001867735,0.234116779,0.0007,0.0033,2.869316623,0.1864,0.02751984,0.070118553,0.0214,0.0401,0.02488376,0.067765381,0.0196,0.0339,4.218910722,0.030242594,0.107413404,0.022052658,0.047397711,0.719719986,3.0,0.0,3.0,3.0,0.0,126.9375,0.312078777,84.0,316.0,165.0,96.0,137.0,106.0,118.0,43.832303866,0.068456653,39.05,53.984177215,48.19,40.062068966,45.547169811,41.909090909,43.587878788,0.169932407,0.700951852,0.002474679,0.556974857,0.340490387,0.028374505,0.243790312,0.068192534,0.155974532,0.002739182,0.650747703,6.132e-06,0.012840082,0.004844155,0.001082799,0.003357564,0.001550346,0.002364177,0.0,0.0,0.0,0.016032064,0.254509018,0.0,0.0,0.0,0.0,0.0,28.3786,0.19937,96.7606,0.0850193,96.0,86.0,107.0,1.17229,0.223653,0.860094,0.0394879,24.3995,0.240358,95.5547,0.0938348,96.0,86.0,105.0,0.519415,0.503898,0.846552,0.0485805,0.495012573,0.631683888,14.24,7.21,-0.0,5.17,-0.0,-0.000455,0.5234,-0.004,-2e-07,8.4,-0.05963,5.555,-0.0,5.504,15.01,6.188
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S491622074.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37076,0.650776888,0.2,1.0,0.82036645,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.103799807,0.0071,0.0182,3.631153188,0.077646145,0.062596769,0.0,0.347826087,2.991551349,0.001810621,0.240033212,0.0006,0.0035,2.850292295,0.1807,0.027449699,0.068284767,0.021,0.0387,0.02487664,0.065741878,0.0192,0.0327,4.197263029,0.030294363,0.108635588,0.022052587,0.046026215,0.731592424,3.0,0.0,3.0,3.0,0.0,124.1875,0.305143041,82.0,269.0,154.0,98.0,129.0,104.0,116.0,44.312689899,0.053078423,40.744,50.843866171,47.345794393,41.133333333,45.752136752,42.960784314,43.855769231,0.161252059,0.731487588,0.000139935,0.589008718,0.32396289,0.028531572,0.232747426,0.066594625,0.138875239,0.00265083,0.597166612,1.5783e-05,0.011463853,0.004814355,0.000982356,0.003437892,0.001503379,0.00228983,0.0,0.0,0.0,0.012024048,0.208416834,0.0,0.0,0.0,0.0,0.0,29.7294,0.201014,95.1563,0.0877284,95.0,86.0,105.0,1.1855,0.231339,0.85891,0.0450869,25.4326,0.176072,95.5852,0.0811051,96.0,86.0,106.0,0.510732,0.404578,0.846294,0.0370077,0.4982401,0.623022824,11.45,5.832,-0.0,4.87,-0.0,-0.002476,0.2725,-0.01268,-7.53e-05,6.543,-0.1296,4.258,-0.0,4.145,12.25,4.703
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S602838550.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37572,0.651176223,0.2,1.0,0.833036869,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.111759392,0.0071,0.0197,3.699280188,0.082879171,0.062323777,0.0,0.306122449,3.022791916,0.001938878,0.227005124,0.0009,0.0032,2.865485962,0.1935,0.027526653,0.075544958,0.0215,0.0399,0.02489264,0.06921145,0.0194,0.0337,4.244164707,0.030118493,0.108185813,0.021783088,0.045620209,0.723587954,3.0,0.0,3.0,3.0,0.0,126.1875,0.341279374,86.0,317.0,156.0,96.0,130.0,105.0,115.0,44.212991622,0.057627625,39.175925926,53.34351145,47.032967033,41.475409836,45.533333333,42.938461538,44.211678832,0.173778185,0.675879782,0.000695573,0.538767302,0.334876758,0.026704379,0.240499014,0.0790404,0.164654405,0.002856367,0.711743286,7.836e-06,0.013782804,0.005247876,0.000977457,0.003602563,0.00149343,0.002265391,0.0,0.0,0.0,0.02004008,0.276553106,0.0,0.0,0.0,0.0,0.0,28.6854,0.30671,95.9536,0.0932558,96.0,86.0,106.0,1.17697,0.254683,0.862806,0.0829248,23.8622,0.19875,95.9668,0.0772097,96.0,87.0,105.0,0.519534,0.445536,0.844919,0.0368002,0.500042761,0.625865399,9.99,4.977,-0.0,5.71,-0.0,-0.010544,0.549,-0.01219,-0.00139,5.03,-0.10956,3.35,-0.0,3.068,11.19,4.28
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S604013282.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37308,0.652229413,0.2,1.0,0.826964997,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.105063177,0.0075,0.0162,3.669139081,0.078831149,0.060973401,0.0,0.295454545,2.991242131,0.001870741,0.23125584,0.0007,0.0033,2.860268802,0.1867,0.027564329,0.071247702,0.0222,0.038,0.02488092,0.064721946,0.019,0.032,4.187988739,0.030242816,0.108143887,0.021333411,0.045405214,0.720625916,3.0,0.0,3.0,3.0,0.0,125.06122449,0.317962847,90.0,300.0,171.0,98.0,130.0,103.0,114.0,43.638565394,0.057384386,38.256198347,51.923333333,47.280701754,41.05,44.764150943,42.330508475,43.44,0.165601442,0.707738772,0.000225063,0.538376937,0.331645076,0.022833149,0.243124416,0.06667742,0.153762953,0.002721663,0.652954856,4.6457e-05,0.010203781,0.005274674,0.001040356,0.003538493,0.001458252,0.002159593,0.0,0.0,0.0,0.01002004,0.296593186,0.0,0.0,0.0,0.0,0.0,28.8638,0.215148,95.5947,0.0948029,95.0,86.0,106.0,1.17334,0.230949,0.859256,0.0487414,24.8031,0.198251,95.7698,0.0849462,95.0,85.0,106.0,0.51105,0.438099,0.845114,0.0359824,0.499978192,0.630068065,9.93,4.95,-0.0,5.66,-0.0,-0.01082,0.5366,-0.01287,-0.001502,5.016,-0.115,3.33,-0.0,3.057,11.11,4.246
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S711523039.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37536,0.647158501,0.2,1.0,0.830015486,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.11068442,0.0074,0.0208,3.653225387,0.078317338,0.061617107,0.0,0.333333333,2.974270212,0.001832665,0.245240144,0.0006,0.0045,2.863626571,0.1829,0.027432866,0.070721194,0.0216,0.0404,0.02490716,0.068981814,0.0193,0.0352,4.22461723,0.030297914,0.106629185,0.022314655,0.044546851,0.718763302,3.0,0.0,3.0,3.0,0.0,126.104166667,0.323403855,85.0,299.0,172.0,94.0,129.0,106.0,117.0,44.274613618,0.063498827,38.887931034,51.792,48.358695652,40.690265487,45.676056338,42.490566038,44.342105263,0.164294369,0.705346915,0.000101047,0.601215279,0.339011046,0.031124813,0.234449062,0.068484108,0.145911916,0.002730289,0.659797096,4.306e-06,0.011816319,0.005129102,0.001009893,0.003479397,0.00142023,0.002283897,0.0,0.0,0.0,0.0,0.244488978,0.0,0.0,0.0,0.0,0.0,29.1115,0.192907,95.4358,0.0868771,96.0,85.0,105.0,1.1766,0.224925,0.859259,0.0386782,24.8175,0.277015,95.4344,0.0943319,96.0,85.0,106.0,0.510329,0.48547,0.845695,0.0587349,0.499543699,0.623741451,10.43,5.266,-0.0,5.363,-0.0,-0.006203,0.349,-0.01357,-0.0006633,5.574,-0.1699,3.637,-0.0,3.422,11.43,4.28
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S715879670.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37528,0.655298869,0.2,1.0,0.833967685,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.107015147,0.007,0.019,3.680196725,0.079555796,0.061673256,0.0,0.340659341,3.003927382,0.001821643,0.241239753,0.0007,0.0043,2.851803981,0.1818,0.027573146,0.071120759,0.0205,0.0382,0.02489338,0.066644795,0.0189,0.0345,4.207244187,0.030173381,0.106598685,0.021596839,0.04711508,0.718851775,3.0,0.0,3.0,3.0,0.0,124.145833333,0.313565193,84.0,323.0,149.0,96.0,128.0,107.0,115.0,44.425001574,0.055516109,39.381944444,51.084070796,47.539215686,41.128205128,45.779816514,42.838709677,44.536363636,0.16721568,0.705445739,0.000486662,0.585774012,0.341989934,0.027203506,0.248485375,0.073778944,0.146358351,0.002727761,0.658948545,7.469e-06,0.015516469,0.005061527,0.000996486,0.003377628,0.001472415,0.002311885,0.0,0.0,0.0,0.0,0.230460922,0.0,0.0,0.0,0.0,0.0,29.1242,0.184588,95.652,0.0840727,95.0,85.0,106.0,1.18331,0.212326,0.857987,0.0380118,24.3838,0.19709,95.658,0.0794711,95.0,86.0,105.0,0.488155,0.421633,0.843572,0.0352641,0.498742312,0.636415303,10.13,5.043,-0.0,5.836,-0.0,-0.00987,0.5854,-0.01065,-0.001222,5.074,-0.0949,3.387,-0.0,3.088,11.375,4.355
