@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
instances/Sat_Data/circuit_fuzz/fuzz_100_13461.cnf,1.0,0.0,0.0,1.98,0.12,2.16,2.48,2.0,0,0.0015170574188232,0.0063474178314208
instances/Sat_Data/circuit_fuzz/fuzz_100_31467.cnf,1.0,0.0,0.0,1.98,0.08,2.16,2.44,2.0,0,0.001460313796997,0.0062711238861083
instances/Sat_Data/circuit_fuzz/fuzz_100_22701.cnf,1.0,0.0,0.0,1.98,0.16,2.12,2.44,2.0,0,0.001565933227539,0.0070552825927734
instances/Sat_Data/circuit_fuzz/fuzz_100_4407.cnf,1.0,0.0,0.0,1.98,0.1,2.22,2.6,2.0,0,0.0033004283905029,0.0060741901397705
instances/Sat_Data/circuit_fuzz/fuzz_100_28725.cnf,1.0,0.0,0.0,1.96,0.14,2.2,2.52,2.0,0,0.0018172264099121,0.0070950984954833
instances/Sat_Data/circuit_fuzz/fuzz_100_29127.cnf,1.0,0.0,0.0,1.98,0.06,2.18,2.62,2.0,0,0.0027060508728027,0.0054104328155517
instances/Sat_Data/circuit_fuzz/fuzz_100_18202.cnf,1.0,0.0,0.0,1.98,0.22,2.12,2.36,2.0,0,0.0017116069793701,0.0085022449493408
instances/Sat_Data/circuit_fuzz/fuzz_100_367.cnf,1.0,0.0,0.0,1.98,0.1,2.16,2.4,2.0,0,0.0014917850494384,0.0060541629791259
instances/Sat_Data/circuit_fuzz/fuzz_100_27287.cnf,1.0,0.0,0.0,0.04,0.12,2.18,2.52,2.0,0,0.0014910697937011,0.0066862106323242
instances/Sat_Data/circuit_fuzz/fuzz_100_30849.cnf,1.0,0.0,0.0,1.98,0.06,2.24,2.46,2.0,0,0.0014750957489013,0.005526065826416
instances/Sat_Data/circuit_fuzz/fuzz_100_11431.cnf,1.0,0.0,0.0,1.98,0.08,2.14,2.5,2.0,0,0.0014905929565429,0.0060620307922363
instances/Sat_Data/circuit_fuzz/fuzz_100_14302.cnf,1.0,0.0,0.0,1.98,0.1,2.18,2.48,2.0,0,0.0017776489257812,0.0061092376708984
instances/Sat_Data/circuit_fuzz/fuzz_100_2549.cnf,1.0,0.02,0.0,1.98,0.36,2.08,2.22,2.0,0,0.0022783279418945,0.0121564865112304
instances/Sat_Data/circuit_fuzz/fuzz_100_13080.cnf,1.0,0.0,0.0,1.98,0.06,2.18,2.56,2.0,0,0.001490831375122,0.0066592693328857
instances/Sat_Data/circuit_fuzz/fuzz_100_13102.cnf,1.0,0.0,0.0,1.92,0.1,2.2,2.48,2.0,0,0.0020558834075927,0.0075032711029052
instances/Sat_Data/circuit_fuzz/fuzz_100_9716.cnf,1.0,0.0,0.0,1.98,0.1,2.24,2.48,2.0,0,0.0019271373748779,0.0072026252746582
instances/Sat_Data/circuit_fuzz/fuzz_100_10492.cnf,1.0,0.0,0.0,0.82,0.14,2.18,2.46,2.0,0,0.0015385150909423,0.0069851875305175
instances/Sat_Data/circuit_fuzz/fuzz_100_491.cnf,1.0,0.0,0.0,1.98,0.06,2.26,2.54,2.0,0,0.0014820098876953,0.005908727645874
instances/Sat_Data/circuit_fuzz/fuzz_100_26964.cnf,1.0,0.0,0.0,0.38,0.1,2.12,2.46,2.0,0,0.0017645359039306,0.0060420036315917
instances/Sat_Data/circuit_fuzz/fuzz_100_26729.cnf,1.0,0.0,0.0,1.98,0.06,2.24,2.46,2.0,0,0.001476764678955,0.0070092678070068
instances/Sat_Data/circuit_fuzz/fuzz_100_10827.cnf,1.0,0.02,0.0,1.98,0.38,2.1,2.36,2.0,0,0.0022845268249511,0.01214599609375
instances/Sat_Data/circuit_fuzz/fuzz_100_22473.cnf,1.0,0.02,0.0,1.98,0.28,2.1,2.3,2.0,0,0.0023932456970214,0.0106525421142578
instances/Sat_Data/circuit_fuzz/fuzz_100_31750.cnf,1.0,0.0,0.0,1.98,0.08,2.18,2.54,2.0,0,0.0014848709106445,0.0046463012695312
instances/Sat_Data/circuit_fuzz/fuzz_100_11858.cnf,1.0,0.0,0.0,1.98,0.14,2.1,2.52,2.0,0,0.0015978813171386,0.0073375701904296
instances/Sat_Data/circuit_fuzz/fuzz_100_32695.cnf,1.0,0.0,0.0,1.98,0.06,2.2,2.62,2.0,0,0.0027306079864501,0.0055246353149414
instances/Sat_Data/circuit_fuzz/fuzz_100_934.cnf,1.0,0.0,0.0,0.18,0.08,2.16,2.5,2.0,0,0.0015318393707275,0.0051031112670898
instances/Sat_Data/circuit_fuzz/fuzz_100_2035.cnf,1.0,0.0,0.0,1.3,0.06,2.18,2.52,2.0,0,0.0014796257019042,0.0068836212158203
instances/Sat_Data/circuit_fuzz/fuzz_100_26639.cnf,1.0,0.0,0.0,1.98,0.04,2.28,2.52,2.0,0,0.0014677047729492,0.0066039562225341
instances/Sat_Data/circuit_fuzz/fuzz_100_3880.cnf,1.0,0.0,0.0,1.98,0.04,2.26,2.64,2.0,0,0.0014832019805908,0.0068309307098388
instances/Sat_Data/circuit_fuzz/fuzz_100_19139.cnf,1.0,0.0,0.0,1.74,0.1,2.2,2.48,2.0,0,0.0017788410186767,0.0061566829681396
instances/Sat_Data/circuit_fuzz/fuzz_100_15075.cnf,1.0,0.0,0.0,1.98,0.06,2.26,2.56,2.0,0,0.0014681816101074,0.0060362815856933
instances/Sat_Data/circuit_fuzz/fuzz_100_7669.cnf,1.0,0.0,0.0,0.06,0.1,2.16,2.52,2.0,0,0.0025219917297363,0.0065569877624511
instances/Sat_Data/circuit_fuzz/fuzz_100_320.cnf,1.0,0.0,0.0,1.98,0.14,2.16,2.44,2.0,0,0.0018525123596191,0.0085401535034179
instances/Sat_Data/circuit_fuzz/fuzz_100_27903.cnf,1.0,0.0,0.0,1.98,0.06,2.18,2.54,2.0,0,0.0027549266815185,0.007023811340332
instances/Sat_Data/circuit_fuzz/fuzz_100_17583.cnf,1.0,0.0,0.02,1.98,0.2,2.12,2.38,2.0,0,0.0017101764678955,0.008772850036621
instances/Sat_Data/circuit_fuzz/fuzz_100_25348.cnf,1.0,0.0,0.0,1.5,0.04,2.22,2.56,2.0,0,0.0014955997467041,0.0065112113952636
instances/Sat_Data/circuit_fuzz/fuzz_100_18595.cnf,1.0,0.0,0.0,1.98,0.06,2.2,2.52,2.0,0,0.001467227935791,0.0059831142425537
instances/Sat_Data/circuit_fuzz/fuzz_100_31888.cnf,1.0,0.0,0.0,1.98,0.18,2.14,2.42,2.0,0,0.0018436908721923,0.0073394775390625
instances/Sat_Data/circuit_fuzz/fuzz_100_15896.cnf,1.0,0.0,0.0,1.98,0.1,2.14,2.48,2.0,0,0.0017716884613037,0.0061306953430175
instances/Sat_Data/circuit_fuzz/fuzz_100_8042.cnf,1.0,0.0,0.0,1.98,0.08,2.14,2.5,2.0,0,0.0014863014221191,0.0089921951293945
instances/Sat_Data/circuit_fuzz/fuzz_100_6965.cnf,1.0,0.0,0.0,1.98,0.14,2.16,2.42,2.0,0,0.0015521049499511,0.0060901641845703
instances/Sat_Data/circuit_fuzz/fuzz_100_15658.cnf,1.0,0.0,0.0,0.1,0.12,2.16,2.44,2.0,0,0.0015227794647216,0.0071203708648681
instances/Sat_Data/circuit_fuzz/fuzz_100_29884.cnf,1.0,0.0,0.0,1.98,0.14,2.14,2.42,2.0,0,0.0015134811401367,0.0054352283477783
instances/Sat_Data/circuit_fuzz/fuzz_100_28924.cnf,1.0,0.0,0.0,1.98,0.08,2.24,2.54,2.0,0,0.0017831325531005,0.0062239170074462
instances/Sat_Data/circuit_fuzz/fuzz_100_23735.cnf,1.0,0.0,0.0,1.98,0.06,2.26,2.56,2.0,0,0.0024771690368652,0.0070292949676513
instances/Sat_Data/circuit_fuzz/fuzz_100_2287.cnf,1.0,0.0,0.0,1.98,0.06,2.22,2.52,2.0,0,0.0014693737030029,0.005803108215332
instances/Sat_Data/circuit_fuzz/fuzz_100_7482.cnf,1.0,0.0,0.0,1.98,0.06,2.24,2.58,2.0,0,0.0017635822296142,0.0074336528778076
instances/Sat_Data/circuit_fuzz/fuzz_100_529.cnf,1.0,0.02,0.0,0.64,0.34,2.08,2.28,2.0,0,0.0021862983703613,0.0116012096405029
instances/Sat_Data/circuit_fuzz/fuzz_100_6562.cnf,1.0,0.0,0.0,1.98,0.18,2.14,2.4,2.0,0,0.0016188621520996,0.0076472759246826
instances/Sat_Data/circuit_fuzz/fuzz_100_7039.cnf,1.0,0.0,0.0,1.98,0.2,2.08,2.36,2.0,0,0.0016837120056152,0.0085835456848144
instances/Sat_Data/circuit_fuzz/fuzz_100_28731.cnf,1.0,0.0,0.02,1.98,0.2,2.1,2.38,2.0,0,0.001737356185913,0.0088095664978027
instances/Sat_Data/circuit_fuzz/fuzz_100_24784.cnf,1.0,0.0,0.0,1.3,0.06,2.2,2.58,2.0,0,0.0014903545379638,0.0055081844329833
instances/Sat_Data/circuit_fuzz/fuzz_100_24913.cnf,1.0,0.0,0.0,1.8,0.18,2.14,2.44,2.0,0,0.0016281604766845,0.0074341297149658
instances/Sat_Data/circuit_fuzz/fuzz_100_15554.cnf,1.0,0.0,0.0,1.98,0.06,2.22,2.56,2.0,0,0.0014789104461669,0.0060100555419921
instances/Sat_Data/circuit_fuzz/fuzz_100_15860.cnf,1.0,0.0,0.0,1.98,0.08,2.16,2.68,2.0,0,0.0014839172363281,0.0062589645385742
instances/Sat_Data/circuit_fuzz/fuzz_100_10133.cnf,1.0,0.0,0.0,1.98,0.1,2.16,2.48,2.0,0,0.0020577907562255,0.0061748027801513
instances/Sat_Data/circuit_fuzz/fuzz_100_740.cnf,1.0,0.0,0.0,1.98,0.2,2.1,2.42,2.0,0,0.0016474723815917,0.0092010498046875
instances/Sat_Data/circuit_fuzz/fuzz_100_22860.cnf,1.0,0.0,0.0,1.98,0.14,2.16,2.48,2.0,0,0.0015420913696289,0.0067815780639648
instances/Sat_Data/circuit_fuzz/fuzz_100_24280.cnf,1.0,0.0,0.0,0.8,0.16,2.16,2.42,2.0,0,0.0015871524810791,0.0074505805969238
instances/Sat_Data/circuit_fuzz/fuzz_100_15545.cnf,1.0,0.0,0.0,1.98,0.08,2.18,2.5,2.0,0,0.0014874935150146,0.0057845115661621
instances/Sat_Data/circuit_fuzz/fuzz_100_10756.cnf,1.0,0.0,0.0,1.98,0.06,2.22,2.56,2.0,0,0.0014879703521728,0.0062470436096191
instances/Sat_Data/circuit_fuzz/fuzz_100_9741.cnf,1.0,0.0,0.0,1.98,0.08,2.22,2.5,2.0,0,0.0031993389129638,0.0058414936065673
instances/Sat_Data/circuit_fuzz/fuzz_100_11558.cnf,1.0,0.0,0.0,0.24,0.12,2.16,2.44,2.0,0,0.0015099048614501,0.0080797672271728
instances/Sat_Data/circuit_fuzz/fuzz_100_30501.cnf,1.0,0.0,0.0,1.98,0.06,2.2,2.6,2.0,0,0.0014827251434326,0.0053155422210693
instances/Sat_Data/circuit_fuzz/fuzz_100_19638.cnf,1.0,0.0,0.0,1.98,0.08,2.18,2.46,2.0,0,0.0014736652374267,0.0060782432556152
instances/Sat_Data/circuit_fuzz/fuzz_100_2424.cnf,1.0,0.0,0.0,1.98,0.08,2.22,2.56,2.0,0,0.0025124549865722,0.0054295063018798
instances/Sat_Data/circuit_fuzz/fuzz_100_6999.cnf,1.0,0.0,0.0,1.56,0.08,2.2,2.58,2.0,0,0.0014855861663818,0.0047552585601806
instances/Sat_Data/circuit_fuzz/fuzz_100_13445.cnf,1.0,0.0,0.0,1.98,0.1,2.14,2.46,2.0,0,0.0015361309051513,0.00697922706604
instances/Sat_Data/circuit_fuzz/fuzz_100_2783.cnf,1.0,0.0,0.0,1.98,0.06,2.14,2.5,2.0,0,0.0014734268188476,0.0053837299346923
instances/Sat_Data/circuit_fuzz/fuzz_100_5632.cnf,1.0,0.0,0.0,1.98,0.14,2.14,2.34,2.0,0,0.0017867088317871,0.0071477890014648
instances/Sat_Data/circuit_fuzz/fuzz_100_5432.cnf,1.0,0.0,0.0,1.98,0.14,2.14,2.44,2.0,0,0.0020875930786132,0.006624698638916
instances/Sat_Data/circuit_fuzz/fuzz_100_28057.cnf,1.0,0.0,0.0,1.98,0.1,2.16,2.52,2.0,0,0.001471996307373,0.0058364868164062
instances/Sat_Data/circuit_fuzz/fuzz_100_1659.cnf,1.0,0.0,0.0,1.98,0.04,2.24,2.46,2.0,0,0.0027225017547607,0.0058858394622802
instances/Sat_Data/circuit_fuzz/fuzz_100_553.cnf,1.0,0.0,0.0,1.98,0.08,2.24,2.5,2.0,0,0.0014822483062744,0.0054433345794677
instances/Sat_Data/circuit_fuzz/fuzz_100_31552.cnf,1.0,0.0,0.0,1.98,0.04,2.26,2.54,2.0,0,0.0014634132385253,0.0052368640899658
instances/Sat_Data/circuit_fuzz/fuzz_100_17670.cnf,1.0,0.0,0.0,1.98,0.2,2.1,2.32,2.0,0,0.0018839836120605,0.0084733963012695
instances/Sat_Data/circuit_fuzz/fuzz_100_8917.cnf,1.0,0.0,0.0,1.98,0.1,2.18,2.46,2.0,0,0.0014646053314208,0.0061531066894531
instances/Sat_Data/circuit_fuzz/fuzz_100_349.cnf,1.0,0.0,0.0,1.98,0.2,2.12,2.38,2.0,0,0.0016453266143798,0.0083229541778564
instances/Sat_Data/circuit_fuzz/fuzz_100_10419.cnf,1.0,0.0,0.0,0.12,0.14,2.14,2.46,2.0,0,0.001598834991455,0.0071003437042236
instances/Sat_Data/circuit_fuzz/fuzz_100_31502.cnf,1.0,0.0,0.0,1.98,0.06,2.18,2.46,2.0,0,0.0014829635620117,0.0048494338989257
instances/Sat_Data/circuit_fuzz/fuzz_100_23187.cnf,1.0,0.0,0.0,0.22,0.12,2.16,2.44,2.0,0,0.0015277862548828,0.0060787200927734
instances/Sat_Data/circuit_fuzz/fuzz_100_17116.cnf,1.0,0.0,0.0,1.98,0.06,2.22,2.54,2.0,0,0.001523733139038,0.0061032772064208
instances/Sat_Data/circuit_fuzz/fuzz_100_17081.cnf,1.0,0.02,0.0,0.4,0.28,2.06,2.28,2.0,0,0.0020716190338134,0.0110101699829101
instances/Sat_Data/circuit_fuzz/fuzz_100_18850.cnf,1.0,0.0,0.0,1.98,0.14,2.18,2.46,2.0,0,0.0014996528625488,0.0069923400878906
instances/Sat_Data/circuit_fuzz/fuzz_100_29018.cnf,1.0,0.0,0.0,1.98,0.12,2.14,2.5,2.0,0,0.0015239715576171,0.0064632892608642
instances/Sat_Data/circuit_fuzz/fuzz_100_4004.cnf,1.0,0.0,0.0,1.98,0.12,2.16,2.42,2.0,0,0.0015316009521484,0.0071704387664794
instances/Sat_Data/circuit_fuzz/fuzz_100_22526.cnf,1.0,0.0,0.0,1.98,0.06,2.18,2.52,2.0,0,0.00177001953125,0.0069601535797119
instances/Sat_Data/circuit_fuzz/fuzz_100_4634.cnf,1.0,0.0,0.0,1.96,0.08,2.2,2.42,2.0,0,0.00177001953125,0.0058791637420654
instances/Sat_Data/circuit_fuzz/fuzz_100_14562.cnf,1.0,0.02,0.02,0.16,0.56,2.06,2.24,2.0,0,0.0026075839996337,0.0171835422515869
instances/Sat_Data/circuit_fuzz/fuzz_100_32764.cnf,1.0,0.0,0.0,0.44,0.06,2.18,2.54,2.0,0,0.0014960765838623,0.0060460567474365
instances/Sat_Data/circuit_fuzz/fuzz_100_20513.cnf,1.0,0.0,0.0,1.04,0.1,2.12,2.36,2.0,0,0.001502513885498,0.0077316761016845
instances/Sat_Data/circuit_fuzz/fuzz_100_142.cnf,1.0,0.0,0.0,1.98,0.08,2.16,2.48,2.0,0,0.0020527839660644,0.007636547088623
instances/Sat_Data/circuit_fuzz/fuzz_100_31444.cnf,1.0,0.0,0.02,1.98,0.24,2.08,2.34,2.0,0,0.0019612312316894,0.0093984603881835
instances/Sat_Data/circuit_fuzz/fuzz_100_20097.cnf,1.0,0.0,0.02,0.96,0.22,2.08,2.32,2.0,0,0.0017433166503906,0.0093076229095458
instances/Sat_Data/circuit_fuzz/fuzz_100_26687.cnf,1.0,0.0,0.0,1.98,0.24,2.12,2.4,2.0,0,0.0027027130126953,0.008561372756958
instances/Sat_Data/circuit_fuzz/fuzz_100_29466.cnf,1.0,0.02,0.0,0.08,0.36,2.06,2.32,2.0,0,0.0022346973419189,0.0125868320465087
instances/Sat_Data/circuit_fuzz/fuzz_100_17061.cnf,1.0,0.0,0.0,0.58,0.08,2.26,2.44,2.0,0,0.0014629364013671,0.0061421394348144
instances/Sat_Data/circuit_fuzz/fuzz_100_27000.cnf,1.0,0.0,0.0,1.98,0.1,2.16,2.46,2.0,0,0.0014550685882568,0.0076630115509033
instances/Sat_Data/circuit_fuzz/fuzz_100_13860.cnf,1.0,0.0,0.0,1.98,0.14,2.18,2.5,2.0,0,0.0015220642089843,0.0070319175720214
instances/Sat_Data/circuit_fuzz/fuzz_100_18535.cnf,1.0,0.02,0.0,0.16,0.32,2.08,2.28,2.0,0,0.0021512508392333,0.0113778114318847
instances/Sat_Data/circuit_fuzz/fuzz_100_20673.cnf,1.0,0.0,0.0,1.8,0.16,2.12,2.42,2.0,0,0.0015671253204345,0.00726318359375
instances/Sat_Data/circuit_fuzz/fuzz_100_235.cnf,1.0,0.02,0.0,1.98,0.24,2.1,2.28,2.0,0,0.0019049644470214,0.0098598003387451
instances/Sat_Data/circuit_fuzz/fuzz_100_26197.cnf,1.0,0.0,0.0,1.98,0.16,2.12,2.38,2.0,0,0.0015873908996582,0.0076541900634765
instances/Sat_Data/circuit_fuzz/fuzz_100_10131.cnf,1.0,0.0,0.0,1.98,0.06,2.2,2.46,2.0,0,0.0017826557159423,0.0053040981292724
instances/Sat_Data/circuit_fuzz/fuzz_100_23655.cnf,1.0,0.0,0.0,1.98,0.18,2.1,2.42,2.0,0,0.0016052722930908,0.0063951015472412
instances/Sat_Data/circuit_fuzz/fuzz_100_11289.cnf,1.0,0.0,0.0,1.98,0.14,2.22,2.46,2.0,0,0.001763105392456,0.0082623958587646
instances/Sat_Data/circuit_fuzz/fuzz_100_634.cnf,1.0,0.0,0.0,1.98,0.1,2.18,2.44,2.0,0,0.0015010833740234,0.0062203407287597
instances/Sat_Data/circuit_fuzz/fuzz_100_26389.cnf,1.0,0.0,0.0,1.98,0.06,2.16,2.6,2.0,0,0.0014660358428955,0.0053381919860839
instances/Sat_Data/circuit_fuzz/fuzz_100_5540.cnf,1.0,0.04,0.0,1.8,0.72,2.06,2.22,2.0,0,0.0031909942626953,0.0216941833496093
instances/Sat_Data/circuit_fuzz/fuzz_100_20703.cnf,1.0,0.0,0.0,1.98,0.08,2.14,2.46,2.0,0,0.0015006065368652,0.0059802532196044
instances/Sat_Data/circuit_fuzz/fuzz_100_7558.cnf,1.0,0.0,0.02,0.1,0.38,2.08,2.32,2.0,0,0.0020768642425537,0.0117914676666259
instances/Sat_Data/circuit_fuzz/fuzz_100_829.cnf,1.0,0.0,0.0,1.98,0.18,2.14,2.4,2.0,0,0.0018162727355957,0.006962776184082
instances/Sat_Data/circuit_fuzz/fuzz_100_30844.cnf,1.0,0.02,0.0,1.98,0.36,2.1,2.2,2.0,0,0.0021159648895263,0.0114281177520751
instances/Sat_Data/circuit_fuzz/fuzz_100_8555.cnf,1.0,0.0,0.0,1.98,0.04,2.24,2.56,2.0,0,0.0014638900756835,0.0066020488739013
instances/Sat_Data/circuit_fuzz/fuzz_100_861.cnf,1.0,0.0,0.0,1.98,0.04,2.24,2.48,2.0,0,0.0014874935150146,0.0070817470550537
instances/Sat_Data/circuit_fuzz/fuzz_100_374.cnf,1.0,0.0,0.0,1.98,0.06,2.22,2.46,2.0,0,0.001474380493164,0.0069694519042968
instances/Sat_Data/circuit_fuzz/fuzz_100_9592.cnf,1.0,0.0,0.0,1.98,0.12,2.14,2.4,2.0,0,0.0017573833465576,0.0074474811553955
instances/Sat_Data/circuit_fuzz/fuzz_100_17245.cnf,1.0,0.0,0.0,1.68,0.08,2.18,2.46,2.0,0,0.001500129699707,0.007436990737915
instances/Sat_Data/circuit_fuzz/fuzz_100_25436.cnf,1.0,0.0,0.0,1.98,0.1,2.22,2.46,2.0,0,0.0014798641204833,0.0058879852294921
instances/Sat_Data/circuit_fuzz/fuzz_100_524.cnf,1.0,0.0,0.0,1.98,0.12,2.14,2.44,2.0,0,0.0014984607696533,0.0064561367034912
instances/Sat_Data/circuit_fuzz/fuzz_100_581.cnf,1.0,0.0,0.0,1.98,0.04,2.24,2.6,2.0,0,0.0015115737915039,0.0067756175994873
instances/Sat_Data/circuit_fuzz/fuzz_100_7675.cnf,1.0,0.0,0.0,1.98,0.08,2.14,2.48,2.0,0,0.0014772415161132,0.0061085224151611
instances/Sat_Data/circuit_fuzz/fuzz_100_24463.cnf,1.0,0.0,0.0,1.98,0.06,2.18,2.5,2.0,0,0.0028400421142578,0.0053281784057617
instances/Sat_Data/circuit_fuzz/fuzz_100_16377.cnf,1.0,0.0,0.0,1.98,0.12,2.14,2.48,2.0,0,0.0015294551849365,0.0064318180084228
instances/Sat_Data/circuit_fuzz/fuzz_100_4744.cnf,1.0,0.0,0.0,1.98,0.1,2.22,2.42,2.0,0,0.0015170574188232,0.0058944225311279
instances/Sat_Data/circuit_fuzz/fuzz_100_27813.cnf,1.0,0.02,0.0,0.08,0.5,2.08,2.22,2.0,0,0.0027410984039306,0.0156824588775634
instances/Sat_Data/circuit_fuzz/fuzz_100_17096.cnf,1.0,0.0,0.0,1.98,0.18,2.14,2.46,2.0,0,0.0018010139465332,0.0069024562835693
instances/Sat_Data/circuit_fuzz/fuzz_100_29444.cnf,1.0,0.02,0.0,1.98,0.3,2.08,2.32,2.0,0,0.0029687881469726,0.0125062465667724
instances/Sat_Data/circuit_fuzz/fuzz_100_32015.cnf,1.0,0.0,0.0,1.98,0.08,2.18,2.5,2.0,0,0.0014874935150146,0.0048952102661132
instances/Sat_Data/circuit_fuzz/fuzz_100_30931.cnf,1.0,0.0,0.0,1.98,0.14,2.14,2.38,2.0,0,0.0015833377838134,0.0071234703063964
instances/Sat_Data/circuit_fuzz/fuzz_100_14863.cnf,1.0,0.0,0.0,1.98,0.06,2.18,2.48,2.0,0,0.0017824172973632,0.0061197280883789
instances/Sat_Data/circuit_fuzz/fuzz_100_9409.cnf,1.0,0.0,0.0,1.96,0.16,2.14,2.4,2.0,0,0.0015678405761718,0.0069541931152343
instances/Sat_Data/circuit_fuzz/fuzz_100_8499.cnf,1.0,0.0,0.0,1.98,0.1,2.2,2.48,2.0,0,0.0014622211456298,0.0058386325836181
instances/Sat_Data/circuit_fuzz/fuzz_100_360.cnf,1.0,0.0,0.0,1.98,0.12,2.18,2.42,2.0,0,0.0015041828155517,0.0062909126281738
instances/Sat_Data/circuit_fuzz/fuzz_100_5056.cnf,1.0,0.02,0.0,0.14,0.5,2.08,2.28,2.0,0,0.0025672912597656,0.0158221721649169
instances/Sat_Data/circuit_fuzz/fuzz_100_1888.cnf,1.0,0.0,0.0,0.72,0.06,2.2,2.56,2.0,0,0.0014777183532714,0.0060420036315917
instances/Sat_Data/circuit_fuzz/fuzz_100_31794.cnf,1.0,0.0,0.0,1.98,0.08,2.24,2.52,2.0,0,0.0014894008636474,0.0061414241790771
instances/Sat_Data/circuit_fuzz/fuzz_100_10317.cnf,1.0,0.02,0.02,1.98,0.48,2.08,2.24,2.0,0,0.0026094913482666,0.0158801078796386
instances/Sat_Data/circuit_fuzz/fuzz_100_13600.cnf,1.0,0.0,0.0,1.98,0.14,2.12,2.46,2.0,0,0.0014946460723876,0.0065639019012451
instances/Sat_Data/circuit_fuzz/fuzz_100_1563.cnf,1.0,0.0,0.0,1.98,0.06,2.22,2.52,2.0,0,0.0014965534210205,0.0059535503387451
instances/Sat_Data/circuit_fuzz/fuzz_100_27856.cnf,1.0,0.0,0.0,1.98,0.12,2.16,2.38,2.0,0,0.0014991760253906,0.0062799453735351
instances/Sat_Data/circuit_fuzz/fuzz_100_27097.cnf,1.0,0.0,0.0,1.98,0.08,2.18,2.56,2.0,0,0.0014877319335937,0.0057358741760253
instances/Sat_Data/circuit_fuzz/fuzz_100_26944.cnf,1.0,0.0,0.0,1.2,0.06,2.3,2.58,2.0,0,0.0014779567718505,0.0069966316223144
instances/Sat_Data/circuit_fuzz/fuzz_100_26988.cnf,1.0,0.0,0.0,1.98,0.18,2.18,2.42,2.0,0,0.0015389919281005,0.0059406757354736
instances/Sat_Data/circuit_fuzz/fuzz_100_29143.cnf,1.0,0.0,0.0,1.98,0.04,2.18,2.64,2.0,0,0.0014789104461669,0.0068275928497314
instances/Sat_Data/circuit_fuzz/fuzz_100_15240.cnf,1.0,0.0,0.0,1.76,0.1,2.14,2.5,2.0,0,0.0014753341674804,0.0057506561279296
instances/Sat_Data/circuit_fuzz/fuzz_100_4204.cnf,1.0,0.0,0.0,1.98,0.04,2.28,2.62,2.0,0,0.0015180110931396,0.0066440105438232
instances/Sat_Data/circuit_fuzz/fuzz_100_32582.cnf,1.0,0.0,0.0,1.98,0.1,2.18,2.46,2.0,0,0.001490831375122,0.006603717803955
instances/Sat_Data/circuit_fuzz/fuzz_100_45.cnf,1.0,0.0,0.0,1.98,0.1,2.14,2.4,2.0,0,0.0018239021301269,0.0065114498138427
instances/Sat_Data/circuit_fuzz/fuzz_100_24112.cnf,1.0,0.0,0.0,1.98,0.04,2.26,2.66,2.0,0,0.0025670528411865,0.0084743499755859
instances/Sat_Data/circuit_fuzz/fuzz_100_11326.cnf,1.0,0.0,0.0,1.98,0.1,2.2,2.42,2.0,0,0.0014936923980712,0.0068535804748535
instances/Sat_Data/circuit_fuzz/fuzz_100_5791.cnf,1.0,0.0,0.02,1.98,0.24,2.08,2.38,2.0,0,0.0017752647399902,0.0090153217315673
instances/Sat_Data/circuit_fuzz/fuzz_100_17482.cnf,1.0,0.0,0.0,1.98,0.14,2.16,2.42,2.0,0,0.0020785331726074,0.0068652629852294
instances/Sat_Data/circuit_fuzz/fuzz_100_9393.cnf,1.0,0.0,0.0,1.96,0.08,2.22,2.5,2.0,0,0.0014839172363281,0.0063087940216064
instances/Sat_Data/circuit_fuzz/fuzz_100_11346.cnf,1.0,0.0,0.0,1.98,0.08,2.16,2.62,2.0,0,0.001953125,0.0058073997497558
instances/Sat_Data/circuit_fuzz/fuzz_100_981.cnf,1.0,0.2,0.04,0.42,2.68,2.12,2.14,2.0,0,0.0107767581939697,0.1319117546081543
instances/Sat_Data/circuit_fuzz/fuzz_100_7563.cnf,1.0,0.02,0.0,1.98,0.26,2.1,2.28,2.0,0,0.002784252166748,0.0096559524536132
instances/Sat_Data/circuit_fuzz/fuzz_100_1.cnf,1.0,0.0,0.0,1.98,0.1,2.2,2.52,2.0,0,0.0014786720275878,0.006270408630371
instances/Sat_Data/circuit_fuzz/fuzz_100_16484.cnf,1.0,0.0,0.0,1.98,0.1,2.18,2.62,2.0,0,0.0014946460723876,0.0060415267944335
instances/Sat_Data/circuit_fuzz/fuzz_100_15210.cnf,1.0,0.0,0.0,1.98,0.12,2.12,2.48,2.0,0,0.0014863014221191,0.006282091140747
instances/Sat_Data/circuit_fuzz/fuzz_100_9351.cnf,1.0,0.0,0.0,1.98,0.16,2.12,2.4,2.0,0,0.0017123222351074,0.0078332424163818
instances/Sat_Data/circuit_fuzz/fuzz_100_1408.cnf,1.0,0.0,0.0,1.98,0.06,2.22,2.48,2.0,0,0.0014634132385253,0.005350112915039
