@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE vars_reduced_depth_1 NUMERIC
@ATTRIBUTE vars_reduced_depth_4 NUMERIC
@ATTRIBUTE vars_reduced_depth_16 NUMERIC
@ATTRIBUTE vars_reduced_depth_64 NUMERIC
@ATTRIBUTE vars_reduced_depth_256 NUMERIC
@ATTRIBUTE LP_OBJ NUMERIC
@ATTRIBUTE LPSLack_mean NUMERIC
@ATTRIBUTE LPSLack_coeff_variation NUMERIC
@ATTRIBUTE LPSLack_min NUMERIC
@ATTRIBUTE LPSLack_max NUMERIC
@ATTRIBUTE lpIntRatio NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC

@DATA
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1085313174.cnf,1,1000.0,4260.0,972.0,4228.0,0.028806584,0.00756859,0.229895932,0.493085777,0.588674657,0.0,1.0,0.713660589,0.003125109,0.065038431,0.00308642,0.005144033,0.161618878,0.0,0.0,0.963812677,0.003125109,0.289793106,0.000473037,0.006859035,2.722297675,0.229181141,0.174457401,0.0,1.0,3.378776154,0.00152934,0.388630637,0.000236518,0.004493851,2.309354728,0.491485336,0.006248759,0.289288381,0.000946074,0.013954588,0.004737306,0.243924559,0.001655629,0.010170293,2.984784742,0.103610232,0.249864514,0.046511628,0.285714286,2.274975221,4.133882595,0.082374408,4.0,5.0,0.393701273,637.565217391,0.765192023,367.0,2188.0,1442.0,385.0,496.0,423.0,443.0,28.962715753,0.186253026,24.226158038,45.079981718,37.740638003,25.380614657,27.983682984,26.320430108,26.889145497,0.39133377,0.589642639,0.002019664,1.0,0.702483623,0.090057481,0.560876086,0.197966251,0.383536526,0.088161046,0.748149441,0.003301975,0.806332915,0.163439846,0.026812962,0.117447775,0.042733809,0.074161449,0.0,0.0,0.0,0.08436214,0.228395062,?,0.0,0.0,0.0,0.0,0.0,34.0311,0.307866,214.537,0.0646261,215.0,202.0,228.0,0.828914,0.223308,0.853887,0.046049,25.8283,0.200951,214.122,0.0493331,214.0,201.0,227.0,0.230451,0.323339,0.837822,0.0230895,0.29146231,0.45009498
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1531471618.cnf,1,1000.0,4260.0,972.0,4234.0,0.028806584,0.006140765,0.229570146,0.488757676,0.588375883,0.0,1.0,0.723750471,0.003129428,0.066568522,0.00308642,0.005144033,0.174736597,0.0,0.0,0.958667926,0.003129428,0.296206459,0.001180916,0.008266415,2.723299878,0.232071732,0.175432152,0.0,1.0,3.349493397,0.00152936,0.402675122,0.0,0.004251299,2.352336927,0.491497402,0.006262745,0.294257008,0.00212565,0.015351913,0.004740958,0.253770905,0.0014171,0.010392064,3.012154412,0.104280777,0.251455916,0.047619048,0.285714286,2.304222643,4.062821833,0.059722586,4.0,5.0,0.234662317,670.636363636,0.781448774,375.0,2133.0,1624.0,395.0,513.0,424.0,453.0,29.16501072,0.181439315,24.821192053,43.554860443,38.067118227,25.709333333,27.931428571,26.364896074,27.076271186,0.404679374,0.570130761,0.000294755,1.0,0.71822779,0.093866374,0.591433516,0.211629762,0.394625203,0.091162008,0.658153571,0.004260435,0.349645133,0.173788256,0.030168806,0.12251375,0.045834211,0.077145128,0.0,0.0,0.002057613,0.032921811,0.181069959,?,0.0,0.0,0.0,0.0,0.0,28.2389,0.268454,215.186,0.0524386,216.0,199.0,230.0,0.80455,0.218243,0.849025,0.0273486,23.5155,0.814854,214.308,0.0691672,215.0,200.0,229.0,0.239735,0.88996,0.861252,0.603249,0.289539879,0.474725326
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1542718064.cnf,1,1000.0,4260.0,976.0,4237.0,0.024590164,0.005428369,0.230351664,0.498072536,0.584565879,0.0,1.0,0.707355442,0.003108593,0.059721408,0.00307377,0.004098361,0.14833694,0.0,0.0,0.966013689,0.003108593,0.294657688,0.000944064,0.007552514,2.732836922,0.227134461,0.167718347,0.0,1.0,3.368466051,0.001561914,0.391526782,0.000236016,0.004012273,2.345521083,0.504130281,0.006210414,0.29281481,0.001888128,0.014396979,0.004745388,0.247372085,0.001416096,0.01014869,2.989894234,0.103458697,0.244245159,0.047619048,0.285714286,2.27876887,4.060512821,0.058720297,4.0,5.0,0.228376241,683.772727273,0.73386895,374.0,2090.0,1758.0,406.0,542.0,446.0,475.0,29.090521098,0.169882819,24.81302521,42.437320574,37.682593857,25.240641711,29.258302583,26.006315789,27.510436433,0.391403565,0.581217859,0.001623495,1.0,0.696999469,0.084163645,0.569591366,0.201077498,0.38883612,0.087766637,0.686480391,0.005361327,0.462447517,0.171467265,0.024301149,0.117795792,0.042400941,0.072864199,0.0,0.0,0.0,0.022540984,0.219262295,?,0.0,0.0,0.0,0.0,0.0,34.1806,0.239961,214.228,0.0476974,215.0,201.0,227.0,0.839738,0.213721,0.850351,0.0281862,26.2485,0.201938,214.996,0.0507383,215.0,201.0,229.0,0.235953,0.336866,0.837124,0.0250226,0.288345952,0.470711577
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1064287376.cnf,1,1000.0,4260.0,970.0,4217.0,0.030927835,0.010196822,0.230021342,0.4989487,0.58557433,0.0,1.0,0.712379762,0.003133121,0.064600333,0.003092784,0.005154639,0.16619808,0.0,0.0,0.961346929,0.003133121,0.287993488,0.000474271,0.008299739,2.714415832,0.232813687,0.168186568,0.0,1.0,3.395185877,0.001562893,0.392119958,0.0,0.004268437,2.329193858,0.501778516,0.006267709,0.286597783,0.000948542,0.016125207,0.004725951,0.239612401,0.001659948,0.011619635,2.956286345,0.104393311,0.244250029,0.044081633,0.25,2.266210782,4.098039216,0.072563401,4.0,5.0,0.320753205,627.208333333,0.730121538,372.0,2104.0,1519.0,403.0,523.0,415.0,450.0,28.819272882,0.152030443,25.97706422,41.869771863,36.722843976,26.255376344,28.025096525,26.856079404,27.435146444,0.401766669,0.567697707,0.00030665,1.0,0.718648822,0.095309732,0.584769,0.209598454,0.399185695,0.089636362,0.653680052,0.002466967,0.604954713,0.167084409,0.028179735,0.123032476,0.044833561,0.076929457,0.0,0.0,0.002061856,0.144329897,0.144329897,?,0.0,0.0,0.0,0.0,0.0,32.9853,0.228037,214.408,0.048826,214.0,202.0,228.0,0.846072,0.220147,0.855719,0.0258415,24.739,0.23587,213.624,0.0518492,214.0,199.0,228.0,0.232722,0.428365,0.84099,0.0242036,0.289354201,0.493206556
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1537201412.cnf,1,1000.0,4260.0,979.0,4240.0,0.02145046,0.004716981,0.230896226,0.497900943,0.581552092,0.0,1.0,0.677783938,0.003091574,0.053695926,0.003064351,0.005107252,0.123398439,0.0,0.0,0.973584906,0.003091574,0.286030391,0.000471698,0.007075472,2.708681682,0.227477968,0.167260528,0.0,1.0,3.329677353,0.001536271,0.405392777,0.0,0.004481132,2.355609598,0.499292453,0.006168212,0.2858752,0.000943396,0.014386792,0.004686721,0.237390163,0.001415094,0.009669811,2.945342315,0.103806631,0.240590125,0.047619048,0.285714286,2.248904391,4.127811861,0.080885518,4.0,5.0,0.382205875,614.416666667,0.647297574,368.0,1878.0,1241.0,374.0,524.0,403.0,489.0,28.617099285,0.163171029,25.398034398,44.481363152,36.547945205,25.650793651,28.629370629,25.905707196,27.110429448,0.39670005,0.573209535,4.4186e-05,1.0,0.711761282,0.094537863,0.569611474,0.213612002,0.380043961,0.087320155,0.679064858,0.002729364,0.480222916,0.166627782,0.024596472,0.114659997,0.041832633,0.074482577,0.0,0.0,0.003064351,0.008171604,0.106230848,?,0.0,0.0,0.0,0.0,0.0,36.0704,0.241527,215.831,0.0651031,216.0,202.0,230.0,0.849618,0.209144,0.854772,0.0341523,26.7725,0.190561,216.445,0.0524669,217.0,202.0,231.0,0.229854,0.361732,0.83903,0.0248063,0.288106335,0.434761244
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S155188430.cnf,1,1000.0,4260.0,969.0,4231.0,0.031991744,0.006854172,0.229023871,0.493744584,0.588001334,0.0,1.0,0.71915109,0.003136709,0.064459185,0.003095975,0.005159959,0.166946646,0.0,0.0,0.960765776,0.003136709,0.290305319,0.001181754,0.008035925,2.715908125,0.22960714,0.172886191,0.0,1.0,3.362288988,0.001550549,0.398740147,0.000236351,0.005672418,2.338977493,0.495863862,0.00628854,0.287380627,0.002363507,0.015362798,0.004758297,0.246876171,0.001654455,0.009926731,2.995298972,0.103328975,0.247422927,0.048726467,0.356923077,2.272291751,4.05268595,0.055125361,4.0,5.0,0.206349175,689.409090909,0.814293799,376.0,2320.0,1471.0,405.0,537.0,423.0,460.0,28.981735182,0.172902729,25.820861678,43.425227568,37.456152277,26.085972851,28.206477733,26.287439614,27.040948276,0.396511319,0.578041065,0.001299899,1.0,0.718684249,0.09122632,0.567616359,0.208517438,0.393085798,0.089963341,0.663986614,0.001628343,0.360276676,0.171397211,0.024884122,0.11996932,0.044652964,0.076362233,0.0,0.0,0.0,0.028895769,0.174406605,?,0.0,0.0,0.0,0.0,0.0,33.1133,0.327603,214.535,0.0652429,214.0,202.0,229.0,0.846379,0.222695,0.8576,0.0538068,24.9259,0.224322,214.536,0.0492417,214.0,202.0,228.0,0.234864,0.45086,0.841918,0.0247114,0.290562444,0.45147226
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1228319846.cnf,1,1000.0,4260.0,976.0,4238.0,0.024590164,0.005191128,0.23029731,0.487769388,0.5904331,0.0,1.0,0.695780738,0.003108343,0.059518959,0.00307377,0.004098361,0.147519378,0.0,0.0,0.966257669,0.003108343,0.284926246,0.001179802,0.00637093,2.710607481,0.229731756,0.166842914,0.0,0.75,3.356020633,0.001516577,0.392170309,0.00023596,0.003775366,2.313255789,0.490561586,0.006198311,0.283864671,0.002359604,0.012741859,0.00469315,0.238516787,0.001651723,0.009910335,2.953631701,0.104510262,0.246339882,0.047619048,0.285714286,2.268979512,4.09025641,0.070056429,4.0,5.0,0.303130662,666.136363636,0.733211734,381.0,2175.0,1364.0,427.0,556.0,440.0,453.0,28.79276092,0.176472218,25.10021322,42.832643678,37.07771261,25.452606635,28.15647482,25.840449438,27.080275229,0.398994082,0.577388134,6.3311e-05,0.917203073,0.71604769,0.08227092,0.592990987,0.204992744,0.386673242,0.090106436,0.666178313,0.003544754,0.350587639,0.173601883,0.026428993,0.120770258,0.046890987,0.077161156,0.0,0.0,0.0,0.093237705,0.224385246,?,0.0,0.0,0.0,0.0,0.0,33.888,0.251995,216.344,0.066407,217.0,202.0,231.0,0.854769,0.23015,0.85849,0.0378115,25.6283,0.24006,216.248,0.0659473,216.0,203.0,230.0,0.23707,0.452293,0.84499,0.0334144,0.288116628,0.472877322
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1107346438.cnf,1,1000.0,4260.0,982.0,4224.0,0.018329939,0.008522727,0.232481061,0.48922822,0.587340309,0.0,1.0,0.670210842,0.003082232,0.053310435,0.00305499,0.00407332,0.123263449,0.0,0.0,0.973248106,0.003082232,0.297000359,0.001183712,0.008285985,2.706563299,0.230110143,0.172797442,0.0,1.0,3.372130866,0.001494467,0.420186834,0.000236742,0.004971591,2.33515846,0.486742424,0.006139874,0.295402869,0.002367424,0.015861742,0.004646967,0.247760189,0.001657197,0.010653409,2.973481388,0.105987507,0.252878863,0.044444444,0.277777778,2.30923197,4.084607543,0.068133056,4.0,5.0,0.289880827,709.857142857,0.817134887,382.0,2530.0,1342.0,413.0,552.0,428.0,474.0,29.690901025,0.176613954,26.108695652,44.371936759,37.973919523,26.615384615,28.327898551,27.002087683,27.524621212,0.395718987,0.568934339,0.00030792,1.0,0.713198902,0.096501037,0.571023351,0.208288991,0.380065017,0.09245192,0.643760312,0.001647244,0.330264497,0.173462404,0.02556323,0.121214362,0.046227186,0.083180626,0.0,0.0,0.0,0.108961303,0.246435845,?,0.0,0.0,0.0,0.0,0.0,30.3154,0.323739,215.3,0.0652829,216.0,201.0,229.0,0.804561,0.232851,0.850422,0.0400605,25.0494,0.921009,214.757,0.0659953,215.0,202.0,228.0,0.231591,0.336702,0.835971,0.0512486,0.288261276,0.464790918
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1282065648.cnf,1,1000.0,4260.0,981.0,4242.0,0.019367992,0.004243281,0.23125884,0.500518623,0.58859954,0.0,1.0,0.6985553,0.003088142,0.056280659,0.003058104,0.00509684,0.133431642,0.0,0.0,0.970768505,0.003088142,0.280908866,0.000707214,0.006836398,2.673274878,0.234193825,0.16630437,0.0,1.0,3.311647665,0.001499975,0.406309539,0.0,0.004007544,2.344548195,0.487270156,0.00615754,0.277809537,0.001414427,0.013437058,0.00462184,0.240589077,0.001178689,0.010136728,2.941034138,0.105519275,0.241836447,0.047619048,0.333333333,2.27262588,4.085714286,0.068517196,4.0,5.0,0.292508468,604.541666667,0.765448958,337.0,2083.0,1171.0,373.0,486.0,410.0,437.0,29.218420861,0.164194323,25.329842932,43.049098196,37.064047822,26.002314815,28.971830986,26.537777778,27.414187643,0.410952258,0.566462822,0.001418547,1.0,0.732278528,0.095172975,0.593741401,0.220055981,0.403631215,0.09490572,0.656769404,0.002976323,0.560538636,0.172158747,0.029233254,0.12750766,0.049434048,0.081454651,0.0,0.0,0.0,0.070336391,0.189602446,?,0.0,0.0,0.0,0.0,0.0,24.9967,0.29592,217.507,0.0479444,218.0,204.0,231.0,0.796458,0.206326,0.848813,0.0248652,20.4852,0.23454,217.316,0.0500496,217.0,204.0,231.0,0.235371,0.329666,0.842026,0.0232533,0.295798249,0.48976956
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1044415932.cnf,1,1000.0,4260.0,976.0,4239.0,0.024590164,0.004953999,0.230242982,0.499457419,0.588108277,0.0,1.0,0.71804783,0.003108093,0.063490752,0.00307377,0.005122951,0.14703506,0.0,0.0,0.96886058,0.003108093,0.28331648,0.000707714,0.006605331,2.684595367,0.225765648,0.168213554,0.0,1.0,3.374761779,0.001506793,0.400146226,0.0,0.00401038,2.328325596,0.488086813,0.006217636,0.284294486,0.001415428,0.013210663,0.004698505,0.24364641,0.001179523,0.011087521,2.967851393,0.103956453,0.245092465,0.043439716,0.333333333,2.26646319,4.062564103,0.059611929,4.0,5.0,0.233965217,643.434782609,0.793600556,347.0,2337.0,1624.0,386.0,552.0,412.0,446.0,29.05872758,0.161292394,24.510843373,42.562687206,38.243842365,25.206549118,28.697619048,26.759090909,27.663484487,0.403543488,0.568345391,0.000497892,1.0,0.727419291,0.093693043,0.581000555,0.21552642,0.392119454,0.089442941,0.64992528,0.00230248,0.52719043,0.171807486,0.025694997,0.116846523,0.048155659,0.078271627,0.0,0.0,0.00307377,0.028688525,0.144467213,?,0.0,0.0,0.0,0.0,0.0,30.3531,0.260553,216.617,0.0650824,218.0,202.0,231.0,0.827464,0.217012,0.852134,0.0316611,23.4357,0.210962,216.026,0.0509272,216.0,201.0,229.0,0.229815,0.320926,0.838013,0.0253267,0.289354373,0.495318492
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1500526720.cnf,1,1000.0,4260.0,982.0,4244.0,0.018329939,0.003770028,0.231385485,0.500392711,0.586331135,0.0,1.0,0.676064599,0.003079224,0.053866864,0.00305499,0.00610998,0.112384662,0.0,0.0,0.977615457,0.003079224,0.282379195,0.000471254,0.007540057,2.683758472,0.231178232,0.173647179,0.0,1.0,3.350196028,0.001485264,0.404986393,0.0,0.003770028,2.32849584,0.48397738,0.006132535,0.283093837,0.000942507,0.01531574,0.004637694,0.242567719,0.001649387,0.014137606,2.947433495,0.105299894,0.245525157,0.033333333,0.25,2.277684394,4.180428135,0.091986668,4.0,5.0,0.472042067,671.909090909,0.820827842,340.0,2328.0,1407.0,381.0,538.0,415.0,462.0,29.272664875,0.175118603,24.710955711,44.02104811,38.875621891,25.799450549,28.714011516,26.563275434,27.398950131,0.39467173,0.569963377,0.004861511,1.0,0.699106438,0.087704524,0.576307078,0.215988814,0.39247988,0.087792744,0.662467688,0.001621889,0.520512404,0.163694658,0.025724877,0.118416027,0.0439201,0.076356841,0.0,0.0,0.00305499,0.035641548,0.097759674,?,0.0,0.0,0.0,0.0,0.0,34.531,0.218629,217.107,0.0510878,217.0,204.0,232.0,0.823737,0.215095,0.851662,0.0264911,26.6027,0.192425,217.517,0.0526229,218.0,203.0,233.0,0.233403,0.331053,0.837837,0.0234674,0.285500113,0.510594511
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1033061020.cnf,1,1000.0,4260.0,979.0,4233.0,0.02145046,0.006378455,0.231278053,0.497826601,0.583827275,0.0,1.0,0.680218567,0.003093791,0.056161874,0.003064351,0.005107252,0.131357345,0.0,0.0,0.971651311,0.003093791,0.301026729,0.000236239,0.007323411,2.731369275,0.227145345,0.169280746,0.0,1.0,3.355960166,0.00154412,0.409667179,0.0,0.004252303,2.370801384,0.501063076,0.006180342,0.300383822,0.000472478,0.014883062,0.00473226,0.245726356,0.001653674,0.010866997,2.973138366,0.103077426,0.239990521,0.043478261,0.25,2.254271613,4.307770961,0.107148507,4.0,5.0,0.617305538,689.181818182,0.933947053,344.0,2633.0,1406.0,378.0,490.0,389.0,444.0,29.164209586,0.182479952,25.354651163,44.59428795,37.643669986,26.115979381,27.733178654,26.503546099,27.066838046,0.401062346,0.565176662,0.004314041,1.0,0.709708968,0.093233222,0.57122155,0.212376866,0.400436322,0.088737106,0.732290204,0.005640407,0.929195806,0.167799731,0.026114296,0.119405568,0.043888535,0.07368469,0.0,0.00102145,0.003064351,0.011235955,0.109295199,?,0.0,0.0,0.0,0.0,0.0,34.5354,0.209051,216.878,0.050265,216.0,203.0,231.0,0.836961,0.206278,0.85407,0.025409,26.0905,0.206997,216.012,0.050946,216.0,202.0,230.0,0.229886,0.352045,0.839647,0.0242678,0.292494387,0.457215049
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1240124288.cnf,1,1000.0,4260.0,979.0,4241.0,0.02145046,0.004480075,0.230841783,0.491880846,0.58479189,0.0,1.0,0.685895715,0.003096385,0.060539182,0.003064351,0.005107252,0.140107107,0.0,0.0,0.970290026,0.003096385,0.292461774,0.001178967,0.008488564,2.705266867,0.224839049,0.174263701,0.0,1.0,3.35836418,0.001517363,0.384723988,0.0,0.003772695,2.299419365,0.492336713,0.006176391,0.293691614,0.002357934,0.017448715,0.004679507,0.242634099,0.001650554,0.010139118,2.951526194,0.104510636,0.239522563,0.046511628,0.25,2.269536843,4.053169734,0.055357124,4.0,5.0,0.207744624,615.166666667,0.779783251,331.0,2248.0,1184.0,364.0,509.0,403.0,451.0,28.611186055,0.171495204,25.0,43.553333333,38.076858108,25.700239808,27.649758454,26.207729469,27.042505593,0.399197183,0.58875091,0.001571802,1.0,0.721246373,0.076142369,0.587169218,0.204967511,0.381282037,0.092556529,0.650361421,0.004010202,0.328683898,0.175827608,0.026258374,0.126256017,0.047322368,0.07990854,0.0,0.0,0.004085802,0.017364658,0.22165475,?,0.0,0.0,0.0,0.0,0.0,28.9025,0.386828,216.673,0.0640217,217.0,203.0,230.0,0.817349,0.232593,0.852961,0.0529937,22.7451,0.203723,217.918,0.0488812,218.0,204.0,232.0,0.241111,0.342603,0.843113,0.0237932,0.29135164,0.462156883
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1602323208.cnf,1,1000.0,4260.0,981.0,4243.0,0.019367992,0.004006599,0.231204337,0.500510645,0.586644032,0.0,1.0,0.693365062,0.003087414,0.055175249,0.003058104,0.004077472,0.130381235,0.0,0.0,0.971246759,0.003087414,0.277354991,0.001178412,0.006363422,2.672706664,0.229484219,0.171333233,0.0,1.0,3.386447467,0.001455416,0.397728722,0.000235682,0.003535235,2.292038613,0.472778694,0.006144557,0.275065924,0.002356823,0.012962527,0.004640436,0.236929188,0.001178412,0.009898657,2.931371147,0.105317761,0.24174535,0.048726467,0.333333333,2.263129634,4.064285714,0.060345465,4.0,5.0,0.23860049,585.12,0.672366055,336.0,1894.0,999.0,379.0,489.0,408.0,453.0,28.939028616,0.143976701,24.993603412,42.628299894,33.70970971,26.069124424,28.55187638,26.625560538,27.673913043,0.399247371,0.574688288,0.00271577,1.0,0.71036693,0.091681519,0.585903645,0.205215964,0.383456084,0.08872305,0.64354207,0.00408669,0.454868582,0.168414385,0.027217231,0.116607341,0.047152318,0.077208295,0.0,0.0,0.001019368,0.037716616,0.136595311,?,0.0,0.0,0.0,0.0,0.0,32.4232,0.228916,216.505,0.0522658,216.0,202.0,231.0,0.832159,0.21633,0.852534,0.0261819,25.2984,0.526853,215.951,0.0693462,217.0,202.0,232.0,0.243695,0.603061,0.842968,0.0986492,0.292056042,0.472443286
