@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE lp NUMERIC
@ATTRIBUTE unit NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1553306888.cnf,1.0,0.03,0.01,0.0,51.57,0.4,2.0,0.22,2.08,2.16,2.0,61.05,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S114706315.cnf,1.0,0.04,0.01,0.0,52.01,0.41,1.99,0.23,2.1,2.18,2.0,61.1,0.07,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1502668647.cnf,1.0,0.03,0.01,0.0,52.1,0.41,2.0,0.22,2.07,2.17,2.0,60.95,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S2117205673.cnf,1.0,0.03,0.0,0.01,51.95,0.41,2.0,0.22,2.08,2.18,2.0,61.09,0.04,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1183116446.cnf,1.0,0.04,0.0,0.0,52.07,0.41,2.0,0.22,2.08,2.13,2.0,60.57,0.08,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1115458715.cnf,1.0,0.03,0.01,0.0,52.18,0.4,2.0,0.22,2.08,2.14,2.0,61.42,0.08,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S233117650.cnf,1.0,0.04,0.0,0.0,51.74,0.41,2.0,0.22,2.1,2.12,2.0,61.02,0.08,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S224220144.cnf,1.0,0.03,0.0,0.01,51.91,0.41,2.0,0.22,2.08,2.1,2.0,61.15,0.07,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1867422775.cnf,1.0,0.03,0.01,0.0,51.6,0.4,2.0,0.22,2.12,2.12,2.0,61.02,0.08,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1917681723.cnf,1.0,0.03,0.01,0.0,52.3,0.41,2.0,0.23,2.1,2.15,2.0,61.28,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1119498935.cnf,1.0,0.03,0.01,0.0,52.03,0.4,2.01,0.22,2.11,2.17,2.0,61.04,0.07,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S273732590.cnf,1.0,0.04,0.0,0.0,51.7,0.41,1.99,0.22,2.1,2.18,2.0,60.89,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1356733680.cnf,1.0,0.03,0.01,0.0,51.8,0.41,2.0,0.22,2.1,2.15,2.0,61.45,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1741385144.cnf,1.0,0.03,0.01,0.0,51.79,0.41,2.0,0.23,2.08,2.17,2.0,61.19,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1830480372.cnf,1.0,0.04,0.0,0.0,51.98,0.41,1.99,0.23,2.11,2.19,2.0,61.29,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1660405861.cnf,1.0,0.03,0.01,0.0,51.93,0.4,2.0,0.23,2.1,2.13,2.0,61.26,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S169748284.cnf,1.0,0.05,0.0,0.0,52.11,0.4,1.99,0.22,2.09,2.16,2.0,61.36,0.07,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1444884316.cnf,1.0,0.04,0.0,0.0,51.88,0.41,2.0,0.22,2.08,2.13,2.0,61.47,0.07,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1814278836.cnf,1.0,0.04,0.0,0.01,52.11,0.4,1.99,0.22,2.08,2.2,2.0,61.51,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S262438932.cnf,1.0,0.04,0.0,0.01,52.42,0.4,1.99,0.22,2.15,2.17,2.0,61.34,0.08,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S28863581.cnf,1.0,0.04,0.0,0.01,52.01,0.41,1.99,0.23,2.11,2.17,2.0,61.16,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S297263685.cnf,1.0,0.03,0.01,0.0,51.97,0.4,2.0,0.2,2.08,2.18,2.0,61.02,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S321712570.cnf,1.0,0.03,0.01,0.0,52.21,0.41,2.0,0.2,2.11,2.19,2.0,61.14,0.05,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S322580402.cnf,1.0,0.03,0.0,0.01,51.91,0.4,2.0,0.21,2.1,2.18,2.0,61.25,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S340782818.cnf,1.0,0.04,0.0,0.0,51.78,0.41,2.0,0.22,2.1,2.16,2.0,61.63,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S365212969.cnf,1.0,0.03,0.01,0.0,51.52,0.4,1.99,0.22,2.12,2.18,2.0,60.9,0.08,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S375000872.cnf,1.0,0.04,0.0,0.0,52.45,0.41,2.0,0.23,2.09,2.15,2.0,61.09,0.07,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S37730784.cnf,1.0,0.03,0.0,0.01,52.05,0.41,2.0,0.23,2.11,2.18,2.0,61.04,0.09,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S436886866.cnf,1.0,0.04,0.0,0.0,51.99,0.4,2.0,0.23,2.09,2.14,2.0,13.16,0.05,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S502763488.cnf,1.0,0.03,0.0,0.01,52.12,0.41,2.01,0.23,2.11,2.19,2.0,61.16,0.07,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S503519342.cnf,1.0,0.04,0.0,0.0,52.48,0.41,2.0,0.23,2.12,2.18,2.0,61.02,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S510316936.cnf,1.0,0.02,0.01,0.0,52.22,0.41,2.02,0.2,2.08,2.14,2.0,61.7,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S538291420.cnf,1.0,0.03,0.0,0.01,52.1,0.41,2.0,0.18,2.13,2.16,2.0,61.28,0.09,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S587782512.cnf,1.0,0.03,0.01,0.0,52.13,0.4,2.0,0.22,2.08,2.16,2.0,61.23,0.09,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S689543930.cnf,1.0,0.03,0.01,0.0,51.82,0.41,2.0,0.22,2.1,2.19,2.0,60.85,0.08,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S698540936.cnf,1.0,0.03,0.0,0.01,51.74,0.41,2.0,0.22,2.1,2.14,2.0,61.16,0.08,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S804315554.cnf,1.0,0.03,0.0,0.01,52.52,0.41,2.0,0.23,2.09,2.13,2.0,60.84,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S811995048.cnf,1.0,0.04,0.0,0.0,51.8,0.42,2.0,0.22,2.1,2.19,2.0,61.18,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S843289498.cnf,1.0,0.04,0.01,0.0,52.01,0.41,1.99,0.22,2.09,2.13,2.0,61.14,0.05,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S85482689.cnf,1.0,0.03,0.01,0.0,51.72,0.41,2.0,0.22,2.09,2.17,2.0,60.58,0.07,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S864461564.cnf,1.0,0.03,0.0,0.01,52.06,0.41,2.0,0.23,2.11,2.19,2.0,61.03,0.06,0
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S951460750.cnf,1.0,0.03,0.0,0.01,51.99,0.41,2.0,0.2,2.12,2.18,2.0,9.42,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1025515093.cnf,1.0,0.04,0.0,0.0,52.07,0.39,2.0,0.22,2.12,2.14,2.0,61.53,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1042037984.cnf,1.0,0.03,0.0,0.01,52.3,0.4,2.01,0.22,2.13,2.13,2.0,60.99,0.05,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1113595266.cnf,1.0,0.03,0.01,0.0,52.13,0.41,2.0,0.23,2.1,2.16,2.0,61.44,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1159886320.cnf,1.0,0.03,0.0,0.01,51.99,0.41,1.99,0.22,2.09,2.14,2.0,60.59,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1193343568.cnf,1.0,0.03,0.0,0.01,52.13,0.42,2.0,0.22,2.11,2.17,2.0,61.43,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1219410230.cnf,1.0,0.04,0.0,0.0,51.82,0.42,2.0,0.22,2.1,2.18,2.0,61.07,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1235961424.cnf,1.0,0.03,0.0,0.01,51.69,0.42,2.0,0.19,2.13,2.17,2.0,14.07,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1244166134.cnf,1.0,0.03,0.0,0.01,51.84,0.44,2.0,0.22,2.08,2.13,2.0,60.97,0.1,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1252661536.cnf,1.0,0.03,0.0,0.01,51.74,0.4,2.01,0.22,2.12,2.16,2.0,61.02,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1298173776.cnf,1.0,0.04,0.0,0.0,52.0,0.42,2.0,0.22,2.08,2.17,2.0,61.24,0.05,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1309738280.cnf,1.0,0.03,0.01,0.0,51.88,0.4,2.0,0.22,2.11,2.16,2.0,61.27,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S133966424.cnf,1.0,0.04,0.01,0.0,52.22,0.41,2.0,0.21,2.09,2.14,2.0,61.49,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1352251672.cnf,1.0,0.03,0.01,0.0,52.01,0.4,2.0,0.22,2.13,2.19,2.0,61.36,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1359796038.cnf,1.0,0.03,0.01,0.0,51.93,0.41,2.01,0.23,2.13,2.21,2.0,13.25,0.05,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1371345142.cnf,1.0,0.04,0.0,0.01,52.57,0.42,1.99,0.23,2.11,2.19,2.0,61.06,0.09,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1390405188.cnf,1.0,0.04,0.0,0.0,52.31,0.4,1.99,0.2,2.09,2.13,2.0,61.34,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1402498152.cnf,1.0,0.04,0.0,0.01,51.96,0.41,1.99,0.23,2.12,2.14,2.0,61.17,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1442969870.cnf,1.0,0.02,0.01,0.01,51.53,0.42,2.0,0.22,2.16,2.13,2.0,61.27,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1498456684.cnf,1.0,0.03,0.01,0.0,51.84,0.4,2.0,0.22,2.09,2.19,2.0,61.11,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S150674658.cnf,1.0,0.03,0.01,0.0,52.04,0.4,2.0,0.23,2.09,2.13,2.0,61.05,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1583771637.cnf,1.0,0.02,0.01,0.01,51.85,0.42,2.0,0.23,2.13,2.17,2.0,60.59,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1618994834.cnf,1.0,0.03,0.01,0.0,52.02,0.41,2.0,0.22,2.11,2.17,2.0,60.9,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1636159418.cnf,1.0,0.03,0.01,0.0,51.91,0.41,2.0,0.22,2.13,2.15,2.0,60.76,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S166240624.cnf,1.0,0.04,0.0,0.0,52.25,0.41,2.0,0.22,2.09,2.19,2.0,58.17,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1680266294.cnf,1.0,0.04,0.0,0.01,52.35,0.42,2.0,0.22,2.09,2.15,2.0,61.07,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1735483312.cnf,1.0,0.03,0.0,0.0,51.97,0.41,2.01,0.22,2.13,2.14,2.0,60.81,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1761166448.cnf,1.0,0.04,0.01,0.0,51.96,0.4,2.0,0.22,2.06,2.13,2.0,61.1,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1823611020.cnf,1.0,0.03,0.01,0.0,51.82,0.4,2.0,0.22,2.1,2.15,2.0,60.77,0.05,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1825937038.cnf,1.0,0.04,0.0,0.0,51.75,0.41,2.0,0.19,2.12,2.18,2.0,61.45,0.09,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1858921290.cnf,1.0,0.04,0.0,0.01,52.2,0.41,1.99,0.22,2.11,2.2,2.0,61.12,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1886723212.cnf,1.0,0.04,0.0,0.0,52.05,0.41,2.0,0.22,2.05,2.15,2.0,60.99,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1887853248.cnf,1.0,0.04,0.01,0.0,52.0,0.41,1.99,0.23,2.1,2.15,2.0,61.35,0.05,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S189675639.cnf,1.0,0.03,0.0,0.01,52.2,0.4,2.0,0.23,2.09,2.15,2.0,60.77,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1931906543.cnf,1.0,0.04,0.0,0.0,51.89,0.41,2.0,0.23,2.1,2.19,2.0,60.92,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1951833626.cnf,1.0,0.03,0.01,0.0,52.17,0.41,2.01,0.23,2.06,2.16,2.0,60.97,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1990830380.cnf,1.0,0.04,0.0,0.0,52.03,0.41,2.0,0.22,2.12,2.15,2.0,61.0,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S2012483019.cnf,1.0,0.03,0.01,0.0,51.95,0.41,2.0,0.22,2.13,2.16,2.0,61.39,0.1,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S2013075948.cnf,1.0,0.04,0.0,0.01,52.5,0.41,2.0,0.22,2.09,2.16,2.0,61.16,0.05,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S2053812306.cnf,1.0,0.04,0.0,0.01,51.72,0.41,2.0,0.22,2.1,2.17,2.0,33.23,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S2082521974.cnf,1.0,0.04,0.01,0.0,51.46,0.41,2.0,0.22,2.11,2.17,2.0,49.31,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S262042505.cnf,1.0,0.03,0.0,0.01,52.53,0.42,2.01,0.22,2.11,2.15,2.0,61.12,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S269583867.cnf,1.0,0.03,0.01,0.0,52.19,0.42,1.99,0.23,2.12,2.16,2.0,61.01,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S271955897.cnf,1.0,0.04,0.01,0.0,52.3,0.43,1.99,0.22,2.09,2.16,2.0,61.0,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S295677368.cnf,1.0,0.03,0.01,0.0,51.84,0.4,2.0,0.22,2.11,2.16,2.0,60.78,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S333807453.cnf,1.0,0.04,0.0,0.0,51.7,0.41,2.01,0.22,2.09,2.15,2.0,61.12,0.1,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S353928424.cnf,1.0,0.04,0.0,0.01,51.87,0.43,2.0,0.23,2.11,2.17,2.0,61.33,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S382462684.cnf,1.0,0.04,0.0,0.01,52.56,0.4,2.0,0.22,2.08,2.14,2.0,61.03,0.05,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S491622074.cnf,1.0,0.03,0.0,0.01,52.11,0.41,2.0,0.22,2.1,2.14,2.0,61.59,0.09,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S602838550.cnf,1.0,0.03,0.01,0.0,51.9,0.41,2.0,0.22,2.12,2.14,2.0,60.94,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S604013282.cnf,1.0,0.04,0.0,0.01,52.3,0.41,2.0,0.22,2.11,2.15,2.0,2.82,0.04,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S711523039.cnf,1.0,0.03,0.01,0.0,51.99,0.42,2.0,0.22,2.11,2.17,2.0,10.41,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S715879670.cnf,1.0,0.03,0.0,0.01,51.81,0.41,2.0,0.22,2.13,2.13,2.0,61.3,0.1,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S794281068.cnf,1.0,0.04,0.01,0.0,51.91,0.41,2.0,0.21,2.11,2.15,2.0,60.71,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S803596634.cnf,1.0,0.03,0.01,0.0,52.17,0.42,2.01,0.23,2.1,2.14,2.0,61.51,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S809142085.cnf,1.0,0.04,0.01,0.0,52.06,0.42,1.99,0.22,2.09,2.18,2.0,28.76,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S833335243.cnf,1.0,0.04,0.01,0.0,52.44,0.41,2.0,0.22,2.11,2.11,2.0,61.01,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S86972332.cnf,1.0,0.03,0.0,0.01,52.18,0.4,2.01,0.22,2.1,2.16,2.0,61.24,0.05,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S918287484.cnf,1.0,0.04,0.0,0.0,51.84,0.4,2.0,0.22,2.12,2.16,2.0,60.89,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S95384609.cnf,1.0,0.03,0.01,0.0,52.31,0.41,2.0,0.23,2.06,2.17,2.0,58.01,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S966897596.cnf,1.0,0.05,0.0,0.01,52.1,0.41,2.0,0.22,2.12,2.14,2.0,56.87,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S995868543.cnf,1.0,0.04,0.0,0.01,51.97,0.41,2.0,0.22,2.12,2.16,2.0,60.81,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1223332674.cnf,1.0,0.04,0.01,0.0,51.74,0.41,1.99,0.22,2.11,2.21,2.0,61.11,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1346705632.cnf,1.0,0.04,0.0,0.01,52.05,0.42,1.99,0.22,2.08,2.18,2.0,61.49,0.09,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1015581248.cnf,1.0,0.03,0.01,0.0,51.98,0.4,2.0,0.22,2.08,2.18,2.0,61.19,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1428043110.cnf,1.0,0.02,0.0,0.01,51.82,0.42,2.01,0.23,2.08,2.16,2.0,61.17,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1434988553.cnf,1.0,0.03,0.01,0.0,51.73,0.41,2.0,0.22,2.09,2.15,2.0,61.18,0.04,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1372310177.cnf,1.0,0.05,0.0,0.0,52.19,0.41,2.0,0.22,2.12,2.16,2.0,61.27,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S143023063.cnf,1.0,0.03,0.01,0.0,51.85,0.4,2.0,0.22,2.1,2.15,2.0,61.22,0.09,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S130584000.cnf,1.0,0.03,0.0,0.01,52.28,0.41,1.99,0.23,2.13,2.19,2.0,60.94,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1367947128.cnf,1.0,0.03,0.01,0.0,51.58,0.41,2.0,0.22,2.12,2.17,2.0,61.05,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1430825460.cnf,1.0,0.03,0.01,0.0,51.71,0.4,2.0,0.22,2.1,2.18,2.0,61.12,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1063055122.cnf,1.0,0.04,0.01,0.0,52.17,0.41,1.99,0.22,2.11,2.14,2.0,60.93,0.05,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1398092980.cnf,1.0,0.03,0.01,0.0,52.02,0.41,2.0,0.22,2.13,2.14,2.0,60.82,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1164027970.cnf,1.0,0.04,0.01,0.0,51.75,0.41,1.99,0.22,2.12,2.21,2.0,61.13,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1006973510.cnf,1.0,0.04,0.0,0.0,52.13,0.41,2.0,0.19,2.1,2.21,2.0,60.9,0.09,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1552250801.cnf,1.0,0.03,0.01,0.0,51.86,0.42,2.0,0.23,2.11,2.13,2.0,61.24,0.05,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1058202926.cnf,1.0,0.03,0.01,0.0,52.2,0.42,2.0,0.23,2.07,2.17,2.0,14.58,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1434187613.cnf,1.0,0.03,0.01,0.0,51.93,0.41,2.01,0.23,2.08,2.13,2.0,60.91,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1165743585.cnf,1.0,0.03,0.01,0.0,51.93,0.41,2.0,0.23,2.11,2.2,2.0,60.88,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1235411718.cnf,1.0,0.03,0.01,0.0,51.92,0.4,2.0,0.22,2.11,2.13,2.0,61.12,0.04,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1608651042.cnf,1.0,0.03,0.01,0.0,52.1,0.41,2.0,0.23,2.1,2.17,2.0,61.54,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1648306736.cnf,1.0,0.04,0.0,0.0,51.97,0.4,2.0,0.23,2.11,2.21,2.0,60.47,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1651709504.cnf,1.0,0.03,0.01,0.0,51.65,0.4,2.0,0.23,2.1,2.14,2.0,61.14,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1679113148.cnf,1.0,0.03,0.01,0.0,52.3,0.4,2.01,0.24,2.09,2.17,2.0,60.8,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1728792885.cnf,1.0,0.04,0.0,0.0,51.64,0.4,2.0,0.22,2.08,2.17,2.0,60.87,0.08,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1771412186.cnf,1.0,0.03,0.01,0.0,52.05,0.4,1.99,0.23,2.12,2.19,2.0,61.5,0.07,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1790257362.cnf,1.0,0.04,0.0,0.01,51.72,0.41,1.99,0.22,2.08,2.16,2.0,61.4,0.06,0
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1827238886.cnf,1.0,0.04,0.0,0.0,51.74,0.41,2.0,0.22,2.09,2.17,2.0,61.03,0.09,0
