@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE vars_reduced_depth_1 NUMERIC
@ATTRIBUTE vars_reduced_depth_4 NUMERIC
@ATTRIBUTE vars_reduced_depth_16 NUMERIC
@ATTRIBUTE vars_reduced_depth_64 NUMERIC
@ATTRIBUTE vars_reduced_depth_256 NUMERIC
@ATTRIBUTE LPSLack_mean NUMERIC
@ATTRIBUTE LPSLack_coeff_variation NUMERIC
@ATTRIBUTE LPSLack_min NUMERIC
@ATTRIBUTE LPSLack_max NUMERIC
@ATTRIBUTE lpIntRatio NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1583771637.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.3736,0.649005988,0.2,1.0,0.826607925,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.10557488,0.0077,0.0212,3.601559181,0.083828482,0.064306126,0.0,0.350649351,3.060099851,0.001857715,0.227484995,0.0008,0.0045,2.801329261,0.1854,0.027484168,0.068904588,0.022,0.0411,0.02485064,0.069641165,0.0193,0.0339,4.226218949,0.030201619,0.106135341,0.021890619,0.049365079,0.718199977,3.0,0.0,3.0,3.0,0.0,124.479166667,0.317313657,81.0,271.0,158.0,96.0,134.0,103.0,114.0,44.586671693,0.060289931,39.462025316,52.05904059,47.975609756,41.69,46.054054054,42.709923664,44.408333333,0.175064534,0.693980967,0.000732735,0.610943291,0.338647994,0.023389587,0.258955164,0.08105517,0.15548526,0.002764534,0.594269272,2.208e-06,0.011222564,0.004948391,0.001144404,0.003472837,0.001601282,0.002419768,0.0,0.0,0.0,0.024048096,0.310621242,0.0,0.0,0.0,0.0,0.0,27.9353,0.195037,96.5274,0.0825702,96.0,87.0,107.0,1.16636,0.218166,0.859834,0.0366142,24.452,0.457556,94.8005,0.097559,95.0,85.0,105.0,0.514827,0.596693,0.854715,0.195009,0.497626712,0.631841767,13.730421,6.9676743,0.0,5.0476995,0.0,-0.00061290956,0.46111616,-0.005090062,-3.1616125e-07,8.105789,-0.06858879,5.3385286,0.0,5.2820373,14.504606,5.91671
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1618994834.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37504,0.645159816,0.2,1.0,0.828105272,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.100477659,0.0071,0.0184,3.577725545,0.07657844,0.055893676,0.0,0.287356322,2.949881537,0.001956914,0.222571546,0.0009,0.0035,2.849036925,0.1953,0.027569539,0.067604679,0.0216,0.0377,0.02487516,0.062361336,0.0195,0.0322,4.143230323,0.030171793,0.107523081,0.021361594,0.046153846,0.717001586,3.0,0.0,3.0,3.0,0.0,122.795918367,0.298852545,78.0,269.0,162.0,92.0,129.0,104.0,115.0,43.943159375,0.052385514,40.661016949,53.944237918,46.730769231,41.726415094,44.78125,42.36,43.711864407,0.162733737,0.658894519,0.000360226,0.508563631,0.319006081,0.03455108,0.239692981,0.070525463,0.145531583,0.0025711,0.602407248,1.3341e-05,0.012751189,0.004624228,0.001033243,0.003367332,0.001423401,0.00214123,0.0,0.0,0.0,0.0,0.320641283,0.0,0.0,0.0,0.0,0.0,29.1,0.184788,95.7655,0.0796555,96.0,86.0,106.0,1.14787,0.217114,0.856697,0.0363501,24.9588,0.193015,96.0773,0.0807951,96.0,87.0,106.0,0.509491,0.449994,0.843928,0.0360302,0.49781328,0.622147438,13.691808,6.951542,0.0,5.0559,0.0,-0.000609946,0.4493122,-0.0051488928,-3.1418452e-07,8.076423,-0.070156015,5.314738,0.0,5.2571645,14.467821,5.8810334
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1636159418.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.374,0.652822695,0.2,1.0,0.829570084,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.106416623,0.0066,0.0187,3.637551304,0.082543229,0.065694785,0.0,0.425742574,3.031357052,0.001861723,0.24393952,0.0008,0.004,2.880560829,0.1858,0.027531062,0.070117407,0.0202,0.0389,0.02486426,0.067243606,0.018,0.0332,4.217622304,0.030248599,0.107284949,0.021983292,0.045521102,0.712983259,3.0,0.0,3.0,3.0,0.0,122.12244898,0.32952537,80.0,290.0,155.0,96.0,121.0,105.0,111.0,43.545653256,0.071368406,38.833333333,53.182758621,48.7625,39.945945946,44.6,41.634615385,43.047619048,0.172610864,0.717908145,0.000676473,0.670243424,0.35060915,0.029435739,0.250477038,0.075265327,0.147508381,0.002826146,0.698647781,1.28e-05,0.01780092,0.004969764,0.001149786,0.003597896,0.001579981,0.002338242,0.0,0.0,0.0,0.012024048,0.300601202,0.0,0.0,0.0,0.0,0.0,27.8952,0.21667,95.9434,0.0888327,96.0,86.0,106.0,1.16017,0.22896,0.859137,0.0431249,24.0561,0.205793,96.6607,0.0837597,97.0,86.0,107.0,0.514066,0.389503,0.849062,0.0355801,0.49981393,0.635755518,13.36222,6.7963915,0.0,4.9987907,0.0,-0.00072861154,0.40561873,-0.006053073,-9.116648e-07,7.8652773,-0.07720891,5.165447,0.0,5.1034803,14.130064,5.6890807
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S166240624.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37708,0.649348771,0.2,1.0,0.835465936,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.113159756,0.0071,0.0213,3.681053644,0.082294296,0.063641973,0.0,0.291666667,3.040063703,0.001925852,0.239158421,0.0006,0.0047,2.874877188,0.1922,0.027486974,0.072580069,0.0215,0.0416,0.02489464,0.071393194,0.0195,0.0353,4.252148375,0.030323372,0.108581952,0.021748868,0.046468159,0.724308164,3.0,0.0,3.0,3.0,0.0,124.489795918,0.300068791,84.0,284.0,149.0,98.0,127.0,104.0,117.0,44.1405732,0.065899135,38.900900901,53.440140845,47.950980392,40.791304348,45.414141414,42.185483871,44.015384615,0.1719377,0.705144389,0.000124637,0.534302874,0.345558649,0.027065029,0.256757209,0.069255698,0.147441906,0.002827114,0.660068282,3.493e-06,0.015614785,0.005330251,0.001029153,0.003595481,0.001530732,0.002331892,0.0,0.0,0.0,0.012024048,0.228456914,0.0,0.0,0.0,0.0,0.0,28.7329,0.199602,95.7245,0.0902237,96.0,85.0,106.0,1.18998,0.234439,0.860051,0.0435192,24.8039,0.600187,96.4338,0.0973971,97.0,86.0,107.0,0.538384,0.874549,0.93297,1.83612,0.499653065,0.631799683,6.842213,2.829959,0.0,8.632939,0.0,-0.101520136,3.9824762,-0.00016668616,-0.0152324345,1.0740477,5.5132546,1.8489219,-3.1467965e-07,1.0259172,10.725022,5.8427105
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1680266294.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37652,0.64982635,0.2,1.0,0.834328094,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.108515407,0.0075,0.019,3.660526093,0.080772138,0.062284418,0.0,0.278350515,3.022915478,0.001882766,0.223542157,0.0008,0.0037,2.810539177,0.1879,0.027463327,0.072463366,0.0221,0.0397,0.0248818,0.068323182,0.0193,0.0334,4.231538961,0.030230495,0.108422941,0.022031496,0.047775176,0.723245069,3.0,0.0,3.0,3.0,0.0,123.125,0.324934956,83.0,286.0,147.0,95.0,128.0,103.0,111.0,44.109602897,0.063589827,38.947916667,53.063926941,47.447916667,40.576271186,46.036144578,41.9609375,44.12244898,0.170046826,0.693835185,0.000662271,0.511571711,0.344804929,0.032521523,0.239777681,0.074870628,0.151324032,0.002769713,0.620054188,7.935e-06,0.01070559,0.005059045,0.000936878,0.003668467,0.001508043,0.00238846,0.0,0.0,0.0,0.008016032,0.184368737,0.0,0.0,0.0,0.0,0.0,27.8165,0.200498,95.4259,0.0808333,95.0,86.0,105.0,1.15913,0.209347,0.857215,0.0388094,23.6735,0.198518,95.6838,0.0837972,95.0,85.0,106.0,0.487825,0.399237,0.843197,0.037358,0.497270872,0.608812583,7.049638,2.950065,0.0,8.258472,0.0,-0.08907589,3.6335044,-0.00029839866,-0.014021223,1.4300221,4.9647775,1.9397304,-3.1846892e-07,1.19115,10.626432,5.640074
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1735483312.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.3744,0.648200586,0.2,1.0,0.828182657,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.105963628,0.0068,0.0181,3.668240117,0.079376444,0.05971837,0.0,0.333333333,2.974880383,0.001831663,0.238488546,0.0008,0.0034,2.871965185,0.1828,0.027504208,0.071537175,0.0214,0.038,0.02488426,0.065245089,0.0191,0.0324,4.193708677,0.030248709,0.107969821,0.021431177,0.047358295,0.721119807,3.0,0.0,3.0,3.0,0.0,127.333333333,0.291905359,84.0,270.0,149.0,97.0,135.0,106.0,123.0,44.469613344,0.059473608,38.096296296,52.162995595,47.439393939,41.747252747,45.754545455,42.817460317,44.424242424,0.168149546,0.670237935,0.000698635,0.561510744,0.319487369,0.03578739,0.23644047,0.077789435,0.154682875,0.002738554,0.704557875,1.4939e-05,0.017608995,0.004757709,0.001029133,0.003404945,0.001459695,0.00232678,0.0,0.0,0.0,0.004008016,0.206412826,0.0,0.0,0.0,0.0,0.0,29.1529,0.255295,95.8134,0.0906038,96.0,85.0,106.0,1.18369,0.238336,0.861149,0.0614006,24.201,0.201494,95.4256,0.0838515,95.0,86.0,106.0,0.504511,0.419867,0.841835,0.0377386,0.496036156,0.604162998,10.248462,5.1326594,0.0,5.63892,0.0,-0.00812102,0.45618865,-0.012452322,-0.0010014533,5.2849684,-0.15380734,3.460041,0.0,3.231921,11.3547735,4.2968416
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1761166448.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.3752,0.654375831,0.2,1.0,0.833328004,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.101585979,0.0071,0.019,3.610566368,0.081433326,0.059108217,0.0,0.373493976,2.991283798,0.001870741,0.228064329,0.0007,0.0034,2.836386491,0.1867,0.027563928,0.06819706,0.0222,0.039,0.02486354,0.064879216,0.0196,0.0332,4.179905344,0.030252345,0.107348146,0.021648216,0.045446923,0.716925974,3.0,0.0,3.0,3.0,0.0,128.87755102,0.315175159,77.0,297.0,174.0,95.0,136.0,103.0,118.0,44.017160247,0.052853672,38.850931677,52.383458647,46.417508418,41.27027027,45.176056338,42.848214286,44.139344262,0.170039765,0.669871821,0.000264927,0.643560533,0.323705018,0.031085497,0.250465982,0.080356466,0.155960344,0.00266736,0.617358762,9.478e-06,0.01313488,0.004720331,0.0010364,0.003362888,0.001524731,0.002267434,0.0,0.0,0.0,0.008016032,0.260521042,0.0,0.0,0.0,0.0,0.0,29.3444,0.232196,95.5839,0.0915863,96.0,86.0,106.0,1.17829,0.234608,0.859483,0.0544769,25.1658,0.226559,95.5052,0.0969693,96.0,85.0,105.0,0.521211,0.480167,0.847655,0.048268,0.499186015,0.621716809,10.04721,5.0071616,0.0,5.7635336,0.0,-0.010203096,0.5631175,-0.011526507,-0.001317205,5.0508823,-0.10386859,3.3632188,0.0,3.0758348,11.265133,4.3093324
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1823611020.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37304,0.646266625,0.2,1.0,0.823713099,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.107459994,0.0072,0.0194,3.647942073,0.081752509,0.060652076,0.0,0.34,3.015251061,0.001885772,0.236209814,0.0007,0.0043,2.862913717,0.1882,0.027481764,0.070130822,0.0212,0.0389,0.02487746,0.067616565,0.0185,0.0329,4.220532426,0.030217515,0.108627989,0.021289889,0.053197994,0.721843527,3.0,0.0,3.0,3.0,0.0,125.791666667,0.333920716,84.0,293.0,160.0,95.0,126.0,105.0,117.0,44.041246053,0.060841622,38.95412844,49.754266212,47.696078431,41.282258065,46.060402685,41.974358974,43.796460177,0.17274015,0.672488021,0.000902073,0.580417135,0.326443961,0.028057331,0.247410751,0.077289678,0.160815526,0.002782541,0.663244969,8.514e-06,0.012204338,0.005151189,0.000997551,0.003496564,0.001526589,0.002323072,0.0,0.0,0.0,0.01002004,0.066132265,0.0,0.0,0.0,0.0,0.0,28.7492,0.247241,96.0435,0.0924393,95.5,86.0,107.0,1.20773,0.237849,0.860794,0.0592756,23.8212,0.19424,96.1684,0.0853735,96.0,86.0,107.0,0.498793,0.407523,0.844892,0.0370511,0.498658216,0.625734488,9.924938,4.8975224,0.0,6.003766,0.0,-0.012348603,0.78585726,-0.008822863,-0.0015241385,4.7843413,0.07700934,3.3045979,0.0,2.919639,11.329965,4.446974
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1825937038.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37736,0.649109104,0.2,1.0,0.836032561,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.109021891,0.0074,0.0206,3.655445224,0.082214211,0.059642217,0.0,0.326923077,3.004208365,0.001885772,0.233498364,0.0005,0.0041,2.851679989,0.1882,0.027543086,0.071772701,0.0224,0.0414,0.0248984,0.069218253,0.0194,0.0333,4.234504465,0.030249853,0.10654222,0.021584628,0.043496567,0.715964507,3.0,0.0,3.0,3.0,0.0,121.387755102,0.311422078,79.0,296.0,151.0,89.0,126.0,100.0,117.0,44.418244391,0.055242107,39.940677966,52.723684211,47.645454545,40.932692308,45.37804878,43.098039216,44.494382022,0.172897425,0.652983969,0.000224811,0.579220449,0.33313203,0.036343222,0.241645991,0.084464921,0.160877096,0.002760447,0.666229452,3.461e-06,0.012269967,0.004873591,0.000965138,0.003462635,0.001519823,0.002283856,0.0,0.0,0.0,0.012024048,0.164328657,0.0,0.0,0.0,0.0,0.0,29.5525,0.257743,95.877,0.0920571,96.0,86.0,106.0,1.18637,0.233469,0.861056,0.0573475,24.7206,0.182282,95.7279,0.0882801,95.0,85.0,107.0,0.508324,0.380334,0.843607,0.0397719,0.499038802,0.607600334,14.631722,7.401346,0.0,5.2779675,0.0,-0.00036038083,0.5699853,-0.0033287236,0.0,8.6233015,-0.053401817,5.721203,0.0,5.666127,15.391996,6.3875766
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1858921290.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37784,0.64371688,0.2,1.0,0.834236319,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.108010244,0.0067,0.0188,3.670236108,0.080810421,0.066319118,0.0,0.367346939,3.040380669,0.001961924,0.228763312,0.0008,0.0036,2.874587559,0.1958,0.027462525,0.072803694,0.0206,0.0392,0.02486628,0.068215898,0.0187,0.0336,4.231468762,0.030297046,0.107713079,0.022081846,0.045162032,0.715946196,3.0,0.0,3.0,3.0,0.0,125.666666667,0.277947193,86.0,258.0,151.0,99.0,136.0,105.0,119.0,44.350161513,0.063990563,39.263157895,53.1640625,48.505050505,41.064220183,46.108695652,42.484126984,43.743801653,0.168837238,0.731485882,0.000224391,0.612753487,0.353853968,0.026259089,0.243486416,0.068096575,0.147507348,0.002854942,0.753439385,1.3059e-05,0.019017751,0.005171368,0.000978791,0.003316888,0.001549851,0.002372014,0.0,0.0,0.0,0.018036072,0.20240481,0.0,0.0,0.0,0.0,0.0,28.7241,0.408916,94.9732,0.0924429,95.0,85.0,105.0,1.18554,0.279706,0.883242,0.692192,23.734,0.213441,95.6752,0.0790525,95.0,87.0,106.0,0.499511,0.407284,0.844513,0.0369816,0.499259388,0.631722812,10.601532,5.375718,0.0,5.304772,0.0,-0.005225761,0.32708696,-0.0130487345,-0.00047833056,5.7358103,-0.16818021,3.7509336,0.0,3.5330293,11.590313,4.334062
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1886723212.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37292,0.65087271,0.2,1.0,0.825873804,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.109633502,0.0072,0.0208,3.666672961,0.080779953,0.05956326,0.0,0.325842697,3.002423305,0.001869739,0.245258919,0.0008,0.0045,2.887780225,0.1866,0.027516232,0.071209501,0.0213,0.0402,0.0248972,0.068528708,0.0196,0.0353,4.215958542,0.030248926,0.107120764,0.022406375,0.044820122,0.717887844,3.0,0.0,3.0,3.0,0.0,125.612244898,0.290953502,84.0,271.0,155.0,100.0,131.0,106.0,115.0,44.240172686,0.065334018,37.627272727,53.497890295,47.44,40.973214286,45.465517241,42.483870968,43.76,0.170449476,0.668134205,0.000508863,0.571741887,0.335800477,0.032885618,0.241463968,0.076971741,0.155263578,0.00274681,0.655842082,3.12e-06,0.01140028,0.005019328,0.000990546,0.003489956,0.001509734,0.002309118,0.0,0.0,0.0,0.0,0.254509018,0.0,0.0,0.0,0.0,0.0,29.1848,0.403758,95.6943,0.0909063,96.0,86.0,106.0,1.17568,0.302566,0.890271,0.881767,24.6941,0.198606,95.6478,0.0824951,96.0,86.0,106.0,0.514083,0.406244,0.844939,0.0361152,0.498728628,0.636937548,10.567988,5.337626,0.0,5.41783,0.0,-0.0056158714,0.35374972,-0.012523401,-0.0005481833,5.6528783,-0.16989473,3.6886554,0.0,3.473748,11.582949,4.339354
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1887853248.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37556,0.646516832,0.2,1.0,0.830161112,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.106264587,0.0074,0.0193,3.645867413,0.081323375,0.060587086,0.0,0.298701299,3.022290046,0.00192986,0.240154746,0.0006,0.004,2.898987318,0.1926,0.027561122,0.07276976,0.0218,0.0402,0.02487954,0.067393067,0.0191,0.0333,4.217447614,0.030233681,0.10878698,0.022346021,0.046803438,0.719750008,3.0,0.0,3.0,3.0,0.0,125.872340426,0.299017553,94.0,298.0,146.0,100.0,133.0,106.0,117.0,44.22745058,0.068413308,35.696969697,52.299212598,47.755319149,40.339622642,46.22,42.577235772,43.948717949,0.169898452,0.684157459,0.002031285,0.54249169,0.331915943,0.028716019,0.246857674,0.071222916,0.159559446,0.002730412,0.648598569,5.699e-06,0.011899126,0.005051908,0.001006075,0.003323107,0.001485828,0.002291885,0.0,0.0,0.0,0.012024048,0.200400802,0.0,0.0,0.0,0.0,0.0,28.6548,0.430271,96.3844,0.0922382,97.0,87.0,106.0,1.15513,0.216959,0.85784,0.0556195,25.0324,0.198484,96.5586,0.0817482,97.0,86.0,106.0,0.525958,0.393503,0.848459,0.0342657,0.494846674,0.634042159,11.1760845,5.6872587,0.0,4.9287906,0.0,-0.0030567313,0.27217892,-0.013138356,-0.0001329936,6.3217144,-0.14137703,4.114406,0.0,3.9744976,12.011725,4.576833
