@relation R_data_frame
@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric
@data
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1110.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5304.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9465.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc887.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1129.cnf,1,5
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1230.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc988.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3937.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3872.cnf,1,6
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9441.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3685.cnf,1,6
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9454.cnf,1,6
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9579.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3942.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1049.cnf,1,6
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9417.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3723.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3809.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1056.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1012.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3500.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3856.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1055.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3862.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3632.cnf,1,6
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9630.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3870.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3945.cnf,1,6
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9405.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3765.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3635.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc835.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3692.cnf,1,6
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1383.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1122.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1097.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1023.cnf,1,6
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc981.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3570.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3509.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3772.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc2354.cnf,1,6
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5332.cnf,1,6
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9467.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1126.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3905.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3806.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1017.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3679.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1093.cnf,1,6
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1052.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc138.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1045.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3483.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3496.cnf,1,6
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1160.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3825.cnf,1,6
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5528.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3617.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3482.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1096.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1064.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3585.cnf,1,6
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9397.cnf,1,6
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9473.cnf,1,6
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9409.cnf,1,6
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc901.cnf,1,6
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3762.cnf,1,6
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1028.cnf,1,7
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc879.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3846.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc176.cnf,1,7
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9437.cnf,1,7
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1188.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3688.cnf,1,7
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1070.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3690.cnf,1,7
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1025.cnf,1,7
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9479.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3491.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3488.cnf,1,7
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9624.cnf,1,7
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1102.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3855.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3513.cnf,1,7
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1084.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3771.cnf,1,7
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1052.cnf,1,7
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9439.cnf,1,7
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1085.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3633.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3894.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc137.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3822.cnf,1,7
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1080.cnf,1,7
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1105.cnf,1,7
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9592.cnf,1,7
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5312.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3574.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3519.cnf,1,7
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc909.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3503.cnf,1,7
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1047.cnf,1,7
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1087.cnf,1,7
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1107.cnf,1,7
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9475.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3850.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3869.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3782.cnf,1,7
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1032.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3963.cnf,1,7
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9404.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3750.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3554.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3708.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3888.cnf,1,7
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1082.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3527.cnf,1,7
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9451.cnf,1,7
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1109.cnf,1,7
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1131.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3898.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3673.cnf,1,7
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9487.cnf,1,7
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1034.cnf,1,7
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3639.cnf,1,7
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5331.cnf,1,7
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9452.cnf,1,7
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1092.cnf,1,7
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1095.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3702.cnf,1,8
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/xinetd_vc56695.cnf,1,8
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1108.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc165.cnf,1,8
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc923.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3763.cnf,1,8
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc893.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3817.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3495.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3556.cnf,1,8
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9401.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3811.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3908.cnf,1,8
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/xinetd_vc56679.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3705.cnf,1,8
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1130.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3695.cnf,1,8
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5327.cnf,1,8
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9620.cnf,1,8
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9445.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3834.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc174.cnf,1,8
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1093.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3891.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3578.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3674.cnf,1,8
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9485.cnf,1,8
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1103.cnf,1,8
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc888.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3930.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3537.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3841.cnf,1,8
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1069.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3879.cnf,1,8
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1125.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3524.cnf,1,8
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9416.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3660.cnf,1,8
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1217.cnf,1,8
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1021.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3481.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3598.cnf,1,8
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1104.cnf,1,8
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9489.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc163.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3757.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3852.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc167.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3877.cnf,1,8
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1018.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3616.cnf,1,8
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1096.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3966.cnf,1,8
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1353.cnf,1,8
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1375.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3815.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3505.cnf,1,8
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5323.cnf,1,8
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3492.cnf,1,8
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1088.cnf,1,8
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1042.cnf,1,9
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1086.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3903.cnf,1,9
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1084.cnf,1,9
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc994.cnf,1,9
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9423.cnf,1,9
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9428.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3936.cnf,1,9
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1086.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3529.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3746.cnf,1,9
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1100.cnf,1,9
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1030.cnf,1,9
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1083.cnf,1,9
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc960.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3703.cnf,1,9
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1174.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3583.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3468.cnf,1,9
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9426.cnf,1,9
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1038.cnf,1,9
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1116.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3722.cnf,1,9
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1078.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3501.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3490.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3665.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3847.cnf,1,9
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1033.cnf,1,9
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1116.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3479.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3741.cnf,1,9
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1238.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3564.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3721.cnf,1,9
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc833.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3754.cnf,1,9
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1046.cnf,1,9
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc980.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3545.cnf,1,9
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1100.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3803.cnf,1,9
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1032.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3642.cnf,1,9
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9456.cnf,1,9
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9410.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3582.cnf,1,9
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1084.cnf,1,9
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9412.cnf,1,9
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1024.cnf,1,9
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1081.cnf,1,9
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1262.cnf,1,9
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1011.cnf,1,9
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9444.cnf,1,9
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9425.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3928.cnf,1,9
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1132.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc152.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3734.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3672.cnf,1,9
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3868.cnf,1,9
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc994.cnf,1,10
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc962.cnf,1,10
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc984.cnf,1,10
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9627.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3730.cnf,1,10
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1079.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3954.cnf,1,10
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9484.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3640.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3931.cnf,1,10
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9408.cnf,1,10
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1066.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3820.cnf,1,10
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9471.cnf,1,10
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9481.cnf,1,10
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc979.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3918.cnf,1,10
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/xinetd_vc56633.cnf,1,10
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1058.cnf,1,10
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9443.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3899.cnf,1,10
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc972.cnf,1,10
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9461.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3511.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3838.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3836.cnf,1,10
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1281.cnf,1,10
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5319.cnf,1,10
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5527.cnf,1,10
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1001.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3472.cnf,1,10
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5522.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3540.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3874.cnf,1,10
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc972.cnf,1,10
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5533.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3569.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3675.cnf,1,10
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1216.cnf,1,10
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1114.cnf,1,10
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1033.cnf,1,10
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1041.cnf,1,10
