@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
group_mulr.cnf,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2112.1736,35369.125,176152.5,56391.53,0.22806332,38275.15,130173.734,232033.53,995.5556,338.12427,15889.27,106264.02,52901.605,34516.496,7955.6606,10252.989,84469.02,3.9007554,40750.266,113247.64,-0.0020171013,46161.344,111250.086,-7.740861e-05,5.7770195,109987.49,66650.62,5427.4907,22.523521,795.24963,68428.98,47959.473,65396.36,1.3389655,149712.78,153797.67,56467.227,167722.22,64203.98,33648.094,181134.56,57589.63,4986.418,17425.055,487.41675,110219.96,72763.27,29938.22
50bits_14.dimacs.cnf,1.0,834.0,19141.0,834.0,19141.0,0.0,0.0,0.02,0.043571391,0.343568093,0.67331516,0.0,1.0,2.563425977,0.008156246,0.309588138,0.002398082,0.028776978,2.104111149,0.0,0.007732093,0.057781725,-0.0,0.008156246,1.236105145,0.000522439,0.056475628,5.131572941,0.088236393,0.106031782,0.0,0.833333333,3.051098364,0.00073154,0.599249334,0.000104488,0.002612194,3.273515488,0.120631106,0.00174259,0.423227488,0.000313463,0.004283998,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,937784770.0,10010428000.0,42388693000.0,19188306000.0,6600581.0,1307903400.0,33374499000.0,47645905000.0,461374.25,33932200.0,6933096000.0,16237617000.0,8492360000.0,12481294000.0,4232681700.0,4666339300.0,20480180000.0,44796.125,11767557000.0,21875261000.0,-0.0017607687,8214557000.0,27063396000.0,46785.184,19048350.0,19242473000.0,17951433000.0,1488496500.0,207236160.0,1070780860.0,24521200000.0,24497904000.0,19657904000.0,6010386.5,30976483000.0,33368360000.0,7484861400.0,41330900000.0,23787532000.0,5737808400.0,35620090000.0,14932363000.0,2595330300.0,194095900.0,459134050.0,26203300000.0,14108972000.0,12794415000.0
manthey_DimacsSorter_28_4.cnf,1.0,3666.0,11883.0,2050.0,10053.0,0.788292683,0.182035213,0.02,0.203919228,0.274785068,1.20161269,0.0,1.0,1.37981776,0.001317796,0.414203463,0.00097561,0.012195122,1.134422411,0.0,0.571670148,0.844921914,-0.0,0.001317796,0.546897193,0.00069631,0.016910375,2.471485111,0.193268271,0.156415211,0.0,0.741935484,2.918003686,0.000831107,0.663970402,9.9473e-05,0.012533572,2.2576254,0.744255446,0.001118559,0.493635989,0.000596837,0.010743062,-0.0,0.001793439,0.961321475,0.000497364,0.041082264,3.380219086,0.181580574,0.467484622,0.004877706,0.571428571,3.385406125,0.14,723.4152,7145.9233,31293.383,14813.793,0.38978678,44.124775,41819.465,34085.004,0.45548353,250.28784,6092.794,22244.377,14812.358,18292.705,3303.1116,5588.835,14113.132,1.148458,18903.99,17062.268,-0.00031544358,10462.874,20685.916,-0.00033050924,16.594122,13590.847,12976.423,1453.0042,1883.4064,64.20415,44925.76,44878.496,31665.037,0.16390698,23169.273,47569.07,5871.453,29835.324,35017.176,5831.8633,30300.732,10453.389,5877.452,1.4697311,0.9227309,17914.975,22216.889,18993.834
6s16-opt.cnf,1.0,30823.0,89899.0,10202.0,50419.0,2.021270339,0.78303814,0.28,0.202344354,0.489406855,0.769184755,0.0,1.0,1.614352131,0.000323871,0.594183347,0.00019604,0.00480298,1.405304265,0.0,0.249112438,0.720660862,-0.0,0.000323871,1.654631137,5.9501e-05,0.042206311,3.02374785,0.154648137,0.137099728,0.0,1.0,3.08815383,0.000131144,1.958052743,1.9834e-05,0.021837006,2.487536822,0.511156508,0.000365625,1.352522577,5.9501e-05,0.0316349,0.14,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,2518983.5,38274760.0,166671440.0,75154580.0,29.844482,3689203.2,75818130.0,191029740.0,18.57445,14.990873,17910020.0,11310344.0,6429607.5,4622901.5,13240566.0,9615813.0,100303576.0,5.73715,3588128.0,74554104.0,-0.0015750803,16322660.0,111592860.0,2.2687984,13.010859,89058220.0,84795350.0,133114.69,139.2303,8751768.0,8335209.0,13133872.0,6056313.5,18.174719,124757030.0,28026382.0,26958772.0,167687520.0,32541794.0,27625762.0,147042370.0,61956828.0,3042980.0,24145.223,7799914.0,118471230.0,6587637.5,5218470.5
mrpp_8x8#18_20.cnf,1.0,18278.0,146601.0,8967.0,106301.0,1.038362886,0.379112144,0.5,0.084354804,0.385411238,0.731848375,0.0,1.0,1.814590763,0.000443175,0.240371607,0.00022304,0.00066912,1.338209996,0.0,0.036170873,0.355913867,-0.0,0.000443175,0.604078468,5.6443e-05,0.001006576,3.850084055,0.265702144,0.17672588,0.0,0.782178218,3.846423298,0.000112902,0.456874568,1.8814e-05,0.000338661,2.678258942,0.322809757,0.000413911,0.293501916,4.7036e-05,0.0006491,0.1,0.000796118,0.392954855,2.8222e-05,0.001872043,4.739191141,0.361314691,0.319268555,0.044326241,0.733333333,3.61820582,19.18,1168.2291,8681.486,59282.54,18142.94,0.28247526,311.65048,29457.588,62346.38,64.80691,78.016685,3460.7236,6817.971,1487.4133,11125.259,378.76758,2511.161,38977.75,9.025025,484.40952,26949.828,-0.00011400092,8838.466,35225.8,0.49395674,0.12524375,29620.062,28282.791,2495.6926,0.03831683,10077.415,18227.559,7393.6787,2759.4043,0.022851693,45381.94,18553.236,17900.232,67538.54,16791.613,12311.257,51564.652,15318.582,2205.5269,6358.898,10.284438,42432.668,3748.0513,6529.0815
48bits_14.dimacs.cnf,1.0,688.0,18150.0,688.0,18150.0,0.0,0.0,0.04,0.037906336,0.333124344,0.687811349,0.0,1.0,2.585330297,0.010309036,0.298770331,0.002906977,0.033430233,2.101029053,0.0,0.006225895,0.048319559,-0.0,0.010309036,1.245922543,0.000550964,0.059559229,5.186722951,0.085637339,0.10280927,0.0,0.785714286,3.022195836,0.0008206,0.620797353,0.000165289,0.002754821,3.333585662,0.108870523,0.001861106,0.415118754,0.000330579,0.004132231,-0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.06,1072578000.0,10436307000.0,43374703000.0,20061217000.0,15842849.0,1749355500.0,34641252000.0,49112596000.0,379922.4,49758736.0,7422070300.0,16844762000.0,8910449000.0,14065774000.0,4371536000.0,5379734500.0,22067165000.0,6009.511,11890727000.0,21789751000.0,-0.0019179422,7596209000.0,27795335000.0,34175.336,49177580.0,20683393000.0,19132166000.0,2237634800.0,371355300.0,1581554300.0,26828005000.0,25678023000.0,21097716000.0,13215311.0,31921660000.0,36921140000.0,7590348300.0,42478776000.0,25395680000.0,5838728700.0,37128237000.0,15319253000.0,2645694500.0,273938720.0,539677700.0,27855389000.0,15582205000.0,13156943000.0
partial-5-15-s.cnf,1.0,218494.0,1013700.0,106240.0,601416.0,1.056607681,0.685522168,2.62,0.176649773,0.38905542,0.99229673,0.0,1.0,1.381937787,2.5796e-05,0.483331949,1.8825e-05,9.4127e-05,1.030166155,0.0,0.599167631,0.873112787,0.04,2.5796e-05,0.505874364,1.1639e-05,6.1521e-05,2.557093514,0.263890239,0.163167966,0.0,0.8,2.87975451,1.5217e-05,0.502081089,4.988e-06,3.9906e-05,2.329642529,0.738550354,2.787e-05,0.48962575,6.651e-06,6.651e-05,13.0,3.7479e-05,0.618580226,4.988e-06,0.000144659,3.499339454,0.150874435,0.640053561,0.024555904,0.607142857,3.133775249,10.08,26.677855,993.38727,4975.697,1551.6357,0.48884293,15.920031,3309.409,5251.74,0.17317338,1.0098227,257.32993,1208.9818,529.4215,855.6386,269.941,314.36456,2962.5527,0.27514982,1081.2405,2348.725,-0.0016123417,740.9653,3223.0994,-0.00054017786,0.1556733,2297.4805,2309.5469,133.06187,45.98323,643.5231,2338.6235,2091.1719,1706.0198,4.610433,3778.8286,2545.5725,1167.7283,5283.041,2184.1948,986.7234,4317.3003,1331.571,364.94412,270.732,0.10460698,3183.8735,1140.0901,1016.225
ACG-15-10p0.cnf,1.0,262253.0,1131732.0,158000.0,777919.0,0.659829114,0.454819846,3.02,0.203105979,0.352132464,1.082532467,0.0,1.0,1.383059414,1.6905e-05,0.444383363,1.2658e-05,6.3291e-05,1.026221894,0.0,0.623094435,0.87454735,0.06,1.6905e-05,0.783709096,8.998e-06,8.7413e-05,2.515500298,0.160124862,0.160436802,0.0,0.714285714,2.481803194,1.0373e-05,0.82726416,3.856e-06,6.0418e-05,2.251143434,0.752733896,1.7335e-05,0.834625416,6.427e-06,9.384e-05,28.68,2.8297e-05,0.777706072,3.856e-06,0.000236528,3.633418237,0.152443349,0.528125014,0.013538947,0.5,2.984312617,14.8,1653.0604,8580.883,38048.047,15887.26,19.214188,242.48521,21106.074,39869.688,0.29551125,25.57375,3735.2754,5027.385,3293.056,6020.009,2771.631,5118.2046,24451.469,2.703945,1908.799,16395.031,-0.002922715,7598.357,26501.586,0.48714355,18.251286,17852.45,18276.998,1873.5425,197.34967,2879.8606,9885.32,9697.771,5472.989,6.5852914,27978.824,14501.293,8081.7886,39933.406,13263.9375,5963.5166,33125.74,13848.544,2205.9792,75.90869,277.27872,24408.322,5177.992,2842.2217
atco_enc1_opt2_10_14.cnf,1.0,9569.0,150316.0,6577.0,134488.0,0.454918656,0.117690798,0.22,0.048903991,0.571421229,0.460226965,0.0,1.0,1.968281065,0.000676198,0.414450137,0.00030409,0.00334499,1.866117642,0.0,0.097465945,0.363117899,-0.0,0.000676198,1.851296023,1.4871e-05,0.007762774,4.270408806,0.362908407,0.280136559,0.0,1.0,4.079308871,0.000416673,2.017696371,7.436e-06,0.004156505,3.814617822,0.597257748,0.000343598,0.699520099,1.4871e-05,0.001018678,0.08,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,3990955200000.0,4074938800000.0,24304907000000.0,15696488000000.0,34204330.0,139647580000.0,47781054000000.0,19131223000000.0,520642340.0,822247.06,9358002000000.0,29871950000000.0,13901329000000.0,21183976000000.0,1913931400000.0,4316739700000.0,9353647000000.0,4.7189503,21372632000000.0,9263733000000.0,-0.00047646512,4253428200000.0,10722954000000.0,0.10608805,16497151.0,7307264000000.0,7073489000000.0,160826230000.0,257132100000.0,19423367000.0,45883383000000.0,54035877000000.0,32685035000000.0,3.9628062,12787964000000.0,53397890000000.0,3136071100000.0,16391467000000.0,36620187000000.0,2276697800000.0,23068170000000.0,6157413400000.0,9152793000000.0,95.11499,8673433000.0,9932349000000.0,23537983000000.0,26578967000000.0
complete-500-0.1-8-9876543215008.cnf,1.0,1000.0,74222.0,1000.0,74222.0,0.0,0.0,0.38,0.013473094,0.643348055,0.724462224,0.0,1.0,1.375548135,0.017614279,1.31279008,0.002,0.07,1.664446354,0.0,0.68109186,0.68109186,-0.0,0.017614279,0.93986307,0.001037428,0.04789685,5.48420998,0.459455028,0.384938045,0.0,0.877918425,3.093824266,0.001706098,0.218646744,0.001023955,0.002775457,4.492177902,0.687828407,0.00739301,0.012989298,0.007073374,0.00770661,0.24,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,21.14,3.1420227e+21,3.1012706e+24,1.2358571e+25,4.866353e+24,-4.9895125e-06,-3.568755e-05,4.7389305e+24,1.4327436e+25,-0.0001033763,-1.4537865e-05,9.6402706e+23,3.4040726e+22,1.3758484e+24,2.3811578e+22,1.5033085e+24,7.689833e+23,5.275782e+24,5.215118e-05,2.5036343e+22,7.03263e+24,-4.1397216e-05,2.6800603e+24,8.1532366e+24,-9.418196e-06,1.3425838e-05,5.278622e+24,5.2578593e+24,1.7157432e+18,-1.2156423e-06,767460.6,4.9988055e+22,5.8579e+22,3.6994718e+22,3.4512173e-05,9.389873e+24,1.5629665e+23,2.1706467e+24,1.2357092e+25,2.136778e+24,1.6884711e+24,8.96444e+24,4.578879e+24,9.528589e+21,-1.2963305e-05,5.705812e-06,7.4212416e+24,2.562452e+22,3.0807267e+22
mrpp_4x4#6_16.cnf,1.0,3328.0,17876.0,1446.0,13684.0,1.301521438,0.306343175,0.04,0.105670856,0.419058755,0.744477464,0.0,1.0,1.818220715,0.00269186,0.229286848,0.001383126,0.004149378,1.28516509,0.0,0.036612102,0.361809412,-0.0,0.00269186,0.51179887,0.000803859,0.005261619,3.158625111,0.255772951,0.15471058,0.0,0.661971831,3.35317185,0.000697072,0.452768914,0.000146156,0.001461561,2.558140937,0.323151125,0.002408745,0.26356975,0.00073078,0.003434668,-0.0,0.004586967,0.356000403,0.000438468,0.009573224,4.280523894,0.373277577,0.25509101,0.10591133,0.888888889,3.512531946,1.4,49.970486,833.1514,5185.5557,1528.8894,0.05171371,48.498486,3077.031,5290.738,12.926246,0.8712558,603.2914,844.76355,294.18008,1573.7872,66.73241,326.89124,3168.242,0.32764548,191.46376,2564.1094,-0.0010532525,1534.8145,3109.7415,0.0407024,-0.0012682974,2374.651,2274.3813,373.9394,-0.0014652711,718.42773,2808.9387,1148.9937,725.397,0.15345861,3899.1768,2399.3835,1990.4585,5572.1567,2028.3402,1012.83844,4770.1157,1297.0825,283.5683,421.13452,1.0907575,3447.8582,513.58936,1081.1605
atco_enc2_opt2_20_11.cnf,1.0,167075.0,6571833.0,142408.0,6129633.0,0.173213584,0.07214135,11.52,0.023232712,0.554338327,0.599348145,0.0,1.0,1.134387242,2.2923e-05,0.449531474,1.4044e-05,0.000175552,0.730336188,0.0,0.064716109,0.901379577,0.52,2.2923e-05,1.041853348,3.26e-07,0.00029855,4.991717969,0.360164005,0.340798293,0.0,1.0,3.92491235,1.2094e-05,1.52983048,0.0,0.000290882,4.422807009,0.515561535,3.0644e-05,0.87648506,3.26e-07,0.000120888,24.12,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.16,41899117000000.0,149548280000000.0,677671900000000.0,330917900000000.0,2067526.8,435609670000.0,648587400000000.0,689775200000000.0,76268.49,2923486.5,127670350000000.0,307871040000000.0,182737590000000.0,218429150000000.0,72100170000000.0,69750613000000.0,275025100000000.0,2777640.8,219609880000000.0,340450650000000.0,-8.085395e-05,135149390000000.0,392729330000000.0,111514.625,1111197100000.0,254231660000000.0,252789160000000.0,1264410200000.0,579237000000.0,56219255000.0,465376450000000.0,552061570000000.0,331008160000000.0,417.46796,451981050000000.0,541349300000000.0,105088245000000.0,594929940000000.0,446443460000000.0,82163460000000.0,545544970000000.0,221421130000000.0,95286060000000.0,1080367400.0,13860473000.0,356285800000000.0,235561900000000.0,280371490000000.0
vmpc_33.cnf,1.0,1089.0,177375.0,1089.0,177375.0,0.0,0.0,0.12,0.006139535,0.595348837,0.547410452,0.0,1.0,0.674662295,0.002403741,0.29148767,0.001836547,0.03030303,0.673407034,0.0,0.393488372,0.999627907,0.02,0.002403741,0.003661477,0.002350951,0.002407329,0.618656934,0.527081924,0.001341064,0.522458629,0.534772182,0.2895798,0.002392466,0.003678734,0.002339676,0.002396054,0.618656934,0.999627907,0.001343022,0.080569244,0.000715997,0.00139253,0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,21.62,36363676.0,44899036.0,349317820.0,189551360.0,110592.695,30745742.0,320573600.0,308963700.0,21720.172,-0.00014852147,52668668.0,137692080.0,35898870.0,114080660.0,12438313.0,54257444.0,210049730.0,-6.076278e-05,94784830.0,117396980.0,-0.00017080366,30879632.0,173006000.0,-0.0002160657,-0.0001746634,145677330.0,128905060.0,20024008.0,-0.00011582221,9196095.0,173320980.0,211588210.0,151952220.0,185.0551,218188370.0,374315740.0,52646884.0,298790000.0,178815760.0,43035704.0,278903500.0,97515400.0,24537698.0,542305.6,23665228.0,206418340.0,130156104.0,95159064.0
UTI-20-5p1.cnf,1.0,225926.0,1207249.0,121873.0,838748.0,0.853782216,0.439346502,3.16,0.145303476,0.400175539,0.911455794,0.0,1.0,1.408242353,2.3014e-05,0.435323641,1.6411e-05,8.2053e-05,1.091512085,0.0,0.516455479,0.868697153,0.08,2.3014e-05,0.745087552,8.346e-06,8.1073e-05,3.025603802,0.223423758,0.148870986,0.0,0.846153846,2.884840504,1.2855e-05,0.847815414,3.577e-06,5.4844e-05,2.729757376,0.694246663,2.5095e-05,0.659022991,5.961e-06,8.9419e-05,17.14,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,45905.613,154935.16,843530.1,356425.3,47.53682,676.2601,347888.9,923358.2,0.5882636,15.249868,40272.805,114010.85,13417.485,52199.617,14515.748,41431.965,571262.9,11.679897,3200.7473,318648.1,-0.004896325,16640.8,576613.6,3.7959871,47.41124,548312.5,465312.1,6893.5156,389.59515,245122.36,101681.8,49996.996,45812.848,1.3151265,729247.06,129826.74,151599.2,1052892.9,278012.5,335833.56,662064.5,218348.58,58644.43,143299.92,1016.7346,676197.5,43531.727,12983.58
aes_32_2_keyfind_1.cnf,1.0,528.0,5016.0,312.0,4584.0,0.692307692,0.094240838,0.0,0.068062827,0.351657941,0.703201889,0.0,1.0,1.998197073,0.018864389,0.24412938,0.006410256,0.025641026,1.430374903,0.0,0.006980803,0.104712042,0.0,0.018864389,0.663170954,0.001745201,0.033813264,3.301647554,0.015904252,0.022448124,0.0,0.1,1.32412829,0.002194086,0.459746653,0.0004363,0.004799302,2.748766809,0.145287958,0.003096053,0.430308727,0.00109075,0.005235602,0.0,0.051734312,0.271032806,0.003272251,0.071335079,4.736210982,0.634919137,0.192015554,0.232835201,0.768595041,3.132136037,9.2,1.8616824,14.676601,47.310238,17.707582,0.026635872,0.022689242,38.22697,55.4764,0.41194892,-0.01059904,5.318475,39.397636,4.6978207,42.819275,2.2320986,8.147048,32.351414,0.015380297,11.222479,26.571192,-0.02440086,31.660265,36.32784,-0.012946389,0.0011628134,28.739532,22.43775,12.157169,-0.0033274018,7.364474,86.565834,42.624992,38.511818,0.0033341837,38.174187,71.760956,29.223654,51.609436,61.68078,16.0069,73.719635,10.321416,20.727098,2.6494598,-0.0010530744,30.098516,27.95371,46.155342
manthey_single-ordered-initialized-w48-b7.cnf,1.0,9912.0,81505.0,5580.0,67156.0,0.776344086,0.213666687,0.16,0.083090119,0.538578342,0.575697084,0.0,1.0,1.026035349,0.000663568,0.807429982,0.000358423,0.010215054,0.914532784,0.0,0.210286497,0.875275478,0.02,0.000663568,2.547875851,0.000134016,0.013639883,1.226977966,0.617296102,0.167596259,0.001092896,0.893719807,1.189952515,0.000313359,3.196656173,1.4891e-05,0.008309012,0.849578505,0.652942403,0.000654193,2.212195388,0.000119126,0.011614748,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,3717741.8,6279941600.0,24987484000.0,9675938000.0,388494.2,3488844.2,9669587000.0,28829480000.0,0.0059544924,-0.012996604,1922018200.0,44879184.0,2725931800.0,58824456.0,3008523300.0,1434494100.0,10670178000.0,1162.7556,27138082.0,14263162000.0,-0.012356253,5728441000.0,16558467000.0,-0.0041290764,233964.89,10673573000.0,10515467000.0,14136532.0,4225396.0,7128570.0,96646350.0,83894510.0,63700180.0,1.4531996,18968386000.0,187184200.0,4456954400.0,24984070000.0,4269761500.0,3560773600.0,18183109000.0,9248434000.0,11273344.0,2924.5688,719901.06,14936678000.0,50000064.0,35904284.0
manthey_DimacsSorterHalf_30_3.cnf,1.0,3740.0,11875.0,2006.0,9334.0,0.86440678,0.272230555,0.02,0.21491322,0.262731233,1.207028645,0.0,1.0,1.304487204,0.001304475,0.354985711,0.000997009,0.00997009,1.058947116,0.0,0.576708807,0.864795372,-0.0,0.001304475,0.551800424,0.000642811,0.021105635,2.233986771,0.179856698,0.139429667,0.0,0.692307692,2.703905077,0.000874599,0.641498584,0.000107135,0.016605957,2.192061614,0.759588601,0.001102328,0.473554631,0.000428541,0.013070495,-0.0,0.001778141,1.053948605,0.000535676,0.030426398,3.209540999,0.183352513,0.452696967,0.007116383,0.549450549,3.29490096,0.12,367.25336,3539.571,15536.401,7166.8364,0.44260356,66.27625,21317.395,16969.58,0.13488458,162.9725,3149.4392,11303.048,7883.721,9656.926,1630.5354,2913.616,7139.4355,1.4064012,9612.763,8460.263,-0.0005653593,5509.835,10237.701,0.006526598,5.346641,6850.6665,6430.6104,999.1613,1099.7651,48.184402,23895.938,23258.785,16706.611,0.07681015,11617.681,25304.553,3035.05,14845.168,18137.236,2912.0522,15082.257,5194.9585,2916.9172,0.13284579,0.6010892,8911.282,11826.578,9521.266
complete-400-0.1-16-98765432140016.cnf,1.0,800.0,47114.0,800.0,47114.0,0.0,0.0,0.18,0.016980091,0.639421466,0.72565407,0.0,1.0,1.467145612,0.017887491,1.275650193,0.0025,0.07625,1.623260348,0.0,0.680477141,0.680477141,0.0,0.017887491,0.924174111,0.001294732,0.053635862,5.298363968,0.442787396,0.364331245,0.0,0.846693387,3.227315993,0.002131797,0.222393564,0.001273507,0.003502144,4.314168973,0.688967186,0.009262586,0.017548899,0.008617396,0.009784777,0.08,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.78,6.282594e+19,4.292752e+22,1.7111389e+23,6.7439477e+22,-6.238548e-06,-4.4609442e-05,6.596316e+22,1.983108e+23,-0.00014884913,-1.8172334e-05,1.3407597e+22,7.753514e+20,1.9134453e+22,5.4246913e+20,2.0807373e+22,1.0680534e+22,7.3035105e+22,6.518898e-05,5.7513233e+20,9.733963e+22,-5.1746516e-05,3.710053e+22,1.1285692e+23,-1.1772745e-05,1.6782298e-05,7.3068215e+22,7.2779962e+22,1.1976327e+17,-1.5195529e-06,61963.12,1.134598e+21,1.3208415e+21,8.4644444e+20,4.3140008e-05,1.2997104e+23,2.6732455e+21,3.004518e+22,1.7103722e+23,2.99006e+22,2.337929e+22,1.2418686e+23,6.3376406e+22,2.1068018e+20,-1.6204127e-05,7.1322684e-06,1.0271851e+23,5.8356785e+20,7.0037054e+20
