@RELATION STATUS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE Basic {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE cl {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE CG {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE sp {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE ls-saps {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE ls-gsat {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE lobjois {ok, timeout, memout, presolved, crash, other, unknown}

@DATA
instances/Sat_Data/GI/crafted_n12_d5_c3_num28.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c2_num2.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n18_d3_c3_num14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d4_c2_num30.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c4_num7.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d4_c4_num21.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c4_num16.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n18_d3_c2_num13.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c2_num28.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d4_c2_num6.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c2_num19.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c4_num14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c4_num4.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c4_num6.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n18_d3_c4_num26.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n13_d4_c3_num22.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c3_num17.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d4_c2_num14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c2_num22.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n13_d4_c2_num16.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s20.AB06.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_m4Dr6_m256.AB21.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_m2D_s64.AB05.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s40.AB20.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_b03_s20.AB09.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4D_m256.AB12.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4D_s16.AB11.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s80.AB09.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4Dr6_s16.AB05.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_m4Dr6_m625.AB03.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_m4D_m256.AB02.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_s64.AB10.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4Dr6_m625.AB01.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_m2D_m400.AB09.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_m1000.AB09.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s20.AB05.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4Dr6_s81.AB00.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_b03m_s100.AB00.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_b03_s60.AB22.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s100.AB21.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_m4Dr6_m1296.AB15.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_m2D_m576.AB17.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4D_m625.AB01.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03_s100.AB11.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_m784.AB23.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_m200.AB01.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03_s60.AB02.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_s36.AB15.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s100.AB08.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c3_num2.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c2_num14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c3_num5.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n16_d3_c3_num12.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c2_num12.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n18_d3_c4_num17.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c4_num2.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d4_c3_num12.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c2_num22.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c3_num19.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c4_num2.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c4_num10.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c2_num18.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c4_num25.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d4_c3_num25.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c2_num16.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c2_num4.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n16_d3_c2_num14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c3_num13.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n10_d6_c2_num3.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d4_c4_num22.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c4_num11.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d4_c2_num10.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d4_c4_num1.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c2_num25.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d4_c2_num7.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c2_num15.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c4_num17.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c2_num4.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d4_c2_num11.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d4_c3_num28.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c3_num13.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c2_num1.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s100.AB07.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_s81.AB06.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03_s60.AB00.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s100.AB14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4D_s16.AB22.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4Dr6_s81.AB20.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_b03_s40.AB09.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4D_m625.AB06.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03_s60.AB15.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03_s20.AB10.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_m800.AB09.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03_m200.AB21.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_m200.AB14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s40.AB15.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_b03_s20.AB18.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_m1000.AB01.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s60.AB22.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_m576.AB10.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_m600.AB00.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4Dr6_s16.AB12.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_b03m_s20.AB13.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_b09_s20.AB15.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_s81.AB01.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_m400.AB09.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_m196.AB17.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/chh2-1.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c4_num7.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d4_c2_num20.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n18_d3_c3_num17.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n16_d3_c3_num16.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d4_c4_num27.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d4_c4_num24.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c4_num21.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c2_num18.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c2_num17.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c4_num13.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c3_num18.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n10_d6_c4_num12.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c4_num8.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d4_c2_num19.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c3_num11.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c4_num6.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n13_d4_c3_num17.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c2_num20.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n16_d3_c4_num6.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c3_num14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c3_num24.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c4_num16.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c2_num7.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c3_num9.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n13_d4_c3_num7.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n16_d3_c4_num14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c3_num15.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c3_num8.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n18_d3_c2_num24.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n13_d4_c2_num25.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03_s80.AB04.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_m400.AB12.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s100.AB00.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s20.AB11.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_m784.AB20.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_m400.AB21.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_m1000.AB02.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03_m200.AB03.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s40.AB22.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s20.AB23.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s80.AB03.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_s64.AB00.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_m200.AB00.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4D_m256.AB08.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s20.AB10.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_s64.AB09.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s80.AB14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_m400.AB06.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4D_m1296.AB21.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4Dr6_m1296.AB17.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_b03m_m800.AB17.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_s36.AB05.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s40.AB05.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03_s40.AB07.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03_s80.AB06.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_m800.AB22.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s40.AB02.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s20.AB14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4D_s81.AB07.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_m576.AB18.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4D_m256.AB01.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s100.AB19.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_m4Dr6_m625.AB18.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_m4D_m256.AB19.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s80.AB02.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/chh3-3.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/chh4-3.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c3_num6.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c2_num6.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n13_d4_c4_num6.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d4_c4_num14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c3_num17.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d4_c3_num23.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c2_num29.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c3_num1.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n18_d3_c2_num11.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c2_num16.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c4_num23.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c4_num26.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n13_d4_c2_num1.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c2_num18.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d5_c3_num30.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d4_c2_num3.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d4_c4_num23.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n18_d3_c3_num11.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c3_num12.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n16_d3_c3_num28.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n10_d6_c2_num14.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c2_num4.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d6_c3_num20.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d3_c3_num25.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d4_c2_num18.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d4_c3_num7.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d4_c4_num2.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d4_c4_num3.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n11_d6_c3_num20.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n16_d3_c3_num24.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n16_d3_c4_num5.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n10_d6_c2_num9.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n18_d3_c4_num20.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n18_d3_c3_num20.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n14_d3_c2_num5.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n12_d4_c2_num27.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/crafted_n13_d4_c4_num7.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4D_s16.AB21.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03_s60.AB12.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s80.AB08.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_m4D_s16.AB08.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_m196.AB04.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_s64.AB20.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s60.AB06.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s40.AB23.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_m1000.AB23.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_s80.AB01.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b03m_m200.AB18.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s40.AB16.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m2D_s81.AB08.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4D_s81.AB15.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_b09_s60.AB01.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
instances/Sat_Data/GI/iso_m4Dr6_m256.AB22.cnf,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
instances/Sat_Data/GI/iso_m2D_m196.AB16.cnf,1,ok,ok,ok,unknown,ok,ok,ok,ok
