@RELATION SAT11-RANDOM-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S338979727-056-UNKNOWN.cnf,1.0,0.28,2.0,2.0,2.01,0.85,0.13,0.42,2.37,0.01,2.07,0.0165646076202392,0.034050703048706,0.0145084857940673
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,0.04,0.0,0.02,2.47,0.0,2.24,0.0069363117218017,0.0014407634735107,0.0065245628356933
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S248192082-054.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.51,0.0,2.22,0.0045948028564453,0.0014972686767578,0.0039370059967041
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S183128297-005.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.01,2.49,0.0,2.22,0.0122852325439453,0.0015630722045898,0.0111441612243652
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S118521533-021.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,9.37,0.0,0.04,2.17,0.0,2.12,0.0046801567077636,0.0015041828155517,0.0039646625518798
SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.01,60.18,0.0,0.2,2.08,0.0,2.03,0.0045967102050781,0.0018906593322753,0.0035459995269775
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,11.42,0.0,0.05,2.15,0.0,2.13,0.0040111541748046,0.0014553070068359,0.0034201145172119
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf,1.0,3.26,2.0,2.08,2.02,3.4,0.64,2.17,2.22,0.03,2.14,0.0720150470733642,0.0061264038085937,0.0642964839935302
SAT11/random/medium/unif-k7-r89-v50-c4450-S1430772875-039.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,60.04,0.0,0.2,2.07,0.0,2.04,0.0050263404846191,0.0018081665039062,0.0037410259246826
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf,1.0,0.07,2.0,2.0,2.01,0.4,0.05,0.22,2.41,0.01,2.13,0.0249936580657959,0.0016417503356933,0.0123758316040039
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S675870149-098.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,9.23,0.0,0.04,2.19,0.0,2.13,0.0039873123168945,0.0016360282897949,0.0033714771270751
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S970100151-015-UNKNOWN.cnf,1.0,3.24,2.0,2.11,2.04,3.39,0.62,2.18,2.22,0.04,2.15,0.0714244842529296,0.0061125755310058,0.0651957988739013
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S722024572-014-UNKNOWN.cnf,1.0,0.01,1.98,2.0,1.35,0.2,0.02,0.1,2.44,0.01,2.15,0.0097880363464355,0.0016930103302001,0.0093259811401367
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1085677759-100.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.04,0.04,0.0,0.02,2.45,0.0,2.24,0.0075178146362304,0.0018820762634277,0.0077407360076904
SAT11/random/large/unif-k7-r85-v300-c25500-S1859210562-077-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.68,60.13,0.08,1.43,2.08,0.0,2.06,0.0056691169738769,0.0021297931671142,0.0049238204956054
SAT11/random/large/unif-k5-r20-v1000-c20000-S945664020-055-UNKNOWN.cnf,1.0,0.01,2.0,2.0,1.31,60.01,0.05,0.37,2.21,0.0,2.1,0.006404161453247,0.001622200012207,0.0046844482421875
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2050053883-062.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.51,0.0,2.22,0.0112800598144531,0.0028343200683593,0.0068051815032958
SAT11/random/medium/unif-k7-r89-v50-c4450-S2039518547-066.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,60.14,0.01,0.2,2.07,0.0,2.06,0.0044927597045898,0.0017805099487304,0.0038881301879882
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1926673460-089.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.01,7.27,0.0,0.03,2.16,0.0,2.11,0.0055961608886718,0.0014021396636962,0.0032930374145507
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S218235649-089.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,9.38,0.0,0.04,2.17,0.0,2.13,0.0040831565856933,0.0021677017211914,0.004180908203125
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1298256564-085.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.03,2.5,0.0,2.23,0.0064718723297119,0.0017616748809814,0.0051043033599853
SAT11/random/large/unif-k5-r20-v2000-c40000-S971556279-001-UNKNOWN.cnf,1.0,0.04,2.0,2.0,2.01,60.01,0.1,0.76,2.22,0.01,2.14,0.0071468353271484,0.0017070770263671,0.0058019161224365
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S2058622508-076.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.05,0.05,0.0,0.02,2.51,0.0,2.21,0.0068581104278564,0.0014393329620361,0.0058948993682861
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S82160031-050.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.03,13.39,0.0,0.06,2.16,0.0,2.12,0.0073938369750976,0.0022811889648437,0.0053365230560302
SAT11/random/large/unif-k5-r20-v2000-c40000-S1143439968-082-UNKNOWN.cnf,1.0,0.03,1.99,2.0,2.01,60.01,0.1,0.79,2.18,0.01,2.11,0.0054900646209716,0.0016427040100097,0.0059082508087158
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S840292785-048-UNKNOWN.cnf,1.0,1.09,1.99,2.0,2.01,1.87,0.32,1.13,2.25,0.02,2.09,0.0494463443756103,0.003885269165039,0.0377264022827148
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S785747282-100.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.03,0.03,0.0,0.01,2.57,0.0,2.27,0.005887746810913,0.0023627281188964,0.007869005203247
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.11,0.06,0.0,0.03,2.46,0.0,2.22,0.0046491622924804,0.0014801025390625,0.0046143531799316
SAT11/random/large/unif-k7-r85-v250-c21250-S981492757-074-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.44,60.07,0.06,1.24,2.07,0.0,2.07,0.0048828125,0.0020718574523925,0.0038270950317382
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S812011128-009.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.1,0.05,0.0,0.03,2.49,0.0,2.22,0.0383086204528808,0.0018112659454345,0.0217800140380859
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1059781282-048.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,7.25,0.0,0.03,2.19,0.0,2.11,0.0044217109680175,0.0024375915527343,0.0045232772827148
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1230934123-063.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.47,0.0,2.21,0.007486343383789,0.0015318393707275,0.0059208869934082
SAT11/random/large/unif-k7-r85-v250-c21250-S655589261-059-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.46,60.05,0.06,1.14,2.09,0.01,2.04,0.0048696994781494,0.0020582675933837,0.0038802623748779
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1677156340-036.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.07,0.05,0.0,0.02,2.5,0.0,2.22,0.0090353488922119,0.002387523651123,0.0067172050476074
SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1.0,0.01,1.99,2.0,1.28,60.01,0.04,0.36,2.19,0.01,2.08,0.0049920082092285,0.0014741420745849,0.0041184425354003
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S295912653-089.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.01,5.37,0.0,0.02,2.16,0.0,1.67,0.0042290687561035,0.0019757747650146,0.0043160915374755
SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1.0,0.03,1.99,2.0,2.01,60.01,0.07,0.56,2.21,0.0,2.11,0.005972146987915,0.0017366409301757,0.0063917636871337
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S761041117-050.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.02,0.03,0.0,0.01,2.46,0.0,2.24,0.006659984588623,0.0016257762908935,0.0047192573547363
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1295196126-061.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,0.02,0.0,0.01,2.46,0.0,2.28,0.0041790008544921,0.0014410018920898,0.0035481452941894
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S313385224-076-UNKNOWN.cnf,1.0,1.09,2.0,2.01,2.01,1.83,0.32,1.11,2.22,0.01,2.1,0.0368108749389648,0.0036640167236328,0.0319383144378662
SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1.0,0.04,1.99,2.0,2.01,60.02,0.1,0.78,2.24,0.01,2.12,0.0071468353271484,0.0018932819366455,0.0063817501068115
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.06,0.04,0.0,0.02,2.48,0.0,2.23,0.0046377182006835,0.0016419887542724,0.004641056060791
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.01,7.25,0.0,0.04,2.17,0.0,2.15,0.0039551258087158,0.0014102458953857,0.0032413005828857
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.48,0.0,2.25,0.0052971839904785,0.0015168190002441,0.004704475402832
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S900569154-026.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.48,0.0,2.24,0.0067496299743652,0.0015158653259277,0.0054280757904052
SAT11/random/medium/unif-k7-r89-v60-c5340-S1720200795-004.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,60.07,0.01,0.24,2.06,0.0,2.06,0.0051851272583007,0.0024693012237548,0.0041830539703369
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1.0,4.26,2.0,2.16,2.02,3.92,0.73,2.52,2.21,0.04,2.16,0.0850942134857177,0.0071527957916259,0.0771243572235107
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1440346932-010.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.02,2.49,0.0,2.26,0.0058748722076416,0.0021946430206298,0.0048139095306396
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S797651048-056.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,0.02,0.0,0.01,2.51,0.0,2.25,0.0058577060699462,0.0014970302581787,0.0052917003631591
SAT11/random/large/unif-k5-r20-v1500-c30000-S877088425-001-UNKNOWN.cnf,1.0,0.02,1.98,2.0,2.01,60.01,0.08,0.56,2.19,0.0,2.09,0.0055553913116455,0.0015866756439208,0.00449800491333
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1565617179-002.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.09,0.06,0.0,0.03,2.46,0.0,2.24,0.0053801536560058,0.0016117095947265,0.0059499740600585
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.05,0.04,0.0,0.02,2.54,0.0,2.24,0.0067701339721679,0.0018444061279296,0.0055625438690185
SAT11/random/large/unif-k7-r85-v250-c21250-S977260632-016-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.45,60.26,0.07,1.16,2.09,0.0,2.05,0.0048582553863525,0.0021090507507324,0.0053358078002929
SAT11/random/medium/unif-k7-r89-v90-c8010-S1458811765-091.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.05,60.07,0.01,0.36,2.09,0.0,2.06,0.0046501159667968,0.0021088123321533,0.0037128925323486
SAT11/random/medium/unif-k7-r89-v90-c8010-S423984545-074.UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.05,60.22,0.01,0.36,2.07,0.0,2.04,0.0045478343963623,0.0023410320281982,0.0037567615509033
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.05,0.05,0.0,0.02,2.51,0.0,2.23,0.0045304298400878,0.0014739036560058,0.0039212703704833
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.01,7.35,0.0,0.04,2.16,0.0,2.13,0.004023790359497,0.0015726089477539,0.0032916069030761
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S436871389-051.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.02,9.14,0.0,0.04,2.17,0.0,2.16,0.0040218830108642,0.0016324520111083,0.0035116672515869
SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1.0,0.01,2.0,2.0,0.04,60.1,0.01,0.33,2.06,0.0,2.06,0.0051796436309814,0.0019683837890625,0.005258560180664
SAT11/random/medium/unif-k7-r89-v60-c5340-S1583005701-053.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,60.03,0.01,0.25,2.06,0.0,2.07,0.0052182674407958,0.0018541812896728,0.0042541027069091
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1836400953-011.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,11.44,0.0,0.05,2.18,0.0,2.1,0.0040442943572998,0.0014166831970214,0.0033166408538818
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S525505471-054-UNKNOWN.cnf,1.0,1.09,1.99,2.02,2.01,1.91,0.33,1.12,2.23,0.01,2.1,0.0399408340454101,0.0038261413574218,0.030890941619873
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S677627694-051-UNKNOWN.cnf,1.0,0.27,2.0,2.0,2.01,0.84,0.14,0.47,2.43,0.01,2.08,0.0201811790466308,0.0021197795867919,0.0172595977783203
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.49,0.0,2.26,0.0057387351989746,0.0016176700592041,0.0040891170501708
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1116496771-020.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,11.48,0.0,0.05,2.17,0.0,2.15,0.0040540695190429,0.0024280548095703,0.0041906833648681
SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,60.17,0.0,0.24,2.05,0.0,2.06,0.0065839290618896,0.0018644332885742,0.0042879581451416
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1.0,6.59,2.0,2.19,2.01,4.97,0.94,2.73,2.23,0.05,2.19,0.1284995079040527,0.0087561607360839,0.1031873226165771
SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1.0,0.01,1.99,2.0,0.02,60.04,0.0,0.24,2.08,0.0,2.05,0.0062780380249023,0.0018055438995361,0.0036244392395019
SAT11/random/large/unif-k7-r85-v200-c17000-S72668411-025-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.26,60.26,0.04,0.91,2.07,0.01,2.07,0.0047321319580078,0.0020375251770019,0.0036187171936035
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1091905403-047-UNKNOWN.cnf,1.0,0.28,2.0,2.01,2.01,0.85,0.14,0.44,2.41,0.0,2.08,0.0161740779876709,0.002281904220581,0.014845848083496
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1508981094-051.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,5.22,0.0,0.03,2.17,0.0,1.68,0.0042943954467773,0.0013926029205322,0.0041389465332031
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1781430408-009-UNKNOWN.cnf,1.0,0.07,2.0,2.0,2.01,0.41,0.05,0.21,2.47,0.01,2.1,0.0102705955505371,0.0016891956329345,0.0113987922668457
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1499315720-089.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,11.2,0.0,0.05,2.16,0.0,2.12,0.0041406154632568,0.0015416145324707,0.0036001205444335
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S831119356-083.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.05,0.04,0.0,0.01,2.52,0.0,2.21,0.0044121742248535,0.0014593601226806,0.0051925182342529
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.48,0.0,2.23,0.0079174041748046,0.0017290115356445,0.0040843486785888
SAT11/random/medium/unif-k7-r89-v50-c4450-S675112162-053.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,60.05,0.0,0.2,2.06,0.0,2.06,0.0053188800811767,0.002079963684082,0.005791425704956
SAT11/random/large/unif-k5-r20-v2000-c40000-S656892101-075-UNKNOWN.cnf,1.0,0.03,1.98,2.0,2.01,60.01,0.11,0.78,2.21,0.01,2.08,0.006350040435791,0.001857042312622,0.005035400390625
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S419010076-063-UNKNOWN.cnf,1.0,3.32,2.0,2.08,2.01,3.44,0.63,2.15,2.23,0.03,2.14,0.0737819671630859,0.0063042640686035,0.0642869472503662
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1223020224-097.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.02,0.02,0.0,0.01,2.51,0.0,2.28,0.0055868625640869,0.0016376972198486,0.0058686733245849
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1750722942-074.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,5.23,0.0,0.02,2.19,0.0,1.69,0.0042073726654052,0.0020399093627929,0.0034501552581787
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1734827769-099.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.07,0.04,0.0,0.03,2.49,0.0,2.21,0.0059516429901123,0.001448631286621,0.0052180290222167
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf,1.0,2.41,1.99,2.1,2.02,2.82,0.52,1.8,2.19,0.02,2.12,0.0635159015655517,0.0053749084472656,0.0526034832000732
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1760258375-046.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,7.35,0.0,0.04,2.17,0.0,2.12,0.0042681694030761,0.001854658126831,0.0033779144287109
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.08,0.05,0.0,0.03,2.51,0.0,2.25,0.0055909156799316,0.0016207695007324,0.0050952434539794
SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1.0,0.01,1.99,2.0,2.01,60.01,0.06,0.46,2.19,0.01,2.12,0.0066573619842529,0.001784324645996,0.0064330101013183
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1298436766-097-UNKNOWN.cnf,1.0,1.09,1.99,2.01,2.02,1.86,0.33,1.09,2.22,0.02,2.09,0.0360188484191894,0.0042455196380615,0.0316810607910156
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S100095490-071.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.04,13.22,0.0,0.06,2.18,0.0,2.11,0.0040466785430908,0.0014381408691406,0.0034770965576171
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1.0,0.28,2.0,2.01,2.01,0.85,0.13,0.48,2.43,0.01,2.06,0.0201838016510009,0.0029704570770263,0.0154483318328857
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.01,0.02,0.0,0.01,2.57,0.0,2.27,0.0065221786499023,0.0014328956604003,0.0049316883087158
SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf,1.0,0.01,1.99,2.0,0.03,60.03,0.01,0.28,2.06,0.0,2.06,0.0067870616912841,0.0019176006317138,0.0043041706085205
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S960948361-055.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.03,2.47,0.0,2.19,0.0085349082946777,0.0014617443084716,0.0064723491668701
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1914191877-004.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.01,2.54,0.0,2.29,0.0084764957427978,0.0023732185363769,0.0060260295867919
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S247862791-097.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.05,0.04,0.0,0.01,2.49,0.0,2.25,0.0045225620269775,0.0014851093292236,0.0039868354797363
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1227489160-001.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,5.27,0.0,0.03,2.19,0.0,1.65,0.004335880279541,0.0017061233520507,0.003453254699707
SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.06,0.46,2.2,0.0,2.1,0.0053663253784179,0.0017328262329101,0.005307912826538
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S664770261-061.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.11,0.05,0.0,0.03,2.51,0.0,2.24,0.0074775218963623,0.0016095638275146,0.006169319152832
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S752966552-099.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.03,13.22,0.0,0.06,2.19,0.0,2.11,0.0040488243103027,0.0015735626220703,0.003821849822998
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.11,0.06,0.0,0.03,2.48,0.0,2.22,0.0045878887176513,0.0017533302307128,0.0041556358337402
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1.0,6.61,2.01,2.17,2.06,5.01,0.94,2.71,2.23,0.08,2.19,0.1150224208831787,0.0090107917785644,0.1044864654541015
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S2036658259-036.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.1,0.06,0.0,0.02,2.46,0.0,2.23,0.0103061199188232,0.0023894309997558,0.006657600402832
SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,60.11,0.01,0.28,2.05,0.0,2.06,0.0063495635986328,0.0018947124481201,0.0048432350158691
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,11.31,0.0,0.05,2.18,0.0,2.12,0.0039918422698974,0.0014302730560302,0.0035552978515625
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1536900137-053.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.03,0.03,0.0,0.01,2.49,0.0,2.26,0.0062339305877685,0.0015158653259277,0.0073583126068115
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1.0,0.0,2.01,2.0,0.02,11.31,0.0,0.04,2.18,0.0,2.11,0.0040805339813232,0.0014164447784423,0.0048394203186035
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S808762165-030-UNKNOWN.cnf,1.0,1.69,1.99,2.03,2.02,2.35,0.42,1.45,2.21,0.02,2.15,0.0506985187530517,0.00439453125,0.0403449535369873
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1647930270-030.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,9.22,0.0,0.04,2.21,0.0,2.11,0.0039966106414794,0.0022196769714355,0.0036742687225341
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1163259790-073.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.06,0.04,0.0,0.02,2.52,0.0,2.24,0.0065734386444091,0.0015544891357421,0.0065882205963134
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1653142431-025.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,11.24,0.0,0.05,2.17,0.0,2.14,0.006033182144165,0.0019183158874511,0.0038847923278808
SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1.0,0.0,2.01,2.0,0.04,60.1,0.01,0.35,2.05,0.01,2.04,0.0047516822814941,0.0023868083953857,0.0038878917694091
SAT11/random/medium/unif-k7-r89-v70-c6230-S1780733482-097.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.03,60.25,0.01,0.28,2.05,0.0,2.06,0.0072414875030517,0.0018768310546875,0.004075288772583
SAT11/random/large/unif-k7-r85-v250-c21250-S317257086-003-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.46,60.07,0.07,1.26,2.08,0.0,2.06,0.0048871040344238,0.0021064281463623,0.0038528442382812
SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1.0,0.01,1.99,2.0,1.35,60.01,0.05,0.36,2.14,0.0,2.1,0.004871129989624,0.0015296936035156,0.0045685768127441
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S116041094-082.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,0.04,0.0,0.02,2.51,0.0,2.22,0.0057094097137451,0.0014634132385253,0.0061862468719482
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1300417189-038-UNKNOWN.cnf,1.0,0.02,2.0,2.0,1.37,0.2,0.02,0.09,2.46,0.0,2.16,0.0097215175628662,0.0017609596252441,0.0064196586608886
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.02,11.41,0.0,0.05,2.18,0.0,2.12,0.0040938854217529,0.0014441013336181,0.0055630207061767
