@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
instances/Sat_Data/LABS/LABS_n073_goal004.cnf,1.0,0.33,0.05,1.99,2.82,2.29,2.29,2.0,0.2592880725860595,0.0337121486663818,0.2372636795043945
instances/Sat_Data/LABS/LABS_n073_goal007.cnf,1.0,0.33,0.04,2.0,2.81,2.29,2.29,2.0,0.2835073471069336,0.0343618392944335,0.2211561203002929
instances/Sat_Data/LABS/LABS_n075_goal001.cnf,1.0,0.35,0.06,2.0,3.07,2.31,2.31,2.0,0.3308315277099609,0.0445225238800048,0.3032059669494629
instances/Sat_Data/LABS/LABS_n075_goal010.cnf,1.0,0.35,0.05,2.0,3.04,2.3,2.31,2.0,0.2918775081634521,0.0442061424255371,0.2578015327453613
instances/Sat_Data/LABS/LABS_n076_goal005.cnf,1.0,0.37,0.05,2.02,2.93,2.3,2.3,2.04,0.3264102935791015,0.0383813381195068,0.2991688251495361
instances/Sat_Data/LABS/LABS_n078_goal003.cnf,1.0,0.4,0.06,2.0,3.17,2.35,2.35,2.01,0.370600938796997,0.0466947555541992,0.3397290706634521
instances/Sat_Data/LABS/LABS_n078_goal005.cnf,1.0,0.4,0.05,2.0,3.17,2.37,2.34,2.01,0.4209425449371338,0.0492489337921142,0.3256163597106933
instances/Sat_Data/LABS/LABS_n025_goal007.cnf,1.0,0.01,0.0,0.02,0.19,2.03,2.23,2.0,0.0116877555847167,0.0023159980773925,0.0081343650817871
instances/Sat_Data/LABS/LABS_n022_goal010.cnf,1.0,0.0,0.0,0.01,0.12,2.04,2.22,2.0,0.0069108009338378,0.0018112659454345,0.0075969696044921
instances/Sat_Data/LABS/LABS_n016_goal004.cnf,1.0,0.0,0.0,0.0,0.05,2.1,2.34,2.0,0.006413459777832,0.0014963150024414,0.0049192905426025
instances/Sat_Data/LABS/LABS_n013_goal003.cnf,1.0,0.0,0.0,0.0,0.02,2.11,2.36,2.0,0.0080797672271728,0.0018074512481689,0.0063912868499755
instances/Sat_Data/LABS/LABS_n014_goal005.cnf,1.0,0.0,0.0,0.0,0.03,2.09,2.36,2.0,0.0085785388946533,0.0016765594482421,0.0058653354644775
instances/Sat_Data/LABS/LABS_n024_goal009.cnf,1.0,0.01,0.0,0.01,0.15,2.05,2.23,2.0,0.0116007328033447,0.0017473697662353,0.0071487426757812
instances/Sat_Data/LABS/LABS_n024_goal001.cnf,1.0,0.01,0.0,1.19,0.18,2.05,2.23,2.0,0.0104551315307617,0.0023181438446044,0.0097177028656005
instances/Sat_Data/LABS/LABS_n019_goal010.cnf,1.0,0.0,0.0,0.01,0.06,2.06,2.25,2.0,0.0076866149902343,0.0016942024230957,0.0074250698089599
instances/Sat_Data/LABS/LABS_n012_goal003.cnf,1.0,0.0,0.0,0.0,0.02,2.12,2.41,2.0,0.0068361759185791,0.0017051696777343,0.0096633434295654
instances/Sat_Data/LABS/LABS_n015_goal006.cnf,1.0,0.0,0.0,0.0,0.03,2.09,2.33,2.0,0.0069301128387451,0.0022118091583251,0.0049605369567871
instances/Sat_Data/LABS/LABS_n017_goal010.cnf,1.0,0.0,0.0,0.0,0.04,2.06,2.31,2.0,0.0057826042175292,0.0023102760314941,0.0049467086791992
instances/Sat_Data/LABS/LABS_n021_goal010.cnf,1.0,0.0,0.0,0.01,0.1,2.06,2.23,2.0,0.0071439743041992,0.0028967857360839,0.0054273605346679
instances/Sat_Data/LABS/LABS_n015_goal007.cnf,1.0,0.0,0.0,0.0,0.03,2.09,2.3,2.0,0.0098016262054443,0.0017144680023193,0.0072331428527832
instances/Sat_Data/LABS/LABS_n013_goal004.cnf,1.0,0.0,0.0,0.0,0.02,2.12,2.35,2.0,0.0070445537567138,0.0016593933105468,0.0064320564270019
instances/Sat_Data/LABS/LABS_n022_goal004.cnf,1.0,0.0,0.01,0.02,0.13,2.04,2.26,2.0,0.0100610256195068,0.0020031929016113,0.0061650276184082
instances/Sat_Data/LABS/LABS_n010_goal007.cnf,1.0,0.0,0.0,0.0,0.0,2.13,2.37,2.0,0.0001027584075927,6.914138793945312e-05,5.0067901611328125e-05
instances/Sat_Data/LABS/LABS_n026_goal007.cnf,1.0,0.01,0.0,0.02,0.22,2.04,2.22,2.0,0.007836103439331,0.0022244453430175,0.0108072757720947
instances/Sat_Data/LABS/LABS_n026_goal008.cnf,1.0,0.01,0.0,0.02,0.22,2.05,2.2,2.0,0.0068824291229248,0.0021607875823974,0.005735158920288
instances/Sat_Data/LABS/LABS_n027_goal002.cnf,1.0,0.01,0.0,2.0,0.26,2.04,2.2,2.0,0.0108950138092041,0.0031428337097167,0.0092096328735351
instances/Sat_Data/LABS/LABS_n028_goal001.cnf,1.0,0.01,0.01,1.99,0.3,2.06,2.18,2.0,0.0109901428222656,0.0023860931396484,0.0097606182098388
instances/Sat_Data/LABS/LABS_n028_goal007.cnf,1.0,0.01,0.0,0.03,0.28,2.04,2.18,2.0,0.0121839046478271,0.0021469593048095,0.0104832649230957
instances/Sat_Data/LABS/LABS_n028_goal010.cnf,1.0,0.01,0.01,0.03,0.26,2.05,2.19,2.0,0.0092239379882812,0.002413272857666,0.0089056491851806
instances/Sat_Data/LABS/LABS_n029_goal007.cnf,1.0,0.02,0.0,0.03,0.3,2.04,2.18,2.0,0.0118627548217773,0.0029964447021484,0.0102460384368896
instances/Sat_Data/LABS/LABS_n029_goal008.cnf,1.0,0.02,0.0,0.03,0.3,2.05,2.18,2.0,0.0111212730407714,0.0025951862335205,0.0101938247680664
instances/Sat_Data/LABS/LABS_n029_goal010.cnf,1.0,0.01,0.01,0.03,0.29,2.04,2.19,2.0,0.0114269256591796,0.0025866031646728,0.0102655887603759
instances/Sat_Data/LABS/LABS_n030_goal001.cnf,1.0,0.02,0.0,1.99,0.37,2.05,2.16,2.0,0.0132584571838378,0.0026915073394775,0.014589786529541
instances/Sat_Data/LABS/LABS_n030_goal004.cnf,1.0,0.02,0.0,0.09,0.36,2.04,2.15,2.0,0.0130422115325927,0.0027322769165039,0.0105750560760498
instances/Sat_Data/LABS/LABS_n031_goal005.cnf,1.0,0.02,0.0,0.05,0.4,2.03,2.15,2.0,0.0132358074188232,0.0039138793945312,0.0134735107421875
instances/Sat_Data/LABS/LABS_n031_goal009.cnf,1.0,0.02,0.0,0.04,0.37,2.05,2.15,2.0,0.0111708641052246,0.002934455871582,0.0094976425170898
instances/Sat_Data/LABS/LABS_n032_goal007.cnf,1.0,0.02,0.01,0.05,0.41,2.04,2.15,2.0,0.014615774154663,0.0031607151031494,0.0138354301452636
instances/Sat_Data/LABS/LABS_n033_goal003.cnf,1.0,0.03,0.0,2.0,0.48,2.06,2.13,2.0,0.0142602920532226,0.0032954216003417,0.0125806331634521
instances/Sat_Data/LABS/LABS_n033_goal004.cnf,1.0,0.03,0.0,0.74,0.48,2.05,2.11,2.0,0.0177440643310546,0.0031697750091552,0.0131115913391113
instances/Sat_Data/LABS/LABS_n033_goal005.cnf,1.0,0.03,0.0,0.06,0.48,2.05,2.1,2.0,0.0154078006744384,0.0037596225738525,0.0119481086730957
instances/Sat_Data/LABS/LABS_n035_goal007.cnf,1.0,0.03,0.01,0.06,0.56,2.05,2.1,2.0,0.0158908367156982,0.0037965774536132,0.0141692161560058
instances/Sat_Data/LABS/LABS_n036_goal008.cnf,1.0,0.03,0.01,0.07,0.6,2.07,2.12,2.0,0.0198366641998291,0.0040078163146972,0.0151863098144531
instances/Sat_Data/LABS/LABS_n037_goal003.cnf,1.0,0.04,0.0,2.0,0.68,2.05,2.07,2.0,0.0213832855224609,0.0042579174041748,0.0180423259735107
instances/Sat_Data/LABS/LABS_n037_goal007.cnf,1.0,0.04,0.0,0.08,0.67,2.04,2.08,2.0,0.0192999839782714,0.0043413639068603,0.0155963897705078
instances/Sat_Data/LABS/LABS_n041_goal001.cnf,1.0,0.05,0.01,1.99,0.92,2.07,2.07,2.0,0.03175950050354,0.0054543018341064,0.0250875949859619
instances/Sat_Data/LABS/LABS_n041_goal006.cnf,1.0,0.05,0.01,0.29,0.9,2.08,2.09,2.0,0.0270488262176513,0.0057158470153808,0.0215435028076171
instances/Sat_Data/LABS/LABS_n042_goal009.cnf,1.0,0.05,0.01,0.12,0.96,2.06,2.09,2.0,0.0265624523162841,0.0062794685363769,0.0223281383514404
instances/Sat_Data/LABS/LABS_n043_goal007.cnf,1.0,0.06,0.01,0.13,1.04,2.07,2.1,2.0,0.0332565307617187,0.0066394805908203,0.0315260887145996
instances/Sat_Data/LABS/LABS_n043_goal010.cnf,1.0,0.06,0.01,0.13,1.02,2.07,2.08,2.0,0.0303268432617187,0.0068097114562988,0.0237488746643066
instances/Sat_Data/LABS/LABS_n044_goal006.cnf,1.0,0.07,0.0,0.32,1.09,2.06,2.08,2.0,0.0353693962097168,0.007087230682373,0.0282588005065917
instances/Sat_Data/LABS/LABS_n044_goal008.cnf,1.0,0.07,0.01,0.14,1.11,2.06,2.09,2.0,0.0326220989227294,0.0071985721588134,0.0261933803558349
instances/Sat_Data/LABS/LABS_n044_goal009.cnf,1.0,0.06,0.01,0.14,1.1,2.06,2.09,2.0,0.0330297946929931,0.0071964263916015,0.0257096290588378
instances/Sat_Data/LABS/LABS_n045_goal006.cnf,1.0,0.07,0.01,1.27,1.19,2.08,2.08,2.0,0.0418763160705566,0.007688283920288,0.0313453674316406
instances/Sat_Data/LABS/LABS_n046_goal006.cnf,1.0,0.07,0.01,0.16,1.28,2.06,2.09,2.0,0.0395538806915283,0.0080325603485107,0.0333209037780761
instances/Sat_Data/LABS/LABS_n047_goal001.cnf,1.0,0.08,0.01,2.0,1.38,2.08,2.1,2.0,0.045821189880371,0.0083875656127929,0.0364212989807128
instances/Sat_Data/LABS/LABS_n047_goal006.cnf,1.0,0.08,0.01,0.18,1.36,2.07,2.08,2.0,0.0462644100189209,0.0086734294891357,0.0356209278106689
instances/Sat_Data/LABS/LABS_n049_goal001.cnf,1.0,0.09,0.02,2.0,1.55,2.1,2.1,2.0,0.0544021129608154,0.0094435214996337,0.0449481010437011
instances/Sat_Data/LABS/LABS_n050_goal002.cnf,1.0,0.1,0.01,2.0,1.65,2.1,2.1,2.0,0.060570478439331,0.0115916728973388,0.0502569675445556
instances/Sat_Data/LABS/LABS_n050_goal007.cnf,1.0,0.1,0.01,0.21,1.63,2.1,2.1,2.0,0.0521399974822998,0.0105090141296386,0.0443043708801269
instances/Sat_Data/LABS/LABS_n051_goal004.cnf,1.0,0.1,0.02,2.0,1.74,2.1,2.11,2.0,0.0639245510101318,0.010817527770996,0.0524275302886962
instances/Sat_Data/LABS/LABS_n051_goal007.cnf,1.0,0.1,0.02,0.32,1.73,2.1,2.1,2.01,0.0599939823150634,0.0184183120727539,0.0478436946868896
instances/Sat_Data/LABS/LABS_n051_goal009.cnf,1.0,0.1,0.02,0.24,1.71,2.1,2.1,2.01,0.0535492897033691,0.011134386062622,0.0452525615692138
instances/Sat_Data/LABS/LABS_n053_goal003.cnf,1.0,0.12,0.02,2.0,1.95,2.12,2.11,2.0,0.0761237144470214,0.0119204521179199,0.0628647804260253
instances/Sat_Data/LABS/LABS_n054_goal010.cnf,1.0,0.12,0.02,0.26,2.02,2.1,2.13,2.0,0.0670082569122314,0.0131080150604248,0.0559689998626709
instances/Sat_Data/LABS/LABS_n055_goal010.cnf,1.0,0.13,0.02,0.28,2.14,2.13,2.12,2.01,0.0716638565063476,0.022357702255249,0.0599391460418701
instances/Sat_Data/LABS/LABS_n057_goal001.cnf,1.0,0.15,0.02,2.01,2.43,2.13,2.12,2.0,0.0938527584075927,0.0147855281829833,0.0807793140411377
instances/Sat_Data/LABS/LABS_n061_goal009.cnf,1.0,0.18,0.02,0.4,2.54,2.16,2.16,2.01,0.109182596206665,0.0192716121673584,0.0954339504241943
instances/Sat_Data/LABS/LABS_n062_goal003.cnf,1.0,0.2,0.03,1.99,2.56,2.19,2.16,2.0,0.1420686244964599,0.0194659233093261,0.1115589141845703
instances/Sat_Data/LABS/LABS_n062_goal008.cnf,1.0,0.19,0.03,2.0,2.54,2.17,2.16,2.01,0.1189219951629638,0.0201032161712646,0.1028165817260742
instances/Sat_Data/LABS/LABS_n063_goal001.cnf,1.0,0.21,0.03,1.99,2.55,2.19,2.19,2.01,0.1552159786224365,0.0202751159667968,0.1294243335723877
instances/Sat_Data/LABS/LABS_n063_goal009.cnf,1.0,0.21,0.03,0.45,2.65,2.18,2.18,2.0,0.1467256546020507,0.0213716030120849,0.1123154163360595
instances/Sat_Data/LABS/LABS_n064_goal006.cnf,1.0,0.22,0.04,2.0,2.64,2.2,2.19,2.0,0.1577429771423339,0.0219666957855224,0.1287107467651367
instances/Sat_Data/LABS/LABS_n064_goal010.cnf,1.0,0.21,0.04,0.44,2.62,2.19,2.19,2.0,0.1420505046844482,0.0308797359466552,0.1157064437866211
instances/Sat_Data/LABS/LABS_n065_goal007.cnf,1.0,0.23,0.04,2.0,2.6,2.18,2.21,2.0,0.1534435749053955,0.0236177444458007,0.1362078189849853
instances/Sat_Data/LABS/LABS_n065_goal009.cnf,1.0,0.23,0.03,0.51,2.6,2.19,2.19,2.01,0.15669846534729,0.0237183570861816,0.1400690078735351
instances/Sat_Data/LABS/LABS_n066_goal007.cnf,1.0,0.24,0.03,2.0,2.74,2.21,2.21,2.01,0.1717274188995361,0.0244474411010742,0.1469025611877441
instances/Sat_Data/LABS/LABS_n067_goal001.cnf,1.0,0.25,0.04,2.0,2.71,2.23,2.22,2.02,0.1841681003570556,0.0247941017150878,0.165475845336914
instances/Sat_Data/LABS/LABS_n068_goal002.cnf,1.0,0.27,0.03,1.99,2.84,2.22,2.22,2.01,0.2198524475097656,0.0266726016998291,0.1732087135314941
instances/Sat_Data/LABS/LABS_n068_goal003.cnf,1.0,0.27,0.03,2.0,2.82,2.23,2.21,2.02,0.1912503242492675,0.0261371135711669,0.1715674400329589
instances/Sat_Data/LABS/LABS_n068_goal005.cnf,1.0,0.27,0.03,2.0,2.82,2.22,2.23,2.02,0.1924118995666504,0.034719705581665,0.1785197257995605
instances/Sat_Data/LABS/LABS_n069_goal002.cnf,1.0,0.28,0.03,2.0,2.78,2.24,2.25,2.01,0.2072465419769287,0.0347051620483398,0.189155101776123
instances/Sat_Data/LABS/LABS_n070_goal007.cnf,1.0,0.29,0.04,2.0,2.86,2.28,2.25,2.0,0.2296359539031982,0.0296633243560791,0.1959147453308105
instances/Sat_Data/LABS/LABS_n070_goal009.cnf,1.0,0.29,0.03,2.0,2.85,2.26,2.25,2.01,0.2238476276397705,0.0299463272094726,0.178192138671875
instances/Sat_Data/LABS/LABS_n071_goal005.cnf,1.0,0.3,0.05,2.0,2.78,2.25,2.26,2.0,0.2496130466461181,0.030928611755371,0.20107102394104
instances/Sat_Data/LABS/LABS_n071_goal006.cnf,1.0,0.3,0.04,2.01,2.78,2.27,2.25,2.01,0.2471790313720703,0.0311293601989746,0.1966612339019775
instances/Sat_Data/LABS/LABS_n071_goal008.cnf,1.0,0.3,0.04,1.99,2.78,2.27,2.26,2.0,0.2371351718902588,0.0318632125854492,0.1943781375885009
instances/Sat_Data/LABS/LABS_n072_goal008.cnf,1.0,0.31,0.05,2.0,2.89,2.26,2.26,2.0,0.2274158000946045,0.038215160369873,0.2086191177368164
instances/Sat_Data/LABS/LABS_n073_goal003.cnf,1.0,0.33,0.04,2.0,2.81,2.3,2.29,2.0,0.2621302604675293,0.0389881134033203,0.2392125129699707
instances/Sat_Data/LABS/LABS_n075_goal002.cnf,1.0,0.36,0.04,2.0,3.07,2.31,2.31,2.04,0.3228721618652344,0.0443079471588134,0.2957384586334228
instances/Sat_Data/LABS/LABS_n075_goal006.cnf,1.0,0.35,0.05,2.0,3.05,2.32,2.3,2.0,0.3102970123291015,0.0374674797058105,0.2850379943847656
instances/Sat_Data/LABS/LABS_n076_goal010.cnf,1.0,0.37,0.04,1.28,2.89,2.31,2.3,2.0,0.3044731616973877,0.0443675518035888,0.2790524959564209
instances/Sat_Data/LABS/LABS_n077_goal004.cnf,1.0,0.39,0.05,2.0,3.04,2.33,2.32,2.02,0.3544661998748779,0.0406801700592041,0.326533555984497
instances/Sat_Data/LABS/LABS_n077_goal009.cnf,1.0,0.37,0.06,2.0,3.02,2.33,2.32,2.03,0.3977713584899902,0.0416913032531738,0.3039698600769043
instances/Sat_Data/LABS/LABS_n078_goal007.cnf,1.0,0.39,0.06,2.0,3.15,2.33,2.34,2.0,0.3520877361297607,0.0425126552581787,0.320157527923584
instances/Sat_Data/LABS/LABS_n078_goal010.cnf,1.0,0.39,0.06,1.25,3.14,2.34,2.34,2.02,0.4237093925476074,0.0432722568511962,0.3201067447662353
instances/Sat_Data/LABS/LABS_n023_goal006.cnf,1.0,0.0,0.01,0.02,0.14,2.04,2.23,2.0,0.0076737403869628,0.0025763511657714,0.0066730976104736
instances/Sat_Data/LABS/LABS_n010_goal010.cnf,1.0,0.0,0.0,0.0,0.0,2.13,2.37,2.0,4.744529724121094e-05,6.866455078125e-05,4.649162292480469e-05
instances/Sat_Data/LABS/LABS_n010_goal003.cnf,1.0,0.0,0.0,0.0,0.01,2.16,2.38,2.0,0.0078208446502685,0.0015969276428222,0.0052933692932128
instances/Sat_Data/LABS/LABS_n011_goal002.cnf,1.0,0.0,0.0,0.0,0.01,2.11,2.41,2.0,0.0092473030090332,0.0015115737915039,0.0046937465667724
instances/Sat_Data/LABS/LABS_n018_goal006.cnf,1.0,0.0,0.0,0.01,0.07,2.06,2.27,2.0,0.0069835186004638,0.0024206638336181,0.0065658092498779
instances/Sat_Data/LABS/LABS_n010_goal004.cnf,1.0,0.0,0.0,0.0,0.01,2.17,2.36,2.0,0.0057497024536132,0.0015516281127929,0.0046536922454833
instances/Sat_Data/LABS/LABS_n016_goal002.cnf,1.0,0.0,0.0,0.0,0.05,2.08,2.31,2.0,0.0063748359680175,0.0018432140350341,0.0069549083709716
instances/Sat_Data/LABS/LABS_n011_goal009.cnf,1.0,0.0,0.0,0.0,0.01,2.11,2.36,2.0,6.723403930664062e-05,7.033348083496094e-05,4.911422729492188e-05
instances/Sat_Data/LABS/LABS_n017_goal001.cnf,1.0,0.0,0.0,0.08,0.06,2.07,2.33,2.0,0.0088155269622802,0.0016453266143798,0.0077190399169921
instances/Sat_Data/LABS/LABS_n016_goal008.cnf,1.0,0.0,0.0,0.0,0.04,2.07,2.33,2.0,0.0094318389892578,0.0015406608581542,0.0049664974212646
instances/Sat_Data/LABS/LABS_n022_goal007.cnf,1.0,0.0,0.01,0.01,0.12,2.04,2.24,2.0,0.0082902908325195,0.0020420551300048,0.0066175460815429
instances/Sat_Data/LABS/LABS_n013_goal001.cnf,1.0,0.0,0.0,0.0,0.03,2.11,2.37,2.0,0.0086359977722167,0.0016636848449707,0.0073997974395751
instances/Sat_Data/LABS/LABS_n017_goal005.cnf,1.0,0.0,0.0,0.01,0.06,2.08,2.29,2.0,0.0093939304351806,0.0015223026275634,0.0051417350769042
instances/Sat_Data/LABS/LABS_n018_goal002.cnf,1.0,0.0,0.0,0.05,0.08,2.05,2.29,2.0,0.007542610168457,0.0024905204772949,0.0057911872863769
instances/Sat_Data/LABS/LABS_n013_goal006.cnf,1.0,0.0,0.0,0.0,0.02,2.11,2.34,2.0,0.0064544677734375,0.0026907920837402,0.0069212913513183
instances/Sat_Data/LABS/LABS_n017_goal008.cnf,1.0,0.0,0.0,0.0,0.04,2.07,2.31,2.0,0.0063502788543701,0.002126932144165,0.0079011917114257
instances/Sat_Data/LABS/LABS_n023_goal009.cnf,1.0,0.0,0.01,0.01,0.13,2.05,2.21,2.0,0.0114457607269287,0.0017330646514892,0.0082511901855468
instances/Sat_Data/LABS/LABS_n015_goal001.cnf,1.0,0.0,0.0,0.03,0.04,2.07,2.32,2.0,0.0062346458435058,0.0018212795257568,0.0052123069763183
instances/Sat_Data/LABS/LABS_n020_goal006.cnf,1.0,0.0,0.0,0.01,0.1,2.06,2.23,2.0,0.0097424983978271,0.0018918514251708,0.0076158046722412
instances/Sat_Data/LABS/LABS_n019_goal008.cnf,1.0,0.0,0.0,0.01,0.07,2.05,2.25,2.0,0.0104527473449707,0.0029337406158447,0.0077545642852783
instances/Sat_Data/LABS/LABS_n012_goal010.cnf,1.0,0.0,0.0,0.0,0.01,2.11,2.37,2.0,5.960464477539063e-05,5.030632019042969e-05,4.7206878662109375e-05
instances/Sat_Data/LABS/LABS_n016_goal010.cnf,1.0,0.0,0.0,0.0,0.03,2.07,2.32,2.0,0.0108704566955566,0.0030710697174072,0.0058841705322265
instances/Sat_Data/LABS/LABS_n028_goal008.cnf,1.0,0.01,0.01,0.03,0.26,2.06,2.22,2.0,0.0102989673614501,0.0027039051055908,0.0102934837341308
instances/Sat_Data/LABS/LABS_n029_goal001.cnf,1.0,0.01,0.01,1.99,0.33,2.04,2.17,2.0,0.0123934745788574,0.0025300979614257,0.0130295753479003
instances/Sat_Data/LABS/LABS_n029_goal003.cnf,1.0,0.02,0.0,1.99,0.32,2.05,2.15,2.0,0.0269291400909423,0.0025656223297119,0.0126097202301025
instances/Sat_Data/LABS/LABS_n030_goal002.cnf,1.0,0.02,0.0,2.0,0.37,2.03,2.16,2.0,0.0123794078826904,0.003434419631958,0.0109944343566894
instances/Sat_Data/LABS/LABS_n030_goal010.cnf,1.0,0.02,0.0,0.04,0.32,2.05,2.16,2.0,0.0120019912719726,0.0027861595153808,0.0095226764678955
instances/Sat_Data/LABS/LABS_n031_goal004.cnf,1.0,0.02,0.0,0.19,0.4,2.04,2.14,2.0,0.0141899585723876,0.0026772022247314,0.0150516033172607
instances/Sat_Data/LABS/LABS_n036_goal009.cnf,1.0,0.03,0.01,0.07,0.6,2.04,2.1,2.0,0.0196189880371093,0.0040390491485595,0.0152902603149414
instances/Sat_Data/LABS/LABS_n037_goal004.cnf,1.0,0.04,0.0,2.0,0.67,2.04,2.08,2.0,0.02193284034729,0.0042560100555419,0.0176765918731689
instances/Sat_Data/LABS/LABS_n037_goal005.cnf,1.0,0.04,0.0,0.58,0.67,2.04,2.08,2.0,0.0383861064910888,0.0237190723419189,0.0355701446533203
instances/Sat_Data/LABS/LABS_n037_goal008.cnf,1.0,0.04,0.0,0.08,0.67,2.05,2.1,2.0,0.0199120044708251,0.0043418407440185,0.0158207416534423
instances/Sat_Data/LABS/LABS_n037_goal009.cnf,1.0,0.04,0.0,0.07,0.66,2.04,2.09,2.0,0.0176401138305664,0.0043106079101562,0.0153591632843017
instances/Sat_Data/LABS/LABS_n038_goal007.cnf,1.0,0.04,0.01,0.08,0.71,2.06,2.08,2.0,0.019829511642456,0.0045986175537109,0.0167489051818847
instances/Sat_Data/LABS/LABS_n040_goal004.cnf,1.0,0.05,0.01,1.77,0.84,2.07,2.09,2.0,0.0256996154785156,0.0051891803741455,0.0206665992736816
instances/Sat_Data/LABS/LABS_n043_goal002.cnf,1.0,0.06,0.01,2.0,1.05,2.07,2.1,2.0,0.0342946052551269,0.0078215599060058,0.0282371044158935
instances/Sat_Data/LABS/LABS_n043_goal005.cnf,1.0,0.06,0.01,2.0,1.05,2.07,2.08,2.0,0.0322926044464111,0.0066492557525634,0.0343754291534423
instances/Sat_Data/LABS/LABS_n044_goal005.cnf,1.0,0.07,0.0,2.0,1.13,2.06,2.09,2.0,0.0396831035614013,0.0070822238922119,0.0284011363983154
instances/Sat_Data/LABS/LABS_n045_goal004.cnf,1.0,0.07,0.01,2.0,1.21,2.06,2.1,2.0,0.0410585403442382,0.0075953006744384,0.0321838855743408
instances/Sat_Data/LABS/LABS_n046_goal010.cnf,1.0,0.07,0.01,0.15,1.25,2.08,2.09,2.0,0.0376772880554199,0.0081262588500976,0.0296401977539062
instances/Sat_Data/LABS/LABS_n047_goal003.cnf,1.0,0.08,0.01,2.0,1.37,2.09,2.1,2.0,0.0471296310424804,0.0083591938018798,0.0374495983123779
instances/Sat_Data/LABS/LABS_n047_goal007.cnf,1.0,0.08,0.01,0.18,1.34,2.07,2.1,2.0,0.0428736209869384,0.0087521076202392,0.0335745811462402
instances/Sat_Data/LABS/LABS_n048_goal001.cnf,1.0,0.09,0.01,2.0,1.45,2.08,2.09,2.0,0.0495762825012207,0.0088741779327392,0.0409388542175293
instances/Sat_Data/LABS/LABS_n048_goal003.cnf,1.0,0.09,0.01,2.0,1.46,2.08,2.12,2.0,0.0484287738800048,0.0090820789337158,0.0387814044952392
instances/Sat_Data/LABS/LABS_n048_goal005.cnf,1.0,0.09,0.01,1.99,1.45,2.1,2.09,2.0,0.047844648361206,0.0091757774353027,0.0379292964935302
instances/Sat_Data/LABS/LABS_n048_goal010.cnf,1.0,0.08,0.01,0.18,1.43,2.09,2.09,2.0,0.045285940170288,0.00938081741333,0.0353200435638427
instances/Sat_Data/LABS/LABS_n049_goal002.cnf,1.0,0.09,0.02,1.99,1.55,2.09,2.1,2.0,0.0542340278625488,0.0095787048339843,0.0462398529052734
instances/Sat_Data/LABS/LABS_n050_goal003.cnf,1.0,0.1,0.01,2.0,1.63,2.12,2.09,2.0,0.0585885047912597,0.0125846862792968,0.0488617420196533
instances/Sat_Data/LABS/LABS_n051_goal002.cnf,1.0,0.1,0.02,2.0,1.75,2.1,2.11,2.0,0.0689835548400878,0.0106170177459716,0.0551958084106445
instances/Sat_Data/LABS/LABS_n052_goal005.cnf,1.0,0.11,0.02,2.0,1.83,2.1,2.11,2.0,0.0779688358306884,0.011505126953125,0.0565264225006103
instances/Sat_Data/LABS/LABS_n053_goal005.cnf,1.0,0.12,0.02,2.0,1.96,2.09,2.11,2.0,0.0742127895355224,0.0122592449188232,0.058762788772583
instances/Sat_Data/LABS/LABS_n053_goal007.cnf,1.0,0.12,0.01,0.76,1.94,2.12,2.12,2.0,0.0655562877655029,0.0123736858367919,0.0548861026763916
instances/Sat_Data/LABS/LABS_n055_goal001.cnf,1.0,0.14,0.02,2.0,2.18,2.13,2.13,2.0,0.0901217460632324,0.0132250785827636,0.0706233978271484
instances/Sat_Data/LABS/LABS_n057_goal006.cnf,1.0,0.14,0.03,2.01,2.41,2.13,2.12,2.0,0.0876069068908691,0.0154180526733398,0.0745716094970703
instances/Sat_Data/LABS/LABS_n059_goal002.cnf,1.0,0.17,0.02,2.0,2.46,2.15,2.14,2.0,0.1230099201202392,0.0166099071502685,0.0942530632019043
instances/Sat_Data/LABS/LABS_n059_goal003.cnf,1.0,0.16,0.03,2.0,2.44,2.15,2.15,2.01,0.1156773567199707,0.0167276859283447,0.0924048423767089
instances/Sat_Data/LABS/LABS_n059_goal005.cnf,1.0,0.17,0.02,2.0,2.44,2.14,2.16,2.01,0.1005527973175048,0.016850471496582,0.0898828506469726
instances/Sat_Data/LABS/LABS_n059_goal009.cnf,1.0,0.17,0.02,0.39,2.55,2.15,2.16,2.01,0.0954303741455078,0.0252346992492675,0.0819883346557617
instances/Sat_Data/LABS/LABS_n060_goal004.cnf,1.0,0.18,0.03,2.0,2.45,2.15,2.15,2.02,0.1095268726348877,0.017568826675415,0.0982811450958252
instances/Sat_Data/LABS/LABS_n062_goal010.cnf,1.0,0.2,0.02,0.39,2.51,2.17,2.16,2.0,0.1260881423950195,0.0288453102111816,0.1104490756988525
instances/Sat_Data/LABS/LABS_n063_goal002.cnf,1.0,0.21,0.02,2.0,2.56,2.18,2.19,2.0,0.1419575214385986,0.0205025672912597,0.1281704902648925
