@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE lp NUMERIC
@ATTRIBUTE unit NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1032.cnf,1.0,2.62,0.04,1.77,60.3,2.01,1.73,2.53,2.21,2.3,2.0,63.53,1.04,0.044485330581665
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc900.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3650.cnf,1.0,0.48,0.0,0.04,60.15,2.01,0.12,0.68,2.11,2.38,2.0,62.08,0.37,0.0065057277679443
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3869.cnf,1.0,2.24,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1035.cnf,1.0,2.59,0.04,1.8,60.03,2.01,0.56,2.54,2.2,2.31,2.0,63.37,0.98,0.0442550182342529
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3814.cnf,1.0,2.99,0.04,2.19,60.03,2.01,2.0,2.49,2.19,2.34,2.0,68.32,0.21,0.0505759716033935
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc981.cnf,1.0,2.51,0.03,1.55,60.05,2.01,1.99,2.41,2.19,2.29,2.01,63.36,0.97,0.0394649505615234
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1093.cnf,1.0,0.03,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.7206878662109375e-05
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/xinetd_vc56633.cnf,1.0,2.56,0.03,1.32,60.01,2.01,0.68,2.3,2.18,2.38,2.0,67.34,0.66,0.038466453552246
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3497.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3684.cnf,1.0,1.13,0.01,0.18,60.02,2.01,0.19,2.08,2.13,2.36,2.0,71.95,0.38,0.0120060443878173
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9592.cnf,1.0,1.04,0.0,0.01,9.36,0.22,0.02,0.11,2.14,2.24,2.0,60.36,0.24,0.0051305294036865
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3585.cnf,1.0,0.5,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3582.cnf,1.0,0.48,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1052.cnf,1.0,2.68,0.04,1.96,60.02,2.01,1.69,2.4,2.23,2.32,2.0,63.09,0.97,0.0508944988250732
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3670.cnf,1.0,0.77,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc931.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc887.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3838.cnf,1.0,3.0,0.03,2.19,60.11,2.01,2.0,2.38,2.19,2.34,2.0,68.54,0.23,0.0461652278900146
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1117.cnf,1.0,0.02,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,6.651878356933594e-05
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc136.cnf,1.0,0.0,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,5.626678466796875e-05
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9627.cnf,1.0,1.04,0.01,0.0,9.88,0.22,0.03,0.1,2.18,2.26,2.0,60.3,0.25,0.0049331188201904
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1114.cnf,1.0,0.02,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,6.270408630371094e-05
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1031.cnf,1.0,0.22,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3879.cnf,1.0,0.37,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1042.cnf,1.0,2.61,0.04,1.85,60.16,2.01,1.99,2.48,2.24,2.3,2.0,63.07,0.75,0.0437276363372802
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9426.cnf,1.0,0.89,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5528.cnf,1.0,3.08,0.01,0.1,61.53,2.01,0.2,2.26,2.12,2.21,2.0,21.95,1.14,0.0129687786102294
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3660.cnf,1.0,0.68,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1084.cnf,1.0,4.81,0.04,3.61,61.24,2.02,2.0,2.49,2.27,2.3,2.0,64.65,1.23,0.0776219367980957
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1367.cnf,1.0,6.44,0.07,5.54,61.24,2.01,2.0,2.9,2.32,2.4,2.0,62.66,0.94,0.0940496921539306
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1108.cnf,1.0,0.31,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3858.cnf,1.0,3.02,0.04,2.27,60.11,2.01,2.0,2.41,2.2,2.38,2.0,68.39,0.4,0.05535888671875
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1049.cnf,1.0,0.01,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,5.8650970458984375e-05
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9457.cnf,1.0,0.32,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3844.cnf,1.0,3.04,0.03,2.2,60.03,2.01,2.0,2.38,2.2,2.32,2.0,68.37,0.23,0.0497851371765136
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3855.cnf,1.0,3.09,0.02,2.27,60.05,2.01,2.0,2.44,2.2,2.33,2.0,68.24,0.25,0.0534441471099853
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3493.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3756.cnf,1.0,1.97,0.03,2.56,60.09,2.02,2.0,2.51,2.21,2.33,2.0,65.6,0.21,0.051161766052246
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9436.cnf,1.0,0.08,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3922.cnf,1.0,3.32,0.04,2.26,60.03,2.01,2.01,2.43,2.21,2.34,2.0,68.2,0.19,0.0523328781127929
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3889.cnf,1.0,0.4,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3834.cnf,1.0,3.0,0.04,2.19,60.08,2.01,2.0,2.36,2.2,2.35,2.0,68.74,0.23,0.0465734004974365
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3616.cnf,1.0,0.48,0.0,0.04,60.11,2.01,0.11,0.68,2.12,2.4,2.0,62.03,0.37,0.0081868171691894
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3787.cnf,1.0,0.39,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3875.cnf,1.0,2.28,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3820.cnf,1.0,3.07,0.03,2.17,60.05,2.01,2.0,2.38,2.17,2.32,2.0,68.87,0.21,0.0489082336425781
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1289.cnf,1.0,6.55,0.06,5.96,60.27,2.01,2.0,2.72,2.32,2.37,2.0,62.98,1.69,0.0953786373138427
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1045.cnf,1.0,0.08,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.506111145019531e-05
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc152.cnf,1.0,0.0,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,5.960464477539063e-05
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1056.cnf,1.0,0.07,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,5.3882598876953125e-05
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9456.cnf,1.0,0.32,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3690.cnf,1.0,1.42,0.02,0.78,60.13,2.01,2.0,2.21,2.14,2.34,2.0,96.27,0.11,0.0315532684326171
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9467.cnf,1.0,0.31,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3591.cnf,1.0,0.49,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1079.cnf,1.0,0.36,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1353.cnf,1.0,6.02,0.06,5.98,60.7,2.01,2.01,2.67,2.31,2.38,2.0,62.24,1.47,0.0981733798980712
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3830.cnf,1.0,3.02,0.03,2.21,60.08,2.01,2.0,2.38,2.22,2.34,2.0,68.66,0.23,0.0503146648406982
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3797.cnf,1.0,0.41,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9487.cnf,1.0,1.12,0.0,0.01,9.63,0.22,0.02,0.15,2.17,2.33,2.0,50.49,0.07,0.0055456161499023
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3527.cnf,1.0,0.33,0.0,0.0,0.24,0.05,0.01,0.05,2.24,2.45,2.0,0.25,0.29,0.0065023899078369
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1120.cnf,1.0,0.04,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,0.000101089477539
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1021.cnf,1.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.36,0.32,0.3,0.0,0.0,0.0039606094360351
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9432.cnf,1.0,0.85,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1069.cnf,1.0,0.12,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,0.0001039505004882
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3524.cnf,1.0,0.17,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.673004150390625e-05
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1066.cnf,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.33,0.29,0.01,0.0,0.0039854049682617
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3762.cnf,1.0,0.36,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9477.cnf,1.0,0.33,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3864.cnf,1.0,3.08,0.04,2.27,60.03,2.01,2.0,2.41,2.22,2.34,2.0,68.51,0.41,0.0506069660186767
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3850.cnf,1.0,3.09,0.03,2.27,60.13,2.01,2.0,2.46,2.22,2.36,2.0,68.85,0.47,0.0559802055358886
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1055.cnf,1.0,0.08,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,0.0002281665802001
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5309.cnf,1.0,0.27,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1052.cnf,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.32,0.33,0.0,0.0,0.0039305686950683
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1100.cnf,1.0,4.8,0.06,3.62,61.2,2.01,1.43,2.5,2.26,2.32,2.0,64.65,1.04,0.0774927139282226
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3558.cnf,1.0,0.38,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3503.cnf,1.0,0.02,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1045.cnf,1.0,0.22,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9463.cnf,1.0,1.13,0.0,0.01,9.73,0.22,0.03,0.15,2.14,2.26,2.0,50.59,0.07,0.0068676471710205
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9398.cnf,1.0,0.09,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3881.cnf,1.0,0.41,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3537.cnf,1.0,0.35,0.0,0.01,1.56,0.59,0.03,0.33,2.15,2.47,2.0,60.49,0.46,0.0083827972412109
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1086.cnf,1.0,0.02,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,5.817413330078125e-05
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1031.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc172.cnf,1.0,0.0,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.696846008300781e-05
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1051.cnf,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.32,0.3,0.0,0.0,0.0039632320404052
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9476.cnf,1.0,0.32,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3772.cnf,1.0,0.37,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1062.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1383.cnf,1.0,6.33,0.06,6.25,60.26,2.02,2.0,2.72,2.35,2.35,2.01,62.25,1.37,0.0994956493377685
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc2355.cnf,1.0,0.0,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,6.771087646484375e-05
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1025.cnf,1.0,4.95,0.03,2.76,60.29,2.01,2.0,2.48,2.2,2.31,2.0,65.42,0.45,0.0629031658172607
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1092.cnf,1.0,0.3,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1281.cnf,1.0,6.25,0.05,5.2,60.1,2.01,2.01,2.57,2.28,2.34,2.01,63.01,2.08,0.0901134014129638
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3817.cnf,1.0,3.04,0.03,2.18,60.09,2.01,2.0,2.38,2.23,2.38,2.0,69.09,0.2,0.0467767715454101
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3554.cnf,1.0,0.38,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3513.cnf,1.0,0.35,0.0,0.01,1.36,0.46,0.02,0.34,2.34,2.54,2.0,60.58,0.4,0.0087080001831054
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5316.cnf,1.0,3.43,0.02,0.11,60.01,2.01,0.21,2.33,2.15,2.19,2.0,90.91,2.63,0.0123927593231201
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9473.cnf,1.0,1.27,0.0,0.01,10.29,0.23,0.03,0.17,2.12,2.23,2.0,60.42,0.0,0.0052299499511718
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1270.cnf,1.0,6.23,0.04,4.87,60.26,2.02,2.0,2.69,2.28,2.38,2.01,63.09,0.69,0.0865693092346191
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3868.cnf,1.0,1.18,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3891.cnf,1.0,0.4,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9409.cnf,1.0,0.59,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1001.cnf,1.0,3.58,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1096.cnf,1.0,0.05,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,0.0001189708709716
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1305.cnf,1.0,5.86,0.05,5.98,60.49,2.01,2.01,2.76,2.32,2.36,2.01,62.14,1.97,0.1078684329986572
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1041.cnf,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.32,0.32,0.0,0.0,0.0039496421813964
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1082.cnf,1.0,0.01,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.6253204345703125e-05
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1086.cnf,1.0,2.38,0.04,1.6,60.3,2.01,0.41,2.44,2.21,2.27,2.0,63.41,0.68,0.0416038036346435
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9452.cnf,1.0,0.08,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3708.cnf,1.0,1.77,0.03,0.82,60.02,2.01,2.0,2.25,2.13,2.31,2.0,98.88,0.17,0.0282297134399414
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3632.cnf,1.0,0.48,0.0,0.01,26.48,0.64,0.05,0.3,2.21,2.48,2.0,60.95,0.26,0.0075993537902832
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc835.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3486.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3870.cnf,1.0,2.25,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3782.cnf,1.0,0.35,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1072.cnf,1.0,0.13,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.458427429199219e-05
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1061.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1091.cnf,1.0,2.2,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/xinetd_vc56687.cnf,1.0,0.3,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5322.cnf,1.0,0.25,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3899.cnf,1.0,2.55,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3827.cnf,1.0,3.01,0.03,2.2,60.03,2.01,2.0,2.38,2.18,2.33,2.0,70.21,0.21,0.0551426410675048
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3739.cnf,1.0,1.94,0.04,2.57,60.05,2.01,2.01,2.49,2.21,2.34,2.0,66.26,0.04,0.0566053390502929
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3476.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9429.cnf,1.0,0.59,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3564.cnf,1.0,0.39,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9472.cnf,1.0,0.08,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9483.cnf,1.0,0.07,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3728.cnf,1.0,1.96,0.03,2.56,60.06,2.01,2.01,2.47,2.2,2.36,2.01,65.9,0.19,0.0512847900390625
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1018.cnf,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.32,0.3,0.0,0.0,0.0039732456207275
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1107.cnf,1.0,2.39,0.04,1.56,60.03,2.01,2.0,2.41,2.2,2.29,2.0,65.35,0.95,0.0420367717742919
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3550.cnf,1.0,0.32,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/xinetd_vc56663.cnf,1.0,2.61,0.03,1.35,60.03,2.01,0.98,2.28,2.16,2.33,2.0,62.96,0.79,0.0377454757690429
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1081.cnf,1.0,2.41,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5312.cnf,1.0,3.39,0.02,0.1,60.01,2.01,0.19,2.24,2.17,2.2,2.0,84.22,3.18,0.0129730701446533
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc176.cnf,1.0,0.0,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.410743713378906e-05
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9419.cnf,1.0,0.61,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9408.cnf,1.0,0.09,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9579.cnf,1.0,1.06,0.0,0.0,9.39,0.22,0.01,0.11,2.16,2.28,2.0,60.3,0.24,0.0047888755798339
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1216.cnf,1.0,4.63,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc973.cnf,1.0,4.86,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3806.cnf,1.0,0.35,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1096.cnf,1.0,2.48,0.02,1.61,60.24,2.01,0.62,2.4,2.17,2.27,2.0,63.69,0.67,0.0379958152770996
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3803.cnf,1.0,0.35,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3496.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3704.cnf,1.0,1.4,0.01,0.19,60.01,2.01,0.16,2.11,2.13,2.28,2.0,47.14,0.38,0.0150206089019775
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3963.cnf,1.0,0.42,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9405.cnf,1.0,0.08,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1052.cnf,1.0,4.99,0.04,3.92,60.04,2.01,2.01,2.57,2.27,2.39,2.0,63.83,1.03,0.0825433731079101
