@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre.featuretime NUMERIC
@ATTRIBUTE vars.clauses.ratio NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.mean NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.coeff.variation NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.min NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.max NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.entropy NUMERIC
@ATTRIBUTE VCG.CLAUSE.mean NUMERIC
@ATTRIBUTE VCG.CLAUSE.coeff.variation NUMERIC
@ATTRIBUTE VCG.CLAUSE.min NUMERIC
@ATTRIBUTE VCG.CLAUSE.max NUMERIC
@ATTRIBUTE VCG.CLAUSE.entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY. NUMERIC
@ATTRIBUTE TRINARY. NUMERIC
@ATTRIBUTE Basic.featuretime NUMERIC
@ATTRIBUTE VCG.VAR.mean NUMERIC
@ATTRIBUTE VCG.VAR.coeff.variation NUMERIC
@ATTRIBUTE VCG.VAR.min NUMERIC
@ATTRIBUTE VCG.VAR.max NUMERIC
@ATTRIBUTE VCG.VAR.entropy NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.mean NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.stdev NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.min NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.max NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.entropy NUMERIC
@ATTRIBUTE HORNY.VAR.mean NUMERIC
@ATTRIBUTE HORNY.VAR.coeff.variation NUMERIC
@ATTRIBUTE HORNY.VAR.min NUMERIC
@ATTRIBUTE HORNY.VAR.max NUMERIC
@ATTRIBUTE HORNY.VAR.entropy NUMERIC
@ATTRIBUTE horn.clauses.fraction NUMERIC
@ATTRIBUTE VG.mean NUMERIC
@ATTRIBUTE VG.coeff.variation NUMERIC
@ATTRIBUTE VG.min NUMERIC
@ATTRIBUTE VG.max NUMERIC
@ATTRIBUTE KLB.featuretime NUMERIC
@ATTRIBUTE CG.mean NUMERIC
@ATTRIBUTE CG.coeff.variation NUMERIC
@ATTRIBUTE CG.min NUMERIC
@ATTRIBUTE CG.max NUMERIC
@ATTRIBUTE CG.entropy NUMERIC
@ATTRIBUTE cluster.coeff.mean NUMERIC
@ATTRIBUTE cluster.coeff.coeff.variation NUMERIC
@ATTRIBUTE cluster.coeff.min NUMERIC
@ATTRIBUTE cluster.coeff.max NUMERIC
@ATTRIBUTE cluster.coeff.entropy NUMERIC
@ATTRIBUTE CG.featuretime NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
sat/exams0.04_2017_9.cnf.bz2,1.0,434572.0,1056905.0,186541.0,780947.0,1.329632628,0.353363288,88.8,0.238865121,0.468579401,0.88171393,0.0,1.0,1.628535298,1.9235e-05,3.317402743,1.0722e-05,0.009043588,1.343583955,0.0,0.523210922,0.759915846,0.63,1.9235e-05,1.915703644,2.561e-06,0.001193423,2.732015951,0.326574858,0.252616424,0.0,1.0,3.205745385,7.668e-06,2.091701099,0.0,0.000512199,2.033647432,0.63518523,0.000153687,2.644972294,5.122e-06,0.005585526,359.16,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.22,176959110000000.0,1.3869506e+17,5.525366e+17,2.1743325e+17,71935960.0,1679437500000.0,2.1169413e+17,6.405147e+17,1457113.8,188587740.0,4.296805e+16,1300040300000000.0,6.1387126e+16,906717000000000.0,6.7201597e+16,3.4290899e+16,2.3596452e+17,232046200.0,925496500000000.0,3.1436883e+17,-0.00012012723,1.1994993e+17,3.646159e+17,5713336.0,1214641200.0,2.3610136e+17,2.3513774e+17,826351700000.0,230026950000.0,1867431800000.0,1929847000000000.0,2311165400000000.0,1387383200000000.0,2117493.2,4.1983663e+17,6390406700000000.0,9.70528e+16,5.523895e+17,9.531434e+16,7.572434e+16,4.008681e+17,2.046641e+17,398253600000000.0,12763868000.0,392138100000.0,3.3170988e+17,980899460000000.0,1177885800000000.0
sat/factoring29986577x29986577.cnf.bz2,1.0,2009.0,10745.0,1933.0,10318.0,0.039317124,0.041383989,0.08,0.187342508,0.365057828,0.487411657,0.0,1.0,1.057800795,0.001694686,0.227824982,0.001034661,0.012415934,0.999348606,0.0,0.137914324,0.590133747,0.01,0.001694686,0.343468426,0.000581508,0.005136654,1.812998406,0.027376525,0.03819017,0.0,0.272727273,1.058282985,0.000947119,0.669323874,0.000387672,0.0048459,1.301832983,0.587904633,0.000778753,1.275187637,0.000290754,0.007171933,0.04,0.002443296,0.488636901,0.000581508,0.058247722,2.79425939,0.317494591,0.394591503,0.003327787,0.610294118,2.749807377,0.81,7.74397,864.4252,3801.422,2550.602,0.019797364,14.945687,16023.017,4225.857,0.0140743125,5.1414127,1820.0083,12583.582,6179.829,8999.459,377.53394,1934.063,1887.6321,0.015493452,11596.138,2093.1768,-0.025919247,1939.4636,2576.7383,-0.0129254935,-0.004313323,1763.027,1626.669,397.44797,664.2064,82.66269,22716.938,22764.773,17294.133,0.010391612,2940.8743,23615.79,788.55225,3776.3208,15604.706,774.7116,6967.264,1262.3839,2995.474,26.798635,0.57869107,2245.0176,11339.717,10278.265
sat/factoring39916801x54018521.cnf.bz2,1.0,2160.0,11588.0,2079.0,11142.0,0.038961039,0.04002872,0.09,0.186591276,0.365493927,0.483556735,0.0,1.0,1.053779821,0.001578296,0.227602799,0.000962001,0.012025012,0.997715862,0.0,0.136331,0.586160474,0.02,0.001578296,0.349961609,0.000807754,0.005026028,1.764963951,0.027989342,0.037331248,0.0,0.272727273,1.048040976,0.000882525,0.686764108,0.000359002,0.004846527,1.275241213,0.588134985,0.000725257,1.305716313,0.000359002,0.007000539,0.05,0.002292383,0.506650546,0.000718004,0.058696823,2.818663642,0.31748109,0.398902951,0.003170157,0.561403509,2.716970121,0.89,0.7529966,124.26001,679.6152,228.27467,0.026077176,12.18998,2542.264,723.0957,0.03214505,1.1939744,219.76436,2124.6204,1121.1456,1557.2302,38.461212,442.20197,397.4942,0.01559143,2092.6328,350.21027,-0.027451128,437.5116,416.02066,-0.014185131,5.2247357,327.8911,284.59424,148.10873,165.30652,65.42127,4256.2407,3789.3381,3232.8193,0.008702371,527.16003,4264.2803,187.19893,686.47974,2748.6125,121.085686,1102.9114,193.8094,427.1331,29.394344,-0.014209788,393.65268,2111.5151,1659.1548
sat/factoring54018521x562448657.cnf.bz2,1.0,2878.0,15516.0,2711.0,14665.0,0.061600885,0.058029322,0.12,0.184861916,0.367305376,0.478055825,0.0,1.0,1.050472903,0.001214207,0.228437567,0.000737735,0.01069716,0.9992204,0.0,0.134674395,0.577429253,0.01,0.001214207,0.388393905,0.000613706,0.004364132,1.706108374,0.027383203,0.03778877,0.0,0.333333333,1.012317757,0.000680563,0.750266285,0.000272758,0.004227753,1.217658338,0.589635186,0.000558697,1.42355081,0.000272758,0.006137061,0.08,0.001828131,0.577265862,0.000477327,0.060211388,2.868460655,0.314921942,0.412151191,0.002341872,0.561403509,2.635094789,1.35,244.11617,2810.3013,13365.245,9497.859,0.016588598,166.18803,46212.97,14533.635,0.005038478,7.888412,5984.4565,34830.895,16593.494,24422.334,1222.0641,5154.691,6147.171,0.01583425,30781.752,7196.261,-0.026006304,5615.251,8494.812,-0.012833041,20.871609,6072.124,5405.643,835.71643,1490.0419,120.24478,60048.06,62085.01,45522.496,0.0106455805,9992.927,64092.406,2644.1453,12641.881,42761.758,2357.458,21374.277,4502.032,8670.57,27.211626,16.623495,7531.1455,30291.846,28667.658
sat/factoring87654321x12345678.cnf.bz2,1.0,2361.0,12641.0,2232.0,12012.0,0.057795699,0.052364302,0.1,0.185814186,0.367052392,0.489055371,0.0,1.0,1.06385719,0.001468663,0.228430657,0.000896057,0.011648746,1.002467405,0.0,0.137362637,0.588744589,0.0,0.001468663,0.367393824,0.000666001,0.004828505,1.752727921,0.027813315,0.039381374,0.0,0.333333333,1.035141576,0.000824668,0.710245552,0.000333,0.004662005,1.216077415,0.590825841,0.00068189,1.351082572,0.00041625,0.006826507,0.06,0.002164863,0.529707788,0.000582751,0.059107559,2.877521624,0.313948843,0.407696293,0.002824825,0.59047619,2.697153005,1.05,76.78391,1618.6222,7123.119,4815.7114,0.020030044,20.561024,25719.475,7847.532,0.00676382,5.488459,3131.965,19607.469,9538.799,13935.212,695.9057,2972.2158,3397.2107,0.015876785,17770.756,3922.897,-0.025887148,3181.8364,4766.131,-0.012738312,16.429596,3225.7283,2977.2505,541.91455,931.4888,122.088524,34770.98,35389.195,26416.533,0.010687443,5383.761,36463.18,1406.6737,6933.59,24389.88,1363.723,11779.814,2405.0356,4818.6255,27.146893,10.143234,4121.799,17400.266,16138.425
sat/factoring94418953x321534781.cnf.bz2,1.0,2703.0,14537.0,2582.0,13897.0,0.046862897,0.046053105,0.12,0.185795495,0.366851359,0.482126639,0.0,1.0,1.058043016,0.00127253,0.22821722,0.000774593,0.010844307,1.000878509,0.0,0.135352954,0.583003526,0.01,0.00127253,0.38075676,0.000647622,0.004533353,1.759276699,0.027009598,0.037793023,0.0,0.333333333,1.022469552,0.000712696,0.734331528,0.000287832,0.004317479,1.250714097,0.589119954,0.000585195,1.393885359,0.000287832,0.006332302,0.07,0.001899189,0.560505116,0.000431748,0.058933583,2.842754773,0.315384092,0.40696278,0.002531344,0.561403509,2.71419578,1.23,224.6325,2284.9885,10274.167,7421.972,0.01838841,37.860767,36846.39,11067.384,0.0054277987,6.5975766,4706.4336,27884.855,13312.042,19671.168,1013.2165,4194.0894,4839.7295,0.01582004,24884.533,5424.236,-0.026181618,4182.2075,6681.1943,-0.0129710995,-0.0042277765,4601.69,4241.163,691.80945,1224.4253,169.9376,48602.598,50214.945,36872.098,0.010636153,7573.7847,51482.227,1945.6532,9737.889,34470.91,1873.5618,16768.139,3345.3633,7014.0605,27.91515,9.958363,5855.8564,24408.715,23045.658
sat/filter_iir_true-unreach-call.c.cnf.bz2,1.0,495025.0,2356343.0,388845.0,2240784.0,0.273065103,0.05157079,39.16,0.173530782,0.328250952,0.685808964,0.0,1.0,1.134273446,8.339e-06,0.783495181,5.143e-06,0.000349754,0.9891617,0.0,0.140062139,0.728183082,1.61,8.339e-06,2.769747735,3.124e-06,0.001356668,2.33463344,0.059401047,0.108037849,0.0,0.947826087,1.293093132,3.906e-06,2.593333662,4.46e-07,0.000756878,2.004314254,0.514922456,1.6388e-05,1.240001005,2.231e-06,0.001063913,1531.93,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.61,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/filter1_true-unreach-call.c.cnf.bz2,1.0,480551.0,2365025.0,373388.0,2227502.0,0.287001725,0.061738665,38.17,0.167626337,0.339086337,0.653335983,0.0,1.0,1.114213205,8.755e-06,0.728894853,5.356e-06,0.000366911,0.969592987,0.0,0.12064905,0.729997549,1.62,8.755e-06,2.35044478,3.143e-06,0.000381144,2.320332986,0.051138028,0.108270788,0.0,0.946902655,1.167294455,4.124e-06,2.115103219,4.49e-07,0.000125701,2.052881662,0.511294266,1.4137e-05,1.311427474,2.245e-06,0.000167452,1411.25,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.61,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/frb35-17-5_ext.cnf.bz2,1.0,175.0,14577.0,175.0,14577.0,0.0,0.0,0.19,0.012005214,0.325160805,0.699587817,0.0,1.0,2.131744639,0.051472868,0.098682554,0.011428571,0.057142857,0.890367842,0.0,0.009604171,0.009604171,0.01,0.051472868,0.213426527,0.022089593,0.076490362,4.970627329,0.234950975,0.318555392,0.008183306,0.889434889,2.608292128,0.000109762,0.75,6.8601e-05,0.000274405,0.500402424,0.009604171,0.0056253,0.189599552,0.003018454,0.007477533,0.04,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/frb35-17-5-mgd_ext.cnf.bz2,1.0,175.0,12334.0,175.0,12334.0,0.0,0.0,0.19,0.014188422,0.33490931,0.715224631,0.0,1.0,2.302685766,0.049612917,0.144396559,0.011428571,0.057142857,1.197076465,0.0,0.017269337,0.018647641,0.01,0.049612917,0.202018165,0.023674396,0.074266256,4.891410508,0.231930001,0.31396788,0.0,0.888020833,2.762403243,0.000409553,0.940578038,8.1077e-05,0.001702611,1.944064021,0.024647316,0.006643656,0.189573433,0.003567375,0.00883736,0.03,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/full-ax-xa.rules.7-7.cnf.bz2,1.0,110789.0,719376.0,95614.0,689357.0,0.158711067,0.043546377,6.21,0.138700267,0.295041254,0.880756655,0.0,1.0,0.935780098,2.7744e-05,0.202546762,2.0917e-05,9.4128e-05,0.740660662,0.0,0.369339834,0.985490827,0.47,2.7744e-05,3.206117069,8.704e-06,0.001298311,2.240119439,0.147860111,0.127131718,0.0,0.777777778,2.39366829,1.7632e-05,3.173804295,4.352e-06,0.000777536,1.951549999,0.685057234,2.9594e-05,3.325360471,7.253e-06,0.001553622,93.03,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/full-by-za.rules.5-7.cnf.bz2,1.0,41895.0,272692.0,35819.0,259000.0,0.169630643,0.052864865,2.25,0.138297297,0.296428093,0.876215387,0.0,1.0,0.934209243,7.4138e-05,0.202815969,5.5836e-05,0.000195427,0.73924217,0.0,0.366428571,0.985602317,0.17,7.4138e-05,2.692063144,2.3166e-05,0.002559846,2.369832976,0.151360695,0.135499689,0.0,0.764705882,2.505823994,4.697e-05,2.667345214,1.1583e-05,0.00157529,2.096535314,0.682953668,7.903e-05,2.770319548,1.9305e-05,0.00288417,13.19,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.08,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/full-cy-caa.rules.7-7.cnf.bz2,1.0,105644.0,685419.0,91920.0,662297.0,0.149303742,0.03491183,5.74,0.138789697,0.293356452,0.8735522,0.0,1.0,0.927660661,2.8919e-05,0.201994399,2.1758e-05,9.7911e-05,0.738233229,0.0,0.364093451,0.985474795,0.46,2.8919e-05,3.188853843,9.059e-06,0.001355887,2.218979246,0.147728379,0.128041136,0.0,0.777777778,2.374310662,1.8309e-05,3.155679925,4.53e-06,0.000810814,1.942723331,0.68234795,3.0831e-05,3.2997613,7.549e-06,0.001618609,86.0,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/gto_p50c291.cnf.bz2,1.0,607.0,3813.0,205.0,1166.0,1.96097561,2.270154374,0.04,0.175814751,0.953686722,0.166259527,0.0,1.0,0.579492724,0.014412417,0.999517579,0.009756098,0.112195122,0.719533084,0.0,0.869639794,0.882504288,0.0,0.014412417,0.226124632,0.008576329,0.027444254,2.521753543,0.283611406,0.148938874,0.0,0.555555556,3.234116452,0.008484291,0.258406168,0.001715266,0.013722127,2.324263148,0.869639794,0.027561394,0.338411383,0.008576329,0.054888508,0.0,0.015927259,1.432571912,0.003430532,0.170668954,3.19257299,0.21071079,0.490965386,0.012093309,0.4,2.992662539,0.16,2414.089,654035.94,2810031.5,1066204.9,55.853405,7221.303,1244706.8,3176398.0,-0.007754195,25.452196,179336.86,137963.12,281707.03,81864.79,290391.88,148264.3,1269066.9,-0.0027928485,108757.73,1584707.0,-0.005534935,683852.0,1899170.6,-0.0069280276,-0.0053210543,1252961.4,1184556.1,4800.84,995.4143,9726.139,193392.95,194946.83,156540.89,-0.0039195656,2142861.0,236402.02,532652.56,2750298.2,630837.3,510480.28,2162533.2,987913.4,26377.658,-0.006792895,6503.48,1652439.6,104574.97,102106.03
sat/gto_p50c307.cnf.bz2,1.0,613.0,4036.0,217.0,1287.0,1.824884793,2.135975136,0.05,0.168609169,0.952139289,0.161076806,0.0,1.0,0.660543864,0.01402182,1.068145952,0.00921659,0.115207373,0.801467638,0.0,0.857808858,0.877233877,0.0,0.01402182,0.216929301,0.008547009,0.023310023,2.6651152,0.261418606,0.14181163,0.0,0.619047619,3.478392704,0.007959782,0.293824678,0.001554002,0.014763015,2.496930949,0.861693862,0.027391963,0.393696976,0.009324009,0.063714064,0.0,0.016195667,1.461355281,0.003108003,0.188811189,3.367599337,0.200544397,0.46473504,0.011333738,0.4,3.205090767,0.2,14076.95,4157812.8,17445728.0,6625801.0,-0.0037010224,6262.8857,7087710.0,19694444.0,-0.0042515295,-0.0046365974,1169650.2,371825.47,1737096.2,231621.12,1916491.8,940966.25,7573758.0,9.2960865e-05,296401.78,9821577.0,-0.0059640477,4179659.0,11725155.0,-0.005152907,13.80702,7496151.5,7388780.0,4631.8643,1.7455016,30709.258,526518.1,567952.2,424466.12,-0.00037198496,13157861.0,614910.94,3237655.0,17113926.0,3402369.8,2998068.5,13160252.0,6152809.0,88246.31,15.638209,1884.1913,10235784.0,284308.06,288924.6
sat/gto_p50c311.cnf.bz2,1.0,623.0,4137.0,223.0,1321.0,1.793721973,2.131718395,0.05,0.168811506,0.950692991,0.157458382,0.0,1.0,0.728847792,0.014196339,1.096186973,0.00896861,0.116591928,0.854998434,0.0,0.844057532,0.869038607,0.0,0.014196339,0.281290145,0.007570023,0.028009084,2.820750435,0.231068901,0.12355238,0.0,0.5,3.270284877,0.007570023,0.28521096,0.002271007,0.015140045,2.416016106,0.844057532,0.025839916,0.343128927,0.009084027,0.054504164,0.0,0.017730242,1.415088763,0.003028009,0.185465556,3.463247551,0.185877627,0.475109849,0.008893313,0.425,3.102294776,0.27,541114.75,79132056.0,327959070.0,127318570.0,-0.0037479328,331790.88,133685950.0,375266340.0,-0.003485306,-0.0048088417,24787270.0,7633581.5,36817184.0,4676085.5,36213212.0,17756158.0,140722660.0,-0.0011537968,5661854.5,185622260.0,-0.004628141,76556290.0,216924640.0,-0.005487475,4960.702,141136370.0,138192580.0,3373.3875,20.829288,93637.54,10308696.0,12002143.0,7802537.5,-0.0010730047,248366660.0,13181164.0,59760652.0,322792540.0,63264870.0,50838216.0,242937310.0,119442780.0,2039800.0,33.436024,78438.625,192577570.0,5756511.5,6074001.0
sat/gto_p50c312.cnf.bz2,1.0,643.0,4325.0,232.0,1396.0,1.771551724,2.098137536,0.05,0.166189112,0.958839255,0.144391941,0.0,1.0,0.65554339,0.013045277,1.054250682,0.00862069,0.094827586,0.757076696,0.0,0.86747851,0.878223496,0.0,0.013045277,0.23181242,0.006446991,0.022922636,2.73841781,0.275026683,0.17525259,0.0,0.666666667,3.595310017,0.007478263,0.251329467,0.001432665,0.011461318,2.339119175,0.86747851,0.023225225,0.335519875,0.007879656,0.047277937,0.0,0.014975247,1.476418889,0.002148997,0.136103152,3.500431596,0.211764495,0.532421535,0.012573443,0.545454545,3.276184814,0.23,22514.025,12343028.0,50765904.0,19505780.0,-0.004067005,2908.6624,19773526.0,57817070.0,-0.0041636704,1563.723,3481855.5,444760.53,5152156.0,306972.22,5717393.0,2952324.5,22132784.0,0.00017604466,352855.1,28552404.0,-0.007983419,11711267.0,34054724.0,-0.006950379,0.71114033,22111160.0,21719920.0,13148.211,8.45622,24369.574,664836.06,738846.94,515185.6,-0.00014345616,38469616.0,753061.44,9218632.0,50004150.0,9358685.0,8324899.5,37852716.0,18156818.0,117886.414,-0.0068146945,2783.3127,29938540.0,340055.44,384433.72
sat/gto_p50c314_1.cnf.bz2,1.0,639.0,4339.0,229.0,1364.0,1.790393013,2.181085044,0.05,0.167888563,0.964620175,0.129843869,0.0,1.0,0.53128717,0.01234809,1.028388396,0.008733624,0.109170306,0.674846485,0.0,0.880498534,0.887829912,0.01,0.01234809,0.20471013,0.00659824,0.021994135,2.575128563,0.317040819,0.151081954,0.0,0.652173913,3.399202483,0.007689944,0.262435359,0.003665689,0.013929619,2.396429906,0.880498534,0.022762489,0.400329574,0.009530792,0.054252199,0.0,0.012349395,1.633405436,0.002932551,0.169354839,3.041251141,0.222293082,0.458719339,0.010785192,0.4,2.948459393,0.17,10009.691,10531664.0,43395824.0,16685060.0,-0.005369416,6888.165,16659469.0,49481916.0,-0.004416588,626.23364,2918183.2,180912.17,4349085.5,117309.086,4842021.5,2465536.2,18932934.0,-0.0017898327,134578.31,24433004.0,-0.010310043,10012995.0,29121436.0,-0.009002055,0.007339645,18908874.0,18535432.0,7742.5933,-0.006002489,40950.824,252769.0,271234.66,198987.25,109.79433,32911866.0,303693.4,7898830.5,42740744.0,7763716.5,7132151.5,32243748.0,15555979.0,41530.07,-0.00838446,4471.8945,25602572.0,132334.0,143617.97
sat/gto_p50c314.cnf.bz2,1.0,635.0,4319.0,230.0,1390.0,1.760869565,2.107194245,0.06,0.165467626,0.970523901,0.12164682,0.0,1.0,0.457753421,0.012283391,1.063088977,0.008695652,0.139130435,0.645382393,0.0,0.891366906,0.895683453,0.0,0.012283391,0.216051551,0.00647482,0.022302158,2.620031879,0.325652993,0.147357625,0.0,0.6,3.390834963,0.007751017,0.286161945,0.002158273,0.015107914,2.50796311,0.891366906,0.025035971,0.407410236,0.007194245,0.056115108,0.0,0.012345117,1.71430635,0.002877698,0.223741007,3.053511562,0.234522388,0.436536648,0.00902795,0.5,3.018098621,0.18,5419.867,3016915.5,12581072.0,4798007.0,-0.008314994,366.56882,4904442.5,14229749.0,-0.008172768,-0.008529418,787907.94,99464.945,1202775.5,70218.836,1395343.0,722886.25,5544365.5,-0.005264438,79684.9,7053693.0,-0.0067008734,2938264.5,8491773.0,-0.010284136,-0.0071657994,5507554.5,5383148.0,2803.9521,-0.006870872,9842.029,150412.98,166960.78,115897.59,11.862672,9527462.0,174114.12,2317116.5,12349208.0,2327297.0,2195828.0,9453814.0,4422654.0,25818.082,-0.00752582,154.60536,7415675.0,77868.86,88320.1
sat/gto_p50c345_1.cnf.bz2,1.0,605.0,3664.0,187.0,1099.0,2.235294118,2.333939945,0.04,0.170154686,0.935418746,0.189544798,0.0,1.0,0.806348796,0.01745875,1.152006704,0.010695187,0.13368984,0.93551526,0.0,0.826205641,0.858962693,0.0,0.01745875,0.299770639,0.008189263,0.030937216,2.998754568,0.248193714,0.143309742,0.0,0.7,3.528561712,0.008865619,0.323487708,0.001819836,0.017288444,2.528860341,0.828025478,0.031219436,0.45294251,0.009099181,0.072793449,0.0,0.022457342,1.410346916,0.002729754,0.208371247,3.67249126,0.19215012,0.536482174,0.01098745,0.53030303,3.297929014,0.26,347947.53,70517704.0,289752000.0,112083320.0,-0.00475531,34818.72,115365736.0,330835780.0,-0.004340214,-0.0053819898,20849294.0,4439576.5,31260300.0,2949792.2,32476272.0,16322776.0,124960880.0,-0.00056451664,3399200.5,163654160.0,-0.006121026,67373336.0,193178300.0,-0.0057557374,6144.788,124985790.0,122840504.0,10819.384,555.42816,36059.7,6540371.5,7605793.0,4912020.0,-0.0016114572,219248450.0,7499915.5,52513436.0,285463230.0,54738428.0,46094644.0,214749580.0,104663970.0,1295440.2,2038.6671,8952.903,170351440.0,3384069.8,3815649.5
