@RELATION SAT11-RANDOM-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
SAT11/random/large/unif-k5-r20-v2000-c40000-S971556279-001-UNKNOWN.cnf,1.0,0.04,2.0,2.0,2.01,60.01,0.1,0.76,2.22,0.01,2.14,0.0017070770263671
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S2058622508-076.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.05,0.05,0.0,0.02,2.51,0.0,2.21,0.0014393329620361
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S82160031-050.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.03,13.39,0.0,0.06,2.16,0.0,2.12,0.0022811889648437
SAT11/random/large/unif-k5-r20-v2000-c40000-S1143439968-082-UNKNOWN.cnf,1.0,0.03,1.99,2.0,2.01,60.01,0.1,0.79,2.18,0.01,2.11,0.0016427040100097
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S840292785-048-UNKNOWN.cnf,1.0,1.09,1.99,2.0,2.01,1.87,0.32,1.13,2.25,0.02,2.09,0.003885269165039
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S785747282-100.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.03,0.03,0.0,0.01,2.57,0.0,2.27,0.0023627281188964
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.11,0.06,0.0,0.03,2.46,0.0,2.22,0.0014801025390625
SAT11/random/large/unif-k7-r85-v250-c21250-S981492757-074-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.44,60.07,0.06,1.24,2.07,0.0,2.07,0.0020718574523925
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S812011128-009.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.1,0.05,0.0,0.03,2.49,0.0,2.22,0.0018112659454345
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1059781282-048.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,7.25,0.0,0.03,2.19,0.0,2.11,0.0024375915527343
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1230934123-063.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.47,0.0,2.21,0.0015318393707275
SAT11/random/large/unif-k7-r85-v250-c21250-S655589261-059-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.46,60.05,0.06,1.14,2.09,0.01,2.04,0.0020582675933837
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1677156340-036.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.07,0.05,0.0,0.02,2.5,0.0,2.22,0.002387523651123
SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1.0,0.01,1.99,2.0,1.28,60.01,0.04,0.36,2.19,0.01,2.08,0.0014741420745849
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S295912653-089.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.01,5.37,0.0,0.02,2.16,0.0,1.67,0.0019757747650146
SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1.0,0.03,1.99,2.0,2.01,60.01,0.07,0.56,2.21,0.0,2.11,0.0017366409301757
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S761041117-050.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.02,0.03,0.0,0.01,2.46,0.0,2.24,0.0016257762908935
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1295196126-061.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,0.02,0.0,0.01,2.46,0.0,2.28,0.0014410018920898
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S313385224-076-UNKNOWN.cnf,1.0,1.09,2.0,2.01,2.01,1.83,0.32,1.11,2.22,0.01,2.1,0.0036640167236328
SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1.0,0.04,1.99,2.0,2.01,60.02,0.1,0.78,2.24,0.01,2.12,0.0018932819366455
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.06,0.04,0.0,0.02,2.48,0.0,2.23,0.0016419887542724
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.01,7.25,0.0,0.04,2.17,0.0,2.15,0.0014102458953857
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.48,0.0,2.25,0.0015168190002441
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S900569154-026.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.48,0.0,2.24,0.0015158653259277
SAT11/random/medium/unif-k7-r89-v60-c5340-S1720200795-004.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,60.07,0.01,0.24,2.06,0.0,2.06,0.0024693012237548
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1.0,4.26,2.0,2.16,2.02,3.92,0.73,2.52,2.21,0.04,2.16,0.0071527957916259
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1440346932-010.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.02,2.49,0.0,2.26,0.0021946430206298
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S797651048-056.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,0.02,0.0,0.01,2.51,0.0,2.25,0.0014970302581787
SAT11/random/large/unif-k5-r20-v1500-c30000-S877088425-001-UNKNOWN.cnf,1.0,0.02,1.98,2.0,2.01,60.01,0.08,0.56,2.19,0.0,2.09,0.0015866756439208
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1565617179-002.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.09,0.06,0.0,0.03,2.46,0.0,2.24,0.0016117095947265
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.05,0.04,0.0,0.02,2.54,0.0,2.24,0.0018444061279296
SAT11/random/large/unif-k7-r85-v250-c21250-S977260632-016-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.45,60.26,0.07,1.16,2.09,0.0,2.05,0.0021090507507324
SAT11/random/medium/unif-k7-r89-v90-c8010-S1458811765-091.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.05,60.07,0.01,0.36,2.09,0.0,2.06,0.0021088123321533
SAT11/random/medium/unif-k7-r89-v90-c8010-S423984545-074.UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.05,60.22,0.01,0.36,2.07,0.0,2.04,0.0023410320281982
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.05,0.05,0.0,0.02,2.51,0.0,2.23,0.0014739036560058
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.01,7.35,0.0,0.04,2.16,0.0,2.13,0.0015726089477539
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S436871389-051.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.02,9.14,0.0,0.04,2.17,0.0,2.16,0.0016324520111083
SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1.0,0.01,2.0,2.0,0.04,60.1,0.01,0.33,2.06,0.0,2.06,0.0019683837890625
SAT11/random/medium/unif-k7-r89-v60-c5340-S1583005701-053.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,60.03,0.01,0.25,2.06,0.0,2.07,0.0018541812896728
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1836400953-011.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,11.44,0.0,0.05,2.18,0.0,2.1,0.0014166831970214
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S525505471-054-UNKNOWN.cnf,1.0,1.09,1.99,2.02,2.01,1.91,0.33,1.12,2.23,0.01,2.1,0.0038261413574218
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S677627694-051-UNKNOWN.cnf,1.0,0.27,2.0,2.0,2.01,0.84,0.14,0.47,2.43,0.01,2.08,0.0021197795867919
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.49,0.0,2.26,0.0016176700592041
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1116496771-020.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,11.48,0.0,0.05,2.17,0.0,2.15,0.0024280548095703
SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,60.17,0.0,0.24,2.05,0.0,2.06,0.0018644332885742
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1.0,6.59,2.0,2.19,2.01,4.97,0.94,2.73,2.23,0.05,2.19,0.0087561607360839
SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1.0,0.01,1.99,2.0,0.02,60.04,0.0,0.24,2.08,0.0,2.05,0.0018055438995361
SAT11/random/large/unif-k7-r85-v200-c17000-S72668411-025-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.26,60.26,0.04,0.91,2.07,0.01,2.07,0.0020375251770019
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1091905403-047-UNKNOWN.cnf,1.0,0.28,2.0,2.01,2.01,0.85,0.14,0.44,2.41,0.0,2.08,0.002281904220581
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1508981094-051.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,5.22,0.0,0.03,2.17,0.0,1.68,0.0013926029205322
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1781430408-009-UNKNOWN.cnf,1.0,0.07,2.0,2.0,2.01,0.41,0.05,0.21,2.47,0.01,2.1,0.0016891956329345
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1499315720-089.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,11.2,0.0,0.05,2.16,0.0,2.12,0.0015416145324707
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S831119356-083.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.05,0.04,0.0,0.01,2.52,0.0,2.21,0.0014593601226806
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.48,0.0,2.23,0.0017290115356445
SAT11/random/medium/unif-k7-r89-v50-c4450-S675112162-053.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,60.05,0.0,0.2,2.06,0.0,2.06,0.002079963684082
SAT11/random/large/unif-k5-r20-v2000-c40000-S656892101-075-UNKNOWN.cnf,1.0,0.03,1.98,2.0,2.01,60.01,0.11,0.78,2.21,0.01,2.08,0.001857042312622
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S419010076-063-UNKNOWN.cnf,1.0,3.32,2.0,2.08,2.01,3.44,0.63,2.15,2.23,0.03,2.14,0.0063042640686035
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1223020224-097.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.02,0.02,0.0,0.01,2.51,0.0,2.28,0.0016376972198486
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1750722942-074.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,5.23,0.0,0.02,2.19,0.0,1.69,0.0020399093627929
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1734827769-099.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.07,0.04,0.0,0.03,2.49,0.0,2.21,0.001448631286621
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf,1.0,2.41,1.99,2.1,2.02,2.82,0.52,1.8,2.19,0.02,2.12,0.0053749084472656
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1760258375-046.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,7.35,0.0,0.04,2.17,0.0,2.12,0.001854658126831
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.08,0.05,0.0,0.03,2.51,0.0,2.25,0.0016207695007324
SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1.0,0.01,1.99,2.0,2.01,60.01,0.06,0.46,2.19,0.01,2.12,0.001784324645996
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1298436766-097-UNKNOWN.cnf,1.0,1.09,1.99,2.01,2.02,1.86,0.33,1.09,2.22,0.02,2.09,0.0042455196380615
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S100095490-071.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.04,13.22,0.0,0.06,2.18,0.0,2.11,0.0014381408691406
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1.0,0.28,2.0,2.01,2.01,0.85,0.13,0.48,2.43,0.01,2.06,0.0029704570770263
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.01,0.02,0.0,0.01,2.57,0.0,2.27,0.0014328956604003
SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf,1.0,0.01,1.99,2.0,0.03,60.03,0.01,0.28,2.06,0.0,2.06,0.0019176006317138
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S960948361-055.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.03,2.47,0.0,2.19,0.0014617443084716
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1914191877-004.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.01,2.54,0.0,2.29,0.0023732185363769
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S247862791-097.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.05,0.04,0.0,0.01,2.49,0.0,2.25,0.0014851093292236
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1227489160-001.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,5.27,0.0,0.03,2.19,0.0,1.65,0.0017061233520507
SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.06,0.46,2.2,0.0,2.1,0.0017328262329101
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S664770261-061.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.11,0.05,0.0,0.03,2.51,0.0,2.24,0.0016095638275146
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S752966552-099.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.03,13.22,0.0,0.06,2.19,0.0,2.11,0.0015735626220703
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.11,0.06,0.0,0.03,2.48,0.0,2.22,0.0017533302307128
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1.0,6.61,2.01,2.17,2.06,5.01,0.94,2.71,2.23,0.08,2.19,0.0090107917785644
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S2036658259-036.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.1,0.06,0.0,0.02,2.46,0.0,2.23,0.0023894309997558
SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,60.11,0.01,0.28,2.05,0.0,2.06,0.0018947124481201
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,11.31,0.0,0.05,2.18,0.0,2.12,0.0014302730560302
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1536900137-053.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.03,0.03,0.0,0.01,2.49,0.0,2.26,0.0015158653259277
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1.0,0.0,2.01,2.0,0.02,11.31,0.0,0.04,2.18,0.0,2.11,0.0014164447784423
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S808762165-030-UNKNOWN.cnf,1.0,1.69,1.99,2.03,2.02,2.35,0.42,1.45,2.21,0.02,2.15,0.00439453125
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1647930270-030.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,9.22,0.0,0.04,2.21,0.0,2.11,0.0022196769714355
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1163259790-073.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.06,0.04,0.0,0.02,2.52,0.0,2.24,0.0015544891357421
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1653142431-025.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,11.24,0.0,0.05,2.17,0.0,2.14,0.0019183158874511
SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1.0,0.0,2.01,2.0,0.04,60.1,0.01,0.35,2.05,0.01,2.04,0.0023868083953857
SAT11/random/medium/unif-k7-r89-v70-c6230-S1780733482-097.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.03,60.25,0.01,0.28,2.05,0.0,2.06,0.0018768310546875
SAT11/random/large/unif-k7-r85-v250-c21250-S317257086-003-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.46,60.07,0.07,1.26,2.08,0.0,2.06,0.0021064281463623
SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1.0,0.01,1.99,2.0,1.35,60.01,0.05,0.36,2.14,0.0,2.1,0.0015296936035156
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S116041094-082.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,0.04,0.0,0.02,2.51,0.0,2.22,0.0014634132385253
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1300417189-038-UNKNOWN.cnf,1.0,0.02,2.0,2.0,1.37,0.2,0.02,0.09,2.46,0.0,2.16,0.0017609596252441
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.02,11.41,0.0,0.05,2.18,0.0,2.12,0.0014441013336181
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,11.25,0.0,0.05,2.15,0.0,2.13,0.0014059543609619
SAT11/random/large/unif-k5-r20-v750-c15000-S656533785-100-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.69,50.84,0.03,0.27,2.19,0.0,2.09,0.0016531944274902
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1354319962-100-UNKNOWN.cnf,1.0,2.42,2.0,2.01,2.02,2.9,0.52,1.8,2.18,0.02,2.11,0.0053257942199707
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,9.18,0.0,0.04,2.16,0.0,2.16,0.0015110969543457
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1007919187-045.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,3.34,0.0,0.02,1.66,0.0,1.02,0.0022761821746826
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.03,0.03,0.0,0.01,2.52,0.0,2.26,0.0014431476593017
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1.0,0.02,1.99,2.0,1.47,0.2,0.02,0.09,2.52,0.0,2.15,0.002382755279541
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1.0,3.27,1.99,2.06,2.04,3.4,0.62,2.16,2.18,0.04,2.14,0.006148338317871
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S334650851-022.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,11.25,0.0,0.05,2.16,0.0,2.11,0.0015754699707031
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.5,0.0,2.22,0.0014951229095458
SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1.0,0.03,1.99,2.0,2.01,60.01,0.1,0.77,2.21,0.01,2.11,0.0017440319061279
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S628307658-028.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.1,0.06,0.0,0.02,2.52,0.0,2.22,0.0014617443084716
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,13.18,0.0,0.06,2.15,0.0,2.13,0.0016777515411376
SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.66,60.13,0.08,1.49,2.07,0.0,2.05,0.0020773410797119
SAT11/random/medium/unif-k7-r89-v60-c5340-S388186442-035.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,60.18,0.01,0.23,2.06,0.0,2.05,0.0018680095672607
SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1.0,0.02,1.99,2.0,1.44,60.13,0.11,2.06,2.11,0.01,2.07,0.0025374889373779
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.06,0.05,0.0,0.02,2.49,0.0,2.23,0.0015225410461425
SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.26,60.21,0.05,0.92,2.07,0.0,2.06,0.0022592544555664
SAT11/random/large/unif-k5-r20-v750-c15000-S976181807-056-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.68,49.9,0.03,0.27,2.18,0.0,2.12,0.0015268325805664
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1990278523-047.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,3.27,0.0,0.02,1.63,0.0,1.02,0.0015392303466796
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S534787376-095.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,0.02,0.0,0.01,2.49,0.0,2.26,0.0014557838439941
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1201761407-024-UNKNOWN.cnf,1.0,0.02,1.99,2.0,1.36,0.19,0.02,0.1,2.44,0.01,2.14,0.0017664432525634
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,5.25,0.0,0.02,2.18,0.0,1.67,0.0014071464538574
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1.0,0.62,2.01,2.03,2.01,1.32,0.22,0.76,2.28,0.01,2.09,0.0030210018157958
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S862932513-073.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,0.02,0.0,0.01,2.53,0.0,2.24,0.0015270709991455
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1554089933-067.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.45,0.0,2.23,0.0021369457244873
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1.0,6.61,1.99,2.08,2.07,4.98,0.94,2.72,2.24,0.06,2.23,0.0087971687316894
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1.0,4.34,2.0,2.13,2.03,3.89,0.72,2.53,2.21,0.04,2.17,0.0071079730987548
SAT11/random/medium/unif-k7-r89-v90-c8010-S2039249975-038.SATISFIABLE.cnf,1.0,0.01,1.99,2.0,0.05,60.25,0.01,0.36,2.05,0.0,2.05,0.0023109912872314
SAT11/random/medium/unif-k7-r89-v90-c8010-S818753762-096.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.05,60.08,0.02,0.36,2.05,0.0,2.05,0.0020267963409423
SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.05,60.15,0.01,0.36,2.07,0.0,2.05,0.0018577575683593
SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.25,60.02,0.05,0.91,2.08,0.0,2.07,0.0023980140686035
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1705279286-077.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.01,2.48,0.0,2.25,0.0014996528625488
SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1.0,0.01,2.01,2.0,1.45,60.24,0.1,1.9,2.09,0.01,2.07,0.0030124187469482
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1261029273-036.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.03,2.47,0.0,2.22,0.0017435550689697
SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.03,60.14,0.01,0.34,2.06,0.0,2.06,0.001924991607666
SAT11/random/large/unif-k7-r85-v200-c17000-S862393334-098-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.25,60.26,0.05,0.93,2.09,0.0,2.06,0.002181053161621
SAT11/random/large/unif-k5-r20-v1000-c20000-S698025027-034-UNKNOWN.cnf,1.0,0.01,1.98,2.0,1.31,60.01,0.05,0.37,2.17,0.0,2.1,0.0020372867584228
SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1.0,0.02,2.01,2.0,2.01,60.01,0.07,0.57,2.16,0.01,2.1,0.0016150474548339
SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.04,60.08,0.01,0.32,2.05,0.0,2.06,0.0021772384643554
SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1.0,0.01,1.99,2.0,1.29,60.01,0.05,0.37,2.16,0.0,2.09,0.0014898777008056
SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.66,60.07,0.08,1.43,2.08,0.0,2.06,0.002094030380249
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1.0,0.01,2.0,2.0,1.34,0.2,0.03,0.09,2.44,0.0,2.13,0.0024325847625732
