@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC

@DATA
instances/Sat_Data/LABS/LABS_n037_goal003.cnf,1.0,0.04,0.0,0.0,0.0,2.0,0.68,2.05,2.07,2.0
instances/Sat_Data/LABS/LABS_n037_goal007.cnf,1.0,0.04,0.0,0.0,0.0,0.08,0.67,2.04,2.08,2.0
instances/Sat_Data/LABS/LABS_n041_goal001.cnf,1.0,0.05,0.01,0.0,0.0,1.99,0.92,2.07,2.07,2.0
instances/Sat_Data/LABS/LABS_n041_goal006.cnf,1.0,0.05,0.01,0.0,0.0,0.29,0.9,2.08,2.09,2.0
instances/Sat_Data/LABS/LABS_n042_goal009.cnf,1.0,0.05,0.01,0.0,0.0,0.12,0.96,2.06,2.09,2.0
instances/Sat_Data/LABS/LABS_n043_goal007.cnf,1.0,0.06,0.01,0.0,0.0,0.13,1.04,2.07,2.1,2.0
instances/Sat_Data/LABS/LABS_n043_goal010.cnf,1.0,0.06,0.01,0.0,0.0,0.13,1.02,2.07,2.08,2.0
instances/Sat_Data/LABS/LABS_n044_goal006.cnf,1.0,0.07,0.0,0.0,0.0,0.32,1.09,2.06,2.08,2.0
instances/Sat_Data/LABS/LABS_n044_goal008.cnf,1.0,0.07,0.01,0.0,0.0,0.14,1.11,2.06,2.09,2.0
instances/Sat_Data/LABS/LABS_n044_goal009.cnf,1.0,0.06,0.01,0.0,0.0,0.14,1.1,2.06,2.09,2.0
instances/Sat_Data/LABS/LABS_n045_goal006.cnf,1.0,0.07,0.01,0.0,0.0,1.27,1.19,2.08,2.08,2.0
instances/Sat_Data/LABS/LABS_n046_goal006.cnf,1.0,0.07,0.01,0.0,0.0,0.16,1.28,2.06,2.09,2.0
instances/Sat_Data/LABS/LABS_n047_goal001.cnf,1.0,0.08,0.01,0.0,0.0,2.0,1.38,2.08,2.1,2.0
instances/Sat_Data/LABS/LABS_n047_goal006.cnf,1.0,0.08,0.01,0.0,0.0,0.18,1.36,2.07,2.08,2.0
instances/Sat_Data/LABS/LABS_n049_goal001.cnf,1.0,0.09,0.02,0.0,0.0,2.0,1.55,2.1,2.1,2.0
instances/Sat_Data/LABS/LABS_n050_goal002.cnf,1.0,0.1,0.01,0.0,0.0,2.0,1.65,2.1,2.1,2.0
instances/Sat_Data/LABS/LABS_n050_goal007.cnf,1.0,0.1,0.01,0.0,0.0,0.21,1.63,2.1,2.1,2.0
instances/Sat_Data/LABS/LABS_n051_goal004.cnf,1.0,0.1,0.02,0.0,0.0,2.0,1.74,2.1,2.11,2.0
instances/Sat_Data/LABS/LABS_n051_goal007.cnf,1.0,0.1,0.02,0.0,0.0,0.32,1.73,2.1,2.1,2.01
instances/Sat_Data/LABS/LABS_n051_goal009.cnf,1.0,0.1,0.02,0.0,0.0,0.24,1.71,2.1,2.1,2.01
instances/Sat_Data/LABS/LABS_n053_goal003.cnf,1.0,0.12,0.02,0.0,0.0,2.0,1.95,2.12,2.11,2.0
instances/Sat_Data/LABS/LABS_n054_goal010.cnf,1.0,0.12,0.02,0.0,0.0,0.26,2.02,2.1,2.13,2.0
instances/Sat_Data/LABS/LABS_n055_goal010.cnf,1.0,0.13,0.02,0.0,0.0,0.28,2.14,2.13,2.12,2.01
instances/Sat_Data/LABS/LABS_n057_goal001.cnf,1.0,0.15,0.02,0.0,0.0,2.01,2.43,2.13,2.12,2.0
instances/Sat_Data/LABS/LABS_n061_goal009.cnf,1.0,0.18,0.02,0.0,0.0,0.4,2.54,2.16,2.16,2.01
instances/Sat_Data/LABS/LABS_n062_goal003.cnf,1.0,0.2,0.03,-0.0,-0.0,1.99,2.56,2.19,2.16,2.0
instances/Sat_Data/LABS/LABS_n062_goal008.cnf,1.0,0.19,0.03,0.0,0.0,2.0,2.54,2.17,2.16,2.01
instances/Sat_Data/LABS/LABS_n063_goal001.cnf,1.0,0.21,0.03,-0.0,-0.0,1.99,2.55,2.19,2.19,2.01
instances/Sat_Data/LABS/LABS_n063_goal009.cnf,1.0,0.21,0.03,-0.0,-0.0,0.45,2.65,2.18,2.18,2.0
instances/Sat_Data/LABS/LABS_n064_goal006.cnf,1.0,0.22,0.04,-0.0,-0.0,2.0,2.64,2.2,2.19,2.0
instances/Sat_Data/LABS/LABS_n064_goal010.cnf,1.0,0.21,0.04,-0.0,-0.0,0.44,2.62,2.19,2.19,2.0
instances/Sat_Data/LABS/LABS_n065_goal007.cnf,1.0,0.23,0.04,-0.0,-0.0,2.0,2.6,2.18,2.21,2.0
instances/Sat_Data/LABS/LABS_n065_goal009.cnf,1.0,0.23,0.03,-0.0,-0.0,0.51,2.6,2.19,2.19,2.01
instances/Sat_Data/LABS/LABS_n066_goal007.cnf,1.0,0.24,0.03,-0.0,-0.0,2.0,2.74,2.21,2.21,2.01
instances/Sat_Data/LABS/LABS_n067_goal001.cnf,1.0,0.25,0.04,-0.0,-0.0,2.0,2.71,2.23,2.22,2.02
instances/Sat_Data/LABS/LABS_n068_goal002.cnf,1.0,0.27,0.03,-0.0,-0.0,1.99,2.84,2.22,2.22,2.01
instances/Sat_Data/LABS/LABS_n068_goal003.cnf,1.0,0.27,0.03,-0.0,-0.0,2.0,2.82,2.23,2.21,2.02
instances/Sat_Data/LABS/LABS_n068_goal005.cnf,1.0,0.27,0.03,-0.0,-0.0,2.0,2.82,2.22,2.23,2.02
instances/Sat_Data/LABS/LABS_n069_goal002.cnf,1.0,0.28,0.03,-0.0,-0.0,2.0,2.78,2.24,2.25,2.01
instances/Sat_Data/LABS/LABS_n070_goal007.cnf,1.0,0.29,0.04,-0.0,-0.0,2.0,2.86,2.28,2.25,2.0
instances/Sat_Data/LABS/LABS_n070_goal009.cnf,1.0,0.29,0.03,0.01,-0.0,2.0,2.85,2.26,2.25,2.01
instances/Sat_Data/LABS/LABS_n071_goal005.cnf,1.0,0.3,0.05,-0.0,-0.0,2.0,2.78,2.25,2.26,2.0
instances/Sat_Data/LABS/LABS_n071_goal006.cnf,1.0,0.3,0.04,-0.0,-0.0,2.01,2.78,2.27,2.25,2.01
instances/Sat_Data/LABS/LABS_n071_goal008.cnf,1.0,0.3,0.04,-0.0,-0.0,1.99,2.78,2.27,2.26,2.0
instances/Sat_Data/LABS/LABS_n072_goal008.cnf,1.0,0.31,0.05,-0.0,-0.0,2.0,2.89,2.26,2.26,2.0
instances/Sat_Data/LABS/LABS_n073_goal003.cnf,1.0,0.33,0.04,-0.0,-0.0,2.0,2.81,2.3,2.29,2.0
instances/Sat_Data/LABS/LABS_n075_goal002.cnf,1.0,0.36,0.04,-0.0,-0.0,2.0,3.07,2.31,2.31,2.04
instances/Sat_Data/LABS/LABS_n075_goal006.cnf,1.0,0.35,0.05,-0.0,-0.0,2.0,3.05,2.32,2.3,2.0
instances/Sat_Data/LABS/LABS_n076_goal010.cnf,1.0,0.37,0.04,-0.0,-0.0,1.28,2.89,2.31,2.3,2.0
instances/Sat_Data/LABS/LABS_n077_goal004.cnf,1.0,0.39,0.05,-0.0,-0.0,2.0,3.04,2.33,2.32,2.02
instances/Sat_Data/LABS/LABS_n077_goal009.cnf,1.0,0.37,0.06,-0.0,-0.0,2.0,3.02,2.33,2.32,2.03
instances/Sat_Data/LABS/LABS_n078_goal007.cnf,1.0,0.39,0.06,-0.0,-0.0,2.0,3.15,2.33,2.34,2.0
instances/Sat_Data/LABS/LABS_n078_goal010.cnf,1.0,0.39,0.06,-0.0,-0.0,1.25,3.14,2.34,2.34,2.02
instances/Sat_Data/LABS/LABS_n023_goal006.cnf,1.0,0.0,0.01,0.0,0.0,0.02,0.14,2.04,2.23,2.0
instances/Sat_Data/LABS/LABS_n010_goal010.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.37,2.0
instances/Sat_Data/LABS/LABS_n010_goal003.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.16,2.38,2.0
instances/Sat_Data/LABS/LABS_n011_goal002.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.11,2.41,2.0
instances/Sat_Data/LABS/LABS_n018_goal006.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.07,2.06,2.27,2.0
instances/Sat_Data/LABS/LABS_n010_goal004.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.17,2.36,2.0
instances/Sat_Data/LABS/LABS_n016_goal002.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.05,2.08,2.31,2.0
instances/Sat_Data/LABS/LABS_n011_goal009.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.11,2.36,2.0
instances/Sat_Data/LABS/LABS_n017_goal001.cnf,1.0,0.0,0.0,0.0,0.0,0.08,0.06,2.07,2.33,2.0
instances/Sat_Data/LABS/LABS_n016_goal008.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.04,2.07,2.33,2.0
instances/Sat_Data/LABS/LABS_n022_goal007.cnf,1.0,0.0,0.01,0.0,0.0,0.01,0.12,2.04,2.24,2.0
instances/Sat_Data/LABS/LABS_n013_goal001.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.11,2.37,2.0
instances/Sat_Data/LABS/LABS_n017_goal005.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.06,2.08,2.29,2.0
instances/Sat_Data/LABS/LABS_n018_goal002.cnf,1.0,0.0,0.0,0.0,0.0,0.05,0.08,2.05,2.29,2.0
instances/Sat_Data/LABS/LABS_n013_goal006.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.11,2.34,2.0
instances/Sat_Data/LABS/LABS_n017_goal008.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.04,2.07,2.31,2.0
instances/Sat_Data/LABS/LABS_n023_goal009.cnf,1.0,0.0,0.01,0.0,0.0,0.01,0.13,2.05,2.21,2.0
instances/Sat_Data/LABS/LABS_n015_goal001.cnf,1.0,0.0,0.0,0.0,0.0,0.03,0.04,2.07,2.32,2.0
instances/Sat_Data/LABS/LABS_n020_goal006.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.1,2.06,2.23,2.0
instances/Sat_Data/LABS/LABS_n019_goal008.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.07,2.05,2.25,2.0
instances/Sat_Data/LABS/LABS_n012_goal010.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.11,2.37,2.0
instances/Sat_Data/LABS/LABS_n016_goal010.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.07,2.32,2.0
instances/Sat_Data/LABS/LABS_n028_goal008.cnf,1.0,0.01,0.01,0.0,0.0,0.03,0.26,2.06,2.22,2.0
instances/Sat_Data/LABS/LABS_n029_goal001.cnf,1.0,0.01,0.01,0.0,0.0,1.99,0.33,2.04,2.17,2.0
instances/Sat_Data/LABS/LABS_n029_goal003.cnf,1.0,0.02,0.0,0.0,0.0,1.99,0.32,2.05,2.15,2.0
instances/Sat_Data/LABS/LABS_n030_goal002.cnf,1.0,0.02,0.0,0.0,0.0,2.0,0.37,2.03,2.16,2.0
instances/Sat_Data/LABS/LABS_n030_goal010.cnf,1.0,0.02,0.0,0.0,0.0,0.04,0.32,2.05,2.16,2.0
instances/Sat_Data/LABS/LABS_n031_goal004.cnf,1.0,0.02,0.0,0.0,0.0,0.19,0.4,2.04,2.14,2.0
instances/Sat_Data/LABS/LABS_n036_goal009.cnf,1.0,0.03,0.01,0.0,0.0,0.07,0.6,2.04,2.1,2.0
instances/Sat_Data/LABS/LABS_n037_goal004.cnf,1.0,0.04,0.0,0.01,0.0,2.0,0.67,2.04,2.08,2.0
instances/Sat_Data/LABS/LABS_n037_goal005.cnf,1.0,0.04,0.0,0.0,0.0,0.58,0.67,2.04,2.08,2.0
instances/Sat_Data/LABS/LABS_n037_goal008.cnf,1.0,0.04,0.0,0.0,0.0,0.08,0.67,2.05,2.1,2.0
instances/Sat_Data/LABS/LABS_n037_goal009.cnf,1.0,0.04,0.0,0.0,0.0,0.07,0.66,2.04,2.09,2.0
instances/Sat_Data/LABS/LABS_n038_goal007.cnf,1.0,0.04,0.01,0.0,0.0,0.08,0.71,2.06,2.08,2.0
instances/Sat_Data/LABS/LABS_n040_goal004.cnf,1.0,0.05,0.01,0.0,0.0,1.77,0.84,2.07,2.09,2.0
instances/Sat_Data/LABS/LABS_n043_goal002.cnf,1.0,0.06,0.01,0.0,0.0,2.0,1.05,2.07,2.1,2.0
instances/Sat_Data/LABS/LABS_n043_goal005.cnf,1.0,0.06,0.01,0.0,0.0,2.0,1.05,2.07,2.08,2.0
instances/Sat_Data/LABS/LABS_n044_goal005.cnf,1.0,0.07,0.0,0.0,0.0,2.0,1.13,2.06,2.09,2.0
instances/Sat_Data/LABS/LABS_n045_goal004.cnf,1.0,0.07,0.01,0.0,0.0,2.0,1.21,2.06,2.1,2.0
instances/Sat_Data/LABS/LABS_n046_goal010.cnf,1.0,0.07,0.01,0.0,0.0,0.15,1.25,2.08,2.09,2.0
instances/Sat_Data/LABS/LABS_n047_goal003.cnf,1.0,0.08,0.01,0.0,0.0,2.0,1.37,2.09,2.1,2.0
instances/Sat_Data/LABS/LABS_n047_goal007.cnf,1.0,0.08,0.01,0.0,0.0,0.18,1.34,2.07,2.1,2.0
instances/Sat_Data/LABS/LABS_n048_goal001.cnf,1.0,0.09,0.01,0.0,0.0,2.0,1.45,2.08,2.09,2.0
instances/Sat_Data/LABS/LABS_n048_goal003.cnf,1.0,0.09,0.01,0.0,0.0,2.0,1.46,2.08,2.12,2.0
instances/Sat_Data/LABS/LABS_n048_goal005.cnf,1.0,0.09,0.01,0.0,0.0,1.99,1.45,2.1,2.09,2.0
instances/Sat_Data/LABS/LABS_n048_goal010.cnf,1.0,0.08,0.01,0.0,0.0,0.18,1.43,2.09,2.09,2.0
instances/Sat_Data/LABS/LABS_n049_goal002.cnf,1.0,0.09,0.02,0.0,0.0,1.99,1.55,2.09,2.1,2.0
instances/Sat_Data/LABS/LABS_n050_goal003.cnf,1.0,0.1,0.01,0.0,0.01,2.0,1.63,2.12,2.09,2.0
instances/Sat_Data/LABS/LABS_n051_goal002.cnf,1.0,0.1,0.02,0.0,0.0,2.0,1.75,2.1,2.11,2.0
instances/Sat_Data/LABS/LABS_n052_goal005.cnf,1.0,0.11,0.02,0.0,0.0,2.0,1.83,2.1,2.11,2.0
instances/Sat_Data/LABS/LABS_n053_goal005.cnf,1.0,0.12,0.02,0.0,0.0,2.0,1.96,2.09,2.11,2.0
instances/Sat_Data/LABS/LABS_n053_goal007.cnf,1.0,0.12,0.01,0.0,0.0,0.76,1.94,2.12,2.12,2.0
instances/Sat_Data/LABS/LABS_n055_goal001.cnf,1.0,0.14,0.02,0.0,0.0,2.0,2.18,2.13,2.13,2.0
instances/Sat_Data/LABS/LABS_n057_goal006.cnf,1.0,0.14,0.03,0.0,0.0,2.01,2.41,2.13,2.12,2.0
instances/Sat_Data/LABS/LABS_n059_goal002.cnf,1.0,0.17,0.02,0.0,0.0,2.0,2.46,2.15,2.14,2.0
instances/Sat_Data/LABS/LABS_n059_goal003.cnf,1.0,0.16,0.03,0.0,0.0,2.0,2.44,2.15,2.15,2.01
instances/Sat_Data/LABS/LABS_n059_goal005.cnf,1.0,0.17,0.02,0.0,0.0,2.0,2.44,2.14,2.16,2.01
instances/Sat_Data/LABS/LABS_n059_goal009.cnf,1.0,0.17,0.02,-0.0,-0.0,0.39,2.55,2.15,2.16,2.01
instances/Sat_Data/LABS/LABS_n060_goal004.cnf,1.0,0.18,0.03,-0.0,-0.0,2.0,2.45,2.15,2.15,2.02
instances/Sat_Data/LABS/LABS_n062_goal010.cnf,1.0,0.2,0.02,0.01,-0.0,0.39,2.51,2.17,2.16,2.0
instances/Sat_Data/LABS/LABS_n063_goal002.cnf,1.0,0.21,0.02,0.0,0.0,2.0,2.56,2.18,2.19,2.0
instances/Sat_Data/LABS/LABS_n063_goal005.cnf,1.0,0.21,0.04,-0.0,-0.0,1.99,2.53,2.2,2.18,2.01
instances/Sat_Data/LABS/LABS_n064_goal004.cnf,1.0,0.22,0.04,-0.0,-0.0,1.99,2.66,2.2,2.18,2.01
instances/Sat_Data/LABS/LABS_n066_goal002.cnf,1.0,0.24,0.04,-0.0,-0.0,2.0,2.75,2.21,2.2,2.01
instances/Sat_Data/LABS/LABS_n069_goal007.cnf,1.0,0.28,0.04,-0.0,-0.0,1.99,2.74,2.26,2.24,2.02
instances/Sat_Data/LABS/LABS_n069_goal010.cnf,1.0,0.27,0.04,-0.0,-0.0,0.57,2.72,2.23,2.24,2.0
instances/Sat_Data/LABS/LABS_n070_goal002.cnf,1.0,0.29,0.04,-0.0,-0.0,1.99,2.89,2.25,2.25,2.0
instances/Sat_Data/LABS/LABS_n070_goal006.cnf,1.0,0.29,0.03,-0.0,-0.0,2.01,2.87,2.25,2.24,2.01
instances/Sat_Data/LABS/LABS_n070_goal010.cnf,1.0,0.29,0.03,-0.0,-0.0,0.79,2.85,2.26,2.25,2.0
instances/Sat_Data/LABS/LABS_n071_goal010.cnf,1.0,0.29,0.05,-0.0,-0.0,0.84,2.77,2.26,2.25,2.0
instances/Sat_Data/LABS/LABS_n072_goal006.cnf,1.0,0.31,0.05,-0.0,-0.0,2.0,2.91,2.28,2.27,2.0
instances/Sat_Data/LABS/LABS_n074_goal003.cnf,1.0,0.34,0.05,-0.0,-0.0,2.0,2.93,2.31,2.29,2.02
instances/Sat_Data/LABS/LABS_n075_goal008.cnf,1.0,0.35,0.05,-0.0,-0.0,2.0,3.03,2.31,2.31,2.0
instances/Sat_Data/LABS/LABS_n076_goal004.cnf,1.0,0.37,0.05,-0.0,-0.0,2.0,2.93,2.31,2.31,2.0
instances/Sat_Data/LABS/LABS_n077_goal003.cnf,1.0,0.38,0.06,-0.0,-0.0,2.0,3.04,2.33,2.31,2.02
instances/Sat_Data/LABS/LABS_n078_goal008.cnf,1.0,0.41,0.05,-0.0,-0.0,2.0,3.13,2.35,2.35,2.03
instances/Sat_Data/LABS/LABS_n079_goal010.cnf,1.0,0.41,0.05,-0.0,-0.0,2.0,3.25,2.36,2.36,2.01
instances/Sat_Data/LABS/LABS_n035_goal006.cnf,1.0,0.03,0.0,0.0,0.0,0.07,0.56,2.04,2.1,2.0
instances/Sat_Data/LABS/LABS_n014_goal010.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.1,2.3,2.0
instances/Sat_Data/LABS/LABS_n010_goal009.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.36,2.0
instances/Sat_Data/LABS/LABS_n031_goal001.cnf,1.0,0.02,0.0,0.0,0.0,2.0,0.4,2.04,2.14,2.0
instances/Sat_Data/LABS/LABS_n027_goal007.cnf,1.0,0.01,0.0,0.0,0.0,0.03,0.25,2.05,2.21,2.0
instances/Sat_Data/LABS/LABS_n013_goal010.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.11,2.36,2.0
instances/Sat_Data/LABS/LABS_n014_goal002.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.03,2.08,2.35,2.0
instances/Sat_Data/LABS/LABS_n049_goal005.cnf,1.0,0.09,0.02,0.0,0.0,1.99,1.53,2.09,2.11,2.0
instances/Sat_Data/LABS/LABS_n037_goal001.cnf,1.0,0.04,0.0,0.0,0.0,1.99,0.68,2.05,2.07,2.0
instances/Sat_Data/LABS/LABS_n013_goal008.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.11,2.35,2.0
instances/Sat_Data/LABS/LABS_n014_goal007.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.1,2.31,2.0
instances/Sat_Data/LABS/LABS_n014_goal008.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.09,2.35,2.0
instances/Sat_Data/LABS/LABS_n039_goal010.cnf,1.0,0.04,0.01,0.0,0.0,0.09,0.75,2.05,2.07,2.0
instances/Sat_Data/LABS/LABS_n016_goal001.cnf,1.0,0.0,0.0,0.0,0.0,0.06,0.05,2.06,2.33,2.0
instances/Sat_Data/LABS/LABS_n049_goal007.cnf,1.0,0.09,0.02,0.0,0.0,0.19,1.51,2.08,2.09,2.0
instances/Sat_Data/LABS/LABS_n025_goal004.cnf,1.0,0.01,0.0,0.0,0.0,0.03,0.19,2.05,2.24,2.0
instances/Sat_Data/LABS/LABS_n020_goal007.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.09,2.05,2.25,2.0
instances/Sat_Data/LABS/LABS_n043_goal003.cnf,1.0,0.06,0.01,0.0,0.0,2.0,1.05,2.07,2.08,2.0
instances/Sat_Data/LABS/LABS_n035_goal009.cnf,1.0,0.03,0.01,0.0,0.0,0.06,0.54,2.05,2.11,2.0
instances/Sat_Data/LABS/LABS_n033_goal001.cnf,1.0,0.02,0.01,0.0,0.0,1.99,0.48,2.04,2.15,2.0
instances/Sat_Data/LABS/LABS_n039_goal005.cnf,1.0,0.04,0.01,0.0,0.0,0.39,0.78,2.05,2.06,2.0
instances/Sat_Data/LABS/LABS_n041_goal003.cnf,1.0,0.05,0.01,0.0,0.0,2.0,0.91,2.06,2.08,2.0
instances/Sat_Data/LABS/LABS_n015_goal003.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.04,2.07,2.29,2.0
instances/Sat_Data/LABS/LABS_n019_goal003.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.09,2.06,2.28,2.0
instances/Sat_Data/LABS/LABS_n020_goal004.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.1,2.05,2.28,2.0
instances/Sat_Data/LABS/LABS_n035_goal005.cnf,1.0,0.03,0.01,0.0,0.0,0.07,0.56,2.05,2.1,2.01
instances/Sat_Data/LABS/LABS_n024_goal005.cnf,1.0,0.01,0.0,0.0,0.0,0.02,0.17,2.05,2.24,2.0
instances/Sat_Data/LABS/LABS_n050_goal004.cnf,1.0,0.1,0.01,0.0,0.0,2.0,1.64,2.09,2.11,2.0
instances/Sat_Data/LABS/LABS_n051_goal005.cnf,1.0,0.11,0.01,0.0,0.0,2.0,1.74,2.09,2.11,2.0
instances/Sat_Data/LABS/LABS_n052_goal008.cnf,1.0,0.11,0.02,0.0,0.0,0.27,1.81,2.11,2.1,2.0
instances/Sat_Data/LABS/LABS_n053_goal004.cnf,1.0,0.12,0.02,0.0,0.0,2.0,1.95,2.1,2.11,2.01
instances/Sat_Data/LABS/LABS_n056_goal008.cnf,1.0,0.14,0.02,0.0,0.0,0.3,2.27,2.14,2.12,2.01
instances/Sat_Data/LABS/LABS_n057_goal008.cnf,1.0,0.14,0.02,0.01,0.0,0.95,2.39,2.14,2.13,2.0
instances/Sat_Data/LABS/LABS_n060_goal006.cnf,1.0,0.18,0.03,-0.0,-0.0,2.0,2.56,2.16,2.16,2.0
instances/Sat_Data/LABS/LABS_n060_goal009.cnf,1.0,0.17,0.02,0.0,0.0,0.36,2.54,2.17,2.16,2.0
instances/Sat_Data/LABS/LABS_n063_goal004.cnf,1.0,0.21,0.03,-0.0,-0.0,2.0,2.55,2.18,2.18,2.0
instances/Sat_Data/LABS/LABS_n063_goal006.cnf,1.0,0.21,0.03,-0.0,-0.0,2.0,2.52,2.2,2.18,2.0
instances/Sat_Data/LABS/LABS_n064_goal002.cnf,1.0,0.22,0.03,-0.0,-0.0,1.99,2.67,2.19,2.19,2.0
instances/Sat_Data/LABS/LABS_n065_goal003.cnf,1.0,0.23,0.03,0.01,-0.0,2.0,2.63,2.19,2.19,2.01
instances/Sat_Data/LABS/LABS_n069_goal004.cnf,1.0,0.28,0.04,-0.0,-0.0,2.0,2.76,2.23,2.24,2.0
instances/Sat_Data/LABS/LABS_n071_goal004.cnf,1.0,0.31,0.03,-0.0,-0.0,1.99,2.81,2.25,2.26,2.02
instances/Sat_Data/LABS/LABS_n071_goal009.cnf,1.0,0.3,0.04,-0.0,-0.0,1.14,2.78,2.26,2.26,2.0
instances/Sat_Data/LABS/LABS_n074_goal001.cnf,1.0,0.35,0.04,-0.0,-0.0,2.0,2.95,2.31,2.3,2.0
instances/Sat_Data/LABS/LABS_n074_goal010.cnf,1.0,0.34,0.05,-0.0,-0.0,1.23,2.91,2.31,2.29,2.0
instances/Sat_Data/LABS/LABS_n075_goal007.cnf,1.0,0.36,0.04,-0.0,-0.0,2.0,3.05,2.31,2.3,2.0
instances/Sat_Data/LABS/LABS_n076_goal003.cnf,1.0,0.37,0.05,-0.0,-0.0,2.0,2.93,2.31,2.31,2.01
instances/Sat_Data/LABS/LABS_n078_goal004.cnf,1.0,0.4,0.05,-0.0,-0.0,2.01,3.16,2.36,2.34,2.03
instances/Sat_Data/LABS/LABS_n079_goal003.cnf,1.0,0.43,0.05,-0.0,-0.0,1.99,3.3,2.37,2.36,2.0
instances/Sat_Data/LABS/LABS_n047_goal002.cnf,1.0,0.08,0.01,0.0,0.0,2.0,1.38,2.06,2.08,2.0
instances/Sat_Data/LABS/LABS_n039_goal004.cnf,1.0,0.04,0.01,0.0,0.0,2.0,0.77,2.05,2.07,2.0
instances/Sat_Data/LABS/LABS_n039_goal003.cnf,1.0,0.05,0.0,0.0,0.0,2.0,0.79,2.06,2.08,2.0
instances/Sat_Data/LABS/LABS_n034_goal004.cnf,1.0,0.03,0.0,0.0,0.0,0.96,0.53,2.04,2.11,2.0
instances/Sat_Data/LABS/LABS_n037_goal010.cnf,1.0,0.04,0.0,0.0,0.0,0.07,0.65,2.04,2.09,2.0
instances/Sat_Data/LABS/LABS_n041_goal002.cnf,1.0,0.05,0.01,0.0,0.0,1.99,0.92,2.07,2.1,2.0
instances/Sat_Data/LABS/LABS_n013_goal007.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.1,2.36,2.0
instances/Sat_Data/LABS/LABS_n046_goal009.cnf,1.0,0.07,0.01,0.0,0.0,0.16,1.27,2.06,2.09,2.0
instances/Sat_Data/LABS/LABS_n015_goal010.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.08,2.35,2.0
instances/Sat_Data/LABS/LABS_n041_goal004.cnf,1.0,0.05,0.01,0.0,0.0,2.0,0.91,2.06,2.08,2.0
instances/Sat_Data/LABS/LABS_n027_goal004.cnf,1.0,0.01,0.0,0.0,0.0,0.03,0.26,2.04,2.2,2.0
instances/Sat_Data/LABS/LABS_n012_goal007.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.12,2.36,2.0
instances/Sat_Data/LABS/LABS_n049_goal008.cnf,1.0,0.09,0.02,0.0,0.0,0.2,1.53,2.09,2.1,2.01
instances/Sat_Data/LABS/LABS_n020_goal009.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.08,2.06,2.21,2.0
instances/Sat_Data/LABS/LABS_n038_goal005.cnf,1.0,0.04,0.01,0.0,0.0,0.3,0.72,2.05,2.08,2.0
instances/Sat_Data/LABS/LABS_n032_goal009.cnf,1.0,0.02,0.0,0.0,0.0,0.05,0.41,2.05,2.15,2.0
instances/Sat_Data/LABS/LABS_n051_goal003.cnf,1.0,0.11,0.01,0.0,0.0,2.0,1.75,2.09,2.11,2.0
instances/Sat_Data/LABS/LABS_n021_goal004.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.12,2.06,2.25,2.0
instances/Sat_Data/LABS/LABS_n010_goal005.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.16,2.37,2.0
