@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
instances/Sat_Data/LABS/LABS_n064_goal004.cnf,1.0,139453.0,282735.0,135639.0,278921.0,0.028118756,0.013674123,0.486298988,0.200339881,1.172529098,0.0,1.0,0.840158532,1.8231e-05,0.20189878,1.4745e-05,2.2118e-05,0.691669951,0.0,0.527170776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135534766,1.905039936,0.0,1.0,0.398917191,0.00140035,0.12401896,0.001648282,0.013827969,0.265020786,0.29906394,0.0,0.473056171,0.299282019,0.228378068,0.293480854,0.275610259,0.288962385,33969.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94808,0.0,2.73817,0.0,12883.0,0.0,24658.0,0.0,24658.0,24658.0,24658.0,1.2373,0.0,0.960489,0.0,0.077034791,0.338953927,220504580.0,-32538816.0,1269333500.0,-6915874.5,4903522000.0,1219710700.0,-12554378.0,289118460.0,3634240000.0,4046258200.0,287548160.0,-18841330.0,-28384698.0,637722100.0,-53910300.0,4808200000.0,-2216186.2,-13548510.0,-14902523.0,-35073084.0,705492500.0,-28701066.0,-32462890.0,11565300000.0,-18182584.0,449917632.0,-62500724.0,4050231808.0,4546020864.0,-14576130.0,-45201344.0,-6193193.5,5638124544.0,7505499136.0,4147947264.0,134360960.0,-48577132.0,-2993900.0,-94999672.0,-38305844.0,-53122388.0,733310208.0,2825311232.0,2908361728.0,-60623184.0,-27435268.0,1514742144.0,3788850688.0,-1442906.875,-45545348.0,-72466488.0,186072832.0,-16444364.0,-38363480.0,-10199124.0,494016768.0,6531340288.0,4021447680.0,2860752896.0,7557357056.0,1299427072.0,-31850496.0,6046674944.0,2590193664.0
instances/Sat_Data/LABS/LABS_n066_goal002.cnf,1.0,153128.0,310451.0,148935.0,306258.0,0.028153221,0.013691071,0.486305664,0.199451661,1.172044879,0.0,1.0,0.837992138,1.6603e-05,0.201899507,1.3429e-05,2.0143e-05,0.691668625,0.0,0.527182963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132420501,1.940217798,0.0,1.0,0.380116367,0.002347666,0.117134661,0.002554452,0.012926622,0.265623331,0.296837146,0.0,0.398767095,0.298361163,0.232174734,0.293473389,0.276983279,0.288486793,37976.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31496,0.0,2.80349,0.0,15250.0,0.0,26884.0,0.0,26884.0,26884.0,26884.0,1.43833,0.0,0.984109,0.0,0.060640895,0.262466768,253077250.0,-37336244.0,1456920200.0,-7925449.0,5627861000.0,1399884200.0,-14387959.0,331567360.0,4171471000.0,4645385000.0,330145020.0,-21630264.0,-32580418.0,732534000.0,-61865264.0,5518410000.0,-2543317.8,-15542489.0,-17106002.0,-40235510.0,810691100.0,-32942550.0,-37260172.0,13272533000.0,-20874556.0,517236032.0,-71720808.0,4647912960.0,5217143808.0,-16729762.0,-51867560.0,-7094892.0,6470558208.0,8615178240.0,4760444928.0,153417344.0,-55744408.0,-3434528.0,-109024056.0,-43949168.0,-60954244.0,841900544.0,3241923328.0,3338196992.0,-69563152.0,-31478646.0,1738414848.0,4348959744.0,-1663729.25,-52267468.0,-83160536.0,213890560.0,-18879112.0,-44022628.0,-11686264.0,566766976.0,7494718976.0,4614544384.0,3281905920.0,8673410048.0,1491008896.0,-36555272.0,6938531840.0,2972812544.0
instances/Sat_Data/LABS/LABS_n069_goal007.cnf,1.0,172914.0,350140.0,168653.0,345879.0,0.025264893,0.012319337,0.487606938,0.19805963,1.164748152,0.0,1.0,0.832414202,1.4678e-05,0.201739533,1.1859e-05,1.7788e-05,0.691941811,0.0,0.524544711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129852384,1.919399379,0.0,1.0,0.359809012,0.005880248,0.108725178,0.006846675,0.021097468,0.268122635,0.287261968,0.0,0.475722503,0.299426679,0.244525251,0.294211711,0.278283717,0.290712854,43138.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86385,0.0,2.8435,0.0,17573.0,0.0,30185.0,0.0,30185.0,30185.0,30185.0,1.55267,0.0,0.994806,0.0,0.065612578,0.232204535,464785920.0,-66663228.0,2624881400.0,-14389860.0,10083690000.0,2487890000.0,-25513326.0,601127400.0,7466459000.0,8345592300.0,602047740.0,-38962664.0,-58501140.0,1336810000.0,-110728904.0,9860051000.0,-4420055.0,-28053590.0,-30572242.0,-71745224.0,1470299600.0,-58829056.0,-66785540.0,23722775000.0,-37162492.0,912814976.0,-128548224.0,8321043456.0,9324166144.0,-29826350.0,-92524592.0,-12457903.0,11603636224.0,15449576448.0,8509107712.0,228669440.0,-99765776.0,-5967189.5,-195147872.0,-78257280.0,-108817504.0,1515817472.0,5801825792.0,5971585024.0,-124447576.0,-56205340.0,3133691904.0,7764831744.0,-3261986.5,-93311216.0,-148564672.0,406650368.0,-33874732.0,-78593072.0,-20643082.0,1017666560.0,13404883968.0,8251324928.0,5886142464.0,15544125440.0,2659278080.0,-65429532.0,12392320000.0,5311763968.0
instances/Sat_Data/LABS/LABS_n069_goal010.cnf,1.0,171252.0,346682.0,167181.0,342611.0,0.024350853,0.01188228,0.487961566,0.198141138,1.162903931,0.0,1.0,0.8319795,1.4812e-05,0.201691121,1.1963e-05,1.7945e-05,0.692017385,0.0,0.523763102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129824181,1.909611807,0.0,1.0,0.362016411,0.005722709,0.110487321,0.006791102,0.020926144,0.268522542,0.285364987,0.0,0.475738088,0.300097692,0.24514269,0.294361304,0.277819812,0.291438206,42850.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87817,0.0,2.83882,0.0,17163.0,0.0,29998.0,0.0,29998.0,29998.0,29998.0,1.56732,0.0,0.993024,0.0,0.059342691,0.267642666,545857540.0,-77174600.0,3051087600.0,-16812236.0,11691829000.0,2872713200.0,-29466700.0,700762100.0,8651767000.0,9685936000.0,703326200.0,-45288180.0,-67894950.0,1562988000.0,-128338456.0,11416529000.0,-5051404.5,-32655364.0,-35397292.0,-83018860.0,1713269200.0,-68095320.0,-77441590.0,27474600000.0,-42933596.0,1049115392.0,-149090896.0,9645275136.0,10798346240.0,-34498272.0,-107062760.0,-14318525.0,13461615616.0,17919264768.0,9854922752.0,239829504.0,-115625744.0,-6815609.5,-226169408.0,-90484040.0,-125971456.0,1761584128.0,6724700160.0,6918224384.0,-144212128.0,-65070540.0,3645274112.0,8985960448.0,-3930012.0,-108001512.0,-172030544.0,484172288.0,-39291268.0,-90979776.0,-23802480.0,1182068736.0,15530921984.0,9559627776.0,6830330368.0,18025232384.0,3077044224.0,-75825752.0,14347772928.0,6150644224.0
instances/Sat_Data/LABS/LABS_n070_goal002.cnf,1.0,182078.0,368885.0,177351.0,364158.0,0.02665336,0.012980629,0.487016625,0.197704476,1.167493899,0.0,1.0,0.83252654,1.3951e-05,0.201815265,1.1277e-05,1.6916e-05,0.691817089,0.0,0.525782765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12870666,1.948848981,0.0,1.0,0.353265542,0.006180055,0.106232251,0.006934644,0.020770971,0.267725354,0.289145025,0.0,0.398767095,0.298635218,0.243763532,0.294002156,0.279280541,0.28939064,45777.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02082,0.0,2.87911,0.0,20381.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64051,0.0,1.41151,0.0,0.05446038,0.405629703,400000000.0,-58633892.0,2294151200.0,-12459576.0,8849663000.0,2197379000.0,-22504596.0,522011400.0,6559303700.0,7313656000.0,521659140.0,-34072400.0,-51263212.0,1158480100.0,-97229600.0,8672113000.0,-3973551.2,-24456826.0,-26894720.0,-63142388.0,1281511600.0,-51770360.0,-58602428.0,20855843000.0,-32800566.0,813520640.0,-112748000.0,7305187328.0,8197989888.0,-26276730.0,-81447840.0,-11066658.0,10174936064.0,13552891904.0,7481022464.0,230041856.0,-87606232.0,-5358402.0,-171370288.0,-68967480.0,-95723048.0,1326031872.0,5094010368.0,5248097280.0,-109297712.0,-49432688.0,2736773376.0,6834955264.0,-2694092.75,-82107120.0,-130648800.0,341720064.0,-29713848.0,-69143352.0,-18256264.0,890638848.0,11776378880.0,7249909760.0,5157092352.0,13638412288.0,2341134336.0,-57469796.0,10898784256.0,4671682560.0
instances/Sat_Data/LABS/LABS_n070_goal006.cnf,1.0,180890.0,366276.0,176432.0,361818.0,0.025267525,0.012321112,0.487626376,0.197633433,1.164379563,0.0,1.0,0.831326749,1.4031e-05,0.201738559,1.1336e-05,1.7004e-05,0.691943363,0.0,0.524528907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12831962,1.937762273,0.0,1.0,0.3541112,0.005957637,0.107620475,0.006859893,0.020905088,0.26836867,0.286170275,0.0,0.399927186,0.299136363,0.245425425,0.294207573,0.278989895,0.290652664,45246.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05651,0.0,2.85914,0.0,19260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6355,0.0,1.3812,0.0,0.057429343,0.228030132,491999740.0,-70771624.0,2783626200.0,-15225131.0,10702838000.0,2643344400.0,-27087502.0,635910140.0,7926418400.0,8856084000.0,637124600.0,-41338150.0,-62073390.0,1416324100.0,-117533780.0,10469108000.0,-4717650.0,-29732668.0,-32465458.0,-76171340.0,1559744300.0,-62474116.0,-70880330.0,25186020000.0,-39482084.0,972505472.0,-136412160.0,8831877120.0,9899544576.0,-31678512.0,-98247824.0,-13238122.0,12314599424.0,16397486080.0,9034273792.0,248286720.0,-105893576.0,-6357843.0,-207139664.0,-83112648.0,-115535688.0,1608425984.0,6158117376.0,6340246016.0,-132092456.0,-59670464.0,3323887872.0,8245656576.0,-3431329.25,-99077048.0,-157740480.0,428314624.0,-35951652.0,-83449856.0,-21928054.0,1079682048.0,14228878336.0,8759296000.0,6244057600.0,16497065984.0,2824022272.0,-69458344.0,13156614144.0,5640092672.0
instances/Sat_Data/LABS/LABS_n070_goal010.cnf,1.0,178757.0,361821.0,174557.0,357621.0,0.024060908,0.011744277,0.488106124,0.197714899,1.161886969,0.0,1.0,0.830674622,1.4187e-05,0.201673744,1.1458e-05,1.7186e-05,0.692043744,0.0,0.523484359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128249595,1.924964388,0.0,1.0,0.35768055,0.005738821,0.108212339,0.006788108,0.020662463,0.268899642,0.283655842,0.0,0.475738088,0.300015698,0.246197501,0.294374105,0.278218902,0.291556133,44605.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99684,0.0,2.88127,0.0,19459.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63259,0.0,1.39746,0.0,0.058488103,0.245598383,604504060.0,-85404030.0,3376566800.0,-18591468.0,12940806000.0,3179366000.0,-32592716.0,774499840.0,9576220000.0,10721183000.0,777934850.0,-50137132.0,-75144344.0,1730615300.0,-142041120.0,12635810000.0,-5598469.0,-36132260.0,-39182784.0,-91866370.0,1897600300.0,-75374240.0,-85710700.0,30408428000.0,-47520420.0,1162546560.0,-164999520.0,10674819072.0,11951552512.0,-38182932.0,-118488104.0,-15832138.0,14899812352.0,19834279936.0,10907600896.0,264774912.0,-127966944.0,-7542300.0,-250314768.0,-100137344.0,-139414768.0,1950267392.0,7442460672.0,7657821184.0,-159600192.0,-72011408.0,4035279360.0,9945831424.0,-4355824.5,-119528896.0,-190404320.0,535756800.0,-43489780.0,-100692888.0,-26328846.0,1308283904.0,17188098048.0,10580209664.0,7557840384.0,19949916160.0,3405637632.0,-83927504.0,15878746112.0,6807797760.0
instances/Sat_Data/LABS/LABS_n071_goal010.cnf,1.0,186466.0,377369.0,182136.0,373039.0,0.023773444,0.011607365,0.488249218,0.197301086,1.160867448,0.0,1.0,0.829396174,1.3599e-05,0.201656458,1.0981e-05,1.6471e-05,0.692069568,0.0,0.523208029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130524463,1.869957939,0.0,1.0,0.350974729,0.009906784,0.10648539,0.01139027,0.029091726,0.26964477,0.281867072,0.0,0.475738088,0.300047151,0.247700556,0.294723382,0.27935552,0.291932422,46834.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19996,0.0,2.87403,0.0,20528.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65783,0.0,1.39795,0.0,0.063127862,0.244836006,671319040.0,-94802660.0,3749649200.0,-20628674.0,14367767000.0,3529466400.0,-36150132.0,859955700.0,10632280000.0,11905616000.0,864314600.0,-55681908.0,-83436216.0,1922898400.0,-157686820.0,14028335000.0,-6211893.5,-40114970.0,-43507790.0,-101961690.0,2108580400.0,-83682750.0,-95166580.0,33758712000.0,-52764764.0,1291545088.0,-183181552.0,11850671104.0,13268282368.0,-42385260.0,-131530032.0,-17555752.0,16541955072.0,22023184384.0,12109627392.0,292025856.0,-142065040.0,-8366627.5,-277899456.0,-111148832.0,-154754720.0,2165673984.0,8261826560.0,8502099456.0,-177172320.0,-79935984.0,4480520192.0,11042702336.0,-4854026.0,-132692536.0,-211373008.0,595698688.0,-48294056.0,-111777280.0,-29197076.0,1451956736.0,19081322496.0,11745177600.0,8389441536.0,22149632000.0,3780320512.0,-93180056.0,17627160576.0,7558041600.0
instances/Sat_Data/LABS/LABS_n072_goal006.cnf,1.0,196604.0,397975.0,191875.0,393246.0,0.024646254,0.012025551,0.487926133,0.196827601,1.162275679,0.0,1.0,0.828797474,1.2905e-05,0.201702228,1.0423e-05,1.5635e-05,0.692000327,0.0,0.523941757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129351408,1.891878583,0.0,1.0,0.344948836,0.010124801,0.100747249,0.011512009,0.030593407,0.269515287,0.28261506,0.0,0.399927303,0.299334814,0.248252874,0.294601327,0.280256972,0.291067145,49615.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39098,0.0,2.94821,0.0,26036.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73349,0.0,1.52913,0.0,0.053453961,0.180776437,609488400.0,-87441096.0,3443440600.0,-18817490.0,13231190000.0,3265298000.0,-33408740.0,786619400.0,9798334000.0,10953185000.0,789287400.0,-51146664.0,-76755200.0,1755148800.0,-145264000.0,12938662000.0,-5816509.5,-36770610.0,-40135790.0,-94083880.0,1932370400.0,-77212050.0,-87632530.0,31126690000.0,-48794296.0,1202402176.0,-168621440.0,10915747840.0,12234434560.0,-39136812.0,-121387208.0,-16310187.0,15223404544.0,20274911232.0,11165693952.0,300179968.0,-130880160.0,-7833011.0,-256029056.0,-102660296.0,-142745904.0,1989592064.0,7610351616.0,7837070848.0,-163239904.0,-73725600.0,4111250432.0,10191388672.0,-4292190.5,-122427696.0,-194928192.0,532642816.0,-44460840.0,-103111472.0,-27031320.0,1334054400.0,17584990208.0,10824642560.0,7716739584.0,20394194944.0,3488888064.0,-85858320.0,16257431552.0,6970584064.0
instances/Sat_Data/LABS/LABS_n074_goal003.cnf,1.0,214244.0,433716.0,209024.0,428496.0,0.024973209,0.012182144,0.487808521,0.196102959,1.16231805,0.0,1.0,0.827168057,1.1845e-05,0.201719163,9.568e-06,1.4352e-05,0.691973996,0.0,0.524214928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135042924,1.783934477,0.0,1.0,0.335316866,0.018042706,0.09416937,0.01957128,0.043339332,0.270480156,0.281097083,0.0,0.398767095,0.299174618,0.250983761,0.295061364,0.282386116,0.290914088,54516.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7849,0.0,2.94346,0.0,31032.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8079,0.0,1.61073,0.0,0.061665102,0.212060279,650788860.0,-94397660.0,3707912000.0,-20115722.0,14272664000.0,3533585400.0,-36047908.0,843906050.0,10575405000.0,11811398000.0,847176700.0,-55102212.0,-82744350.0,1883661800.0,-156702770.0,13971966000.0,-6346398.5,-39515976.0,-43361340.0,-101562584.0,2080433200.0,-83404900.0,-94534584.0,33602437000.0,-52814620.0,1310044928.0,-181804976.0,11773997056.0,13207922688.0,-42288528.0,-131104296.0,-17659118.0,16411871232.0,21870149632.0,12054693888.0,345280512.0,-141196976.0,-8541597.0,-276235264.0,-110920528.0,-154095856.0,2143137792.0,8208109568.0,8459921408.0,-176096624.0,-79582824.0,4423478272.0,11012357120.0,-4525317.0,-132212816.0,-210439696.0,563262464.0,-47970076.0,-111330592.0,-29194012.0,1435445248.0,18974912512.0,11679803392.0,8312118272.0,21996269568.0,3767608320.0,-92653360.0,17551728640.0,7527270400.0
instances/Sat_Data/LABS/LABS_n075_goal008.cnf,1.0,220803.0,446682.0,215793.0,441672.0,0.023216694,0.011343259,0.488582025,0.19570858,1.15796394,0.0,1.0,0.824812809,1.148e-05,0.201619394,9.268e-06,1.3902e-05,0.69212363,0.0,0.522618595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132776193,1.790385131,0.0,1.0,0.333512587,0.017755456,0.094322947,0.019290137,0.038140175,0.271461645,0.276324976,0.0,0.475722503,0.299923351,0.252048476,0.295297596,0.282342511,0.292240024,56345.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09682,0.0,2.98405,0.0,31204.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81022,0.0,1.582,0.0,0.054843256,0.216689357,921188350.0,-130340040.0,5153811000.0,-28203550.0,19759505000.0,4858031000.0,-49581844.0,1177493500.0,14625731000.0,16377723000.0,1186528300.0,-76606360.0,-114727150.0,2644449300.0,-216808260.0,19297790000.0,-8588925.0,-55058852.0,-59886450.0,-140129820.0,2904820700.0,-115148200.0,-130883864.0,46431064000.0,-72667936.0,1788116224.0,-251804992.0,16292478976.0,18249379840.0,-58309620.0,-180887488.0,-24084228.0,22743486464.0,30293792768.0,16657330176.0,406385152.0,-195330048.0,-11533696.0,-382136384.0,-152847264.0,-212774736.0,2979005440.0,11357111296.0,11696766976.0,-243560816.0,-109897480.0,6158468608.0,15196329984.0,-6679854.0,-182495456.0,-290709856.0,815115264.0,-66446456.0,-153718736.0,-40048108.0,1993734144.0,26235158528.0,16148840448.0,11522018304.0,30457552896.0,5198573568.0,-128165656.0,24239333376.0,10398013440.0
