@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE vars_reduced_depth_1 NUMERIC
@ATTRIBUTE vars_reduced_depth_4 NUMERIC
@ATTRIBUTE vars_reduced_depth_16 NUMERIC
@ATTRIBUTE vars_reduced_depth_64 NUMERIC
@ATTRIBUTE vars_reduced_depth_256 NUMERIC
@ATTRIBUTE LP_OBJ NUMERIC
@ATTRIBUTE LPSLack_mean NUMERIC
@ATTRIBUTE LPSLack_coeff_variation NUMERIC
@ATTRIBUTE LPSLack_min NUMERIC
@ATTRIBUTE LPSLack_max NUMERIC
@ATTRIBUTE lpIntRatio NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1216.cnf,1.0,151791.0,440151.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc973.cnf,1.0,274451.0,908191.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3806.cnf,1.0,127975.0,416969.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1096.cnf,1.0,84423.0,230848.0,21664.0,101403.0,2.896925775,1.276540142,0.213642594,0.268210919,1.096222234,0.0,1.0,1.436415235,0.000160315,0.913999688,9.2319e-05,0.003092688,1.365811847,0.0,0.24233997,0.577359644,0.000160315,4.265150552,2.9585e-05,0.057039733,2.281258514,0.076159871,0.127343783,0.0,1.0,1.264596607,6.5025e-05,1.842004497,0.0,0.005078745,1.620263726,0.512637693,0.000190739,2.263445195,3.9447e-05,0.03659655,-1.0,0.0,-1.0,0.0,?,-1.0,0.0,-1.0,0.0,0.0,12.405511811,0.054294463,11.0,13.0,0.948696319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199991602,1.086897556,0.0,1.0,0.551905218,0.016876079,0.292490968,0.033243099,0.088744714,0.080354426,1.016809573,0.0,0.999982423,0.195291501,0.020172451,0.083476723,0.026899735,0.045331309,0.0,0.0,0.0,0.0,0.000276957,?,0.0,0.0,0.0,0.0,0.0,1800.5,0.928802,4776.5,0.00636566,4776.5,4755.0,4755.0,1.21112,1.02801,0.90299,0.151932,1541.5,0.0277209,4772.88,0.0196284,4786.0,4614.0,4838.0,0.23736,0.0925572,0.870111,0.0073707,0.127829555,0.306333781,85078240000.0,534187200000.0,2301532600000.0,1032337750000.0,0.0979704,2248141800.0,1615445400000.0,2480560700000.0,411.78366,658576800.0,324383800000.0,590963600000.0,442907660000.0,407006540000.0,255792630000.0,183661630000.0,960506200000.0,57363090.0,414249880000.0,1218455300000.0,-0.007273475,477309700000.0,1417850700000.0,1825859300.0,0.9134268760681152,921159467008.0,907635195904.0,2714393856.0,0.2713176608085632,9447585792.0,861265526784.0,1033062252544.0,615713603584.0,0.4865575730800628,1638556893184.0,1029620105216.0,380455649280.0,2157878312960.0,1009052745728.0,308099481600.0,1769878192128.0,791566614528.0,182168616960.0,7531411968.0,965940928.0,1302638624768.0,440796250112.0,527953559552.0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3803.cnf,1.0,127748.0,416353.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3496.cnf,1.0,4408.0,11200.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3704.cnf,1.0,64257.0,198709.0,7458.0,35675.0,7.615848753,4.569978977,0.209053959,0.36030983,0.785903547,0.0,1.0,1.523626359,0.00046231,0.734982724,0.000268168,0.004961116,1.38473383,0.0,0.223433777,0.750946041,0.00046231,3.014940203,0.000196216,0.054379818,2.753446463,0.084045307,0.119151293,0.0,0.869158879,2.166716752,0.000184343,1.709879065,0.0,0.01177295,2.115426204,0.511534688,0.000460791,1.658001916,0.000112123,0.024358795,-1.0,0.0,-1.0,0.0,?,-1.0,0.0,-1.0,0.0,0.0,10.551522248,0.100022891,9.0,15.0,1.391716545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270101752,1.109759862,0.0,0.997594614,0.905702971,0.004309219,0.333789896,0.042631884,0.168095967,0.077957502,0.841198022,0.0,0.31482192,0.173688299,0.011391872,0.105886764,0.029846755,0.059899338,0.0,0.0,0.0,0.039688925,0.040895682,?,0.0,0.0,0.0,0.0,0.0,69.5294,0.489269,1781.65,0.0256043,1793.0,1721.0,1830.0,0.565484,0.152848,0.815704,0.0135251,365.721,0.112363,1776.23,0.0200184,1777.0,1735.0,1823.0,0.272058,0.566304,0.874475,0.0104816,0.194256856,0.566036759,312774940.0,10737034000.0,43489624000.0,16585692000.0,62.80323,35342780.0,20369002000.0,49092264000.0,1056638.0,2090.3142,4401670000.0,2169790700.0,5635349500.0,1457573800.0,4737868000.0,2048117600.0,17309157000.0,-0.009756771,1560278800.0,25041586000.0,-0.017870534,11362301000.0,28375218000.0,1.0563159,107985.2734375,17112019968.0,16787170304.0,2687286.5,20674.5546875,23325816.0,3145790720.0,3852406272.0,2291895040.0,21014.333984375,32082229248.0,4611416576.0,7894473216.0,42812997632.0,9320895488.0,5745716736.0,31849512960.0,16011582464.0,666774848.0,9526848.0,3798442.25,24872099840.0,1654946304.0,1913167744.0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3963.cnf,1.0,139996.0,452542.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9405.cnf,1.0,37338.0,91392.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1052.cnf,1.0,122617.0,360403.0,34255.0,162179.0,2.579535834,1.222254423,0.211217235,0.402098882,0.67819202,0.0,1.0,1.168861227,9.7849e-05,0.703009224,5.8386e-05,0.00207269,0.939168318,0.0,0.079184111,0.845559536,9.7849e-05,5.327826529,3.6996e-05,0.052361896,1.955920735,0.089618216,0.087997339,0.0,1.0,1.709425788,2.8987e-05,3.664650226,0.0,0.014779965,1.598734632,0.343669649,7.9432e-05,2.740065295,2.4664e-05,0.018066457,-1.0,0.0,-1.0,0.0,?,-1.0,0.0,-1.0,0.0,0.0,15.219298246,0.032281803,14.0,16.0,0.708591974,255.105263158,0.618613834,12.0,540.0,540.0,24.0,347.0,117.0,253.0,7.529112132,0.294396419,4.769230769,11.875,11.543543544,4.963636364,9.185714286,5.642651297,7.431734317,0.18572944,0.774017578,0.0,1.0,0.26907211,0.070861155,0.191875781,0.148763387,0.155981195,0.065812398,0.968991851,0.0,1.0,0.119465143,0.028646546,0.061675188,0.038341462,0.051397474,0.0,0.0,0.0,0.0,0.011385199,?,0.0,0.0,0.0,0.0,0.0,2282.0,0.0,6583.0,0.0,6583.0,6583.0,6583.0,1.09942,0.0,0.853742,0.0,2357.6,0.616204,6505.0,0.00312601,6515.0,6476.0,6517.0,0.601165,1.56358,0.860768,0.0904729,0.042312098,0.143255162,843018400000.0,24423460000000.0,99010145000000.0,40847740000000.0,28429.012,1878350100.0,48683870000000.0,112708930000000.0,223881.66,575080450.0,9666688000000.0,9433073000000.0,13745231000000.0,6620026000000.0,11816083000000.0,7107020600000.0,41946830000000.0,88027.87,7006498300000.0,55308135000000.0,-0.013663015,21171907000000.0,64208784000000.0,256528.7,26441.12890625,41589577613312.0,41402142556160.0,39371419648.0,640376384.0,4215927552.0,13832708685824.0,16014992474112.0,10334975819776.0,9448.83203125,73900306202624.0,16801131921408.0,17082652557312.0,97186368978944.0,26669509246976.0,13423706374144.0,73693938057216.0,36003058286592.0,2513788731392.0,14565734.0,1256906112.0,58344932900864.0,7107833233408.0,8482356461568.0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3540.cnf,1.0,22571.0,62405.0,1383.0,5998.0,15.320318149,9.404301434,0.230576859,0.39054153,0.785027672,0.0,1.0,1.485406251,0.002331218,0.625980647,0.001446132,0.026753435,1.273800289,0.0,0.254584862,0.801600534,0.002331218,1.079193618,0.000166722,0.030176726,2.679486781,0.123773275,0.169455739,0.0,1.0,2.389622632,0.000935236,1.444655803,0.0,0.022674225,1.96731323,0.493831277,0.002152802,1.067979932,0.000166722,0.019839947,0.007102734,1.10265583,0.000833611,0.06252084,4.020307227,0.250742371,0.539642368,0.020838267,0.774703557,3.711956817,9.088277858,0.10660385,7.0,12.0,1.37475977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34485569,0.791142509,0.0,1.0,0.925789885,0.10656495,0.488657314,0.171943977,0.228576481,0.082717738,1.091097287,0.0,0.517490712,0.156119721,0.012079459,0.104400909,0.031231077,0.051563072,0.0,0.0,0.000723066,0.013015184,0.116413594,?,0.0,0.0,0.0,0.0,0.0,13.7147,0.944129,300.313,0.0407346,301.0,284.0,315.0,0.582122,0.201028,0.793529,0.0282949,77.2893,0.162597,300.507,0.0410973,301.0,284.0,316.0,0.308204,0.305968,0.858184,0.0196946,0.494446655,0.99477928,123977.266,2322860.0,9702107.0,4031449.8,-0.0128545,40976.81,5673062.0,10786985.0,0.67297256,5.006562,1056696.1,1687757.2,1682469.6,1239680.4,840580.75,761078.6,4109771.8,-0.006265245,1268566.5,5359052.0,-0.0134852035,2675729.8,6293279.5,-0.014808726,25932.01953125,3897659.75,3711605.75,76266.9375,44129.95703125,8914.0888671875,2683888.0,2782624.75,1941582.875,399.98541259765625,7096298.5,3198982.0,1809612.875,9112087.0,3677966.0,1410620.375,7499772.5,3649406.75,405779.4375,180.4209442138672,8.708078384399414,5285342.0,1540236.875,1363956.25
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1071.cnf,1.0,10001.0,21703.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
