@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar06.100.cnf,1.0,0.04,0.0,1.2,0.5,2.06,2.26,2.0,0.0136480331420898
instances/Sat_Data/bmc/bmc08-100/139463p6neg.100.cnf,1.0,1.64,0.22,2.0,6.14,3.02,3.0,2.0,0.9136569499969482
instances/Sat_Data/bmc/bmc08-100/eijkS1423.100.cnf,1.0,0.18,0.02,1.98,2.48,2.12,2.16,2.0,0.0943653583526611
instances/Sat_Data/bmc/bmc08-100/visprodcellp07.100.cnf,1.0,0.44,0.06,1.98,3.04,2.28,2.26,2.0,0.2649388313293457
instances/Sat_Data/bmc/bmc08-100/139462p23.100.cnf,1.0,1.06,0.14,1.98,4.72,2.68,2.64,2.04,0.6422145366668701
instances/Sat_Data/bmc/bmc08-100/intel021.100.cnf,1.0,0.28,0.04,1.98,2.88,2.2,2.2,2.0,0
instances/Sat_Data/bmc/bmc08-100/prodconsp5.100.cnf,1.0,0.1,0.02,1.96,1.38,2.08,2.1,2.0,0.0286929607391357
instances/Sat_Data/bmc/bmc08-100/kenflashp08.100.cnf,1.0,0.14,0.02,0.76,2.42,2.1,2.12,2.04,0
instances/Sat_Data/bmc/bmc08-100/shortp0neg.100.cnf,1.0,0.0,0.0,0.02,0.1,2.12,2.54,2.0,0.0095398426055908
instances/Sat_Data/bmc/bmc08-100/eijkS510.100.cnf,1.0,0.08,0.0,1.98,1.52,2.08,2.16,2.0,0.0445449352264404
instances/Sat_Data/bmc/bmc08-100/pdtvistictactoe10.100.cnf,1.0,0.14,0.0,1.98,2.38,2.12,2.14,2.0,0.0549726486206054
instances/Sat_Data/bmc/bmc08-100/texasparsesysp3.100.cnf,1.0,0.08,0.02,1.98,1.5,2.08,2.14,2.0,0.0223879814147949
instances/Sat_Data/bmc/bmc08-100/bj08amba2g4f3.100.cnf,1.0,2.3,0.32,2.0,8.54,3.48,3.48,2.02,2.8645331859588623
instances/Sat_Data/bmc/bmc08-100/intel025.100.cnf,1.0,0.76,0.1,1.98,4.16,2.48,2.46,2.0,0
instances/Sat_Data/bmc/bmc08-100/intel005.100.cnf,1.0,0.12,0.0,1.98,2.1,2.08,2.06,2.0,0
instances/Sat_Data/bmc/bmc08-100/kenflashp10.100.cnf,1.0,0.56,0.08,1.98,3.62,2.4,2.36,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar03.100.cnf,1.0,0.02,0.02,1.98,0.5,2.1,2.28,2.0,0.0117847919464111
instances/Sat_Data/bmc/bmc08-100/intel007.100.cnf,1.0,0.92,0.12,2.0,4.36,2.56,2.58,2.36,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a06.100.cnf,1.0,0.12,0.02,1.98,1.6,2.1,2.1,2.0,0.0329160690307617
instances/Sat_Data/bmc/bmc08-100/intel065.100.cnf,1.0,2.32,0.28,2.02,8.24,3.38,3.4,2.02,0
instances/Sat_Data/bmc/bmc08-100/dme4ptimonegnv.100.cnf,1.0,0.18,0.04,1.98,2.5,2.14,2.14,2.04,0.1016352176666259
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar15.100.cnf,1.0,0.02,0.02,0.24,0.5,2.12,2.24,2.0,0.0146429538726806
instances/Sat_Data/bmc/bmc08-100/pdtpmsvsa16a.100.cnf,1.0,0.28,0.02,1.98,2.82,2.18,2.2,2.0,0.1240911483764648
instances/Sat_Data/bmc/bmc08-100/pdtvisheap06.100.cnf,1.0,0.16,0.04,1.98,2.3,2.14,2.16,2.0,0.0418217182159423
instances/Sat_Data/bmc/bmc08-100/abp4ptimoneg.100.cnf,1.0,0.1,0.0,1.98,1.3,2.08,2.12,2.0,0.0325405597686767
instances/Sat_Data/bmc/bmc08-100/pdtpmsvsar.100.cnf,1.0,0.08,0.02,1.98,1.74,2.08,2.1,2.0,0.0273973941802978
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p12.100.cnf,1.0,0.64,0.1,2.0,3.84,2.42,2.42,2.06,0.2081212997436523
instances/Sat_Data/bmc/bmc08-100/dme5p1.100.cnf,1.0,0.24,0.02,1.98,2.68,2.16,2.2,2.02,0.0409495830535888
instances/Sat_Data/bmc/bmc08-100/139453p5.100.cnf,1.0,1.02,0.14,1.98,4.48,2.62,2.64,2.22,0.5337538719177246
instances/Sat_Data/bmc/bmc08-100/csmacdp2neg.100.cnf,1.0,0.76,0.12,2.0,3.9,2.52,2.5,2.04,0.2812974452972412
instances/Sat_Data/bmc/bmc08-100/pdtvisgoodbakery1.100.cnf,1.0,1.14,0.16,2.0,4.9,2.76,2.76,2.04,0.575859546661377
instances/Sat_Data/bmc/bmc08-100/intel033.100.cnf,1.0,4.16,0.54,2.0,12.08,4.56,4.4,2.34,0
instances/Sat_Data/bmc/bmc08-100/texasparsesysp2.100.cnf,1.0,0.08,0.02,1.98,1.54,2.08,2.12,2.0,0.017529010772705
instances/Sat_Data/bmc/bmc08-100/pdtpmscoherence.100.cnf,1.0,0.18,0.02,1.98,2.44,2.14,2.14,2.0,0.1191933155059814
instances/Sat_Data/bmc/bmc08-100/139444p6neg.100.cnf,1.0,1.0,0.14,1.98,5.0,2.62,2.62,2.02,0.4056007862091064
instances/Sat_Data/bmc/bmc08-100/pdtviseisenberg1.100.cnf,1.0,0.42,0.04,2.02,3.22,2.28,2.26,2.0,0.1766016483306884
instances/Sat_Data/bmc/bmc08-100/pdtvisminmax0.100.cnf,1.0,0.08,0.02,1.98,0.78,2.08,2.14,2.0,0.0218188762664794
instances/Sat_Data/bmc/bmc08-100/bjrb07amba7andenv.100.cnf,1.0,5.06,0.7,2.02,15.26,5.28,5.16,2.0,14.672361135482788
instances/Sat_Data/bmc/bmc08-100/srg5ptimonegnv.100.cnf,1.0,0.02,0.0,0.06,0.4,2.12,2.18,2.0,0.0121090412139892
instances/Sat_Data/bmc/bmc08-100/bj08amba3g62.100.cnf,1.0,1.64,0.22,2.0,6.1,3.04,3.08,2.04,1.2118902206420898
instances/Sat_Data/bmc/bmc08-100/abp4p2ff.100.cnf,1.0,0.1,0.02,1.98,1.32,2.08,2.1,2.0,0.0307009220123291
instances/Sat_Data/bmc/bmc08-100/pdtpmsviper.100.cnf,1.0,1.48,0.22,2.0,5.6,2.96,3.0,2.24,1.662750005722046
instances/Sat_Data/bmc/bmc08-100/139453p24.100.cnf,1.0,1.04,0.16,1.98,4.56,2.7,2.64,2.04,0.5428893566131592
instances/Sat_Data/bmc/bmc08-100/139452p0neg.100.cnf,1.0,0.6,0.1,1.98,3.52,2.44,2.38,2.02,0.2952425479888916
instances/Sat_Data/bmc/bmc08-100/139463p24.100.cnf,1.0,1.72,0.2,2.0,6.38,3.04,3.02,2.7,0.9340100288391112
instances/Sat_Data/bmc/bmc08-100/texasPImainp02.100.cnf,1.0,0.24,0.02,1.98,2.7,2.18,2.18,2.0,0.006986379623413
instances/Sat_Data/bmc/bmc08-100/intel048.100.cnf,1.0,?,?,?,?,?,?,?,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar18.100.cnf,1.0,0.04,0.0,0.28,0.54,2.06,2.24,2.0,0.0093474388122558
instances/Sat_Data/bmc/bmc08-100/kenflashp06.100.cnf,1.0,0.14,0.0,0.66,2.4,2.08,2.12,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtpmsheap.100.cnf,1.0,0.16,0.02,1.98,2.12,2.14,2.16,2.0,0.1904590129852295
instances/Sat_Data/bmc/bmc08-100/eijkS444.100.cnf,1.0,0.04,0.0,1.98,0.78,2.08,2.2,2.0,0.0227179527282714
instances/Sat_Data/bmc/bmc08-100/intel036.100.cnf,1.0,5.56,0.74,2.0,16.34,5.44,5.3,2.54,0
instances/Sat_Data/bmc/bmc08-100/dme3ptimonegnv.100.cnf,1.0,0.14,0.02,0.38,2.2,2.1,2.12,2.0,0.0242643356323242
instances/Sat_Data/bmc/bmc08-100/visprodcellp01.100.cnf,1.0,0.42,0.06,2.0,3.14,2.28,2.32,2.0,0.1228644847869873
instances/Sat_Data/bmc/bmc08-100/pdtpmssyncarb.100.cnf,1.0,0.04,0.0,1.06,1.04,2.1,2.14,2.0,0.0530347824096679
instances/Sat_Data/bmc/bmc08-100/intel001.100.cnf,1.0,0.0,0.0,1.98,0.22,2.1,2.44,2.0,0
instances/Sat_Data/bmc/bmc08-100/dme3p1neg.100.cnf,1.0,0.14,0.02,0.38,2.26,2.14,2.12,2.04,0.027843952178955
instances/Sat_Data/bmc/bmc08-100/139452p22.100.cnf,1.0,0.6,0.08,2.0,3.64,2.42,2.38,2.0,0.264115571975708
instances/Sat_Data/bmc/bmc08-100/csmacdp2.100.cnf,1.0,0.82,0.1,2.0,4.0,2.5,2.5,2.04,0.3139417171478271
instances/Sat_Data/bmc/bmc08-100/bj08goodbakerycyclef1.100.cnf,1.0,3.36,0.46,2.0,9.8,4.2,4.1,2.0,5.066933155059815
instances/Sat_Data/bmc/bmc08-100/139452p24.100.cnf,1.0,0.62,0.08,2.0,3.66,2.4,2.4,2.0,0.273268461227417
instances/Sat_Data/bmc/bmc08-100/nusmvreactorp5.100.cnf,1.0,0.12,0.02,1.08,1.8,2.06,2.1,2.0,0.0381026268005371
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p01.100.cnf,1.0,0.66,0.1,2.0,4.06,2.44,2.48,2.0,0.2014503479003906
instances/Sat_Data/bmc/bmc08-100/139463p1.100.cnf,1.0,1.7,0.2,2.0,6.32,3.04,3.02,2.6,1.087294340133667
instances/Sat_Data/bmc/bmc08-100/eijkS1196.100.cnf,1.0,0.16,0.04,1.98,2.5,2.12,2.16,2.0,0.1031920909881591
instances/Sat_Data/bmc/bmc08-100/139452p1.100.cnf,1.0,0.62,0.08,2.0,3.62,2.38,2.38,2.04,0.2645893096923828
instances/Sat_Data/bmc/bmc08-100/abp4pold.100.cnf,1.0,0.1,0.0,1.98,1.32,2.1,2.1,2.0,0.026524543762207
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar07.100.cnf,1.0,0.04,0.0,1.98,0.52,2.08,2.3,2.0,0.013643741607666
instances/Sat_Data/bmc/bmc08-100/nusmvtcastp6.100.cnf,1.0,0.4,0.06,1.98,3.06,2.28,2.26,2.02,0.1442005634307861
instances/Sat_Data/bmc/bmc08-100/nusmvguidancep5.100.cnf,1.0,0.16,0.02,1.98,2.52,2.1,2.14,2.0,0.0807671546936035
instances/Sat_Data/bmc/bmc08-100/139453p0neg.100.cnf,1.0,1.04,0.14,2.0,4.54,2.64,2.62,2.04,0.5278401374816895
instances/Sat_Data/bmc/bmc08-100/pdtvismiim6.100.cnf,1.0,0.04,0.0,1.98,0.6,2.08,2.18,2.0,0.0091006755828857
instances/Sat_Data/bmc/bmc08-100/139464p22.100.cnf,1.0,2.54,0.34,2.0,9.32,3.54,3.5,2.46,1.5492119789123535
instances/Sat_Data/bmc/bmc08-100/intel010.100.cnf,1.0,0.42,0.06,2.0,3.16,2.28,2.28,2.0,0
instances/Sat_Data/bmc/bmc08-100/prodcellp4.100.cnf,1.0,0.06,0.02,0.68,0.9,2.06,2.1,2.04,0.0221977233886718
instances/Sat_Data/bmc/bmc08-100/pdtvisgigamax3.100.cnf,1.0,0.16,0.04,1.98,2.32,2.12,2.16,2.0,0.0689475536346435
instances/Sat_Data/bmc/bmc08-100/pcip1neg.100.cnf,1.0,0.26,0.06,1.98,2.8,2.2,2.22,2.0,0.0782101154327392
instances/Sat_Data/bmc/bmc08-100/nusmvtcasp1.100.cnf,1.0,0.36,0.08,2.0,2.9,2.24,2.24,2.0,0.1454055309295654
instances/Sat_Data/bmc/bmc08-100/pdtvissoap2.100.cnf,1.0,0.64,0.08,2.0,3.58,2.38,2.44,2.02,0.3899030685424804
instances/Sat_Data/bmc/bmc08-100/cmugigamax.100.cnf,1.0,0.08,0.0,1.98,1.0,2.08,2.12,2.0,0.0243856906890869
instances/Sat_Data/bmc/bmc08-100/intel032.100.cnf,1.0,0.68,0.08,1.98,3.74,2.44,2.4,2.0,0
instances/Sat_Data/bmc/bmc08-100/139443p0neg.100.cnf,1.0,0.66,0.08,1.98,3.74,2.4,2.4,2.08,0.300877571105957
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p02.100.cnf,1.0,0.64,0.1,2.0,3.86,2.44,2.44,2.02,0.2287960052490234
instances/Sat_Data/bmc/bmc08-100/pcip1.100.cnf,1.0,0.28,0.04,1.98,2.8,2.2,2.2,2.0,0.0833745002746582
instances/Sat_Data/bmc/bmc08-100/pdtvisminmax2.100.cnf,1.0,0.08,0.0,1.98,1.04,2.08,2.12,2.0,0.027552843093872
instances/Sat_Data/bmc/bmc08-100/intel006.100.cnf,1.0,0.18,0.02,1.98,2.5,2.14,2.16,2.0,0
instances/Sat_Data/bmc/bmc08-100/bc57sensorsp2neg.100.cnf,1.0,0.18,0.02,1.98,2.5,2.12,2.16,2.0,0.0405066013336181
instances/Sat_Data/bmc/bmc08-100/intel002.100.cnf,1.0,0.06,0.0,1.96,1.04,2.08,2.1,2.0,0
instances/Sat_Data/bmc/bmc08-100/139443p24.100.cnf,1.0,0.66,0.1,2.0,3.8,2.42,2.4,2.0,0.2745811939239502
instances/Sat_Data/bmc/bmc08-100/pdtvisminmaxr2.100.cnf,1.0,0.06,0.0,0.22,0.64,2.1,2.14,2.0,0
instances/Sat_Data/bmc/bmc08-100/viseisenberg.100.cnf,1.0,0.1,0.02,1.98,1.52,2.06,2.12,2.0,0.025691270828247
instances/Sat_Data/bmc/bmc08-100/visprodcellp22.100.cnf,1.0,0.44,0.04,1.98,3.1,2.28,2.3,2.0,0.1401941776275634
instances/Sat_Data/bmc/bmc08-100/pdtpmstwo.100.cnf,1.0,0.06,0.0,1.98,0.52,2.06,2.16,2.0,0.1173844337463378
instances/Sat_Data/bmc/bmc08-100/139444p24.100.cnf,1.0,1.0,0.12,1.98,5.1,2.62,2.62,2.02,0.4144496917724609
instances/Sat_Data/bmc/bmc08-100/mutexp0neg.100.cnf,1.0,0.0,0.0,0.02,0.1,2.1,2.54,2.0,5.543614625930786
instances/Sat_Data/bmc/bmc08-100/nusmvguidancep2.100.cnf,1.0,0.16,0.02,1.98,2.52,2.12,2.12,2.0,0.0818116664886474
instances/Sat_Data/bmc/bmc08-100/srg5ptimoneg.100.cnf,1.0,0.02,0.0,0.14,0.42,2.06,2.18,2.0,0.0122926235198974
instances/Sat_Data/bmc/bmc08-100/eijkbs3271.100.cnf,1.0,0.38,0.04,1.98,3.04,2.26,2.24,2.02,0.2327158451080322
instances/Sat_Data/bmc/bmc08-100/pdtpmsusbphy.100.cnf,1.0,0.08,0.0,1.96,1.24,2.1,2.16,2.0,0.0348505973815918
instances/Sat_Data/bmc/bmc08-100/intel016.100.cnf,1.0,1.58,0.2,2.0,6.66,2.94,2.9,2.0,0
instances/Sat_Data/bmc/bmc08-100/viselevatorp1.100.cnf,1.0,0.16,0.02,1.98,2.52,2.14,2.14,2.0,0.0392711162567138
instances/Sat_Data/bmc/bmc08-100/dme4p1.100.cnf,1.0,0.2,0.02,1.98,2.52,2.14,2.14,2.1,0.0321025848388671
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p14.100.cnf,1.0,0.66,0.08,1.98,3.76,2.44,2.44,2.0,0.2031168937683105
instances/Sat_Data/bmc/bmc08-100/pdtvisheap04.100.cnf,1.0,0.18,0.02,1.98,2.34,2.14,2.16,2.0,0.2067475318908691
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p05.100.cnf,1.0,0.66,0.08,1.98,3.86,2.46,2.46,2.0,0.2063195705413818
instances/Sat_Data/bmc/bmc08-100/139442p24.100.cnf,1.0,0.4,0.06,1.98,3.16,2.26,2.28,2.02,0.154064655303955
instances/Sat_Data/bmc/bmc08-100/intel031.100.cnf,1.0,0.4,0.06,2.0,3.14,2.26,2.26,2.02,0
instances/Sat_Data/bmc/bmc08-100/pdtvisminmaxr1.100.cnf,1.0,0.08,0.0,1.98,1.1,2.1,2.12,2.0,0.0286920070648193
instances/Sat_Data/bmc/bmc08-100/139452p6.100.cnf,1.0,0.6,0.1,2.0,3.5,2.4,2.4,2.04,0.2892305850982666
instances/Sat_Data/bmc/bmc08-100/kenflashp09.100.cnf,1.0,0.56,0.08,1.98,3.64,2.34,2.38,2.0,0.0402462482452392
instances/Sat_Data/bmc/bmc08-100/139444p23.100.cnf,1.0,1.0,0.12,1.98,5.04,2.62,2.62,2.02,0.4109594821929931
instances/Sat_Data/bmc/bmc08-100/pdtvisheap08.100.cnf,1.0,0.16,0.04,1.98,2.32,2.14,2.14,2.0,0.0402727127075195
instances/Sat_Data/bmc/bmc08-100/prodcellp1.100.cnf,1.0,0.04,0.0,1.98,0.62,2.06,2.1,2.02,0.0174593925476074
instances/Sat_Data/bmc/bmc08-100/139454p0neg.100.cnf,1.0,1.52,0.2,2.0,5.66,2.96,2.92,2.24,0.879605770111084
instances/Sat_Data/bmc/bmc08-100/texasPImainp05.100.cnf,1.0,0.22,0.04,1.98,2.64,2.14,2.2,2.0,0
instances/Sat_Data/bmc/bmc08-100/intel015.100.cnf,1.0,0.38,0.06,1.98,3.18,2.26,2.26,2.0,0
instances/Sat_Data/bmc/bmc08-100/nusmvguidancep8.100.cnf,1.0,0.16,0.02,1.98,2.46,2.14,2.1,2.0,0.0750637054443359
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p17.100.cnf,1.0,0.64,0.1,2.0,3.86,2.44,2.44,2.0,0.2009077072143554
instances/Sat_Data/bmc/bmc08-100/pdtvisvending07.100.cnf,1.0,0.12,0.02,1.98,1.62,2.08,2.1,2.0,0.027449607849121
instances/Sat_Data/bmc/bmc08-100/nusmvtcasp2.100.cnf,1.0,0.36,0.08,1.98,2.92,2.26,2.28,2.0,0.145118236541748
instances/Sat_Data/bmc/bmc08-100/csmacdp0neg.100.cnf,1.0,0.76,0.1,2.0,3.84,2.46,2.46,2.08,0.2561433315277099
instances/Sat_Data/bmc/bmc08-100/vis4arbitp1.100.cnf,1.0,0.04,0.0,1.96,0.56,2.1,2.2,2.0,0.0151810646057128
instances/Sat_Data/bmc/bmc08-100/139444p1neg.100.cnf,1.0,1.02,0.14,1.98,4.42,2.66,2.6,2.02,0.4606952667236328
instances/Sat_Data/bmc/bmc08-100/cmudme2.100.cnf,1.0,0.06,0.0,1.98,1.04,2.08,2.2,2.0,0.0148134231567382
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a15.100.cnf,1.0,0.12,0.0,1.38,1.6,2.08,2.12,2.0,0.026534080505371
instances/Sat_Data/bmc/bmc08-100/139464p1neg.100.cnf,1.0,2.42,0.32,2.0,9.12,3.48,3.44,2.0,1.5547244548797607
instances/Sat_Data/bmc/bmc08-100/139463p22.100.cnf,1.0,1.64,0.2,2.0,6.16,3.0,3.0,2.06,1.1327099800109863
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p04.100.cnf,1.0,0.64,0.1,1.98,3.88,2.44,2.44,2.02,0.2259571552276611
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a14.100.cnf,1.0,0.12,0.0,0.92,1.62,2.1,2.1,2.0,0.0264723300933837
instances/Sat_Data/bmc/bmc08-100/pdtvisvending01.100.cnf,1.0,0.14,0.04,1.98,2.0,2.1,2.14,2.0,0.0431034564971923
instances/Sat_Data/bmc/bmc08-100/pdtvisvending09.100.cnf,1.0,0.12,0.02,1.98,1.64,2.1,2.12,2.0,0.023308515548706
instances/Sat_Data/bmc/bmc08-100/pdtviseisenberg0.100.cnf,1.0,0.4,0.06,1.98,3.22,2.3,2.3,2.0,0.1534056663513183
instances/Sat_Data/bmc/bmc08-100/139443p6.100.cnf,1.0,0.66,0.08,2.0,3.78,2.4,2.38,2.04,0.4427499771118164
instances/Sat_Data/bmc/bmc08-100/intel040.100.cnf,1.0,7.84,1.04,2.02,22.88,6.6,6.44,2.1,0
instances/Sat_Data/bmc/bmc08-100/139462p22.100.cnf,1.0,1.06,0.14,1.98,4.68,2.7,2.62,2.18,0.6382040977478027
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar04.100.cnf,1.0,0.02,0.02,0.1,0.5,2.06,2.3,2.0,0.0122473239898681
instances/Sat_Data/bmc/bmc08-100/viscoherencep3.100.cnf,1.0,0.18,0.02,1.98,2.2,2.14,2.12,2.0,0.1940994262695312
instances/Sat_Data/bmc/bmc08-100/kenflashp01.100.cnf,1.0,0.12,0.02,1.02,2.32,2.06,2.1,2.02,0.0198547840118408
instances/Sat_Data/bmc/bmc08-100/pdtpmsns2.100.cnf,1.0,0.3,0.04,1.98,2.76,2.22,2.22,2.02,0.1333522796630859
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a18.100.cnf,1.0,0.12,0.02,1.98,1.58,2.08,2.12,2.0,0.1588079929351806
instances/Sat_Data/bmc/bmc08-100/139442p6.100.cnf,1.0,0.4,0.06,1.98,3.1,2.26,2.28,2.0,0.17226243019104
instances/Sat_Data/bmc/bmc08-100/139453p6neg.100.cnf,1.0,1.0,0.14,2.0,5.08,2.64,2.62,2.1,0.5391802787780762
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p6.100.cnf,1.0,0.42,0.06,2.0,3.04,2.28,2.28,2.02,0.1107361316680908
instances/Sat_Data/bmc/bmc08-100/irstdme4.100.cnf,1.0,0.12,0.02,1.98,2.12,2.08,2.12,2.02,0.0202491283416748
instances/Sat_Data/bmc/bmc08-100/intel049.100.cnf,1.0,0.06,0.02,1.98,1.24,2.1,2.12,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p16.100.cnf,1.0,0.66,0.08,2.0,3.82,2.44,2.42,2.02,0.1817941665649414
instances/Sat_Data/bmc/bmc08-100/pdtvisretherrtf4.100.cnf,1.0,0.18,0.02,1.98,2.14,2.16,2.14,2.0,0.04030442237854
instances/Sat_Data/bmc/bmc08-100/bc57sensorsp1.100.cnf,1.0,0.18,0.04,1.98,2.48,2.12,2.16,2.0,0.1699264049530029
instances/Sat_Data/bmc/bmc08-100/eijkS386.100.cnf,1.0,0.04,0.02,1.98,0.9,2.06,2.16,2.0,0.0246858596801757
instances/Sat_Data/bmc/bmc08-100/eijkS838.100.cnf,1.0,0.1,0.0,1.98,2.14,2.06,2.1,2.0,0.0318796634674072
instances/Sat_Data/bmc/bmc08-100/139464p0neg.100.cnf,1.0,2.4,0.32,2.0,9.02,3.54,3.48,2.16,1.307443380355835
instances/Sat_Data/bmc/bmc08-100/139464p5neg.100.cnf,1.0,2.42,0.3,2.0,9.04,3.5,3.46,2.02,1.5173683166503906
instances/Sat_Data/bmc/bmc08-100/139464p24.100.cnf,1.0,2.48,0.32,2.0,9.26,3.48,3.46,2.04,1.317638874053955
instances/Sat_Data/bmc/bmc08-100/pdtvissfeistel.100.cnf,1.0,1.24,0.16,1.98,5.4,2.8,2.78,2.02,0.5429320335388184
instances/Sat_Data/bmc/bmc08-100/intel028.100.cnf,1.0,6.66,0.88,2.0,19.54,6.0,5.94,2.02,0
instances/Sat_Data/bmc/bmc08-100/pdtvisminmax1.100.cnf,1.0,0.06,0.02,1.98,1.04,2.1,2.08,2.0,0.0256533622741699
instances/Sat_Data/bmc/bmc08-100/eijkbs3384.100.cnf,1.0,0.38,0.04,2.0,3.1,2.28,2.28,2.0,0.3938217163085937
instances/Sat_Data/bmc/bmc08-100/139442p6neg.100.cnf,1.0,0.4,0.04,2.0,3.16,2.26,2.26,2.04,0.1654365062713623
instances/Sat_Data/bmc/bmc08-100/texastwoprocp2.100.cnf,1.0,0.1,0.02,1.98,1.24,2.1,2.1,2.0,0.026536226272583
instances/Sat_Data/bmc/bmc08-100/nusmvtcastp3.100.cnf,1.0,0.38,0.06,1.98,2.94,2.24,2.26,2.0,0.1358704566955566
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p2.100.cnf,1.0,0.42,0.06,1.98,3.1,2.26,2.28,2.02,0.1117520332336425
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p5.100.cnf,1.0,0.4,0.06,1.98,3.0,2.28,2.3,2.04,0.1253867149353027
instances/Sat_Data/bmc/bmc08-100/139454p5neg.100.cnf,1.0,1.52,0.2,2.0,5.68,2.9,2.9,2.02,0.8770532608032227
instances/Sat_Data/bmc/bmc08-100/139454p24.100.cnf,1.0,1.52,0.2,2.0,5.72,3.0,2.92,2.04,0.8135759830474854
instances/Sat_Data/bmc/bmc08-100/intel017.100.cnf,1.0,0.44,0.06,1.98,3.26,2.28,2.3,2.0,0
instances/Sat_Data/bmc/bmc08-100/bj08aut62.100.cnf,1.0,0.08,0.0,1.98,1.46,2.1,2.1,2.0,0.035017967224121
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a17.100.cnf,1.0,0.12,0.02,0.3,2.34,2.08,2.1,2.0,0
instances/Sat_Data/bmc/bmc08-100/139463p1neg.100.cnf,1.0,1.68,0.22,2.0,6.16,3.08,3.0,2.3,0.9447941780090332
instances/Sat_Data/bmc/bmc08-100/139454p6.100.cnf,1.0,1.52,0.2,2.0,5.7,2.92,2.92,2.06,0.8576276302337646
instances/Sat_Data/bmc/bmc08-100/neclaftp1001.100.cnf,1.0,5.38,0.74,2.0,16.18,5.4,5.32,2.26,13.172929286956789
instances/Sat_Data/bmc/bmc08-100/pdtvistimeout0.100.cnf,1.0,0.18,0.04,1.98,2.42,2.14,2.16,2.0,0.0551459789276123
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar12.100.cnf,1.0,0.04,0.0,0.24,0.46,2.08,2.26,2.0,0.0115745067596435
instances/Sat_Data/bmc/bmc08-100/kenflashp04.100.cnf,1.0,0.14,0.02,0.76,2.48,2.12,2.12,2.02,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar01.100.cnf,1.0,0.04,0.0,0.16,0.5,2.08,2.32,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvistictactoe00.100.cnf,1.0,0.0,0.0,0.02,0.04,2.16,2.64,2.0,0
instances/Sat_Data/bmc/bmc08-100/139462p5neg.100.cnf,1.0,1.06,0.14,1.98,4.66,2.68,2.64,2.04,0.6274409294128418
instances/Sat_Data/bmc/bmc08-100/ringp0.100.cnf,1.0,0.0,0.0,0.08,0.2,2.08,2.32,2.0,0.0075540542602539
instances/Sat_Data/bmc/bmc08-100/texasparsesysp4.100.cnf,1.0,0.1,0.0,1.98,1.82,2.1,2.16,2.0,0.0159487724304199
instances/Sat_Data/bmc/bmc08-100/eijkS1238.100.cnf,1.0,0.18,0.02,1.98,2.44,2.14,2.14,2.0,0.1131327152252197
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p19.100.cnf,1.0,0.66,0.08,2.0,3.8,2.44,2.44,2.08,0.2433335781097412
instances/Sat_Data/bmc/bmc08-100/eijkS344.100.cnf,1.0,0.04,0.0,1.98,0.52,2.06,2.22,2.0,0.0365447998046875
instances/Sat_Data/bmc/bmc08-100/intel052.100.cnf,1.0,0.04,0.0,1.98,0.74,2.08,2.14,2.0,0
instances/Sat_Data/bmc/bmc08-100/eijkS832.100.cnf,1.0,0.14,0.02,1.98,2.42,2.14,2.12,2.0,0.1060867309570312
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p8.100.cnf,1.0,0.4,0.08,2.0,3.0,2.26,2.26,2.02,0.1049427986145019
